,year,quarter,date,statementData.balanceSheet.liabilitiesCurrent,statementData.balanceSheet.acctPay,statementData.balanceSheet.totalLiabilities,statementData.balanceSheet.investmentsCurrent,statementData.balanceSheet.cashAndEq,statementData.balanceSheet.debtCurrent,statementData.balanceSheet.totalAssets,statementData.balanceSheet.inventory,statementData.balanceSheet.taxAssets,statementData.balanceSheet.retainedEarnings,statementData.balanceSheet.liabilitiesNonCurrent,statementData.balanceSheet.assetsNonCurrent,statementData.balanceSheet.sharesBasic,statementData.balanceSheet.investments,statementData.balanceSheet.acctRec,statementData.balanceSheet.deferredRev,statementData.balanceSheet.intangibles,statementData.balanceSheet.ppeq,statementData.balanceSheet.debt,statementData.balanceSheet.debtNonCurrent,statementData.balanceSheet.taxLiabilities,statementData.balanceSheet.accoci,statementData.balanceSheet.assetsCurrent,statementData.balanceSheet.investmentsNonCurrent,statementData.balanceSheet.equity,statementData.balanceSheet.deposits,statementData.cashFlow.payDiv,statementData.cashFlow.capex,statementData.cashFlow.ncf,statementData.cashFlow.issrepayEquity,statementData.cashFlow.ncfo,statementData.cashFlow.ncfx,statementData.cashFlow.sbcomp,statementData.cashFlow.ncff,statementData.cashFlow.freeCashFlow,statementData.cashFlow.ncfi,statementData.cashFlow.investmentsAcqDisposals,statementData.cashFlow.issrepayDebt,statementData.cashFlow.depamor,statementData.cashFlow.businessAcqDisposals,statementData.incomeStatement.rnd,statementData.incomeStatement.sga,statementData.incomeStatement.netIncDiscOps,statementData.incomeStatement.revenue,statementData.incomeStatement.ebt,statementData.incomeStatement.intexp,statementData.incomeStatement.netinc,statementData.incomeStatement.netIncComStock,statementData.incomeStatement.nonControllingInterests,statementData.incomeStatement.eps,statementData.incomeStatement.ebit,statementData.incomeStatement.taxExp,statementData.incomeStatement.opinc,statementData.incomeStatement.opex,statementData.incomeStatement.epsDil,statementData.incomeStatement.ebitda,statementData.incomeStatement.consolidatedIncome,statementData.incomeStatement.grossProfit,statementData.incomeStatement.costRev,statementData.incomeStatement.shareswa,statementData.incomeStatement.prefDVDs,statementData.overview.piotroskiFScore,statementData.overview.revenueQoQ,statementData.overview.profitMargin,statementData.overview.currentRatio,statementData.overview.bookVal,statementData.overview.grossMargin,statementData.overview.rps,statementData.overview.epsQoQ,statementData.overview.longTermDebtEquity,statementData.overview.roe,statementData.overview.bvps,statementData.overview.roa
0,2020,3,2020-09-27 00:00:00+00:00,2315549000.0,466172000.0,7871870000.0,0.0,1132405000.0,379301000.0,10703177000.0,540039000.0,0.0,4192434000.0,5556321000.0,6944215000.0,137022714.0,0.0,1438360000.0,0.0,5190928000.0,477154000.0,5157108000.0,4777807000.0,0.0,-280330000.0,3758962000.0,0.0,2808431000.0,0.0,-93180000.0,-28050000.0,94389000.0,0.0,235971000.0,3269000.0,13885000.0,-127946000.0,207921000.0,-16905000.0,0.0,-32386000.0,159109000.0,0.0,62709000.0,462768000.0,0.0,1776623000.0,300113000.0,49400000.0,220898000.0,220898000.0,-915000.0,1.61,349513000.0,79215000.0,336558000.0,829960000.0,1.61,508622000.0,219983000.0,1166518000.0,610105000.0,137022714.0,0.0,4.0,0.12789071422631,0.656592873108138,1.62335670719989,2831307000.0,0.656592873108138,12.9659014052225,-0.0416666666666665,1.70123709644282,0.137259503690207,20.6630486095904,0.0382727474103234
1,2020,2,2020-06-28 00:00:00+00:00,1981565000.0,335236000.0,7555766000.0,0.0,1038016000.0,384977000.0,10222050000.0,564168000.0,0.0,4064715000.0,5574201000.0,7036383000.0,137011347.0,0.0,911320000.0,0.0,5225095000.0,482215000.0,5187486000.0,4802509000.0,0.0,-308128000.0,3185667000.0,0.0,2642151000.0,0.0,-93081000.0,-33176000.0,-199868000.0,0.0,-33288000.0,-1280000.0,15479000.0,-141005000.0,-66464000.0,-24295000.0,0.0,-45299000.0,118298000.0,0.0,58325000.0,353558000.0,0.0,860279000.0,-44745000.0,49577000.0,-33915000.0,-33915000.0,1017000.0,-0.25,4832000.0,-10830000.0,2175000.0,604859000.0,-0.25,123130000.0,-32898000.0,607034000.0,253245000.0,137011347.0,0.0,3.0,-0.126209578715681,0.70562457063348,1.60765203261059,2666284000.0,0.70562457063348,6.27888871131236,-3.27272727272727,1.81765122432442,0.147120377190683,19.4603152102431,0.0429866381170757
2,2020,1,2020-03-29 00:00:00+00:00,1738556000.0,308496000.0,7633811000.0,0.0,1237884000.0,73846000.0,10424359000.0,444406000.0,0.0,4191810000.0,5895255000.0,7105856000.0,136876923.0,0.0,963823000.0,0.0,5188428000.0,455945000.0,5230136000.0,5156290000.0,0.0,-294772000.0,3318503000.0,0.0,2764507000.0,0.0,-93162000.0,-30833000.0,-3342485000.0,-47399000.0,291627000.0,-23090000.0,10651000.0,819469000.0,260794000.0,-4430491000.0,0.0,966079000.0,192623000.0,-4403929000.0,53829000.0,380769000.0,0.0,1105570000.0,-73709000.0,54725000.0,-69637000.0,-69637000.0,1827000.0,-0.51,-18984000.0,-4072000.0,-23283000.0,866159000.0,-0.51,173639000.0,-67810000.0,842876000.0,262694000.0,136876923.0,0.0,4.0,0.509289975563473,0.762390441129915,1.90876969162915,2790548000.0,0.762390441129915,8.07711026642526,-3.42857142857143,1.86517523739314,0.182075136637389,20.3872788694994,0.0567853061442554
3,2019,4,2019-12-29 00:00:00+00:00,1257082000.0,343927000.0,5860098000.0,0.0,4580369000.0,503000.0,8855628000.0,446105000.0,0.0,4354619000.0,4603016000.0,2108107000.0,126253142.0,0.0,1410597000.0,0.0,1140889000.0,382248000.0,4046960000.0,4046457000.0,0.0,-184220000.0,6747521000.0,0.0,2995530000.0,0.0,-85844000.0,-42836000.0,3519937000.0,973935000.0,263493000.0,3186000.0,3257000.0,3227753000.0,220657000.0,25505000.0,0.0,2347554000.0,44326000.0,-8761000.0,72910000.0,392782000.0,0.0,1428007000.0,298761000.0,34782000.0,267345000.0,267345000.0,0.0,2.07,333543000.0,31416000.0,190380000.0,660578000.0,2.06,377869000.0,267345000.0,850958000.0,577049000.0,126253142.0,0.0,6.0,0.0279636413633841,0.595906042477383,5.36760609093122,2995530000.0,0.595906042477383,11.3106650446767,28.5714285714286,1.35083173929154,0.253668496157533,23.7263798155613,0.0853775903387661
5,2019,3,2019-09-29 00:00:00+00:00,1466735000.0,501136000.0,3713717000.0,0.0,1060432000.0,7903000.0,5554624000.0,589132000.0,0.0,4180331000.0,2246982000.0,2141494000.0,126200837.0,0.0,1416879000.0,0.0,1143392000.0,371881000.0,1704107000.0,1696204000.0,0.0,-185376000.0,3413130000.0,0.0,1840907000.0,0.0,-85852000.0,-32605000.0,-90610000.0,-1504000.0,53292000.0,-7294000.0,8893000.0,-110624000.0,20687000.0,-25984000.0,0.0,-4520000.0,78450000.0,0.0,67354000.0,415640000.0,0.0,1575173000.0,259746000.0,22764000.0,212949000.0,212949000.0,0.0,1.68,282510000.0,46797000.0,297210000.0,650844000.0,1.67,360960000.0,212949000.0,948054000.0,627119000.0,126200837.0,0.0,7.0,0.00349560357931455,0.60187293713135,2.32702567266752,1840907000.0,0.60187293713135,12.4814782329851,-0.192307692307692,0.921395811955737,0.150377710046796,14.5871219538742,0.0503823891064377
6,2019,2,2019-06-30 00:00:00+00:00,1072696000.0,330053000.0,3322741000.0,0.0,1151042000.0,12787000.0,5038610000.0,564769000.0,0.0,4053266000.0,2250045000.0,2208515000.0,125854116.0,0.0,805288000.0,0.0,1155979000.0,387372000.0,1708620000.0,1695833000.0,0.0,-173175000.0,2830095000.0,0.0,1715869000.0,0.0,-85634000.0,-32994000.0,-45592000.0,-11154000.0,71782000.0,2278000.0,10609000.0,-86177000.0,38788000.0,-33475000.0,0.0,-324000.0,70697000.0,0.0,65632000.0,340500000.0,0.0,984537000.0,6108000.0,22018000.0,13433000.0,13433000.0,0.0,0.11,28126000.0,-7325000.0,128333000.0,512510000.0,0.11,98823000.0,13433000.0,640843000.0,343694000.0,125854116.0,0.0,7.0,0.0885381079055081,0.650907990253287,2.63830106572598,1715869000.0,0.650907990253287,7.82284307650296,-0.770833333333333,0.98832311790702,0.178425299910855,13.6337932722041,0.060349513064534
7,2019,1,2019-03-31 00:00:00+00:00,948725000.0,234262000.0,3280242000.0,0.0,1196634000.0,13409000.0,4934773000.0,491751000.0,0.0,4125686000.0,2331517000.0,2302915000.0,125842470.0,0.0,638417000.0,0.0,1167591000.0,395624000.0,1708871000.0,1695462000.0,0.0,-282339000.0,2631858000.0,0.0,1654531000.0,0.0,-79274000.0,-25201000.0,14263000.0,-47479000.0,264494000.0,-2851000.0,5285000.0,-220379000.0,239293000.0,-27001000.0,0.0,3419000.0,45419000.0,0.0,56260000.0,301857000.0,0.0,732510000.0,29595000.0,22314000.0,26727000.0,26727000.0,0.0,0.21,51909000.0,2868000.0,36127000.0,436396000.0,0.21,97328000.0,26727000.0,472523000.0,259987000.0,125842470.0,0.0,7.0,0.0225716523275925,0.645073787388568,2.77409997628396,1654531000.0,0.645073787388568,5.82084887558231,-1.23333333333333,1.02473873260761,0.203681470096196,13.1476360881982,0.0691409493733487
8,2018,4,2018-12-30 00:00:00+00:00,1274324000.0,333521000.0,3508502000.0,0.0,1182371000.0,9740000.0,5262988000.0,443383000.0,0.0,4184374000.0,2234178000.0,2180484000.0,126507478.0,0.0,1188052000.0,0.0,1179723000.0,256473000.0,1704832000.0,1695092000.0,0.0,-294514000.0,3082504000.0,0.0,1754486000.0,0.0,-79696000.0,-36411000.0,275264000.0,-62204000.0,471251000.0,-1838000.0,-7931000.0,-158551000.0,434840000.0,-35598000.0,0.0,-10728000.0,43170000.0,0.0,63115000.0,583896000.0,0.0,1389161000.0,-5128000.0,22435000.0,8766000.0,8766000.0,0.0,0.07,17307000.0,-13894000.0,10547000.0,777026000.0,0.07,60477000.0,8766000.0,787573000.0,601588000.0,126507478.0,0.0,3.0,-0.129658902169085,0.566941484824293,2.41893270471246,1754486000.0,0.566941484824293,10.9808607519628,-2.75,0.966147350278087,0.126325453346163,13.8686347063215,0.0428001317396109
10,2018,3,2018-09-30 00:00:00+00:00,1321923000.0,458808000.0,3608048000.0,0.0,907107000.0,20307000.0,5495329000.0,610918000.0,0.0,4254919000.0,2286125000.0,2302879000.0,126938974.0,0.0,1391242000.0,0.0,1304622000.0,255150000.0,1715028000.0,1694721000.0,0.0,-296738000.0,3192450000.0,0.0,1887281000.0,0.0,-80034000.0,-32260000.0,-251965000.0,-84357000.0,-66055000.0,-1528000.0,12278000.0,-157325000.0,-98315000.0,-27057000.0,0.0,1953000.0,51464000.0,0.0,65807000.0,406752000.0,0.0,1569686000.0,295794000.0,22779000.0,263861000.0,263861000.0,0.0,2.08,318573000.0,31933000.0,313336000.0,600753000.0,2.06,370037000.0,263861000.0,914089000.0,655597000.0,126938974.0,0.0,2.0,-0.123815658592622,0.58233876074578,2.41500450480096,1887281000.0,0.58233876074578,12.3656742333525,-0.0188679245283019,0.897969618726623,0.117000623782218,14.8676245012032,0.0400169864224965
11,2018,2,2018-07-01 00:00:00+00:00,1052444000.0,339861000.0,3347106000.0,0.0,1159072000.0,20121000.0,5113856000.0,610248000.0,0.0,4070661000.0,2294662000.0,2286223000.0,124937746.0,0.0,739268000.0,0.0,1313564000.0,265904000.0,1714471000.0,1694350000.0,0.0,-295076000.0,2827633000.0,0.0,1766750000.0,0.0,-78747000.0,-43520000.0,-439872000.0,-65367000.0,-76938000.0,-19839000.0,13254000.0,-145501000.0,-120458000.0,-197594000.0,0.0,116000.0,40625000.0,-155451000.0,59859000.0,340809000.0,0.0,904458000.0,68124000.0,22803000.0,60299000.0,60299000.0,0.0,0.48,90927000.0,7825000.0,87588000.0,478564000.0,0.48,131552000.0,60299000.0,566152000.0,338306000.0,124937746.0,0.0,2.0,-0.0699718048012044,0.62595720309843,2.68673012530833,1766750000.0,0.62595720309843,7.23926938781175,-0.111111111111111,0.959020800905618,0.116834762288825,14.1410426917739,0.0402546548168476
