,date,quarter,year,statementData.balanceSheet.liabilitiesCurrent,statementData.balanceSheet.acctPay,statementData.balanceSheet.totalLiabilities,statementData.balanceSheet.investmentsCurrent,statementData.balanceSheet.cashAndEq,statementData.balanceSheet.debtCurrent,statementData.balanceSheet.totalAssets,statementData.balanceSheet.inventory,statementData.balanceSheet.taxAssets,statementData.balanceSheet.retainedEarnings,statementData.balanceSheet.liabilitiesNonCurrent,statementData.balanceSheet.assetsNonCurrent,statementData.balanceSheet.sharesBasic,statementData.balanceSheet.investments,statementData.balanceSheet.acctRec,statementData.balanceSheet.deferredRev,statementData.balanceSheet.intangibles,statementData.balanceSheet.ppeq,statementData.balanceSheet.debt,statementData.balanceSheet.debtNonCurrent,statementData.balanceSheet.taxLiabilities,statementData.balanceSheet.accoci,statementData.balanceSheet.assetsCurrent,statementData.balanceSheet.investmentsNonCurrent,statementData.balanceSheet.equity,statementData.balanceSheet.deposits,statementData.cashFlow.payDiv,statementData.cashFlow.capex,statementData.cashFlow.ncf,statementData.cashFlow.issrepayEquity,statementData.cashFlow.ncfo,statementData.cashFlow.ncfx,statementData.cashFlow.sbcomp,statementData.cashFlow.ncff,statementData.cashFlow.freeCashFlow,statementData.cashFlow.ncfi,statementData.cashFlow.investmentsAcqDisposals,statementData.cashFlow.issrepayDebt,statementData.cashFlow.depamor,statementData.cashFlow.businessAcqDisposals,statementData.incomeStatement.rnd,statementData.incomeStatement.sga,statementData.incomeStatement.netIncDiscOps,statementData.incomeStatement.revenue,statementData.incomeStatement.ebt,statementData.incomeStatement.intexp,statementData.incomeStatement.netinc,statementData.incomeStatement.netIncComStock,statementData.incomeStatement.nonControllingInterests,statementData.incomeStatement.eps,statementData.incomeStatement.ebit,statementData.incomeStatement.taxExp,statementData.incomeStatement.opinc,statementData.incomeStatement.opex,statementData.incomeStatement.epsDil,statementData.incomeStatement.ebitda,statementData.incomeStatement.consolidatedIncome,statementData.incomeStatement.grossProfit,statementData.incomeStatement.costRev,statementData.incomeStatement.shareswa,statementData.incomeStatement.prefDVDs,statementData.overview.piotroskiFScore,statementData.overview.revenueQoQ,statementData.overview.profitMargin,statementData.overview.currentRatio,statementData.overview.bookVal,statementData.overview.grossMargin,statementData.overview.rps,statementData.overview.epsQoQ,statementData.overview.longTermDebtEquity,statementData.overview.roe,statementData.overview.bvps,statementData.overview.roa
0,2020-09-30 00:00:00+00:00,3,2020,2992000000.0,667000000.0,23382000000.0,0.0,558000000.0,1799000000.0,29280000000.0,639000000.0,199000000.0,171000000.0,20390000000.0,26786000000.0,286280694.0,756000000.0,3596000000.0,0.0,0.0,20630000000.0,15135000000.0,13336000000.0,2065000000.0,-79000000.0,2494000000.0,756000000.0,5320000000.0,0.0,-117000000.0,-751000000.0,-1046000000.0,3000000.0,348000000.0,0.0,0.0,-264000000.0,-403000000.0,-1130000000.0,-332000000.0,-902000000.0,228000000.0,-2000000.0,0.0,0.0,0.0,1575000000.0,337000000.0,143000000.0,218000000.0,218000000.0,-8000000.0,0.76,480000000.0,119000000.0,444000000.0,228000000.0,0.76,708000000.0,210000000.0,672000000.0,903000000.0,286280694.0,0.0,5.0,0.01875808538163,0.426666666666667,0.83355614973262,5898000000.0,0.426666666666667,5.50159348153599,0.0410958904109588,2.50676691729323,0.147369436273328,20.6021576851424,0.0272504347050693
1,2020-06-30 00:00:00+00:00,2,2020,3123000000.0,635000000.0,23330000000.0,0.0,1604000000.0,1744000000.0,28581000000.0,506000000.0,223000000.0,70000000.0,20207000000.0,25049000000.0,286221472.0,775000000.0,3374000000.0,0.0,0.0,19436000000.0,15225000000.0,13481000000.0,2207000000.0,-76000000.0,3532000000.0,775000000.0,5214000000.0,0.0,-118000000.0,-423000000.0,743000000.0,3000000.0,595000000.0,0.0,0.0,757000000.0,172000000.0,-609000000.0,-144000000.0,765000000.0,223000000.0,-7000000.0,0.0,0.0,0.0,1443000000.0,238000000.0,141000000.0,136000000.0,136000000.0,1000000.0,0.48,379000000.0,102000000.0,348000000.0,223000000.0,0.48,602000000.0,137000000.0,571000000.0,872000000.0,286221472.0,0.0,6.0,-0.00138408304498272,0.395703395703396,1.13096381684278,5251000000.0,0.395703395703396,5.04155048157952,0.454545454545454,2.5855389336402,0.147835476587808,18.3459331800236,0.0276650072560942
2,2020-03-31 00:00:00+00:00,1,2020,2940000000.0,497000000.0,22225000000.0,241000000.0,861000000.0,1721000000.0,27447000000.0,434000000.0,246000000.0,51000000.0,19285000000.0,24630000000.0,283842478.0,1036000000.0,3136000000.0,0.0,0.0,19144000000.0,14337000000.0,12616000000.0,2171000000.0,-76000000.0,2817000000.0,795000000.0,5185000000.0,0.0,-116000000.0,-523000000.0,704000000.0,101000000.0,201000000.0,0.0,0.0,1062000000.0,-322000000.0,-559000000.0,-4000000.0,1106000000.0,316000000.0,-8000000.0,0.0,0.0,0.0,1864000000.0,384000000.0,137000000.0,243000000.0,243000000.0,0.0,0.86,521000000.0,141000000.0,482000000.0,316000000.0,0.85,837000000.0,243000000.0,798000000.0,1066000000.0,283842478.0,0.0,7.0,-0.0947061680427392,0.428111587982833,0.958163265306123,5222000000.0,0.428111587982833,6.56702271321067,0.146666666666667,2.43317261330762,0.141921942931388,18.3975282233831,0.0268977600984988
3,2019-12-31 00:00:00+00:00,4,2019,2704000000.0,635000000.0,21782000000.0,0.0,157000000.0,1220000000.0,26837000000.0,605000000.0,305000000.0,-25000000.0,19078000000.0,24506000000.0,283842478.0,810000000.0,3426000000.0,0.0,0.0,18926000000.0,13247000000.0,12027000000.0,2212000000.0,-73000000.0,2331000000.0,810000000.0,5018000000.0,0.0,-110000000.0,-533000000.0,-276000000.0,3000000.0,395000000.0,0.0,0.0,-67000000.0,-138000000.0,-604000000.0,-6000000.0,42000000.0,263000000.0,-36000000.0,0.0,0.0,0.0,1795000000.0,290000000.0,134000000.0,167000000.0,167000000.0,1000000.0,0.59,424000000.0,123000000.0,397000000.0,263000000.0,0.58,687000000.0,168000000.0,660000000.0,1135000000.0,283842478.0,0.0,4.0,-0.0185893931109896,0.367688022284123,0.862056213017751,5055000000.0,0.367688022284123,6.32393013423452,0.552631578947368,2.39677162216022,0.138183296078033,17.8091737206437,0.0264254694892695
5,2019-09-30 00:00:00+00:00,3,2019,2165000000.0,607000000.0,21015000000.0,0.0,432000000.0,1074000000.0,26009000000.0,699000000.0,184000000.0,-83000000.0,18850000000.0,23704000000.0,283787006.0,560000000.0,3150000000.0,0.0,0.0,18524000000.0,13195000000.0,12121000000.0,1829000000.0,-67000000.0,2305000000.0,560000000.0,4957000000.0,0.0,-108000000.0,-501000000.0,99000000.0,3000000.0,210000000.0,0.0,0.0,691000000.0,-291000000.0,-802000000.0,-158000000.0,555000000.0,215000000.0,-87000000.0,0.0,0.0,0.0,1546000000.0,319000000.0,133000000.0,207000000.0,207000000.0,0.0,0.73,452000000.0,112000000.0,421000000.0,215000000.0,0.73,667000000.0,207000000.0,636000000.0,910000000.0,283787006.0,0.0,5.0,-0.0331457160725454,0.411384217335058,1.06466512702079,4994000000.0,0.411384217335058,5.44774766748834,0.216666666666667,2.44522896913456,0.127902785644406,17.5977049491829,0.0246862049432038
6,2019-06-30 00:00:00+00:00,2,2019,2386000000.0,636000000.0,20404000000.0,0.0,334000000.0,1077000000.0,25292000000.0,552000000.0,204000000.0,-182000000.0,18018000000.0,23038000000.0,283753895.0,583000000.0,3028000000.0,0.0,0.0,18106000000.0,12399000000.0,11322000000.0,1960000000.0,-67000000.0,2254000000.0,583000000.0,4851000000.0,0.0,-110000000.0,-492000000.0,67000000.0,3000000.0,568000000.0,0.0,0.0,234000000.0,76000000.0,-735000000.0,-124000000.0,118000000.0,216000000.0,-99000000.0,0.0,0.0,0.0,1445000000.0,184000000.0,131000000.0,93000000.0,93000000.0,1000000.0,0.33,315000000.0,91000000.0,289000000.0,216000000.0,0.33,531000000.0,94000000.0,505000000.0,940000000.0,283753895.0,0.0,5.0,-0.0315013404825737,0.349480968858132,0.944677284157586,4888000000.0,0.349480968858132,5.09244110992732,-0.326530612244898,2.33395176252319,0.121376151564045,17.2261952562801,0.0236686390532544
7,2019-03-31 00:00:00+00:00,1,2019,2106000000.0,550000000.0,19898000000.0,0.0,267000000.0,872000000.0,24793000000.0,442000000.0,226000000.0,-166000000.0,17792000000.0,22417000000.0,283400105.0,600000000.0,3070000000.0,0.0,0.0,18315000000.0,12068000000.0,11196000000.0,1937000000.0,-66000000.0,2376000000.0,600000000.0,4858000000.0,0.0,-108000000.0,-481000000.0,92000000.0,3000000.0,617000000.0,0.0,0.0,150000000.0,136000000.0,-675000000.0,-46000000.0,136000000.0,298000000.0,-121000000.0,0.0,0.0,0.0,2059000000.0,367000000.0,121000000.0,213000000.0,213000000.0,0.0,0.75,488000000.0,154000000.0,465000000.0,298000000.0,0.75,786000000.0,213000000.0,763000000.0,1296000000.0,283400105.0,0.0,6.0,0.0542754736303124,0.370568237008256,1.12820512820513,4895000000.0,0.370568237008256,7.26534663775089,-0.127906976744186,2.30465212021408,0.132184511926027,17.2724000931475,0.0260598464996323
8,2018-12-31 00:00:00+00:00,4,2018,2624000000.0,733000000.0,19737000000.0,0.0,174000000.0,1093000000.0,24529000000.0,650000000.0,279000000.0,-271000000.0,17113000000.0,22061000000.0,283331416.0,547000000.0,2872000000.0,0.0,0.0,18126000000.0,11777000000.0,10684000000.0,1984000000.0,-65000000.0,2468000000.0,547000000.0,4755000000.0,0.0,-102000000.0,-502000000.0,-191000000.0,2000000.0,138000000.0,0.0,0.0,462000000.0,-364000000.0,-791000000.0,-107000000.0,339000000.0,244000000.0,-138000000.0,0.0,0.0,0.0,1829000000.0,206000000.0,121000000.0,108000000.0,108000000.0,1000000.0,0.38,327000000.0,98000000.0,331000000.0,244000000.0,0.38,571000000.0,109000000.0,575000000.0,1254000000.0,283331416.0,0.0,5.0,0.0286839145106861,0.314379442318207,0.940548780487805,4792000000.0,0.314379442318207,6.45533780129769,-39.0,2.24689800210305,0.139995738333688,16.9130556281129,0.0277736678573693
10,2018-09-30 00:00:00+00:00,3,2018,3442000000.0,689000000.0,19127000000.0,26000000.0,365000000.0,2250000000.0,23913000000.0,741000000.0,167000000.0,-278000000.0,15685000000.0,21539000000.0,283265427.0,727000000.0,2355000000.0,0.0,0.0,17790000000.0,11194000000.0,8944000000.0,1590000000.0,-59000000.0,2374000000.0,701000000.0,4749000000.0,0.0,-101000000.0,-700000000.0,-135000000.0,3000000.0,149000000.0,0.0,0.0,523000000.0,-551000000.0,-807000000.0,26000000.0,528000000.0,206000000.0,-87000000.0,0.0,0.0,0.0,1599000000.0,269000000.0,114000000.0,169000000.0,169000000.0,0.0,0.6,383000000.0,100000000.0,361000000.0,206000000.0,0.59,589000000.0,169000000.0,567000000.0,1032000000.0,283265427.0,0.0,4.0,0.0471512770137525,0.354596622889306,0.689715281812899,4786000000.0,0.354596622889306,5.6448823173892,-0.0163934426229508,1.88334386186566,0.118322678513382,16.8958141157128,0.023447816797827
11,2018-06-30 00:00:00+00:00,2,2018,2535000000.0,629000000.0,18603000000.0,0.0,494000000.0,1216000000.0,23312000000.0,570000000.0,187000000.0,-346000000.0,16068000000.0,21026000000.0,282526405.0,853000000.0,2174000000.0,0.0,0.0,17237000000.0,10569000000.0,9353000000.0,1713000000.0,-61000000.0,2286000000.0,853000000.0,4672000000.0,0.0,-103000000.0,-450000000.0,274000000.0,33000000.0,708000000.0,0.0,0.0,118000000.0,258000000.0,-552000000.0,-75000000.0,43000000.0,204000000.0,0.0,0.0,0.0,0.0,1492000000.0,232000000.0,112000000.0,139000000.0,139000000.0,1000000.0,0.49,344000000.0,93000000.0,323000000.0,204000000.0,0.49,548000000.0,140000000.0,527000000.0,965000000.0,282526405.0,0.0,6.0,0.0296756383712906,0.353217158176944,0.901775147928994,4709000000.0,0.353217158176944,5.2809223265344,0.484848484848485,2.00192636986301,0.120368340276255,16.6674686566022,0.0240394088669951
