,year,quarter,date,statementData.balanceSheet.liabilitiesCurrent,statementData.balanceSheet.acctPay,statementData.balanceSheet.totalLiabilities,statementData.balanceSheet.investmentsCurrent,statementData.balanceSheet.cashAndEq,statementData.balanceSheet.debtCurrent,statementData.balanceSheet.totalAssets,statementData.balanceSheet.inventory,statementData.balanceSheet.taxAssets,statementData.balanceSheet.retainedEarnings,statementData.balanceSheet.liabilitiesNonCurrent,statementData.balanceSheet.assetsNonCurrent,statementData.balanceSheet.sharesBasic,statementData.balanceSheet.investments,statementData.balanceSheet.acctRec,statementData.balanceSheet.deferredRev,statementData.balanceSheet.intangibles,statementData.balanceSheet.ppeq,statementData.balanceSheet.debt,statementData.balanceSheet.debtNonCurrent,statementData.balanceSheet.taxLiabilities,statementData.balanceSheet.accoci,statementData.balanceSheet.assetsCurrent,statementData.balanceSheet.investmentsNonCurrent,statementData.balanceSheet.equity,statementData.balanceSheet.deposits,statementData.cashFlow.payDiv,statementData.cashFlow.capex,statementData.cashFlow.ncf,statementData.cashFlow.issrepayEquity,statementData.cashFlow.ncfo,statementData.cashFlow.ncfx,statementData.cashFlow.sbcomp,statementData.cashFlow.ncff,statementData.cashFlow.freeCashFlow,statementData.cashFlow.ncfi,statementData.cashFlow.investmentsAcqDisposals,statementData.cashFlow.issrepayDebt,statementData.cashFlow.depamor,statementData.cashFlow.businessAcqDisposals,statementData.incomeStatement.rnd,statementData.incomeStatement.sga,statementData.incomeStatement.netIncDiscOps,statementData.incomeStatement.revenue,statementData.incomeStatement.ebt,statementData.incomeStatement.intexp,statementData.incomeStatement.netinc,statementData.incomeStatement.netIncComStock,statementData.incomeStatement.nonControllingInterests,statementData.incomeStatement.eps,statementData.incomeStatement.ebit,statementData.incomeStatement.taxExp,statementData.incomeStatement.opinc,statementData.incomeStatement.opex,statementData.incomeStatement.epsDil,statementData.incomeStatement.ebitda,statementData.incomeStatement.consolidatedIncome,statementData.incomeStatement.grossProfit,statementData.incomeStatement.costRev,statementData.incomeStatement.shareswa,statementData.incomeStatement.prefDVDs,statementData.overview.piotroskiFScore,statementData.overview.revenueQoQ,statementData.overview.profitMargin,statementData.overview.currentRatio,statementData.overview.bookVal,statementData.overview.grossMargin,statementData.overview.rps,statementData.overview.epsQoQ,statementData.overview.longTermDebtEquity,statementData.overview.roe,statementData.overview.bvps,statementData.overview.roa
0,2020,3,2020-09-30 00:00:00+00:00,4782000000.0,2479000000.0,24626000000.0,361000000.0,2484000000.0,618000000.0,31949000000.0,4005000000.0,0.0,3940000000.0,19844000000.0,21190000000.0,333839284.0,2981000000.0,2974000000.0,0.0,2632000000.0,15519000000.0,15499000000.0,14881000000.0,1809000000.0,-2088000000.0,10759000000.0,2620000000.0,7306000000.0,0.0,-352000000.0,-425000000.0,-94000000.0,0.0,827000000.0,35000000.0,14000000.0,-376000000.0,402000000.0,-580000000.0,-153000000.0,-22000000.0,358000000.0,0.0,27000000.0,259000000.0,0.0,6776000000.0,-11000000.0,122000000.0,114000000.0,112000000.0,0.0,0.33,111000000.0,-125000000.0,23000000.0,868000000.0,0.33,469000000.0,114000000.0,891000000.0,5885000000.0,333839284.0,2000000.0,4.0,-0.223113964686998,0.131493506493506,2.24989544123798,7323000000.0,0.131493506493506,20.2971918667307,-0.884210526315789,2.03681905283329,0.156766116142781,21.9357048465273,0.0376564687062588
1,2020,2,2020-06-30 00:00:00+00:00,4435000000.0,2194000000.0,24164000000.0,651000000.0,2578000000.0,662000000.0,31541000000.0,3768000000.0,0.0,4188000000.0,19729000000.0,21064000000.0,333706244.0,2756000000.0,2588000000.0,0.0,2586000000.0,15951000000.0,15496000000.0,14834000000.0,1811000000.0,-2259000000.0,10477000000.0,2105000000.0,7358000000.0,0.0,-350000000.0,-588000000.0,945000000.0,0.0,1292000000.0,33000000.0,13000000.0,684000000.0,704000000.0,-1064000000.0,-454000000.0,691000000.0,356000000.0,0.0,25000000.0,288000000.0,1000000.0,5546000000.0,282000000.0,125000000.0,314000000.0,313000000.0,0.0,0.94,407000000.0,-32000000.0,339000000.0,313000000.0,0.94,763000000.0,314000000.0,652000000.0,4894000000.0,333706244.0,1000000.0,4.0,-0.387046861184792,0.117562206996033,2.36234498308906,7377000000.0,0.117562206996033,16.6194073371909,-0.651851851851852,2.016036966567,0.264976807996342,22.1062690094585,0.0658495007711665
2,2020,1,2020-03-31 00:00:00+00:00,5521000000.0,2638000000.0,23757000000.0,199000000.0,1633000000.0,1496000000.0,31100000000.0,3973000000.0,0.0,4227000000.0,18236000000.0,21408000000.0,333554886.0,2257000000.0,3043000000.0,0.0,2608000000.0,15840000000.0,14847000000.0,13351000000.0,1961000000.0,-2313000000.0,9692000000.0,2058000000.0,7324000000.0,0.0,-351000000.0,-660000000.0,745000000.0,-4000000.0,542000000.0,-18000000.0,16000000.0,884000000.0,-118000000.0,-663000000.0,1000000.0,1516000000.0,342000000.0,0.0,27000000.0,295000000.0,-1000000.0,7494000000.0,219000000.0,89000000.0,144000000.0,142000000.0,0.0,0.42,308000000.0,75000000.0,304000000.0,322000000.0,0.42,650000000.0,144000000.0,626000000.0,6868000000.0,333554886.0,2000000.0,3.0,-0.146274777853725,0.0835334934614358,1.75547907987683,7343000000.0,0.0835334934614358,22.467067084126,-0.808219178082192,1.82291097760786,0.319863437030933,22.014367974211,0.0884872170656245
3,2019,4,2019-12-31 00:00:00+00:00,5198000000.0,2928000000.0,22372000000.0,196000000.0,888000000.0,448000000.0,30435000000.0,4588000000.0,0.0,4435000000.0,17174000000.0,20925000000.0,333410824.0,2324000000.0,3102000000.0,0.0,2760000000.0,15598000000.0,13278000000.0,12830000000.0,2015000000.0,-1784000000.0,9510000000.0,2128000000.0,8044000000.0,0.0,-351000000.0,-731000000.0,376000000.0,0.0,1242000000.0,12000000.0,12000000.0,-453000000.0,511000000.0,-425000000.0,386000000.0,-101000000.0,335000000.0,5000000.0,30000000.0,307000000.0,0.0,8179000000.0,752000000.0,88000000.0,612000000.0,610000000.0,0.0,1.87,840000000.0,140000000.0,798000000.0,337000000.0,1.86,1175000000.0,612000000.0,1135000000.0,7044000000.0,333410824.0,2000000.0,5.0,-0.0785263632266787,0.138770020784937,1.82954982685648,8063000000.0,0.138770020784937,24.5312971602866,0.0163043478260869,1.5949776230731,0.368568399880406,24.1833780417399,0.111504905064592
5,2019,3,2019-09-30 00:00:00+00:00,7388000000.0,3201000000.0,22208000000.0,53000000.0,512000000.0,2442000000.0,30114000000.0,4446000000.0,0.0,8430000000.0,14820000000.0,20484000000.0,335248065.0,2172000000.0,3469000000.0,0.0,2689000000.0,15179000000.0,13327000000.0,10885000000.0,2018000000.0,-1683000000.0,9630000000.0,2119000000.0,7888000000.0,0.0,-351000000.0,-742000000.0,-796000000.0,-3240000000.0,1876000000.0,-18000000.0,12000000.0,-1900000000.0,1134000000.0,-754000000.0,0.0,1693000000.0,327000000.0,0.0,26000000.0,303000000.0,4000000.0,8722000000.0,1101000000.0,86000000.0,965000000.0,963000000.0,0.0,2.85,1187000000.0,136000000.0,1124000000.0,329000000.0,2.85,1514000000.0,965000000.0,1453000000.0,7269000000.0,335248065.0,2000000.0,5.0,-0.141112752338749,0.166590231598257,1.30346507850568,7906000000.0,0.166590231598257,26.0165558300836,-0.00349650349650343,1.37994421906694,0.35586093733976,23.5825373071132,0.116197301007936
6,2019,2,2019-06-30 00:00:00+00:00,7538000000.0,3115000000.0,20428000000.0,52000000.0,1308000000.0,2816000000.0,31171000000.0,4685000000.0,0.0,7818000000.0,12890000000.0,20083000000.0,370327226.0,2164000000.0,3758000000.0,0.0,2740000000.0,14845000000.0,11706000000.0,8890000000.0,2008000000.0,-1462000000.0,11088000000.0,2112000000.0,10721000000.0,0.0,-388000000.0,-622000000.0,950000000.0,0.0,1186000000.0,3000000.0,12000000.0,39000000.0,564000000.0,-278000000.0,373000000.0,427000000.0,328000000.0,0.0,27000000.0,302000000.0,3000000.0,9048000000.0,1172000000.0,81000000.0,1003000000.0,1002000000.0,0.0,2.7,1253000000.0,169000000.0,1177000000.0,329000000.0,2.7,1581000000.0,1003000000.0,1506000000.0,7542000000.0,370327226.0,1000000.0,5.0,-0.113462669018225,0.166445623342175,1.47094720084903,10743000000.0,0.166445623342175,24.4324461307633,-0.361702127659574,0.829213692752542,0.343453510436433,29.0094793084427,0.122676516935798
7,2019,1,2019-03-31 00:00:00+00:00,7012000000.0,3187000000.0,19729000000.0,423000000.0,358000000.0,2382000000.0,29889000000.0,4496000000.0,0.0,7206000000.0,12717000000.0,19603000000.0,371156998.0,2560000000.0,3680000000.0,0.0,2748000000.0,14331000000.0,11186000000.0,8804000000.0,1967000000.0,-1418000000.0,10286000000.0,2137000000.0,10138000000.0,0.0,-372000000.0,-599000000.0,-43000000.0,-512000000.0,657000000.0,-1000000.0,12000000.0,-521000000.0,58000000.0,-178000000.0,470000000.0,441000000.0,322000000.0,0.0,28000000.0,287000000.0,0.0,8778000000.0,1020000000.0,92000000.0,817000000.0,815000000.0,0.0,2.19,1112000000.0,203000000.0,1017000000.0,315000000.0,2.19,1434000000.0,817000000.0,1332000000.0,7446000000.0,371156998.0,2000000.0,4.0,-0.10125934268455,0.151742993848257,1.46691386195094,10160000000.0,0.151742993848257,23.6503691087619,-0.298076923076923,0.868415861116591,0.40646036012464,27.3738608048554,0.150044781623729
8,2018,4,2018-12-31 00:00:00+00:00,5513000000.0,3087000000.0,17998000000.0,892000000.0,401000000.0,890000000.0,28278000000.0,4515000000.0,0.0,6763000000.0,12485000000.0,17712000000.0,383657690.0,2995000000.0,3503000000.0,0.0,2779000000.0,12477000000.0,9387000000.0,8497000000.0,1975000000.0,-1363000000.0,10566000000.0,2103000000.0,10257000000.0,0.0,-378000000.0,-698000000.0,-131000000.0,-1053000000.0,1297000000.0,-4000000.0,6000000.0,-766000000.0,599000000.0,-658000000.0,54000000.0,670000000.0,333000000.0,37000000.0,28000000.0,326000000.0,5000000.0,8876000000.0,791000000.0,88000000.0,692000000.0,690000000.0,0.0,1.84,879000000.0,99000000.0,794000000.0,354000000.0,1.83,1212000000.0,692000000.0,1148000000.0,7728000000.0,383657690.0,2000000.0,5.0,-0.0283524904214559,0.129337539432177,1.91656085615817,10280000000.0,0.129337539432177,23.1352068037526,-0.614255765199161,0.82840986643268,0.450433571136893,26.794719011106,0.169099943188479
10,2018,3,2018-09-30 00:00:00+00:00,6242000000.0,3555000000.0,17627000000.0,944000000.0,532000000.0,1198000000.0,28696000000.0,4596000000.0,0.0,6453000000.0,11385000000.0,17313000000.0,389323996.0,3092000000.0,4087000000.0,0.0,2801000000.0,12022000000.0,8669000000.0,7471000000.0,1774000000.0,-1309000000.0,11383000000.0,2148000000.0,11044000000.0,0.0,-389000000.0,-482000000.0,-1854000000.0,-331000000.0,1441000000.0,-6000000.0,9000000.0,-977000000.0,959000000.0,-2312000000.0,-16000000.0,-254000000.0,309000000.0,-1776000000.0,30000000.0,309000000.0,2000000.0,10155000000.0,1345000000.0,90000000.0,1113000000.0,1113000000.0,0.0,2.86,1435000000.0,232000000.0,1317000000.0,339000000.0,2.85,1744000000.0,1113000000.0,1656000000.0,8499000000.0,389323996.0,0.0,7.0,0.19246124941287,0.163072378138848,1.82361422620955,11069000000.0,0.163072378138848,26.0836735067314,0.0711610486891385,0.676475914523723,0.584480321404657,28.4313325500748,0.216575844735851
11,2018,2,2018-06-30 00:00:00+00:00,5451000000.0,3095000000.0,16420000000.0,933000000.0,2386000000.0,1050000000.0,27023000000.0,4096000000.0,0.0,17939000000.0,10969000000.0,14674000000.0,392069274.0,2983000000.0,3889000000.0,0.0,1090000000.0,11310000000.0,8540000000.0,7490000000.0,1674000000.0,-1358000000.0,12349000000.0,2050000000.0,10602000000.0,0.0,-392000000.0,-496000000.0,546000000.0,-351000000.0,1727000000.0,-36000000.0,15000000.0,-745000000.0,1231000000.0,-400000000.0,113000000.0,0.0,300000000.0,0.0,29000000.0,261000000.0,1000000.0,10206000000.0,1633000000.0,91000000.0,1654000000.0,1654000000.0,0.0,4.23,1724000000.0,-21000000.0,1626000000.0,290000000.0,4.22,2024000000.0,1654000000.0,1916000000.0,8290000000.0,392069274.0,0.0,8.0,0.214566226347733,0.187732706251225,2.26545587965511,10603000000.0,0.187732706251225,26.0311140831709,0.5,0.70647047726844,0.637727086463598,27.0436902433727,0.221547338850505
