,year,quarter,date,statementData.balanceSheet.liabilitiesCurrent,statementData.balanceSheet.acctPay,statementData.balanceSheet.totalLiabilities,statementData.balanceSheet.investmentsCurrent,statementData.balanceSheet.cashAndEq,statementData.balanceSheet.debtCurrent,statementData.balanceSheet.totalAssets,statementData.balanceSheet.inventory,statementData.balanceSheet.taxAssets,statementData.balanceSheet.retainedEarnings,statementData.balanceSheet.liabilitiesNonCurrent,statementData.balanceSheet.assetsNonCurrent,statementData.balanceSheet.sharesBasic,statementData.balanceSheet.investments,statementData.balanceSheet.acctRec,statementData.balanceSheet.deferredRev,statementData.balanceSheet.intangibles,statementData.balanceSheet.ppeq,statementData.balanceSheet.debt,statementData.balanceSheet.debtNonCurrent,statementData.balanceSheet.taxLiabilities,statementData.balanceSheet.accoci,statementData.balanceSheet.assetsCurrent,statementData.balanceSheet.investmentsNonCurrent,statementData.balanceSheet.equity,statementData.balanceSheet.deposits,statementData.cashFlow.payDiv,statementData.cashFlow.capex,statementData.cashFlow.ncf,statementData.cashFlow.issrepayEquity,statementData.cashFlow.ncfo,statementData.cashFlow.ncfx,statementData.cashFlow.sbcomp,statementData.cashFlow.ncff,statementData.cashFlow.freeCashFlow,statementData.cashFlow.ncfi,statementData.cashFlow.investmentsAcqDisposals,statementData.cashFlow.issrepayDebt,statementData.cashFlow.depamor,statementData.cashFlow.businessAcqDisposals,statementData.incomeStatement.rnd,statementData.incomeStatement.sga,statementData.incomeStatement.netIncDiscOps,statementData.incomeStatement.revenue,statementData.incomeStatement.ebt,statementData.incomeStatement.intexp,statementData.incomeStatement.netinc,statementData.incomeStatement.netIncComStock,statementData.incomeStatement.nonControllingInterests,statementData.incomeStatement.eps,statementData.incomeStatement.ebit,statementData.incomeStatement.taxExp,statementData.incomeStatement.opinc,statementData.incomeStatement.opex,statementData.incomeStatement.epsDil,statementData.incomeStatement.ebitda,statementData.incomeStatement.consolidatedIncome,statementData.incomeStatement.grossProfit,statementData.incomeStatement.costRev,statementData.incomeStatement.shareswa,statementData.incomeStatement.prefDVDs,statementData.overview.piotroskiFScore,statementData.overview.revenueQoQ,statementData.overview.profitMargin,statementData.overview.currentRatio,statementData.overview.bookVal,statementData.overview.grossMargin,statementData.overview.rps,statementData.overview.epsQoQ,statementData.overview.longTermDebtEquity,statementData.overview.roe,statementData.overview.bvps,statementData.overview.roa
0,2020,3,2020-09-30 00:00:00+00:00,10639000000.0,3482000000.0,20090000000.0,0.0,4061000000.0,935000000.0,37339000000.0,4469000000.0,1305000000.0,-10594000000.0,9451000000.0,22131000000.0,1033753022.0,0.0,5647000000.0,3623000000.0,10300000000.0,5536000000.0,7689000000.0,6754000000.0,172000000.0,-1801000000.0,15208000000.0,0.0,11582000000.0,0.0,-123000000.0,-167000000.0,-71000000.0,0.0,219000000.0,25000000.0,0.0,-201000000.0,52000000.0,-114000000.0,0.0,-21000000.0,316000000.0,0.0,0.0,565000000.0,0.0,5049000000.0,-164000000.0,66000000.0,-170000000.0,-170000000.0,-100000000.0,-0.25,-98000000.0,6000000.0,-49000000.0,806000000.0,-0.25,218000000.0,-270000000.0,757000000.0,4292000000.0,1033753022.0,0.0,3.0,-0.141618497109827,0.149930679342444,1.42945765579472,17249000000.0,0.149930679342444,4.8841453350547,-3.27272727272727,0.583146261440166,-0.7492131234996,16.6858037006058,-0.254635561465007
1,2020,2,2020-06-30 00:00:00+00:00,10567000000.0,3628000000.0,19958000000.0,0.0,4132000000.0,934000000.0,37523000000.0,4616000000.0,1174000000.0,-10413000000.0,9391000000.0,22021000000.0,1032462645.0,0.0,5636000000.0,3507000000.0,10284000000.0,5710000000.0,7700000000.0,6766000000.0,177000000.0,-1765000000.0,15502000000.0,0.0,11254000000.0,0.0,-118000000.0,-168000000.0,1122000000.0,0.0,230000000.0,-11000000.0,0.0,1022000000.0,62000000.0,-119000000.0,0.0,1203000000.0,339000000.0,0.0,0.0,590000000.0,0.0,4736000000.0,-222000000.0,69000000.0,-201000000.0,-201000000.0,-154000000.0,-0.31,-153000000.0,-21000000.0,-52000000.0,730000000.0,-0.31,186000000.0,-355000000.0,678000000.0,4058000000.0,1032462645.0,0.0,2.0,-0.209876543209877,0.143158783783784,1.46701996782436,17565000000.0,0.143158783783784,4.58709089663965,14.5,0.601208459214502,-0.619639555682484,17.0127220438082,-0.228172911938894
2,2020,1,2020-03-31 00:00:00+00:00,10141000000.0,3991000000.0,19244000000.0,0.0,3010000000.0,210000000.0,37229000000.0,4534000000.0,1315000000.0,-10212000000.0,9103000000.0,22576000000.0,1030937798.0,0.0,6148000000.0,3196000000.0,10454000000.0,5997000000.0,6495000000.0,6285000000.0,314000000.0,-1804000000.0,14653000000.0,0.0,11470000000.0,0.0,-118000000.0,-325000000.0,-239000000.0,0.0,478000000.0,-72000000.0,0.0,-327000000.0,153000000.0,-318000000.0,0.0,-115000000.0,355000000.0,0.0,0.0,675000000.0,0.0,5425000000.0,-10205000000.0,59000000.0,-10210000000.0,-10210000000.0,-5888000000.0,-15.64,-10146000000.0,5000000.0,-16059000000.0,16814000000.0,-15.64,-9791000000.0,-16098000000.0,755000000.0,4670000000.0,1030937798.0,0.0,2.0,-0.0338379341050757,0.139170506912442,1.44492653584459,17985000000.0,0.139170506912442,5.26219914579172,-261.666666666667,0.547951176983435,-0.556762038451482,17.4452814077538,-0.206383944741178
3,2019,4,2019-12-31 00:00:00+00:00,10014000000.0,4268000000.0,18870000000.0,0.0,3249000000.0,321000000.0,53369000000.0,4608000000.0,954000000.0,0.0,8856000000.0,38147000000.0,1027296662.0,0.0,6416000000.0,2870000000.0,26071000000.0,6240000000.0,6622000000.0,6301000000.0,51000000.0,-1636000000.0,15222000000.0,0.0,21929000000.0,0.0,-117000000.0,-304000000.0,441000000.0,0.0,1357000000.0,8000000.0,0.0,-538000000.0,1053000000.0,-386000000.0,0.0,-360000000.0,353000000.0,-30000000.0,0.0,749000000.0,0.0,6348000000.0,261000000.0,63000000.0,48000000.0,48000000.0,46000000.0,0.08,324000000.0,213000000.0,330000000.0,964000000.0,0.08,677000000.0,94000000.0,1294000000.0,5054000000.0,1027296662.0,0.0,7.0,0.0132482043096569,0.203843730308759,1.52007189934092,34499000000.0,0.203843730308759,6.17932505264969,-0.741935483870968,0.287336403848785,0.00650530461851217,33.5823149009706,0.00241597183882825
5,2019,3,2019-09-30 00:00:00+00:00,9332000000.0,3870000000.0,18113000000.0,0.0,2808000000.0,694000000.0,52549000000.0,4739000000.0,943000000.0,0.0,8781000000.0,37780000000.0,1037915421.0,0.0,6165000000.0,2436000000.0,26085000000.0,6141000000.0,7007000000.0,6313000000.0,74000000.0,-1694000000.0,14769000000.0,0.0,21876000000.0,0.0,-93000000.0,-199000000.0,-330000000.0,-250000000.0,360000000.0,-25000000.0,0.0,-569000000.0,161000000.0,-96000000.0,0.0,-161000000.0,356000000.0,0.0,0.0,679000000.0,0.0,5882000000.0,164000000.0,59000000.0,57000000.0,57000000.0,60000000.0,0.11,223000000.0,107000000.0,297000000.0,804000000.0,0.11,579000000.0,117000000.0,1101000000.0,4781000000.0,1037915421.0,0.0,6.0,0.038305383936452,0.187181230873852,1.58261894556365,34436000000.0,0.187181230873852,5.66712843936057,2.66666666666667,0.288581093435729,0.0113683813526219,33.1780406218668,0.00400013270582436
6,2019,2,2019-06-30 00:00:00+00:00,9341000000.0,3966000000.0,18095000000.0,0.0,3138000000.0,892000000.0,52876000000.0,4807000000.0,898000000.0,-9000000.0,8754000000.0,37891000000.0,1037101606.0,0.0,6310000000.0,2214000000.0,26215000000.0,6130000000.0,7148000000.0,6256000000.0,75000000.0,-1271000000.0,14985000000.0,0.0,17388000000.0,0.0,-92000000.0,-238000000.0,65000000.0,0.0,593000000.0,-26000000.0,0.0,-195000000.0,355000000.0,-307000000.0,0.0,-18000000.0,359000000.0,0.0,0.0,701000000.0,0.0,5994000000.0,86000000.0,56000000.0,-9000000.0,-9000000.0,-2000000.0,-0.02,142000000.0,95000000.0,271000000.0,791000000.0,-0.02,501000000.0,-11000000.0,1062000000.0,4932000000.0,1037101606.0,0.0,5.0,0.0803893294881037,0.177177177177177,1.60421796381544,34781000000.0,0.177177177177177,5.77956871855427,-0.6,0.35978835978836,0.0101051357688526,33.5367333333394,0.00315028956254362
7,2019,1,2019-03-31 00:00:00+00:00,9052000000.0,3918000000.0,18043000000.0,0.0,3073000000.0,906000000.0,53129000000.0,4871000000.0,997000000.0,0.0,8991000000.0,38217000000.0,1036414365.0,0.0,6319000000.0,1923000000.0,26425000000.0,6218000000.0,7176000000.0,6270000000.0,89000000.0,-1134000000.0,14912000000.0,0.0,17512000000.0,0.0,-93000000.0,-235000000.0,-650000000.0,0.0,-184000000.0,22000000.0,0.0,-232000000.0,-419000000.0,-256000000.0,0.0,-48000000.0,350000000.0,0.0,0.0,704000000.0,0.0,5615000000.0,99000000.0,59000000.0,32000000.0,32000000.0,39000000.0,0.06,158000000.0,67000000.0,176000000.0,800000000.0,0.06,508000000.0,71000000.0,976000000.0,4639000000.0,1036414365.0,0.0,3.0,0.0400074087794036,0.173820124666073,1.64737074679629,35086000000.0,0.173820124666073,5.41771726600876,-0.647058823529412,0.358040201005025,0.0100435005117707,33.8532552084031,0.002944789878926
8,2018,4,2018-12-31 00:00:00+00:00,9020000000.0,4025000000.0,17426000000.0,0.0,3723000000.0,942000000.0,52439000000.0,4620000000.0,1072000000.0,25000000.0,8406000000.0,37468000000.0,1099930577.0,0.0,5969000000.0,1765000000.0,26436000000.0,6228000000.0,7227000000.0,6285000000.0,143000000.0,-1219000000.0,14971000000.0,0.0,17465000000.0,0.0,-91000000.0,-214000000.0,-1042000000.0,-1461000000.0,1089000000.0,-41000000.0,0.0,-1716000000.0,875000000.0,-374000000.0,0.0,-68000000.0,353000000.0,-146000000.0,0.0,755000000.0,0.0,6265000000.0,303000000.0,59000000.0,131000000.0,131000000.0,171000000.0,0.31,362000000.0,172000000.0,382000000.0,854000000.0,0.3,715000000.0,302000000.0,1236000000.0,5029000000.0,1099930577.0,0.0,7.0,0.080358682531471,0.197286512370311,1.65975609756098,35013000000.0,0.197286512370311,5.69581401863329,3.42857142857143,0.359862582307472,0.0131605588175744,31.8320089759629,0.0036220106802879
10,2018,3,2018-09-30 00:00:00+00:00,8457000000.0,3686000000.0,17037000000.0,0.0,4765000000.0,1000000000.0,53600000000.0,4681000000.0,1212000000.0,-14000000.0,8580000000.0,37482000000.0,1099394640.0,0.0,5809000000.0,1587000000.0,26621000000.0,6226000000.0,7293000000.0,6293000000.0,181000000.0,-821000000.0,16118000000.0,0.0,13740000000.0,0.0,-74000000.0,-93000000.0,-114000000.0,0.0,240000000.0,-37000000.0,0.0,-275000000.0,147000000.0,-42000000.0,0.0,-44000000.0,353000000.0,-20000000.0,0.0,608000000.0,0.0,5665000000.0,123000000.0,55000000.0,13000000.0,13000000.0,25000000.0,0.03,178000000.0,110000000.0,282000000.0,691000000.0,0.03,531000000.0,38000000.0,973000000.0,4692000000.0,1099394640.0,0.0,6.0,0.0686662893793624,0.171756398940865,1.90587678845926,36563000000.0,0.171756398940865,5.15283574604293,-1.09677419354839,0.458005822416303,0.00677603423680456,33.2573933596766,0.00173190952140048
11,2018,2,2018-06-30 00:00:00+00:00,8633000000.0,3574000000.0,17273000000.0,0.0,4879000000.0,1067000000.0,54090000000.0,4675000000.0,1187000000.0,-27000000.0,8640000000.0,37648000000.0,1129566128.0,0.0,6038000000.0,1630000000.0,26731000000.0,6335000000.0,7386000000.0,6319000000.0,148000000.0,-787000000.0,16442000000.0,0.0,13811000000.0,0.0,-74000000.0,-161000000.0,-752000000.0,-512000000.0,139000000.0,-44000000.0,0.0,-819000000.0,-22000000.0,-28000000.0,0.0,-119000000.0,392000000.0,0.0,0.0,662000000.0,0.0,5548000000.0,43000000.0,63000000.0,-19000000.0,-19000000.0,-19000000.0,-0.05,106000000.0,62000000.0,78000000.0,858000000.0,-0.05,498000000.0,-38000000.0,936000000.0,4612000000.0,1129566128.0,0.0,5.0,0.840132669983416,0.168709444844989,1.90455229931658,36817000000.0,0.168709444844989,4.91162036686001,-1.09677419354839,0.457533849829846,-0.0036284343654601,32.5939306140384,-0.00094279329710227
