,year,quarter,date,statementData.balanceSheet.taxAssets,statementData.balanceSheet.totalAssets,statementData.balanceSheet.intangibles,statementData.balanceSheet.accoci,statementData.balanceSheet.acctPay,statementData.balanceSheet.investments,statementData.balanceSheet.deferredRev,statementData.balanceSheet.cashAndEq,statementData.balanceSheet.ppeq,statementData.balanceSheet.acctRec,statementData.balanceSheet.retainedEarnings,statementData.balanceSheet.inventory,statementData.balanceSheet.taxLiabilities,statementData.balanceSheet.deposits,statementData.balanceSheet.debt,statementData.balanceSheet.sharesBasic,statementData.balanceSheet.equity,statementData.balanceSheet.totalLiabilities,statementData.cashFlow.payDiv,statementData.cashFlow.investmentsAcqDisposals,statementData.cashFlow.businessAcqDisposals,statementData.cashFlow.freeCashFlow,statementData.cashFlow.issrepayEquity,statementData.cashFlow.ncfi,statementData.cashFlow.capex,statementData.cashFlow.sbcomp,statementData.cashFlow.depamor,statementData.cashFlow.ncfo,statementData.cashFlow.ncfx,statementData.cashFlow.issrepayDebt,statementData.cashFlow.ncf,statementData.cashFlow.ncff,statementData.incomeStatement.netIncComStock,statementData.incomeStatement.costRev,statementData.incomeStatement.eps,statementData.incomeStatement.netinc,statementData.incomeStatement.epsDil,statementData.incomeStatement.ebit,statementData.incomeStatement.netIncDiscOps,statementData.incomeStatement.ebitda,statementData.incomeStatement.shareswa,statementData.incomeStatement.nonControllingInterests,statementData.incomeStatement.prefDVDs,statementData.incomeStatement.opex,statementData.incomeStatement.sga,statementData.incomeStatement.grossProfit,statementData.incomeStatement.ebt,statementData.incomeStatement.revenue,statementData.incomeStatement.intexp,statementData.incomeStatement.taxExp,statementData.incomeStatement.consolidatedIncome,statementData.incomeStatement.opinc,statementData.incomeStatement.rnd,statementData.overview.roa,statementData.overview.piotroskiFScore,statementData.overview.bookVal,statementData.overview.epsQoQ,statementData.overview.rps,statementData.overview.grossMargin,statementData.overview.longTermDebtEquity,statementData.overview.revenueQoQ,statementData.overview.bvps,statementData.overview.profitMargin,statementData.overview.roe
0,2020,3,2020-09-30 00:00:00+00:00,0.0,124349000000.0,350000000.0,93000000.0,0.0,109336000000.0,0.0,10089000000.0,1121000000.0,0.0,19292000000.0,0.0,0.0,78015000000.0,32541000000.0,306421150.0,10252000000.0,114097000000.0,-135000000.0,-5522000000.0,0.0,1243000000.0,2000000.0,-5575000000.0,-53000000.0,0.0,116000000.0,1296000000.0,0.0,-1310000000.0,-5078000000.0,-799000000.0,751000000.0,0.0,2.45,751000000.0,2.45,939000000.0,0.0,1055000000.0,306421150.0,20000000.0,0.0,1005000000.0,1005000000.0,1964000000.0,939000000.0,1964000000.0,0.0,188000000.0,771000000.0,959000000.0,0.0,0.00868341673945877,4.0,10252000000.0,0.0381355932203391,6.40947924123384,1.0,3.17411236831838,-0.0652070442646359,33.4572205606565,1.0,0.0974432023950361
1,2020,2,2020-06-30 00:00:00+00:00,0.0,113792000000.0,351000000.0,122000000.0,0.0,93777000000.0,0.0,15167000000.0,1115000000.0,0.0,18673000000.0,0.0,0.0,77364000000.0,23194000000.0,306300776.0,9643000000.0,104149000000.0,-151000000.0,1090000000.0,0.0,1493000000.0,3000000.0,996000000.0,-94000000.0,0.0,123000000.0,1587000000.0,0.0,-2910000000.0,3956000000.0,1373000000.0,-369000000.0,0.0,-1.2,-369000000.0,-1.2,-462000000.0,0.0,-339000000.0,306300776.0,1000000.0,0.0,1077000000.0,1077000000.0,616000000.0,-462000000.0,616000000.0,0.0,-93000000.0,-368000000.0,-461000000.0,0.0,0.00892669165017474,4.0,9643000000.0,-1.51724137931034,2.01109513349715,1.0,2.40526807010266,-0.701694915254237,31.4821272277808,1.0,0.0939278052420483
2,2020,1,2020-03-31 00:00:00+00:00,0.0,112657000000.0,410000000.0,134000000.0,0.0,96832000000.0,0.0,11211000000.0,1070000000.0,0.0,19175000000.0,0.0,0.0,73418000000.0,26098000000.0,308337638.0,9665000000.0,102992000000.0,-138000000.0,2456000000.0,0.0,1621000000.0,-341000000.0,2397000000.0,-59000000.0,0.0,123000000.0,1680000000.0,0.0,-14000000.0,4247000000.0,170000000.0,-78000000.0,0.0,-0.25,-78000000.0,-0.25,-95000000.0,0.0,28000000.0,308337638.0,17000000.0,0.0,1159000000.0,1159000000.0,1081000000.0,-95000000.0,1081000000.0,0.0,-17000000.0,-61000000.0,-78000000.0,0.0,0.0189491817398794,4.0,9665000000.0,-1.11627906976744,3.50589699983367,1.0,2.70025866528712,-0.446775844421699,31.3455083287626,1.0,0.189833236464434
3,2019,4,2019-12-31 00:00:00+00:00,0.0,113996000000.0,410000000.0,-119000000.0,0.0,103106000000.0,0.0,6964000000.0,1057000000.0,0.0,21290000000.0,0.0,0.0,72746000000.0,25701000000.0,313468253.0,11859000000.0,102137000000.0,-153000000.0,-2983000000.0,0.0,1392000000.0,-400000000.0,-3055000000.0,-72000000.0,0.0,121000000.0,1464000000.0,0.0,1282000000.0,852000000.0,2443000000.0,705000000.0,0.0,2.26,705000000.0,2.26,921000000.0,0.0,1042000000.0,313468253.0,3000000.0,0.0,1184000000.0,1184000000.0,2108000000.0,921000000.0,2108000000.0,0.0,216000000.0,708000000.0,924000000.0,0.0,0.0260505727136835,6.0,11859000000.0,0.107843137254902,6.72476392689119,1.0,2.16721477358968,0.0503238664673642,37.8315822623352,1.0,0.250906579174581
5,2019,3,2019-09-30 00:00:00+00:00,0.0,110786000000.0,414000000.0,-74000000.0,0.0,100843000000.0,0.0,6112000000.0,1028000000.0,0.0,20720000000.0,0.0,0.0,71021000000.0,24454000000.0,318241033.0,11717000000.0,99069000000.0,-141000000.0,-5969000000.0,0.0,758000000.0,-417000000.0,-6030000000.0,-61000000.0,0.0,113000000.0,819000000.0,0.0,-748000000.0,-5241000000.0,-30000000.0,749000000.0,0.0,2.36,749000000.0,2.36,973000000.0,0.0,1086000000.0,318241033.0,21000000.0,0.0,1107000000.0,1107000000.0,2101000000.0,973000000.0,2101000000.0,0.0,224000000.0,770000000.0,994000000.0,0.0,0.0260952631030908,6.0,11717000000.0,0.151219512195122,6.60191421638579,1.0,2.08705299991465,0.0600403632694249,36.8180051753414,1.0,0.252812561678984
6,2019,2,2019-06-30 00:00:00+00:00,0.0,110707000000.0,415000000.0,-83000000.0,0.0,95608000000.0,0.0,11353000000.0,1008000000.0,0.0,20107000000.0,0.0,0.0,69734000000.0,25163000000.0,323728882.0,11493000000.0,99214000000.0,-145000000.0,-4352000000.0,0.0,1509000000.0,-459000000.0,-4421000000.0,-69000000.0,0.0,103000000.0,1578000000.0,0.0,-1222000000.0,-3860000000.0,-1017000000.0,747000000.0,0.0,2.32,747000000.0,2.32,981000000.0,0.0,1084000000.0,323728882.0,6000000.0,0.0,1078000000.0,1078000000.0,2065000000.0,981000000.0,2065000000.0,0.0,234000000.0,753000000.0,987000000.0,0.0,0.0259327597968967,6.0,11493000000.0,0.214659685863874,6.37879446295434,1.0,2.1894196467415,0.109618484685653,35.5019296671837,1.0,0.252305225177068
7,2019,1,2019-03-31 00:00:00+00:00,0.0,110720000000.0,415000000.0,-136000000.0,0.0,91852000000.0,0.0,15213000000.0,980000000.0,0.0,19484000000.0,0.0,0.0,68916000000.0,26276000000.0,328386672.0,11259000000.0,99461000000.0,-134000000.0,-1686000000.0,0.0,2253000000.0,-485000000.0,-1768000000.0,-82000000.0,0.0,99000000.0,2335000000.0,0.0,-1026000000.0,68000000.0,-499000000.0,705000000.0,0.0,2.15,705000000.0,2.15,909000000.0,0.0,1008000000.0,328386672.0,21000000.0,0.0,1024000000.0,1024000000.0,1954000000.0,909000000.0,1954000000.0,0.0,204000000.0,726000000.0,930000000.0,0.0,0.0256303833831546,6.0,11259000000.0,0.181318681318681,5.95030239229685,1.0,2.33377742250644,0.0712719298245614,34.2858007343246,1.0,0.248160021673364
8,2018,4,2018-12-31 00:00:00+00:00,0.0,109553000000.0,416000000.0,-156000000.0,0.0,90841000000.0,0.0,15145000000.0,936000000.0,0.0,18906000000.0,0.0,0.0,67759000000.0,27228000000.0,335964673.0,11130000000.0,98423000000.0,-151000000.0,-5737000000.0,0.0,684000000.0,-464000000.0,-5814000000.0,-77000000.0,0.0,109000000.0,761000000.0,0.0,129000000.0,-1464000000.0,3589000000.0,681000000.0,0.0,2.04,681000000.0,2.02,891000000.0,0.0,1000000000.0,335964673.0,6000000.0,0.0,1110000000.0,1110000000.0,2007000000.0,891000000.0,2007000000.0,0.0,210000000.0,687000000.0,897000000.0,0.0,0.0256026354814062,5.0,11130000000.0,1.01980198019802,5.9738423747904,1.0,2.44636118598383,0.0372093023255815,33.1284831247719,1.0,0.244977907347515
10,2018,3,2018-09-30 00:00:00+00:00,0.0,105842000000.0,417000000.0,-160000000.0,0.0,85768000000.0,0.0,16609000000.0,896000000.0,0.0,18354000000.0,0.0,0.0,63674000000.0,26998000000.0,342658270.0,11016000000.0,94826000000.0,-137000000.0,-2977000000.0,0.0,1547000000.0,-458000000.0,-3036000000.0,-59000000.0,0.0,110000000.0,1606000000.0,0.0,729000000.0,690000000.0,2120000000.0,699000000.0,0.0,2.05,699000000.0,2.05,946000000.0,0.0,1056000000.0,342658270.0,21000000.0,0.0,1015000000.0,1015000000.0,1982000000.0,946000000.0,1982000000.0,0.0,247000000.0,720000000.0,967000000.0,0.0,0.0230562989623691,5.0,11016000000.0,0.289308176100629,5.78418842773005,1.0,2.45079883805374,0.0707725553754728,32.1486476891394,1.0,0.21681780708986
11,2018,2,2018-06-30 00:00:00+00:00,0.0,102751000000.0,417000000.0,-162000000.0,0.0,83483000000.0,0.0,15919000000.0,874000000.0,0.0,17787000000.0,0.0,0.0,61683000000.0,26252000000.0,348977139.0,10889000000.0,91862000000.0,-122000000.0,-2585000000.0,0.0,1526000000.0,-555000000.0,-2645000000.0,-60000000.0,0.0,109000000.0,1586000000.0,0.0,-5000000.0,-1179000000.0,-120000000.0,663000000.0,0.0,1.91,663000000.0,1.91,871000000.0,0.0,980000000.0,348977139.0,6000000.0,0.0,984000000.0,984000000.0,1861000000.0,871000000.0,1861000000.0,0.0,208000000.0,669000000.0,877000000.0,0.0,0.0224346628960794,6.0,10889000000.0,0.354609929078014,5.33272754006961,1.0,2.41087335843512,0.0460933108487915,31.2026169714229,1.0,0.205935354364835
12,2018,1,2018-03-31 00:00:00+00:00,0.0,101967000000.0,417000000.0,-139000000.0,0.0,81551000000.0,0.0,17098000000.0,848000000.0,0.0,17211000000.0,0.0,0.0,61130000000.0,26244000000.0,354756870.0,10871000000.0,91096000000.0,-142000000.0,974000000.0,0.0,1180000000.0,-582000000.0,916000000.0,-58000000.0,0.0,107000000.0,1238000000.0,0.0,-57000000.0,3711000000.0,1557000000.0,646000000.0,0.0,1.82,646000000.0,1.82,836000000.0,0.0,943000000.0,354756870.0,20000000.0,0.0,968000000.0,968000000.0,1824000000.0,836000000.0,1824000000.0,0.0,190000000.0,666000000.0,856000000.0,0.0,0.0216156311718549,6.0,10871000000.0,0.272727272727273,5.14154947866126,1.0,2.41412933492779,0.0405019965772961,30.6435221395431,1.0,0.192359021918614
