,year,quarter,date,statementData.balanceSheet.retainedEarnings,statementData.balanceSheet.deposits,statementData.balanceSheet.accoci,statementData.balanceSheet.inventory,statementData.balanceSheet.ppeq,statementData.balanceSheet.deferredRev,statementData.balanceSheet.cashAndEq,statementData.balanceSheet.equity,statementData.balanceSheet.taxLiabilities,statementData.balanceSheet.intangibles,statementData.balanceSheet.totalAssets,statementData.balanceSheet.taxAssets,statementData.balanceSheet.acctPay,statementData.balanceSheet.investments,statementData.balanceSheet.acctRec,statementData.balanceSheet.totalLiabilities,statementData.balanceSheet.sharesBasic,statementData.balanceSheet.debt,statementData.cashFlow.ncf,statementData.cashFlow.issrepayEquity,statementData.cashFlow.payDiv,statementData.cashFlow.ncff,statementData.cashFlow.ncfx,statementData.cashFlow.capex,statementData.cashFlow.ncfi,statementData.cashFlow.investmentsAcqDisposals,statementData.cashFlow.depamor,statementData.cashFlow.ncfo,statementData.cashFlow.issrepayDebt,statementData.cashFlow.sbcomp,statementData.cashFlow.businessAcqDisposals,statementData.cashFlow.freeCashFlow,statementData.incomeStatement.netIncComStock,statementData.incomeStatement.sga,statementData.incomeStatement.ebt,statementData.incomeStatement.ebitda,statementData.incomeStatement.prefDVDs,statementData.incomeStatement.costRev,statementData.incomeStatement.shareswaDil,statementData.incomeStatement.opinc,statementData.incomeStatement.grossProfit,statementData.incomeStatement.ebit,statementData.incomeStatement.eps,statementData.incomeStatement.taxExp,statementData.incomeStatement.revenue,statementData.incomeStatement.nonControllingInterests,statementData.incomeStatement.rnd,statementData.incomeStatement.netinc,statementData.incomeStatement.intexp,statementData.incomeStatement.netIncDiscOps,statementData.incomeStatement.epsDil,statementData.incomeStatement.shareswa,statementData.incomeStatement.consolidatedIncome,statementData.incomeStatement.opex,statementData.overview.roa,statementData.overview.piotroskiFScore,statementData.overview.bookVal,statementData.overview.epsQoQ,statementData.overview.rps,statementData.overview.grossMargin,statementData.overview.longTermDebtEquity,statementData.overview.revenueQoQ,statementData.overview.bvps,statementData.overview.profitMargin,statementData.overview.roe
0,2020,3,2020-09-30 00:00:00+00:00,12375000000.0,136746000000.0,867000000.0,0.0,765000000.0,0.0,956000000.0,17722000000.0,0.0,2867000000.0,170540000000.0,0.0,0.0,153855000000.0,0.0,152818000000.0,975999979.0,13716000000.0,-103000000.0,1000000.0,-207000000.0,-926000000.0,0.0,-18000000.0,201000000.0,213000000.0,26000000.0,622000000.0,-1953000000.0,24000000.0,0.0,604000000.0,401000000.0,819000000.0,488000000.0,514000000.0,27000000.0,0.0,973988000.0,484000000.0,1521000000.0,488000000.0,0.41,60000000.0,1521000000.0,0.0,0.0,428000000.0,0.0,-4000000.0,0.41,967804000.0,428000000.0,1037000000.0,0.00698690499706805,5.0,17722000000.0,0.0512820512820511,1.55840167287545,1.0,0.773953278411015,0.0696202531645569,18.157787275936,1.0,0.0644356145912527
1,2020,2,2020-06-30 00:00:00+00:00,12154000000.0,135513000000.0,936000000.0,0.0,776000000.0,0.0,1059000000.0,17542000000.0,0.0,2882000000.0,171192000000.0,0.0,0.0,154469000000.0,0.0,153650000000.0,975405589.0,15717000000.0,194000000.0,1000000.0,-207000000.0,14938000000.0,0.0,-15000000.0,-15022000000.0,-15028000000.0,32000000.0,278000000.0,-5064000000.0,26000000.0,0.0,263000000.0,161000000.0,797000000.0,217000000.0,249000000.0,26000000.0,0.0,972141000.0,215000000.0,1228000000.0,217000000.0,0.17,30000000.0,1228000000.0,0.0,0.0,187000000.0,0.0,-2000000.0,0.17,967147000.0,187000000.0,1013000000.0,0.00715914891417421,4.0,17542000000.0,-0.575,1.25896346488948,1.0,0.895963972181051,-0.196860693263571,17.9843136002371,1.0,0.0641324323151056
2,2020,1,2020-03-31 00:00:00+00:00,12174000000.0,115304000000.0,814000000.0,0.0,791000000.0,0.0,865000000.0,17411000000.0,0.0,2900000000.0,156197000000.0,0.0,0.0,139974000000.0,0.0,138786000000.0,969889701.0,20782000000.0,133000000.0,-112000000.0,-208000000.0,10028000000.0,0.0,-12000000.0,-9722000000.0,-9729000000.0,54000000.0,-173000000.0,6949000000.0,25000000.0,0.0,-185000000.0,119000000.0,735000000.0,169000000.0,223000000.0,27000000.0,0.0,976110000.0,168000000.0,1099000000.0,169000000.0,0.12,23000000.0,1099000000.0,0.0,0.0,146000000.0,0.0,-1000000.0,0.12,967446000.0,146000000.0,931000000.0,0.00912864331277926,2.0,17411000000.0,-0.684210526315789,1.13311853798105,1.0,1.19361323301361,-0.242591316333563,17.9515258096343,1.0,0.0789097382321184
3,2019,4,2019-12-31 00:00:00+00:00,12469000000.0,111870000000.0,26000000.0,0.0,814000000.0,0.0,732000000.0,17038000000.0,0.0,2917000000.0,144988000000.0,0.0,0.0,129907000000.0,0.0,127950000000.0,984958009.0,13540000000.0,96000000.0,-230000000.0,-209000000.0,-1951000000.0,0.0,-26000000.0,1040000000.0,1039000000.0,58000000.0,1007000000.0,-1733000000.0,24000000.0,0.0,981000000.0,442000000.0,784000000.0,544000000.0,602000000.0,27000000.0,0.0,985316000.0,541000000.0,1521000000.0,544000000.0,0.45,75000000.0,1521000000.0,0.0,0.0,469000000.0,0.0,-3000000.0,0.45,973560000.0,469000000.0,980000000.0,0.0112161373907595,5.0,17038000000.0,0.0,1.54422826770476,1.0,0.794694212935791,-0.0409836065573771,17.2981993590754,1.0,0.0966486196250392
5,2019,3,2019-09-30 00:00:00+00:00,12209000000.0,111649000000.0,159000000.0,0.0,815000000.0,0.0,636000000.0,17116000000.0,0.0,2936000000.0,146691000000.0,0.0,0.0,131267000000.0,0.0,129575000000.0,1003258801.0,15352000000.0,29000000.0,-246000000.0,-212000000.0,1335000000.0,0.0,-4000000.0,-2489000000.0,-2499000000.0,62000000.0,1183000000.0,90000000.0,24000000.0,0.0,1179000000.0,386000000.0,768000000.0,486000000.0,548000000.0,30000000.0,0.0,998328000.0,483000000.0,1422000000.0,486000000.0,0.39,70000000.0,1422000000.0,0.0,0.0,416000000.0,0.0,-3000000.0,0.39,988319000.0,416000000.0,939000000.0,0.0114542493937424,5.0,17116000000.0,-0.133333333333333,1.4173810372584,1.0,0.896938537041365,-0.0724070450097848,17.0604035398838,1.0,0.0999329309188464
6,2019,2,2019-06-30 00:00:00+00:00,12005000000.0,109946000000.0,-2000000.0,0.0,829000000.0,0.0,607000000.0,16969000000.0,0.0,2962000000.0,144545000000.0,0.0,0.0,129323000000.0,0.0,127574000000.0,1008288522.0,15193000000.0,-4000000.0,-177000000.0,-191000000.0,1770000000.0,0.0,-29000000.0,-1944000000.0,-1741000000.0,63000000.0,170000000.0,-67000000.0,23000000.0,-185000000.0,141000000.0,405000000.0,811000000.0,512000000.0,575000000.0,20000000.0,0.0,1007964000.0,510000000.0,1529000000.0,512000000.0,0.4,87000000.0,1529000000.0,0.0,0.0,425000000.0,0.0,-2000000.0,0.4,999163000.0,425000000.0,1019000000.0,0.0121953379936862,4.0,16971000000.0,-0.0909090909090908,1.51643102806242,1.0,0.89533855854794,-0.0292063492063492,16.8314918098413,1.0,0.108075860336599
7,2019,1,2019-03-31 00:00:00+00:00,11771000000.0,108175000000.0,-530000000.0,0.0,849000000.0,0.0,611000000.0,15924000000.0,0.0,2816000000.0,141515000000.0,0.0,0.0,126413000000.0,0.0,125589000000.0,1008787761.0,15113000000.0,-67000000.0,-164000000.0,-192000000.0,912000000.0,0.0,-8000000.0,-1539000000.0,-1547000000.0,58000000.0,560000000.0,434000000.0,25000000.0,0.0,552000000.0,387000000.0,776000000.0,489000000.0,547000000.0,20000000.0,0.0,1016504000.0,488000000.0,1451000000.0,489000000.0,0.38,82000000.0,1451000000.0,0.0,0.0,407000000.0,0.0,-1000000.0,0.38,1006717000.0,407000000.0,963000000.0,0.0127876641714106,4.0,15926000000.0,0.0,1.43836003577367,1.0,0.94907058528008,-0.0222371967654986,15.7872652858246,1.0,0.115354133307455
8,2018,4,2018-12-31 00:00:00+00:00,11556000000.0,107309000000.0,-818000000.0,0.0,882000000.0,0.0,678000000.0,15595000000.0,0.0,2832000000.0,139613000000.0,0.0,0.0,124920000000.0,0.0,124017000000.0,1034530422.0,14595000000.0,359000000.0,-277000000.0,-198000000.0,-254000000.0,0.0,-25000000.0,-1099000000.0,-1101000000.0,92000000.0,1712000000.0,-1308000000.0,21000000.0,0.0,1687000000.0,461000000.0,806000000.0,576000000.0,668000000.0,23000000.0,0.0,1030280000.0,574000000.0,1586000000.0,576000000.0,0.45,92000000.0,1586000000.0,0.0,0.0,484000000.0,0.0,-2000000.0,0.45,1018369000.0,484000000.0,1012000000.0,0.0130137964316893,7.0,15596000000.0,1.64705882352941,1.53306269808274,1.0,0.935876883616544,0.026537216828479,15.0754387385236,1.0,0.118329580751722
10,2018,3,2018-09-30 00:00:00+00:00,11262000000.0,105780000000.0,-1166000000.0,0.0,1821000000.0,0.0,319000000.0,15208000000.0,0.0,2854000000.0,138805000000.0,0.0,0.0,124120000000.0,0.0,123595000000.0,1052036090.0,15771000000.0,-465000000.0,-536000000.0,-190000000.0,573000000.0,0.0,-37000000.0,-1424000000.0,-1414000000.0,95000000.0,386000000.0,-344000000.0,25000000.0,0.0,349000000.0,468000000.0,777000000.0,569000000.0,664000000.0,14000000.0,0.0,1049976000.0,569000000.0,1533000000.0,569000000.0,0.45,87000000.0,1533000000.0,0.0,0.0,482000000.0,0.0,0.0,0.45,1036479000.0,482000000.0,964000000.0,0.0110348530137265,4.0,15210000000.0,0.40625,1.4571743446558,1.0,1.03701998947922,0.0295500335795835,14.4576789186006,1.0,0.100937370385732
11,2018,2,2018-06-30 00:00:00+00:00,10970000000.0,104548000000.0,-1085000000.0,0.0,1795000000.0,0.0,784000000.0,15100000000.0,0.0,2877000000.0,137792000000.0,0.0,0.0,122585000000.0,0.0,122690000000.0,1061663471.0,16159000000.0,141000000.0,-119000000.0,-141000000.0,230000000.0,0.0,-17000000.0,-708000000.0,-721000000.0,92000000.0,619000000.0,696000000.0,26000000.0,0.0,602000000.0,467000000.0,819000000.0,585000000.0,677000000.0,15000000.0,0.0,1065793000.0,582000000.0,1575000000.0,585000000.0,0.44,103000000.0,1575000000.0,0.0,0.0,482000000.0,0.0,-3000000.0,0.44,1052652000.0,482000000.0,993000000.0,0.0102171601683683,6.0,15102000000.0,0.189189189189189,1.48352094898441,1.0,1.07013245033113,0.00961538461538458,14.2248465851191,1.0,0.0930433052589694
