,year,quarter,date,statementData.balanceSheet.liabilitiesCurrent,statementData.balanceSheet.acctPay,statementData.balanceSheet.totalLiabilities,statementData.balanceSheet.investmentsCurrent,statementData.balanceSheet.cashAndEq,statementData.balanceSheet.debtCurrent,statementData.balanceSheet.totalAssets,statementData.balanceSheet.inventory,statementData.balanceSheet.taxAssets,statementData.balanceSheet.retainedEarnings,statementData.balanceSheet.liabilitiesNonCurrent,statementData.balanceSheet.assetsNonCurrent,statementData.balanceSheet.sharesBasic,statementData.balanceSheet.investments,statementData.balanceSheet.acctRec,statementData.balanceSheet.deferredRev,statementData.balanceSheet.intangibles,statementData.balanceSheet.ppeq,statementData.balanceSheet.debt,statementData.balanceSheet.debtNonCurrent,statementData.balanceSheet.taxLiabilities,statementData.balanceSheet.accoci,statementData.balanceSheet.assetsCurrent,statementData.balanceSheet.investmentsNonCurrent,statementData.balanceSheet.equity,statementData.balanceSheet.deposits,statementData.cashFlow.payDiv,statementData.cashFlow.capex,statementData.cashFlow.ncf,statementData.cashFlow.issrepayEquity,statementData.cashFlow.ncfo,statementData.cashFlow.ncfx,statementData.cashFlow.sbcomp,statementData.cashFlow.ncff,statementData.cashFlow.freeCashFlow,statementData.cashFlow.ncfi,statementData.cashFlow.investmentsAcqDisposals,statementData.cashFlow.issrepayDebt,statementData.cashFlow.depamor,statementData.cashFlow.businessAcqDisposals,statementData.incomeStatement.rnd,statementData.incomeStatement.sga,statementData.incomeStatement.netIncDiscOps,statementData.incomeStatement.revenue,statementData.incomeStatement.ebt,statementData.incomeStatement.intexp,statementData.incomeStatement.netinc,statementData.incomeStatement.netIncComStock,statementData.incomeStatement.nonControllingInterests,statementData.incomeStatement.eps,statementData.incomeStatement.ebit,statementData.incomeStatement.taxExp,statementData.incomeStatement.opinc,statementData.incomeStatement.opex,statementData.incomeStatement.epsDil,statementData.incomeStatement.ebitda,statementData.incomeStatement.consolidatedIncome,statementData.incomeStatement.grossProfit,statementData.incomeStatement.costRev,statementData.incomeStatement.shareswa,statementData.incomeStatement.prefDVDs,statementData.overview.piotroskiFScore,statementData.overview.revenueQoQ,statementData.overview.profitMargin,statementData.overview.currentRatio,statementData.overview.bookVal,statementData.overview.grossMargin,statementData.overview.rps,statementData.overview.epsQoQ,statementData.overview.longTermDebtEquity,statementData.overview.roe,statementData.overview.bvps,statementData.overview.roa
0,2020,3,2020-09-30 00:00:00+00:00,17184000000.0,5270000000.0,45146000000.0,972000000.0,14036000000.0,4535000000.0,63459000000.0,4705000000.0,154000000.0,39203000000.0,27962000000.0,35259000000.0,701783165.0,1645000000.0,6878000000.0,0.0,19160000000.0,5419000000.0,22222000000.0,17687000000.0,1474000000.0,-3436000000.0,28200000000.0,673000000.0,18074000000.0,0.0,-636000000.0,-239000000.0,258000000.0,-98000000.0,1007000000.0,72000000.0,40000000.0,-769000000.0,768000000.0,-52000000.0,345000000.0,-21000000.0,255000000.0,0.0,0.0,1103000000.0,0.0,7797000000.0,1125000000.0,101000000.0,758000000.0,758000000.0,23000000.0,1.08,1226000000.0,367000000.0,1311000000.0,1103000000.0,1.07,1481000000.0,781000000.0,2414000000.0,5383000000.0,701783165.0,0.0,5.0,-0.141866607968303,0.309606258817494,1.64106145251397,18313000000.0,0.309606258817494,11.1102693664645,-0.52212389380531,0.978588027000111,0.27540457994168,26.09495484264,0.0819529206625981
1,2020,2,2020-06-30 00:00:00+00:00,17341000000.0,5366000000.0,45238000000.0,1349000000.0,13778000000.0,4498000000.0,63604000000.0,4753000000.0,106000000.0,39080000000.0,27897000000.0,35283000000.0,701847786.0,1975000000.0,6717000000.0,0.0,19069000000.0,5327000000.0,22089000000.0,17591000000.0,1461000000.0,-3310000000.0,28321000000.0,626000000.0,18147000000.0,0.0,-650000000.0,-227000000.0,6057000000.0,-31000000.0,1480000000.0,98000000.0,34000000.0,5187000000.0,1253000000.0,-708000000.0,-277000000.0,5870000000.0,250000000.0,0.0,0.0,1183000000.0,0.0,7477000000.0,1201000000.0,90000000.0,1081000000.0,1081000000.0,18000000.0,1.54,1291000000.0,120000000.0,1018000000.0,1183000000.0,1.53,1541000000.0,1099000000.0,2201000000.0,5276000000.0,701847786.0,0.0,5.0,-0.191063507519204,0.294369399491775,1.63318147742345,18366000000.0,0.294369399491775,10.6533070975592,-0.276995305164319,0.969361326941092,0.323120700610548,26.168067159793,0.0975442956686363
2,2020,1,2020-03-31 00:00:00+00:00,17377000000.0,5676000000.0,39557000000.0,1070000000.0,7721000000.0,4570000000.0,57422000000.0,4584000000.0,71000000.0,38635000000.0,22180000000.0,34809000000.0,712599803.0,1683000000.0,7452000000.0,0.0,18862000000.0,5214000000.0,16112000000.0,11542000000.0,1670000000.0,-3353000000.0,22613000000.0,613000000.0,17644000000.0,0.0,-635000000.0,-132000000.0,-1346000000.0,-1857000000.0,939000000.0,-189000000.0,44000000.0,-2446000000.0,807000000.0,350000000.0,195000000.0,84000000.0,243000000.0,0.0,0.0,1238000000.0,0.0,8463000000.0,1910000000.0,73000000.0,1581000000.0,1581000000.0,25000000.0,2.23,1983000000.0,329000000.0,1691000000.0,1238000000.0,2.21,2226000000.0,1606000000.0,2929000000.0,5534000000.0,712599803.0,0.0,5.0,-0.0473885637100405,0.346094765449604,1.3013178339184,17865000000.0,0.346094765449604,11.8762311810518,0.149484536082474,0.654160054409431,0.34987589611326,25.0701725215043,0.107849800175247
3,2019,4,2019-12-31 00:00:00+00:00,18098000000.0,5730000000.0,39973000000.0,1349000000.0,9067000000.0,4892000000.0,58679000000.0,4421000000.0,86000000.0,37693000000.0,21875000000.0,34376000000.0,714533499.0,1937000000.0,7493000000.0,0.0,19297000000.0,5325000000.0,16002000000.0,11110000000.0,1670000000.0,-3197000000.0,24303000000.0,588000000.0,18494000000.0,0.0,-644000000.0,-333000000.0,-1841000000.0,-677000000.0,2614000000.0,65000000.0,41000000.0,-4109000000.0,2281000000.0,-411000000.0,111000000.0,-2781000000.0,269000000.0,-46000000.0,0.0,1473000000.0,0.0,9496000000.0,1740000000.0,91000000.0,1562000000.0,1562000000.0,28000000.0,2.19,1831000000.0,178000000.0,1695000000.0,1473000000.0,2.16,2100000000.0,1590000000.0,3168000000.0,6328000000.0,714533499.0,0.0,6.0,-0.0239490183986021,0.333614153327717,1.34285556415073,18706000000.0,0.333614153327717,13.2897897905274,-0.0641025641025641,0.600735373634692,0.335499726925177,26.1793184310873,0.104520338759555
5,2019,3,2019-09-30 00:00:00+00:00,19915000000.0,5522000000.0,41798000000.0,1456000000.0,10908000000.0,7510000000.0,60104000000.0,4601000000.0,241000000.0,36775000000.0,21883000000.0,33916000000.0,719508043.0,2087000000.0,7583000000.0,0.0,19213000000.0,5240000000.0,18611000000.0,11101000000.0,1366000000.0,-3295000000.0,26188000000.0,631000000.0,18109000000.0,0.0,-595000000.0,-161000000.0,2683000000.0,-953000000.0,1471000000.0,-81000000.0,37000000.0,1072000000.0,1310000000.0,221000000.0,211000000.0,2660000000.0,263000000.0,0.0,0.0,1296000000.0,0.0,9086000000.0,1943000000.0,96000000.0,1624000000.0,1624000000.0,24000000.0,2.26,2039000000.0,319000000.0,1752000000.0,1296000000.0,2.23,2302000000.0,1648000000.0,3048000000.0,6038000000.0,719508043.0,0.0,5.0,-0.155733135104999,0.335461149020471,1.31498870198343,18306000000.0,0.335461149020471,12.628072873398,-0.282539682539683,0.613010105472417,0.345665469105669,25.4423841096659,0.107640475346625
6,2019,2,2019-06-30 00:00:00+00:00,19894000000.0,5602000000.0,39690000000.0,1718000000.0,8225000000.0,7575000000.0,57750000000.0,4600000000.0,259000000.0,35741000000.0,19796000000.0,33982000000.0,727742035.0,2465000000.0,7407000000.0,0.0,19506000000.0,5260000000.0,16183000000.0,8608000000.0,1722000000.0,-3453000000.0,23768000000.0,747000000.0,17870000000.0,0.0,-597000000.0,-163000000.0,-400000000.0,-1667000000.0,1678000000.0,-16000000.0,34000000.0,-2328000000.0,1515000000.0,266000000.0,319000000.0,-62000000.0,295000000.0,0.0,0.0,1387000000.0,0.0,9243000000.0,1967000000.0,85000000.0,1541000000.0,1541000000.0,15000000.0,2.13,2052000000.0,426000000.0,1762000000.0,1387000000.0,2.1,2347000000.0,1556000000.0,3149000000.0,6094000000.0,727742035.0,0.0,7.0,-0.15349390969869,0.340690252082657,1.19473208002413,18060000000.0,0.340690252082657,12.7009291142568,0.252941176470588,0.481701175153889,0.384143670608848,24.8164859681357,0.118910215668828
7,2019,1,2019-03-31 00:00:00+00:00,19593000000.0,5582000000.0,39604000000.0,2059000000.0,8625000000.0,7514000000.0,58560000000.0,4548000000.0,362000000.0,34794000000.0,20011000000.0,34226000000.0,729085890.0,2806000000.0,7307000000.0,0.0,19594000000.0,5276000000.0,16112000000.0,8598000000.0,1850000000.0,-3245000000.0,24334000000.0,747000000.0,18767000000.0,0.0,-606000000.0,-139000000.0,-662000000.0,-605000000.0,1134000000.0,48000000.0,41000000.0,-1235000000.0,995000000.0,-609000000.0,-430000000.0,6000000.0,261000000.0,0.0,0.0,1363000000.0,0.0,8884000000.0,1822000000.0,85000000.0,1416000000.0,1416000000.0,20000000.0,1.94,1907000000.0,406000000.0,1642000000.0,1363000000.0,1.92,2168000000.0,1436000000.0,3005000000.0,5879000000.0,729085890.0,0.0,6.0,-0.145111624326405,0.338248536695182,1.24197417445006,18956000000.0,0.338248536695182,12.1851212893449,0.0104166666666667,0.458144615548569,0.370510812518891,25.9996802297189,0.113253821602553
8,2018,4,2018-12-31 00:00:00+00:00,18924000000.0,5607000000.0,39415000000.0,1623000000.0,9287000000.0,6458000000.0,57773000000.0,4326000000.0,382000000.0,33978000000.0,20491000000.0,33411000000.0,740288303.0,2365000000.0,7508000000.0,0.0,19685000000.0,5296000000.0,16214000000.0,9756000000.0,1713000000.0,-3437000000.0,24362000000.0,742000000.0,18180000000.0,0.0,-603000000.0,-295000000.0,-516000000.0,-1667000000.0,1559000000.0,-39000000.0,44000000.0,-1630000000.0,1264000000.0,-406000000.0,221000000.0,-377000000.0,254000000.0,-484000000.0,0.0,1524000000.0,0.0,9729000000.0,1701000000.0,90000000.0,1721000000.0,1721000000.0,19000000.0,2.34,1791000000.0,-20000000.0,1520000000.0,1524000000.0,2.31,2045000000.0,1740000000.0,3044000000.0,6685000000.0,740288303.0,0.0,6.0,-0.102739094346583,0.312879021482167,1.28735996618051,18358000000.0,0.312879021482167,13.1421771228499,-1.70909090909091,0.536633663366337,0.377859077833943,24.7984466667981,0.112511849917674
10,2018,3,2018-09-30 00:00:00+00:00,17900000000.0,7050000000.0,43511000000.0,1850000000.0,9803000000.0,4192000000.0,61927000000.0,5061000000.0,376000000.0,31110000000.0,25611000000.0,35299000000.0,742610527.0,2604000000.0,8568000000.0,0.0,22388000000.0,5966000000.0,18251000000.0,14059000000.0,1905000000.0,-2125000000.0,26628000000.0,754000000.0,18239000000.0,0.0,-553000000.0,-182000000.0,1721000000.0,-489000000.0,1878000000.0,-69000000.0,41000000.0,84000000.0,1696000000.0,-172000000.0,31000000.0,-455000000.0,286000000.0,-51000000.0,0.0,1524000000.0,0.0,10762000000.0,1840000000.0,99000000.0,2338000000.0,2338000000.0,18000000.0,3.15,1939000000.0,-498000000.0,1682000000.0,1524000000.0,3.11,2225000000.0,2356000000.0,3206000000.0,7556000000.0,742610527.0,0.0,5.0,0.0633336626815533,0.297900018583906,1.48759776536313,18416000000.0,0.297900018583906,14.4921188277203,0.789772727272727,0.770820768682494,0.144417753374514,24.7990020750137,0.0417002126297971
11,2018,2,2018-06-30 00:00:00+00:00,18018000000.0,6808000000.0,42087000000.0,1768000000.0,8082000000.0,4580000000.0,59860000000.0,4792000000.0,355000000.0,30104000000.0,24069000000.0,35081000000.0,746929832.0,2665000000.0,8600000000.0,0.0,22398000000.0,5968000000.0,17084000000.0,12504000000.0,2751000000.0,-2222000000.0,24779000000.0,897000000.0,17600000000.0,0.0,-560000000.0,-198000000.0,185000000.0,-697000000.0,1861000000.0,-249000000.0,38000000.0,-2038000000.0,1663000000.0,611000000.0,466000000.0,-779000000.0,288000000.0,0.0,0.0,1528000000.0,0.0,10919000000.0,1985000000.0,95000000.0,1267000000.0,1267000000.0,13000000.0,1.7,2080000000.0,718000000.0,1777000000.0,1528000000.0,1.68,2368000000.0,1280000000.0,3305000000.0,7614000000.0,746929832.0,0.0,5.0,0.0834490970430641,0.302683395915377,1.37523587523588,17773000000.0,0.302683395915377,14.6185083688022,-0.065934065934066,0.710454545454545,0.0842093691168185,23.7947384594488,0.0258515224893059
