,date,quarter,year,statementData.balanceSheet.liabilitiesCurrent,statementData.balanceSheet.acctPay,statementData.balanceSheet.totalLiabilities,statementData.balanceSheet.investmentsCurrent,statementData.balanceSheet.cashAndEq,statementData.balanceSheet.debtCurrent,statementData.balanceSheet.totalAssets,statementData.balanceSheet.inventory,statementData.balanceSheet.taxAssets,statementData.balanceSheet.retainedEarnings,statementData.balanceSheet.liabilitiesNonCurrent,statementData.balanceSheet.assetsNonCurrent,statementData.balanceSheet.sharesBasic,statementData.balanceSheet.investments,statementData.balanceSheet.acctRec,statementData.balanceSheet.deferredRev,statementData.balanceSheet.intangibles,statementData.balanceSheet.ppeq,statementData.balanceSheet.debt,statementData.balanceSheet.debtNonCurrent,statementData.balanceSheet.taxLiabilities,statementData.balanceSheet.accoci,statementData.balanceSheet.assetsCurrent,statementData.balanceSheet.investmentsNonCurrent,statementData.balanceSheet.equity,statementData.balanceSheet.deposits,statementData.cashFlow.payDiv,statementData.cashFlow.capex,statementData.cashFlow.ncf,statementData.cashFlow.issrepayEquity,statementData.cashFlow.ncfo,statementData.cashFlow.ncfx,statementData.cashFlow.sbcomp,statementData.cashFlow.ncff,statementData.cashFlow.freeCashFlow,statementData.cashFlow.ncfi,statementData.cashFlow.investmentsAcqDisposals,statementData.cashFlow.issrepayDebt,statementData.cashFlow.depamor,statementData.cashFlow.businessAcqDisposals,statementData.incomeStatement.rnd,statementData.incomeStatement.sga,statementData.incomeStatement.netIncDiscOps,statementData.incomeStatement.revenue,statementData.incomeStatement.ebt,statementData.incomeStatement.intexp,statementData.incomeStatement.netinc,statementData.incomeStatement.netIncComStock,statementData.incomeStatement.nonControllingInterests,statementData.incomeStatement.eps,statementData.incomeStatement.ebit,statementData.incomeStatement.taxExp,statementData.incomeStatement.opinc,statementData.incomeStatement.opex,statementData.incomeStatement.epsDil,statementData.incomeStatement.ebitda,statementData.incomeStatement.consolidatedIncome,statementData.incomeStatement.grossProfit,statementData.incomeStatement.costRev,statementData.incomeStatement.shareswa,statementData.incomeStatement.prefDVDs,statementData.overview.piotroskiFScore,statementData.overview.revenueQoQ,statementData.overview.profitMargin,statementData.overview.currentRatio,statementData.overview.bookVal,statementData.overview.grossMargin,statementData.overview.rps,statementData.overview.epsQoQ,statementData.overview.longTermDebtEquity,statementData.overview.roe,statementData.overview.bvps,statementData.overview.roa
0,2020-09-30 00:00:00+00:00,3,2020,29511000000.0,10979000000.0,181369000000.0,0.0,13707000000.0,4429000000.0,268940000000.0,0.0,0.0,54254000000.0,151858000000.0,241571000000.0,4568100614.0,7131000000.0,10310000000.0,2888000000.0,162748000000.0,50466000000.0,109591000000.0,105162000000.0,27905000000.0,212000000.0,27369000000.0,7131000000.0,86176000000.0,0.0,-1058000000.0,-3349000000.0,-239000000.0,-160000000.0,5228000000.0,94000000.0,301000000.0,-2066000000.0,1879000000.0,-3495000000.0,-74000000.0,-1332000000.0,3320000000.0,62000000.0,0.0,18136000000.0,0.0,25532000000.0,2758000000.0,1220000000.0,2019000000.0,2019000000.0,12000000.0,0.44,3978000000.0,739000000.0,4076000000.0,21456000000.0,0.44,7298000000.0,2031000000.0,25532000000.0,0.0,4568100614.0,0.0,5.0,-0.0482722630186007,1.0,0.927416895394937,87571000000.0,1.0,5.58919388109607,-0.380281690140845,1.22031656145563,0.123536773026926,19.170111912951,0.0389006677332046
1,2020-06-30 00:00:00+00:00,2,2020,28445000000.0,10426000000.0,181187000000.0,0.0,13935000000.0,4046000000.0,265978000000.0,0.0,0.0,53420000000.0,152742000000.0,238493000000.0,4564093200.0,7378000000.0,10227000000.0,2403000000.0,160905000000.0,48985000000.0,109977000000.0,105931000000.0,27947000000.0,-1279000000.0,27485000000.0,7378000000.0,83614000000.0,0.0,-1051000000.0,-3014000000.0,5367000000.0,-36000000.0,8643000000.0,0.0,323000000.0,-1899000000.0,5629000000.0,-1377000000.0,-402000000.0,1058000000.0,3264000000.0,2021000000.0,0.0,15804000000.0,0.0,23715000000.0,3934000000.0,1112000000.0,2988000000.0,2988000000.0,21000000.0,0.65,5046000000.0,946000000.0,4647000000.0,19068000000.0,0.65,8310000000.0,3009000000.0,23715000000.0,0.0,4564093200.0,0.0,4.0,-0.117022860972522,1.0,0.966250659166813,84791000000.0,1.0,5.19599380661201,-0.0579710144927535,1.26690506374531,0.141280407374459,18.5778414866725,0.0439387246741278
2,2020-03-31 00:00:00+00:00,1,2020,27600000000.0,9963000000.0,179638000000.0,0.0,8516000000.0,2973000000.0,262421000000.0,0.0,0.0,51516000000.0,152038000000.0,238337000000.0,4553034645.0,7080000000.0,10800000000.0,2634000000.0,161255000000.0,48442000000.0,108743000000.0,105770000000.0,27865000000.0,-1144000000.0,24084000000.0,7080000000.0,81506000000.0,0.0,-977000000.0,-2870000000.0,3020000000.0,-233000000.0,5824000000.0,-77000000.0,298000000.0,374000000.0,2954000000.0,-3101000000.0,-69000000.0,1842000000.0,3264000000.0,-177000000.0,0.0,18493000000.0,0.0,26609000000.0,2847000000.0,1212000000.0,2147000000.0,2147000000.0,77000000.0,0.47,4059000000.0,700000000.0,4852000000.0,21757000000.0,0.46,7323000000.0,2224000000.0,26609000000.0,0.0,4553034645.0,0.0,4.0,-0.00930786700919617,1.0,0.872608695652174,82783000000.0,1.0,5.84423402734727,-0.397435897435897,1.2976958751503,0.145990614799546,18.1819393996726,0.0448648586204374
3,2019-12-31 00:00:00+00:00,4,2019,30292000000.0,10826000000.0,179540000000.0,0.0,5500000000.0,4452000000.0,263414000000.0,0.0,0.0,50695000000.0,149248000000.0,238022000000.0,4549250254.0,7683000000.0,11292000000.0,2768000000.0,168095000000.0,48322000000.0,107383000000.0,102931000000.0,28180000000.0,1047000000.0,25392000000.0,7683000000.0,82726000000.0,0.0,-957000000.0,-4270000000.0,1987000000.0,-72000000.0,6235000000.0,36000000.0,231000000.0,-355000000.0,1965000000.0,-3929000000.0,-202000000.0,584000000.0,3177000000.0,489000000.0,0.0,19974000000.0,0.0,28398000000.0,4023000000.0,1113000000.0,3162000000.0,3162000000.0,38000000.0,0.69,5136000000.0,861000000.0,5247000000.0,23151000000.0,0.68,8313000000.0,3200000000.0,28398000000.0,0.0,4549250254.0,0.0,6.0,0.0198233139409609,1.0,0.838241119767595,83874000000.0,1.0,6.24234729118949,0.232142857142857,1.24424002127505,0.167033922968923,18.4368841714637,0.0505824516818849
5,2019-09-30 00:00:00+00:00,3,2019,25989000000.0,10198000000.0,177214000000.0,0.0,3507000000.0,1039000000.0,256374000000.0,0.0,0.0,48570000000.0,151225000000.0,234051000000.0,4544985368.0,8289000000.0,10684000000.0,2944000000.0,164899000000.0,46790000000.0,106051000000.0,105012000000.0,27992000000.0,-1159000000.0,22323000000.0,8289000000.0,78144000000.0,0.0,-955000000.0,-3405000000.0,-417000000.0,-82000000.0,5191000000.0,-16000000.0,257000000.0,-2094000000.0,1786000000.0,-3498000000.0,-92000000.0,-978000000.0,3180000000.0,-9000000.0,0.0,18307000000.0,0.0,26827000000.0,3992000000.0,1167000000.0,3217000000.0,3217000000.0,71000000.0,0.71,5159000000.0,775000000.0,5340000000.0,21487000000.0,0.7,8339000000.0,3288000000.0,26827000000.0,0.0,4544985368.0,0.0,6.0,0.211971990060989,1.0,0.858940320904998,79160000000.0,1.0,5.9025492554677,0.126984126984127,1.34382678132678,0.164554359576345,17.4169977657891,0.0486127574201461
6,2019-06-30 00:00:00+00:00,2,2019,31008000000.0,10014000000.0,178725000000.0,0.0,3919000000.0,6365000000.0,256555000000.0,0.0,0.0,46425000000.0,147717000000.0,235194000000.0,4538515208.0,8438000000.0,10835000000.0,2642000000.0,165333000000.0,46047000000.0,107613000000.0,101248000000.0,27996000000.0,-62000000.0,21361000000.0,8438000000.0,76850000000.0,0.0,-954000000.0,-3024000000.0,422000000.0,-103000000.0,7040000000.0,-23000000.0,288000000.0,-2407000000.0,4016000000.0,-4188000000.0,-1166000000.0,-1444000000.0,3276000000.0,47000000.0,0.0,18226000000.0,0.0,26858000000.0,4086000000.0,1137000000.0,3125000000.0,3125000000.0,78000000.0,0.69,5223000000.0,961000000.0,5356000000.0,21502000000.0,0.68,8499000000.0,3203000000.0,26858000000.0,0.0,4538515208.0,0.0,5.0,0.235702783528871,1.0,0.688886738906089,77830000000.0,1.0,5.91779442595183,-0.0142857142857143,1.31747560182173,0.16375934496262,17.1487802580918,0.0500485460534701
7,2019-03-31 00:00:00+00:00,1,2019,27917000000.0,10232000000.0,180327000000.0,0.0,3498000000.0,4629000000.0,256189000000.0,0.0,0.0,44379000000.0,152410000000.0,235916000000.0,4525962522.0,9159000000.0,10736000000.0,2485000000.0,167282000000.0,45721000000.0,109093000000.0,104464000000.0,27819000000.0,422000000.0,20273000000.0,9159000000.0,74959000000.0,0.0,-869000000.0,-2859000000.0,-312000000.0,-247000000.0,7231000000.0,8000000.0,245000000.0,-4325000000.0,4372000000.0,-3226000000.0,-439000000.0,-3150000000.0,3320000000.0,-11000000.0,0.0,18357000000.0,0.0,26859000000.0,4629000000.0,1150000000.0,3553000000.0,3553000000.0,79000000.0,0.78,5779000000.0,1076000000.0,5182000000.0,21677000000.0,0.77,9099000000.0,3632000000.0,26859000000.0,0.0,4525962522.0,0.0,5.0,0.178491509806503,1.0,0.726188344019773,75862000000.0,1.0,5.9344282833635,0.164179104477612,1.39361517629638,0.168510573463671,16.7615174962777,0.0540857743654946
8,2018-12-31 00:00:00+00:00,4,2018,27603000000.0,8494000000.0,179182000000.0,0.0,3814000000.0,4398000000.0,251684000000.0,0.0,0.0,41983000000.0,151579000000.0,229836000000.0,4549504769.0,7883000000.0,11104000000.0,2182000000.0,167623000000.0,44437000000.0,111743000000.0,107345000000.0,27589000000.0,-368000000.0,21848000000.0,7883000000.0,71613000000.0,0.0,-865000000.0,-3944000000.0,-10713000000.0,-1038000000.0,5790000000.0,-245000000.0,219000000.0,26006000000.0,1846000000.0,-42264000000.0,-417000000.0,28008000000.0,3197000000.0,-38117000000.0,0.0,20135000000.0,0.0,27846000000.0,2997000000.0,1129000000.0,2511000000.0,2511000000.0,71000000.0,0.56,4126000000.0,486000000.0,4514000000.0,23332000000.0,0.55,7323000000.0,2582000000.0,27846000000.0,0.0,4549504769.0,0.0,6.0,0.261426953567384,1.0,0.791508169401877,72502000000.0,1.0,6.12066618541443,-0.824451410658307,1.49895968609051,0.165626588354888,15.9362400263922,0.0562339189135747
10,2018-09-30 00:00:00+00:00,3,2018,19627000000.0,7036000000.0,128290000000.0,0.0,10616000000.0,3173000000.0,200635000000.0,0.0,0.0,41218000000.0,108663000000.0,177429000000.0,4581933382.0,7724000000.0,8983000000.0,1633000000.0,115940000000.0,39855000000.0,72884000000.0,69711000000.0,25167000000.0,374000000.0,23206000000.0,7724000000.0,71523000000.0,0.0,-871000000.0,-2995000000.0,8780000000.0,-1284000000.0,5970000000.0,0.0,197000000.0,6094000000.0,2975000000.0,-3284000000.0,-302000000.0,8399000000.0,2477000000.0,14000000.0,0.0,14822000000.0,0.0,22135000000.0,3885000000.0,830000000.0,2886000000.0,2886000000.0,10000000.0,0.63,4715000000.0,999000000.0,4836000000.0,17299000000.0,0.62,7192000000.0,2896000000.0,22135000000.0,0.0,4581933382.0,0.0,6.0,0.0499976281960059,1.0,1.18235084322617,72345000000.0,1.0,4.83093012372392,0.125,0.974665492219286,0.345596917753242,15.78918634745,0.125776887412833
11,2018-06-30 00:00:00+00:00,2,2018,19007000000.0,6940000000.0,119505000000.0,0.0,5726000000.0,2634000000.0,191248000000.0,0.0,0.0,40269000000.0,100498000000.0,173033000000.0,4617116267.0,7438000000.0,8847000000.0,1746000000.0,116304000000.0,39355000000.0,64580000000.0,61946000000.0,25140000000.0,461000000.0,18215000000.0,7438000000.0,70694000000.0,0.0,-878000000.0,-2880000000.0,-335000000.0,-1269000000.0,7063000000.0,0.0,211000000.0,-4384000000.0,4183000000.0,-3014000000.0,-399000000.0,-1921000000.0,2403000000.0,114000000.0,0.0,14318000000.0,0.0,21735000000.0,4293000000.0,806000000.0,3216000000.0,3216000000.0,-8000000.0,0.7,5099000000.0,1077000000.0,5014000000.0,16721000000.0,0.69,7502000000.0,3208000000.0,21735000000.0,0.0,4617116267.0,0.0,6.0,0.021093676594945,1.0,0.958331141158521,71743000000.0,1.0,4.70748379358496,0.320754716981132,0.876255410643053,0.362956486853708,15.5384867634307,0.127038881316012
