,date,quarter,year,statementData.balanceSheet.assetsNonCurrent,statementData.balanceSheet.taxAssets,statementData.balanceSheet.intangibles,statementData.balanceSheet.totalLiabilities,statementData.balanceSheet.investments,statementData.balanceSheet.assetsCurrent,statementData.balanceSheet.debtCurrent,statementData.balanceSheet.retainedEarnings,statementData.balanceSheet.accoci,statementData.balanceSheet.liabilitiesNonCurrent,statementData.balanceSheet.cashAndEq,statementData.balanceSheet.acctRec,statementData.balanceSheet.sharesBasic,statementData.balanceSheet.liabilitiesCurrent,statementData.balanceSheet.acctPay,statementData.balanceSheet.debt,statementData.balanceSheet.investmentsCurrent,statementData.balanceSheet.deferredRev,statementData.balanceSheet.totalAssets,statementData.balanceSheet.taxLiabilities,statementData.balanceSheet.investmentsNonCurrent,statementData.balanceSheet.debtNonCurrent,statementData.balanceSheet.equity,statementData.balanceSheet.deposits,statementData.balanceSheet.ppeq,statementData.balanceSheet.inventory,statementData.cashFlow.issrepayEquity,statementData.cashFlow.ncfx,statementData.cashFlow.ncfo,statementData.cashFlow.freeCashFlow,statementData.cashFlow.depamor,statementData.cashFlow.issrepayDebt,statementData.cashFlow.ncf,statementData.cashFlow.sbcomp,statementData.cashFlow.businessAcqDisposals,statementData.cashFlow.capex,statementData.cashFlow.payDiv,statementData.cashFlow.investmentsAcqDisposals,statementData.cashFlow.ncff,statementData.cashFlow.ncfi,statementData.incomeStatement.opex,statementData.incomeStatement.netinc,statementData.incomeStatement.ebitda,statementData.incomeStatement.prefDVDs,statementData.incomeStatement.intexp,statementData.incomeStatement.shareswa,statementData.incomeStatement.grossProfit,statementData.incomeStatement.netIncDiscOps,statementData.incomeStatement.revenue,statementData.incomeStatement.netIncComStock,statementData.incomeStatement.rnd,statementData.incomeStatement.costRev,statementData.incomeStatement.epsDil,statementData.incomeStatement.sga,statementData.incomeStatement.shareswaDil,statementData.incomeStatement.taxExp,statementData.incomeStatement.ebit,statementData.incomeStatement.consolidatedIncome,statementData.incomeStatement.eps,statementData.incomeStatement.ebt,statementData.incomeStatement.opinc,statementData.incomeStatement.nonControllingInterests,statementData.overview.bookVal,statementData.overview.currentRatio,statementData.overview.piotroskiFScore,statementData.overview.longTermDebtEquity,statementData.overview.bvps,statementData.overview.epsQoQ,statementData.overview.profitMargin,statementData.overview.roa,statementData.overview.revenueQoQ,statementData.overview.rps,statementData.overview.grossMargin,statementData.overview.roe
0,2018-09-30 00:00:00+00:00,3,2018,41089400000.0,0.0,40363500000.0,34868800000.0,0.0,14352200000.0,2021300000.0,18890700000.0,-6500000.0,16177400000.0,3705700000.0,7824100000.0,562229000.0,18691400000.0,14603100000.0,14995500000.0,0.0,0.0,55441600000.0,2347800000.0,0.0,12974200000.0,20565900000.0,0.0,490900000.0,2168900000.0,92700000.0,4000000.0,759400000.0,693900000.0,497700000.0,0.0,763400000.0,29000000.0,0.0,-65500000.0,0.0,0.0,69100000.0,-69100000.0,862800000.0,1071600000.0,1997100000.0,0.0,151000000.0,562900000.0,2351400000.0,0.0,25563200000.0,1071600000.0,0.0,23211800000.0,1.89,862800000.0,567900000.0,276800000.0,1499400000.0,1073800000.0,1.9,1348400000.0,1488600000.0,2200000.0,20572800000.0,0.767850455289598,6.0,0.630859821354767,36.5914956361198,0.292517006802721,0.0919837891969706,0.0899932409101261,0.0356433878639086,45.4675941653668,0.0919837891969706,0.256200162095741
1,2018-06-30 00:00:00+00:00,2,2018,41507700000.0,0.0,40772200000.0,35302500000.0,0.0,13170100000.0,1533100000.0,17819100000.0,-8000000.0,16715800000.0,2942300000.0,7338100000.0,561721000.0,18586700000.0,14685000000.0,14990700000.0,0.0,0.0,54677800000.0,2426600000.0,0.0,13457600000.0,19370000000.0,0.0,504700000.0,2293100000.0,23900000.0,-6500000.0,717300000.0,641900000.0,503700000.0,0.0,624700000.0,28400000.0,-3300000.0,-75400000.0,0.0,0.0,11300000.0,-97400000.0,892000000.0,877300000.0,1822600000.0,0.0,151300000.0,561900000.0,2204200000.0,0.0,25641800000.0,877300000.0,0.0,23437600000.0,1.55,892000000.0,565500000.0,290300000.0,1318900000.0,879400000.0,1.56,1167600000.0,1312200000.0,2100000.0,19375300000.0,0.708576562811042,6.0,0.694765100671141,34.492746399013,0.130434782608696,0.0859612039716401,0.0874717975662318,0.0116106124864386,45.6486405172675,0.0859612039716401,0.259980013528447
2,2018-03-31 00:00:00+00:00,1,2018,41930800000.0,0.0,41156500000.0,34957500000.0,0.0,11474800000.0,85600000.0,16941800000.0,-5700000.0,18234400000.0,2317600000.0,6793600000.0,564347000.0,16723100000.0,13926800000.0,14986100000.0,0.0,0.0,53405600000.0,2496500000.0,0.0,14900500000.0,18442500000.0,0.0,552900000.0,2027800000.0,-338400000.0,-2100000.0,1511600000.0,1411200000.0,498800000.0,-1026400000.0,8000000.0,32300000.0,-23100000.0,-100400000.0,0.0,0.0,-1372000000.0,-129500000.0,917800000.0,623200000.0,1469700000.0,0.0,154000000.0,562800000.0,1879400000.0,0.0,24769400000.0,623200000.0,0.0,22890000000.0,1.1,917800000.0,567100000.0,193700000.0,970900000.0,625900000.0,1.11,816900000.0,961600000.0,2700000.0,18448100000.0,0.686164646506928,7.0,0.807943608512946,32.6892851383989,0.21978021978022,0.0758758791089005,0.0877691863158548,0.00464410725656972,43.8903724127177,0.0758758791089005,0.269368777776475
