,year,quarter,date,statementData.balanceSheet.retainedEarnings,statementData.balanceSheet.deposits,statementData.balanceSheet.accoci,statementData.balanceSheet.inventory,statementData.balanceSheet.ppeq,statementData.balanceSheet.deferredRev,statementData.balanceSheet.cashAndEq,statementData.balanceSheet.equity,statementData.balanceSheet.taxLiabilities,statementData.balanceSheet.intangibles,statementData.balanceSheet.totalAssets,statementData.balanceSheet.taxAssets,statementData.balanceSheet.acctPay,statementData.balanceSheet.investments,statementData.balanceSheet.acctRec,statementData.balanceSheet.totalLiabilities,statementData.balanceSheet.sharesBasic,statementData.balanceSheet.debt,statementData.cashFlow.ncf,statementData.cashFlow.issrepayEquity,statementData.cashFlow.payDiv,statementData.cashFlow.ncff,statementData.cashFlow.ncfx,statementData.cashFlow.capex,statementData.cashFlow.ncfi,statementData.cashFlow.investmentsAcqDisposals,statementData.cashFlow.depamor,statementData.cashFlow.ncfo,statementData.cashFlow.issrepayDebt,statementData.cashFlow.sbcomp,statementData.cashFlow.businessAcqDisposals,statementData.cashFlow.freeCashFlow,statementData.incomeStatement.netIncComStock,statementData.incomeStatement.sga,statementData.incomeStatement.ebt,statementData.incomeStatement.ebitda,statementData.incomeStatement.prefDVDs,statementData.incomeStatement.costRev,statementData.incomeStatement.shareswaDil,statementData.incomeStatement.opinc,statementData.incomeStatement.grossProfit,statementData.incomeStatement.ebit,statementData.incomeStatement.eps,statementData.incomeStatement.taxExp,statementData.incomeStatement.revenue,statementData.incomeStatement.nonControllingInterests,statementData.incomeStatement.rnd,statementData.incomeStatement.netinc,statementData.incomeStatement.intexp,statementData.incomeStatement.netIncDiscOps,statementData.incomeStatement.epsDil,statementData.incomeStatement.shareswa,statementData.incomeStatement.consolidatedIncome,statementData.incomeStatement.opex,statementData.overview.roa,statementData.overview.piotroskiFScore,statementData.overview.bookVal,statementData.overview.epsQoQ,statementData.overview.rps,statementData.overview.grossMargin,statementData.overview.longTermDebtEquity,statementData.overview.revenueQoQ,statementData.overview.bvps,statementData.overview.profitMargin,statementData.overview.roe
0,2020,3,2020-09-30 00:00:00+00:00,165303000000.0,1262623000000.0,-33065000000.0,0.0,0.0,0.0,323695000000.0,193876000000.0,0.0,26428000000.0,2234459000000.0,0.0,54328000000.0,1725576000000.0,51610000000.0,2039864000000.0,2081864894.0,517920000000.0,13922000000.0,0.0,-1345000000.0,8309000000.0,170000000.0,-969000000.0,8489000000.0,9432000000.0,1033000000.0,-3046000000.0,-19308000000.0,0.0,0.0,-4015000000.0,3230000000.0,10964000000.0,4045000000.0,5078000000.0,0.0,2262000000.0,2094300000.0,4076000000.0,15040000000.0,4045000000.0,1.41,815000000.0,17302000000.0,24000000.0,0.0,3230000000.0,0.0,7000000.0,1.4,2081800000.0,3254000000.0,10964000000.0,0.00557854028581742,2.0,194595000000.0,-0.325358851674641,8.31081788730138,0.869263668940007,2.67139821329097,-0.068482825454937,93.4714834573698,0.869263668940007,0.0624948934663604
1,2020,2,2020-06-30 00:00:00+00:00,163431000000.0,1233660000000.0,-33345000000.0,0.0,0.0,0.0,309773000000.0,191622000000.0,0.0,25850000000.0,2232715000000.0,0.0,60567000000.0,1737353000000.0,51633000000.0,2040413000000.0,2081808009.0,535653000000.0,23853000000.0,0.0,-1314000000.0,36365000000.0,-5000000.0,-848000000.0,-18832000000.0,-18010000000.0,926000000.0,6325000000.0,-11069000000.0,0.0,0.0,5477000000.0,1316000000.0,10415000000.0,1447000000.0,2373000000.0,0.0,7903000000.0,2084300000.0,1448000000.0,11863000000.0,1447000000.0,0.51,131000000.0,19766000000.0,0.0,0.0,1316000000.0,0.0,1000000.0,0.5,2081700000.0,1316000000.0,10415000000.0,0.00652377012619314,5.0,192302000000.0,-0.738461538461539,9.49463154841768,0.600172012546798,2.79536274540502,0.0537370721825354,92.3725911172628,0.600172012546798,0.070995697857202
2,2020,1,2020-03-31 00:00:00+00:00,163438000000.0,1184911000000.0,-32521000000.0,0.0,0.0,0.0,285920000000.0,192331000000.0,0.0,25824000000.0,2219770000000.0,0.0,74368000000.0,1726598000000.0,68555000000.0,2026788000000.0,2106486793.0,543373000000.0,92001000000.0,-2925000000.0,-1365000000.0,191358000000.0,-967000000.0,-458000000.0,-72857000000.0,-72417000000.0,927000000.0,-25533000000.0,81733000000.0,0.0,0.0,-25991000000.0,2522000000.0,10594000000.0,3098000000.0,4025000000.0,0.0,7027000000.0,2113700000.0,3110000000.0,13704000000.0,3098000000.0,1.05,576000000.0,20731000000.0,-6000000.0,0.0,2522000000.0,0.0,18000000.0,1.05,2097900000.0,2516000000.0,10594000000.0,0.00842333871139018,3.0,192982000000.0,-0.441489361702128,9.84150485485621,0.661039023684337,2.82519718610104,0.116009905254091,91.6132019632368,0.661039023684337,0.0883505174482391
3,2019,4,2019-12-31 00:00:00+00:00,165369000000.0,1070590000000.0,-36318000000.0,0.0,0.0,0.0,193919000000.0,193242000000.0,0.0,26948000000.0,1951158000000.0,0.0,48601000000.0,1582725000000.0,39857000000.0,1757212000000.0,2183193940.0,460148000000.0,-26524000000.0,-5076000000.0,-1399000000.0,-38218000000.0,455000000.0,-799000000.0,-11282000000.0,-10574000000.0,1039000000.0,22521000000.0,-13060000000.0,0.0,0.0,21722000000.0,4979000000.0,10454000000.0,5682000000.0,6721000000.0,0.0,2222000000.0,2166600000.0,5702000000.0,16156000000.0,5682000000.0,2.16,703000000.0,18378000000.0,16000000.0,0.0,4979000000.0,0.0,4000000.0,2.15,2149600000.0,4995000000.0,10454000000.0,0.00980764980002146,6.0,193946000000.0,0.309090909090909,8.41794201755617,0.87909456959408,2.38120077415883,0.0732305536089699,88.835900671289,0.87909456959408,0.0990825125825751
5,2019,3,2019-09-30 00:00:00+00:00,161797000000.0,1087769000000.0,-36135000000.0,0.0,0.0,0.0,220443000000.0,196373000000.0,0.0,26666000000.0,2014802000000.0,0.0,63342000000.0,1605545000000.0,54215000000.0,1817732000000.0,2259056466.0,472515000000.0,17200000000.0,-4977000000.0,-1398000000.0,32839000000.0,-647000000.0,-997000000.0,-17390000000.0,-16427000000.0,983000000.0,2398000000.0,-4443000000.0,0.0,0.0,1401000000.0,4913000000.0,10464000000.0,5992000000.0,6975000000.0,0.0,2088000000.0,2237100000.0,6022000000.0,16486000000.0,5992000000.0,2.09,1079000000.0,18574000000.0,15000000.0,0.0,4913000000.0,0.0,15000000.0,2.07,2220800000.0,4928000000.0,10464000000.0,0.00951157177771708,6.0,197070000000.0,0.208092485549133,8.22201670456165,0.88758479595133,2.40621164824085,0.0100603621730382,87.2355352626232,0.88758479595133,0.0953187722270556
6,2019,2,2019-06-30 00:00:00+00:00,158321000000.0,1045607000000.0,-35203000000.0,0.0,0.0,0.0,203243000000.0,197359000000.0,0.0,27091000000.0,1988226000000.0,0.0,69839000000.0,1592506000000.0,50027000000.0,1790116000000.0,2312467721.0,475764000000.0,-2650000000.0,-3463000000.0,-1330000000.0,8775000000.0,-540000000.0,-2801000000.0,-10745000000.0,-7977000000.0,952000000.0,-140000000.0,-1682000000.0,0.0,0.0,-2941000000.0,4799000000.0,10500000000.0,6172000000.0,7124000000.0,0.0,2093000000.0,2289000000.0,6165000000.0,16665000000.0,6172000000.0,1.95,1373000000.0,18758000000.0,10000000.0,0.0,4799000000.0,0.0,-17000000.0,1.95,2286100000.0,4809000000.0,10500000000.0,0.00947159183622116,5.0,198110000000.0,0.196319018404908,8.11168079435432,0.888420940398763,2.41065266848738,0.0156478423303914,85.6703850181008,0.888420940398763,0.0937629871574091
7,2019,1,2019-03-31 00:00:00+00:00,154859000000.0,1030355000000.0,-36308000000.0,0.0,0.0,0.0,205893000000.0,196252000000.0,0.0,27233000000.0,1958413000000.0,0.0,62656000000.0,1570304000000.0,44500000000.0,1761398000000.0,2351523709.0,473260000000.0,17788000000.0,-4055000000.0,-1320000000.0,39537000000.0,-176000000.0,-480000000.0,16043000000.0,16485000000.0,931000000.0,-37616000000.0,28564000000.0,0.0,0.0,-38096000000.0,4710000000.0,10584000000.0,5985000000.0,6916000000.0,0.0,1980000000.0,2342400000.0,6012000000.0,16596000000.0,5985000000.0,1.88,1275000000.0,18576000000.0,25000000.0,0.0,4710000000.0,0.0,2000000.0,1.87,2340400000.0,4735000000.0,10584000000.0,0.00940454112023461,5.0,197015000000.0,0.119047619047619,7.89955888129215,0.893410852713178,2.41149134785888,-0.0156846121237812,83.7818471682694,0.893410852713178,0.0918727915194346
8,2018,4,2018-12-31 00:00:00+00:00,151347000000.0,1013170000000.0,-37170000000.0,0.0,0.0,0.0,188105000000.0,196220000000.0,0.0,27266000000.0,1917383000000.0,0.0,64571000000.0,1557289000000.0,35450000000.0,1720309000000.0,2442136813.0,442113000000.0,-11181000000.0,-4585000000.0,-1404000000.0,-1448000000.0,-64000000.0,-1054000000.0,-16555000000.0,-15535000000.0,954000000.0,6886000000.0,-2875000000.0,0.0,0.0,5832000000.0,4313000000.0,9893000000.0,5314000000.0,6268000000.0,0.0,1925000000.0,2402700000.0,5306000000.0,15199000000.0,5314000000.0,1.65,1001000000.0,17124000000.0,-16000000.0,0.0,4313000000.0,0.0,8000000.0,1.64,2400900000.0,4297000000.0,9893000000.0,0.00940212734528889,6.0,197074000000.0,-1.23470839260313,7.01189217116969,0.887584676477459,2.2531495260422,-0.021709323583181,80.6973626337944,0.887584676477459,0.090765851014734
10,2018,3,2018-09-30 00:00:00+00:00,148436000000.0,1005176000000.0,-38645000000.0,0.0,0.0,0.0,199286000000.0,197004000000.0,0.0,27403000000.0,1925165000000.0,0.0,73346000000.0,1546529000000.0,40679000000.0,1727302000000.0,2516605412.0,444955000000.0,-1616000000.0,-5162000000.0,-1384000000.0,-3323000000.0,-106000000.0,-961000000.0,-19934000000.0,-19336000000.0,945000000.0,21747000000.0,-5219000000.0,0.0,0.0,20786000000.0,4622000000.0,10311000000.0,6093000000.0,7038000000.0,0.0,1974000000.0,2481400000.0,6104000000.0,16415000000.0,6093000000.0,1.73,1471000000.0,18389000000.0,3000000.0,0.0,4622000000.0,0.0,8000000.0,1.73,2479800000.0,4625000000.0,10311000000.0,-0.00271557686671574,6.0,197863000000.0,0.21830985915493,7.3070652682837,0.892653216596879,2.25860896225457,-0.00162875291818232,78.6229732545771,0.892653216596879,-0.0258129697544117
11,2018,2,2018-06-30 00:00:00+00:00,145211000000.0,996730000000.0,-37494000000.0,0.0,0.0,0.0,200902000000.0,200094000000.0,0.0,27383000000.0,1912334000000.0,0.0,67672000000.0,1537245000000.0,36977000000.0,1711366000000.0,2549933493.0,451883000000.0,-1802000000.0,-2308000000.0,-1137000000.0,1936000000.0,-596000000.0,-679000000.0,-4505000000.0,-3875000000.0,929000000.0,1363000000.0,9991000000.0,0.0,0.0,684000000.0,4490000000.0,10712000000.0,5934000000.0,6863000000.0,0.0,1812000000.0,2532300000.0,5945000000.0,16657000000.0,5934000000.0,1.63,1444000000.0,18469000000.0,26000000.0,0.0,4490000000.0,0.0,-15000000.0,1.63,2530900000.0,4516000000.0,10712000000.0,-0.00298703310425697,5.0,200968000000.0,0.2734375,7.24293400227909,0.90188965293194,2.2583535738203,0.0172955108785458,78.8130359288551,0.90188965293194,-0.0272163567895778
