,year,quarter,date,statementData.balanceSheet.retainedEarnings,statementData.balanceSheet.deposits,statementData.balanceSheet.accoci,statementData.balanceSheet.inventory,statementData.balanceSheet.ppeq,statementData.balanceSheet.deferredRev,statementData.balanceSheet.cashAndEq,statementData.balanceSheet.equity,statementData.balanceSheet.taxLiabilities,statementData.balanceSheet.intangibles,statementData.balanceSheet.totalAssets,statementData.balanceSheet.taxAssets,statementData.balanceSheet.acctPay,statementData.balanceSheet.investments,statementData.balanceSheet.acctRec,statementData.balanceSheet.totalLiabilities,statementData.balanceSheet.sharesBasic,statementData.balanceSheet.debt,statementData.cashFlow.ncf,statementData.cashFlow.issrepayEquity,statementData.cashFlow.payDiv,statementData.cashFlow.ncff,statementData.cashFlow.ncfx,statementData.cashFlow.capex,statementData.cashFlow.ncfi,statementData.cashFlow.investmentsAcqDisposals,statementData.cashFlow.depamor,statementData.cashFlow.ncfo,statementData.cashFlow.issrepayDebt,statementData.cashFlow.sbcomp,statementData.cashFlow.businessAcqDisposals,statementData.cashFlow.freeCashFlow,statementData.incomeStatement.netIncComStock,statementData.incomeStatement.sga,statementData.incomeStatement.ebt,statementData.incomeStatement.ebitda,statementData.incomeStatement.prefDVDs,statementData.incomeStatement.costRev,statementData.incomeStatement.shareswaDil,statementData.incomeStatement.opinc,statementData.incomeStatement.grossProfit,statementData.incomeStatement.ebit,statementData.incomeStatement.eps,statementData.incomeStatement.taxExp,statementData.incomeStatement.revenue,statementData.incomeStatement.nonControllingInterests,statementData.incomeStatement.rnd,statementData.incomeStatement.netinc,statementData.incomeStatement.intexp,statementData.incomeStatement.netIncDiscOps,statementData.incomeStatement.epsDil,statementData.incomeStatement.shareswa,statementData.incomeStatement.consolidatedIncome,statementData.incomeStatement.opex,statementData.overview.roa,statementData.overview.piotroskiFScore,statementData.overview.bookVal,statementData.overview.epsQoQ,statementData.overview.rps,statementData.overview.grossMargin,statementData.overview.longTermDebtEquity,statementData.overview.revenueQoQ,statementData.overview.bvps,statementData.overview.profitMargin,statementData.overview.roe
0,2020,3,2020-09-30 00:00:00+00:00,12118300000.0,122589100000.0,424500000.0,0.0,510000000.0,0.0,48269900000.0,11579100000.0,0.0,698000000.0,152082000000.0,0.0,0.0,91848900000.0,0.0,140502900000.0,208092630.0,13374500000.0,275300000.0,-1400000.0,-145800000.0,-838300000.0,14700000.0,-125700000.0,1176800000.0,1370000000.0,123900000.0,-77900000.0,40600000.0,0.0,0.0,-203600000.0,278300000.0,967700000.0,389900000.0,513800000.0,16200000.0,0.0,208688494.0,389900000.0,1484600000.0,389900000.0,1.32,95400000.0,1484600000.0,0.0,0.0,294500000.0,0.0,0.0,1.32,208106190.0,294500000.0,1094700000.0,0.00851885840520553,2.0,11579100000.0,-0.223529411764706,7.13432282536868,1.0,1.15505522881744,-0.0390316525341446,55.6439697071444,1.0,0.114145820350752
1,2020,2,2020-06-30 00:00:00+00:00,11988400000.0,122054100000.0,370400000.0,0.0,501000000.0,0.0,51036100000.0,11382200000.0,0.0,690600000.0,151432900000.0,0.0,0.0,88751100000.0,0.0,140050700000.0,208052036.0,13374500000.0,-1371000000.0,1600000.0,-145900000.0,-11837400000.0,73700000.0,-132000000.0,7209000000.0,6778600000.0,124800000.0,3183700000.0,-1134600000.0,0.0,0.0,3051700000.0,308500000.0,951100000.0,403200000.0,528000000.0,4800000.0,0.0,208568357.0,403200000.0,1440100000.0,403200000.0,1.47,89900000.0,1440100000.0,0.0,0.0,313300000.0,0.0,0.0,1.46,208068635.0,313300000.0,1036900000.0,0.00954927538578679,4.0,11382200000.0,-0.164772727272727,6.92182603778989,1.0,1.17503646043823,-0.0482453241689247,54.7084288086467,1.0,0.124182029788833
2,2020,1,2020-03-31 00:00:00+00:00,11828100000.0,131491200000.0,45000000.0,0.0,490200000.0,0.0,56851800000.0,10879700000.0,0.0,689300000.0,161709200000.0,0.0,0.0,89758500000.0,0.0,150829500000.0,209247666.0,14502800000.0,1374000000.0,-288000000.0,-147100000.0,25708000000.0,-148400000.0,-132400000.0,-21500300000.0,-19973000000.0,123800000.0,-2685300000.0,2584100000.0,0.0,0.0,-2817700000.0,330100000.0,1003800000.0,461100000.0,584900000.0,30500000.0,0.0,209816822.0,461100000.0,1526700000.0,461100000.0,1.56,100500000.0,1526700000.0,0.0,0.0,360600000.0,0.0,0.0,1.55,208881131.0,360600000.0,1065600000.0,0.0105277277423753,2.0,10879700000.0,0.0469798657718121,7.29613872969078,1.0,1.33301469709643,0.0309271389020191,51.9943672872318,1.0,0.132707771723545
3,2019,4,2019-12-31 00:00:00+00:00,11656700000.0,109120600000.0,-194700000.0,0.0,483300000.0,0.0,43935100000.0,11091000000.0,0.0,696800000.0,136828400000.0,0.0,0.0,82466200000.0,0.0,125737400000.0,211881616.0,11786200000.0,-578400000.0,-240300000.0,-148700000.0,10114800000.0,73800000.0,-245300000.0,-12403400000.0,-12676400000.0,117300000.0,1636400000.0,-489400000.0,0.0,0.0,1391100000.0,365300000.0,984100000.0,476400000.0,593700000.0,5800000.0,0.0,207511499.0,476400000.0,1548700000.0,476400000.0,1.71,105300000.0,1548700000.0,0.0,0.0,371100000.0,0.0,0.0,1.71,210605147.0,371100000.0,1072300000.0,0.0113484084226101,6.0,11091000000.0,-0.0552486187845305,7.30927028610165,1.0,1.06268145343071,0.0271256134765885,52.3452681236866,1.0,0.133487212630413
5,2019,3,2019-09-30 00:00:00+00:00,11441200000.0,97264200000.0,-91000000.0,0.0,400500000.0,0.0,32035700000.0,10811300000.0,0.0,687200000.0,124355800000.0,0.0,0.0,81147800000.0,0.0,113544500000.0,214890746.0,12300700000.0,-310700000.0,-296400000.0,-129100000.0,-2483500000.0,-71400000.0,-118000000.0,1667100000.0,2380800000.0,115300000.0,577100000.0,-400000.0,0.0,-10500000.0,459100000.0,367200000.0,944300000.0,508600000.0,623900000.0,17400000.0,0.0,214206576.0,508600000.0,1544900000.0,508600000.0,1.7,124000000.0,1544900000.0,0.0,0.0,384600000.0,0.0,0.0,1.69,213176809.0,384600000.0,1036300000.0,0.0117586812850825,7.0,10811300000.0,0.0691823899371069,7.1892346634601,1.0,1.1377632662122,0.0415290231241152,50.310682061665,1.0,0.138928858036606
6,2019,2,2019-06-30 00:00:00+00:00,11225500000.0,100230400000.0,-159800000.0,0.0,407500000.0,0.0,37755900000.0,10805500000.0,0.0,682000000.0,126550900000.0,0.0,0.0,79091000000.0,0.0,115745400000.0,217676589.0,12250400000.0,274200000.0,-267600000.0,-131100000.0,4431000000.0,34700000.0,-145500000.0,-4276300000.0,-3784600000.0,112400000.0,84800000.0,312500000.0,0.0,0.0,-60700000.0,383500000.0,929300000.0,506900000.0,619300000.0,5900000.0,0.0,217169539.0,506900000.0,1513100000.0,506900000.0,1.76,117500000.0,1513100000.0,0.0,0.0,389400000.0,0.0,0.0,1.75,216139033.0,389400000.0,1006200000.0,0.0114968227795372,6.0,10805500000.0,0.0414201183431953,6.95113795631923,1.0,1.13371893942899,0.00564934201781209,49.6401567556721,1.0,0.139450756008464
7,2019,1,2019-03-31 00:00:00+00:00,10972900000.0,95844200000.0,-345300000.0,0.0,411500000.0,0.0,32910100000.0,10616200000.0,0.0,683000000.0,121869400000.0,0.0,0.0,79707600000.0,0.0,111253200000.0,218411773.0,11868800000.0,492500000.0,-251900000.0,-120800000.0,-11446400000.0,37600000.0,-91000000.0,11607600000.0,11739400000.0,113900000.0,293700000.0,-2229600000.0,0.0,0.0,202700000.0,329800000.0,956000000.0,452200000.0,566100000.0,17300000.0,0.0,219270215.0,452200000.0,1480900000.0,452200000.0,1.49,105100000.0,1480900000.0,0.0,0.0,347100000.0,0.0,0.0,1.48,218236802.0,347100000.0,1028700000.0,0.0113159086490584,4.0,10616200000.0,-0.0628930817610064,6.78031215835604,1.0,1.11798948776398,0.00128465179175108,48.6063542005128,1.0,0.141038937452505
8,2018,4,2018-12-31 00:00:00+00:00,10776800000.0,104496800000.0,-453700000.0,0.0,428200000.0,0.0,40091200000.0,10508300000.0,0.0,669300000.0,132212500000.0,0.0,0.0,83620500000.0,0.0,121704200000.0,221395358.0,14065500000.0,-491800000.0,-231900000.0,-121800000.0,77800000.0,-7600000.0,-177900000.0,-1021100000.0,-480400000.0,114000000.0,459100000.0,314500000.0,0.0,-34200000.0,281200000.0,404000000.0,932700000.0,485900000.0,599900000.0,5900000.0,0.0,216109435.0,485900000.0,1507800000.0,485900000.0,1.81,76000000.0,1507800000.0,0.0,0.0,409900000.0,0.0,0.0,1.8,220297372.0,409900000.0,1021900000.0,0.0114098019265942,6.0,10508300000.0,0.190789473684211,6.8104408946099,1.0,1.33851336562527,0.0489043478260869,47.4639581196639,1.0,0.145695236441177
10,2018,3,2018-09-30 00:00:00+00:00,10496300000.0,104891300000.0,-526900000.0,0.0,417200000.0,0.0,42182700000.0,10364500000.0,0.0,672700000.0,132378500000.0,0.0,0.0,81812000000.0,0.0,122014000000.0,223281786.0,13706300000.0,185300000.0,-227900000.0,-94000000.0,-2939600000.0,-59700000.0,-130600000.0,1730700000.0,1343900000.0,113700000.0,1453900000.0,-1313900000.0,0.0,0.0,1323300000.0,357200000.0,905200000.0,481000000.0,594700000.0,17300000.0,0.0,223860014.0,481000000.0,1483300000.0,481000000.0,1.59,106500000.0,1483300000.0,0.0,0.0,374500000.0,0.0,0.0,1.58,222442797.0,374500000.0,1002300000.0,0.0108760210502188,5.0,10364500000.0,0.31404958677686,6.6431750953479,1.0,1.32242751700516,0.0969531134447568,46.4189228583114,1.0,0.141549838087858
11,2018,2,2018-06-30 00:00:00+00:00,10262500000.0,106524900000.0,-508100000.0,0.0,428800000.0,0.0,43899100000.0,10357600000.0,0.0,673500000.0,135106200000.0,0.0,0.0,81756300000.0,0.0,124748600000.0,224991295.0,15024200000.0,-1193300000.0,-187800000.0,-94600000.0,6210800000.0,-197700000.0,-111700000.0,-7538700000.0,-5961300000.0,117300000.0,332300000.0,3667900000.0,0.0,-70000000.0,220600000.0,384500000.0,922100000.0,507200000.0,624500000.0,5900000.0,0.0,225611397.0,507200000.0,1504600000.0,507200000.0,1.69,116800000.0,1504600000.0,0.0,0.0,390400000.0,0.0,0.0,1.68,224207590.0,390400000.0,997400000.0,0.0103266998785083,5.0,10357600000.0,0.508928571428571,6.68736983801973,1.0,1.45054838958832,0.132811323595844,46.0355588423988,1.0,0.134807762724277
