,date,quarter,year,statementData.balanceSheet.totalLiabilities,statementData.balanceSheet.debtNonCurrent,statementData.balanceSheet.ppeq,statementData.balanceSheet.intangibles,statementData.balanceSheet.liabilitiesNonCurrent,statementData.balanceSheet.retainedEarnings,statementData.balanceSheet.debtCurrent,statementData.balanceSheet.inventory,statementData.balanceSheet.deposits,statementData.balanceSheet.acctRec,statementData.balanceSheet.accoci,statementData.balanceSheet.assetsCurrent,statementData.balanceSheet.investments,statementData.balanceSheet.investmentsNonCurrent,statementData.balanceSheet.taxAssets,statementData.balanceSheet.totalAssets,statementData.balanceSheet.assetsNonCurrent,statementData.balanceSheet.liabilitiesCurrent,statementData.balanceSheet.deferredRev,statementData.balanceSheet.taxLiabilities,statementData.balanceSheet.debt,statementData.balanceSheet.acctPay,statementData.balanceSheet.investmentsCurrent,statementData.balanceSheet.cashAndEq,statementData.balanceSheet.sharesBasic,statementData.balanceSheet.equity,statementData.cashFlow.sbcomp,statementData.cashFlow.freeCashFlow,statementData.cashFlow.ncfi,statementData.cashFlow.ncfo,statementData.cashFlow.ncfx,statementData.cashFlow.issrepayEquity,statementData.cashFlow.depamor,statementData.cashFlow.businessAcqDisposals,statementData.cashFlow.ncff,statementData.cashFlow.investmentsAcqDisposals,statementData.cashFlow.payDiv,statementData.cashFlow.ncf,statementData.cashFlow.capex,statementData.cashFlow.issrepayDebt,statementData.incomeStatement.shareswaDil,statementData.incomeStatement.ebitda,statementData.incomeStatement.ebit,statementData.incomeStatement.eps,statementData.incomeStatement.opex,statementData.incomeStatement.grossProfit,statementData.incomeStatement.epsDil,statementData.incomeStatement.ebt,statementData.incomeStatement.nonControllingInterests,statementData.incomeStatement.opinc,statementData.incomeStatement.taxExp,statementData.incomeStatement.netinc,statementData.incomeStatement.intexp,statementData.incomeStatement.shareswa,statementData.incomeStatement.consolidatedIncome,statementData.incomeStatement.costRev,statementData.incomeStatement.sga,statementData.incomeStatement.revenue,statementData.incomeStatement.netIncComStock,statementData.incomeStatement.prefDVDs,statementData.incomeStatement.rnd,statementData.incomeStatement.netIncDiscOps,statementData.overview.piotroskiFScore,statementData.overview.revenueQoQ,statementData.overview.profitMargin,statementData.overview.currentRatio,statementData.overview.bookVal,statementData.overview.grossMargin,statementData.overview.rps,statementData.overview.epsQoQ,statementData.overview.longTermDebtEquity,statementData.overview.roe,statementData.overview.bvps,statementData.overview.roa
0,2020-09-30 00:00:00+00:00,3,2020,12147300000.0,7840200000.0,2042500000.0,15889400000.0,9881100000.0,9802900000.0,450000000.0,2492200000.0,0.0,1340700000.0,-287000000.0,5152600000.0,0.0,0.0,0.0,24025500000.0,18872900000.0,2266200000.0,0.0,1568200000.0,8290200000.0,334800000.0,0.0,967300000.0,207049828.0,11872200000.0,23700000.0,287200000.0,-91400000.0,381300000.0,6600000.0,36000000.0,258600000.0,0.0,-42600000.0,16200000.0,-49600000.0,253900000.0,-94100000.0,-22900000.0,208500000.0,564800000.0,306200000.0,1.17,1060700000.0,1359900000.0,1.16,252200000.0,3600000.0,299200000.0,9700000.0,242500000.0,54000000.0,207100000.0,246100000.0,569400000.0,790000000.0,1929300000.0,242500000.0,0.0,85900000.0,0.0,3.0,0.0194990488268865,0.70486705022547,2.27367399170417,11878200000.0,0.70486705022547,9.31804686164724,-0.442857142857143,0.660383079799869,-0.0127165379874132,57.3687991665465,-0.00621111028196355
1,2020-06-30 00:00:00+00:00,2,2020,12003700000.0,7759300000.0,2056500000.0,15919800000.0,9842500000.0,9610000000.0,450000000.0,2496500000.0,0.0,1064500000.0,-265800000.0,4706800000.0,0.0,0.0,0.0,23647600000.0,18940800000.0,2161200000.0,0.0,1616200000.0,8209300000.0,363400000.0,0.0,713400000.0,206802113.0,11641400000.0,21800000.0,-145400000.0,-85300000.0,-52800000.0,3600000.0,7200000.0,255700000.0,0.0,-1585700000.0,10500000.0,-49600000.0,-1720200000.0,-92600000.0,-1539200000.0,206800000.0,89400000.0,-166300000.0,-1.0,973300000.0,801600000.0,-1.0,-220300000.0,-1600000.0,-171700000.0,-13700000.0,-206600000.0,54000000.0,206800000.0,-208200000.0,424500000.0,665000000.0,1226100000.0,-206600000.0,0.0,87700000.0,0.0,3.0,-0.383435582822086,0.653780278933203,2.17786414954655,11643900000.0,0.653780278933203,5.92885624916221,-2.53846153846154,0.666526362808597,0.0030589961158251,56.3045504278769,0.0014962125844932
2,2020-03-31 00:00:00+00:00,1,2020,13630200000.0,7724200000.0,2065500000.0,16028900000.0,9850600000.0,9866200000.0,1950000000.0,2463200000.0,0.0,1039100000.0,-255100000.0,6370900000.0,0.0,0.0,0.0,25512900000.0,19142000000.0,3779600000.0,0.0,1639200000.0,9674200000.0,404900000.0,0.0,2433600000.0,206403646.0,11878600000.0,16500000.0,325000000.0,-121200000.0,450900000.0,-6800000.0,54500000.0,253000000.0,0.0,1492800000.0,16300000.0,-49500000.0,1815700000.0,-125900000.0,1497300000.0,206500000.0,-199400000.0,-452400000.0,-2.46,1752700000.0,1296700000.0,-2.46,-503300000.0,-600000.0,-456000000.0,5200000.0,-508500000.0,50900000.0,206500000.0,-509100000.0,487100000.0,828900000.0,1783800000.0,-508500000.0,0.0,98400000.0,0.0,5.0,-0.0970387243735763,0.726931270321785,1.68560165096836,11882700000.0,0.726931270321785,8.64228919677126,-3.05,0.650261815365447,0.0314118894418141,57.5702039681993,0.0152828802351212
3,2019-12-31 00:00:00+00:00,4,2019,12245900000.0,6721400000.0,2077400000.0,16857300000.0,8804400000.0,10427300000.0,1500000000.0,2385000000.0,0.0,1363900000.0,-241900000.0,4723900000.0,0.0,0.0,0.0,24638700000.0,19914800000.0,3441500000.0,0.0,1651900000.0,8221400000.0,400900000.0,0.0,617900000.0,205684362.0,12388100000.0,22700000.0,295100000.0,-138000000.0,423300000.0,2800000.0,32300000.0,253900000.0,-37100000.0,-182700000.0,10600000.0,-49400000.0,105400000.0,-128200000.0,-157900000.0,207900000.0,594800000.0,340900000.0,1.56,1206700000.0,1543500000.0,1.54,288500000.0,700000.0,336800000.0,-32200000.0,320700000.0,52400000.0,206000000.0,321400000.0,582200000.0,877000000.0,2125700000.0,320700000.0,0.0,121100000.0,0.0,7.0,0.0264123611781748,0.726113750764454,1.37262821444138,12392800000.0,0.726113750764454,10.3347672099642,-1.35214446952596,0.542569078389745,0.0949665464478811,60.2515421177231,0.0464491023985978
5,2019-09-30 00:00:00+00:00,3,2019,12229700000.0,6345900000.0,2055300000.0,16884800000.0,8455800000.0,10155300000.0,2000000000.0,2362300000.0,0.0,1150800000.0,-223200000.0,4401500000.0,0.0,0.0,0.0,24315200000.0,19913700000.0,3773900000.0,0.0,1693200000.0,8345900000.0,355200000.0,0.0,512500000.0,205314527.0,12081500000.0,21600000.0,424600000.0,-163600000.0,577900000.0,-6500000.0,71100000.0,251500000.0,0.0,-298400000.0,16200000.0,-49200000.0,109400000.0,-153300000.0,-319800000.0,207000000.0,492000000.0,240500000.0,2.1,1110900000.0,1356700000.0,2.08,183700000.0,900000.0,245800000.0,-247400000.0,431100000.0,56800000.0,205300000.0,432000000.0,535700000.0,826400000.0,1892400000.0,431100000.0,0.0,114400000.0,0.0,4.0,0.030326128382425,0.716920312830268,1.16630011394049,12085500000.0,0.716920312830268,9.21707795181975,1.625,0.525257625294872,-0.00775142170269173,58.8633457972509,-0.00372201653243818
6,2019-06-30 00:00:00+00:00,2,2019,12543500000.0,6719300000.0,2035800000.0,17117900000.0,8865700000.0,9772700000.0,2000000000.0,2344500000.0,0.0,1247100000.0,-171800000.0,4391200000.0,0.0,0.0,0.0,24205700000.0,19814500000.0,3677800000.0,0.0,1772500000.0,8719300000.0,347500000.0,0.0,403100000.0,204798283.0,11659100000.0,19700000.0,-36600000.0,-322200000.0,301000000.0,1100000.0,10400000.0,253000000.0,0.0,-163600000.0,10800000.0,-49100000.0,-183700000.0,-337600000.0,-124200000.0,206200000.0,454800000.0,201800000.0,0.65,1202600000.0,1407300000.0,0.65,142100000.0,-1800000.0,204700000.0,8400000.0,133700000.0,59700000.0,204800000.0,131900000.0,581300000.0,838800000.0,1988600000.0,133700000.0,0.0,112100000.0,0.0,5.0,-0.0094640366606894,0.707683797646586,1.19397465876339,11662200000.0,0.707683797646586,9.7100423444468,-0.285714285714286,0.576313780652023,-0.0307701535508637,56.9448133508033,-0.0146566194064498
7,2019-03-31 00:00:00+00:00,1,2019,12749700000.0,8310600000.0,2014000000.0,17092500000.0,10494700000.0,9688100000.0,500000000.0,2310200000.0,0.0,1225300000.0,-183500000.0,4499200000.0,0.0,0.0,0.0,24289000000.0,19789800000.0,2255000000.0,0.0,1831000000.0,8810600000.0,361100000.0,0.0,586800000.0,204433342.0,11534400000.0,20300000.0,182100000.0,-105500000.0,283600000.0,1100000.0,44400000.0,247700000.0,0.0,-135200000.0,10500000.0,-49000000.0,44000000.0,-101500000.0,-126400000.0,205800000.0,597300000.0,349600000.0,1.2,1071900000.0,1422100000.0,1.2,291600000.0,100000.0,350200000.0,45500000.0,246100000.0,58000000.0,204400000.0,246200000.0,553400000.0,796400000.0,1975500000.0,246100000.0,0.0,101700000.0,0.0,6.0,-0.0208663758921491,0.719868387749937,1.99521064301552,11539300000.0,0.719868387749937,9.66329650864877,0.395348837209302,0.720505617977528,-0.0261592330704379,56.4452935470771,-0.0124002151304379
8,2018-12-31 00:00:00+00:00,4,2018,12850700000.0,8413700000.0,2015400000.0,17279000000.0,10429400000.0,9491200000.0,525000000.0,2256500000.0,0.0,1275800000.0,-187400000.0,4427400000.0,0.0,0.0,0.0,24126800000.0,19699400000.0,2421300000.0,0.0,1808100000.0,8938700000.0,362600000.0,0.0,542800000.0,203976311.0,11271300000.0,20200000.0,259400000.0,-82400000.0,379500000.0,-3400000.0,4500000.0,254800000.0,-15300000.0,-275500000.0,69200000.0,-49000000.0,18200000.0,-120100000.0,-232100000.0,199300000.0,-541200000.0,-796000000.0,-4.43,2278100000.0,1487600000.0,-4.41,-864500000.0,-1400000.0,-790500000.0,36600000.0,-901100000.0,68500000.0,204100000.0,-902500000.0,583400000.0,998600000.0,2071000000.0,-901100000.0,0.0,101200000.0,0.0,6.0,0.00130541991007105,0.718300338000966,1.82852186841779,11276100000.0,0.718300338000966,10.153139792787,-1.72742200328407,0.746471125779635,-0.0319127449000202,55.2814194193364,-0.0148442760283732
10,2018-09-30 00:00:00+00:00,3,2018,13159000000.0,8597400000.0,2002400000.0,18421000000.0,10767800000.0,10441200000.0,600000000.0,2219500000.0,0.0,1262700000.0,-168100000.0,4513300000.0,0.0,0.0,0.0,25382000000.0,20868700000.0,2391200000.0,0.0,2032200000.0,9197400000.0,345800000.0,0.0,524600000.0,203485719.0,12216800000.0,19300000.0,345000000.0,-138900000.0,484100000.0,-4100000.0,47000000.0,260600000.0,0.0,-297700000.0,0.0,-48800000.0,43400000.0,-139100000.0,-295400000.0,205400000.0,481800000.0,221200000.0,0.8,1084400000.0,1307700000.0,0.79,153700000.0,-100000.0,223300000.0,-8500000.0,162200000.0,67500000.0,203700000.0,162100000.0,529000000.0,787700000.0,1836700000.0,162200000.0,0.0,95700000.0,0.0,5.0,0.013016380784292,0.711983448576251,1.88746236199398,12223000000.0,0.711983448576251,9.02618625536075,0.63265306122449,0.703735839172287,0.146126294690389,60.0680974570014,0.0673905523311681
11,2018-06-30 00:00:00+00:00,2,2018,13446600000.0,9413300000.0,1986900000.0,18592500000.0,11593000000.0,10327900000.0,100000000.0,2158500000.0,0.0,1335300000.0,-163000000.0,4475200000.0,0.0,0.0,0.0,25490800000.0,21015600000.0,1853600000.0,0.0,2047600000.0,9513300000.0,355700000.0,0.0,481200000.0,203271319.0,12043100000.0,12100000.0,300600000.0,-93600000.0,393300000.0,-13100000.0,8500000.0,261600000.0,0.0,-1570800000.0,0.0,-48800000.0,-1284200000.0,-92700000.0,-1527100000.0,204600000.0,554800000.0,293200000.0,0.91,1127900000.0,1423900000.0,0.9,217900000.0,-100000.0,296000000.0,32900000.0,185000000.0,75300000.0,203300000.0,184900000.0,583700000.0,791300000.0,2007600000.0,185000000.0,0.0,99100000.0,0.0,4.0,0.0298025134649911,0.709254831639769,2.41432887354338,12044200000.0,0.709254831639769,9.8764548283371,0.0,0.781634296817265,0.146225915101748,59.2518416235593,0.0643137478770926
