,date,quarter,year,statementData.balanceSheet.totalLiabilities,statementData.balanceSheet.debtNonCurrent,statementData.balanceSheet.ppeq,statementData.balanceSheet.intangibles,statementData.balanceSheet.liabilitiesNonCurrent,statementData.balanceSheet.retainedEarnings,statementData.balanceSheet.debtCurrent,statementData.balanceSheet.inventory,statementData.balanceSheet.deposits,statementData.balanceSheet.acctRec,statementData.balanceSheet.accoci,statementData.balanceSheet.assetsCurrent,statementData.balanceSheet.investments,statementData.balanceSheet.investmentsNonCurrent,statementData.balanceSheet.taxAssets,statementData.balanceSheet.totalAssets,statementData.balanceSheet.assetsNonCurrent,statementData.balanceSheet.liabilitiesCurrent,statementData.balanceSheet.deferredRev,statementData.balanceSheet.taxLiabilities,statementData.balanceSheet.debt,statementData.balanceSheet.acctPay,statementData.balanceSheet.investmentsCurrent,statementData.balanceSheet.cashAndEq,statementData.balanceSheet.sharesBasic,statementData.balanceSheet.equity,statementData.cashFlow.sbcomp,statementData.cashFlow.freeCashFlow,statementData.cashFlow.ncfi,statementData.cashFlow.ncfo,statementData.cashFlow.ncfx,statementData.cashFlow.issrepayEquity,statementData.cashFlow.depamor,statementData.cashFlow.businessAcqDisposals,statementData.cashFlow.ncff,statementData.cashFlow.investmentsAcqDisposals,statementData.cashFlow.payDiv,statementData.cashFlow.ncf,statementData.cashFlow.capex,statementData.cashFlow.issrepayDebt,statementData.incomeStatement.shareswaDil,statementData.incomeStatement.ebitda,statementData.incomeStatement.ebit,statementData.incomeStatement.eps,statementData.incomeStatement.opex,statementData.incomeStatement.grossProfit,statementData.incomeStatement.epsDil,statementData.incomeStatement.ebt,statementData.incomeStatement.nonControllingInterests,statementData.incomeStatement.opinc,statementData.incomeStatement.taxExp,statementData.incomeStatement.netinc,statementData.incomeStatement.intexp,statementData.incomeStatement.shareswa,statementData.incomeStatement.consolidatedIncome,statementData.incomeStatement.costRev,statementData.incomeStatement.sga,statementData.incomeStatement.revenue,statementData.incomeStatement.netIncComStock,statementData.incomeStatement.prefDVDs,statementData.incomeStatement.rnd,statementData.incomeStatement.netIncDiscOps,statementData.overview.piotroskiFScore,statementData.overview.revenueQoQ,statementData.overview.profitMargin,statementData.overview.currentRatio,statementData.overview.bookVal,statementData.overview.grossMargin,statementData.overview.rps,statementData.overview.epsQoQ,statementData.overview.longTermDebtEquity,statementData.overview.roe,statementData.overview.bvps,statementData.overview.roa
0,2020-09-30 00:00:00+00:00,3,2020,1256682000.0,525700000.0,206004000.0,2966375000.0,694835000.0,3588961000.0,0.0,0.0,0.0,613512000.0,-51337000.0,1458721000.0,468000.0,0.0,25968000.0,4846295000.0,3387574000.0,561847000.0,326491000.0,93299000.0,525700000.0,10578000.0,468000.0,844741000.0,85789237.0,3589613000.0,38185000.0,87311000.0,-11024000.0,94539000.0,6975000.0,11083000.0,25961000.0,0.0,9705000.0,0.0,0.0,100195000.0,-7228000.0,0.0,87224000.0,117958000.0,91997000.0,0.88,223495000.0,313580000.0,0.87,90144000.0,0.0,90085000.0,14517000.0,75627000.0,1853000.0,85798000.0,75627000.0,53385000.0,132642000.0,366965000.0,75627000.0,0.0,86616000.0,0.0,5.0,0.067072018237913,0.85452291090431,2.59629578871116,3589613000.0,0.85452291090431,4.27751793619519,-0.169811320754717,0.146450327653705,0.111550460707204,41.8422301622755,0.0813650997427175
1,2020-06-30 00:00:00+00:00,2,2020,1233818000.0,527268000.0,206034000.0,2955993000.0,690012000.0,3513334000.0,0.0,0.0,0.0,549285000.0,-79385000.0,1294264000.0,433000.0,0.0,24249000.0,4671866000.0,3377602000.0,543806000.0,325098000.0,94952000.0,527268000.0,10505000.0,433000.0,744546000.0,85595438.0,3438048000.0,34130000.0,121612000.0,-109967000.0,131592000.0,1986000.0,6158000.0,25795000.0,-97846000.0,3187000.0,0.0,0.0,26798000.0,-9980000.0,0.0,86934000.0,141420000.0,115625000.0,1.13,218994000.0,331801000.0,1.11,112585000.0,0.0,112807000.0,16021000.0,96564000.0,3040000.0,85651000.0,96564000.0,53860000.0,128698000.0,385661000.0,96564000.0,0.0,86133000.0,0.0,4.0,0.0461866073487325,0.860343669699555,2.38001051845695,3438048000.0,0.860343669699555,4.50562563860004,-0.137404580152672,0.153362605757686,0.121443483192813,40.1662527855749,0.0903448295433584
2,2020-03-31 00:00:00+00:00,1,2020,1233735000.0,530642000.0,203302000.0,2856820000.0,696593000.0,3416770000.0,0.0,0.0,0.0,572670000.0,-89673000.0,1290700000.0,282000.0,0.0,22742000.0,4526085000.0,3235385000.0,537142000.0,352964000.0,79467000.0,530642000.0,12571000.0,282000.0,717748000.0,85914375.0,3292350000.0,30941000.0,140425000.0,-9599000.0,147412000.0,-3421000.0,-151313000.0,25777000.0,-2348000.0,-288738000.0,0.0,0.0,-154346000.0,-6987000.0,-75000000.0,87369000.0,62752000.0,36975000.0,0.54,220796000.0,254869000.0,0.53,33324000.0,0.0,34073000.0,-12740000.0,46064000.0,3651000.0,85798000.0,46064000.0,50116000.0,130522000.0,304985000.0,46064000.0,0.0,86112000.0,0.0,4.0,-0.038296597609813,0.835677164450711,2.40290277058953,3292350000.0,0.835677164450711,3.54987160181285,-0.475728155339806,0.161174237246951,0.131705217998646,38.3212937299491,0.0999108982075509
3,2019-12-31 00:00:00+00:00,4,2019,1385508000.0,515299000.0,189307000.0,2889991000.0,690368000.0,3370706000.0,75000000.0,0.0,0.0,683098000.0,-65381000.0,1555480000.0,288000.0,0.0,24077000.0,4838887000.0,3283407000.0,695140000.0,351353000.0,88639000.0,590299000.0,14298000.0,288000.0,872094000.0,84189728.0,3453379000.0,31406000.0,120292000.0,-500100000.0,139451000.0,614000.0,5460000.0,22847000.0,-492209000.0,499445000.0,0.0,0.0,139410000.0,-19159000.0,500000000.0,86990000.0,211455000.0,188608000.0,1.96,250916000.0,436632000.0,1.91,185147000.0,0.0,185716000.0,19295000.0,165852000.0,3461000.0,85183000.0,165852000.0,49596000.0,167937000.0,486228000.0,165852000.0,0.0,79152000.0,0.0,2.0,0.170415374838722,0.897998469853649,2.23764996979026,3453379000.0,0.897998469853649,5.77538390431669,0.0769230769230769,0.149215883921226,0.151972029832376,41.0190064992252,0.117939339359901
5,2019-09-30 00:00:00+00:00,3,2019,658688000.0,91173000.0,174455000.0,2039240000.0,184858000.0,3204854000.0,0.0,0.0,0.0,473324000.0,-90141000.0,1206226000.0,218000.0,0.0,27334000.0,3582012000.0,2375786000.0,473830000.0,291385000.0,38479000.0,91173000.0,8172000.0,218000.0,732684000.0,84100767.0,2923324000.0,31862000.0,111533000.0,-22171000.0,120368000.0,-2490000.0,7853000.0,19640000.0,-9664000.0,5522000.0,0.0,0.0,101229000.0,-8835000.0,0.0,85733000.0,128708000.0,109068000.0,1.06,197487000.0,302534000.0,1.04,108829000.0,0.0,105047000.0,19366000.0,89463000.0,239000.0,84109000.0,89463000.0,41365000.0,120682000.0,343899000.0,89463000.0,0.0,73018000.0,0.0,4.0,0.188243302075199,0.879717591502156,2.54569360319102,2923324000.0,0.879717591502156,4.08913036429264,0.0,0.0311881269404281,0.158419610822591,34.7597781123685,0.127751667670205
6,2019-06-30 00:00:00+00:00,2,2019,695556000.0,90420000.0,172803000.0,2057804000.0,189890000.0,3115391000.0,0.0,0.0,0.0,501649000.0,-69379000.0,1133345000.0,241000.0,0.0,24506000.0,3512842000.0,2379497000.0,505666000.0,321060000.0,45746000.0,90420000.0,9865000.0,241000.0,631455000.0,83928433.0,2817286000.0,29122000.0,78493000.0,-59594000.0,88539000.0,1586000.0,-3856000.0,18590000.0,-41000000.0,-6467000.0,0.0,0.0,24064000.0,-10046000.0,0.0,85483000.0,148762000.0,130172000.0,1.31,199510000.0,328138000.0,1.28,129941000.0,0.0,128628000.0,20191000.0,109750000.0,231000.0,83978000.0,109750000.0,40497000.0,120412000.0,368635000.0,109750000.0,0.0,75302000.0,0.0,2.0,0.205032149663466,0.890143366744883,2.24129168265219,2817286000.0,0.890143366744883,4.39225405292626,0.190909090909091,0.0320947181081367,0.163921059911624,33.5677183440325,0.132800188988111
7,2019-03-31 00:00:00+00:00,1,2019,687882000.0,87259000.0,163292000.0,2026555000.0,184472000.0,3005641000.0,0.0,0.0,0.0,455183000.0,-69937000.0,1062811000.0,237000.0,0.0,21906000.0,3372263000.0,2309452000.0,503410000.0,330890000.0,54064000.0,87259000.0,11502000.0,237000.0,607391000.0,83771828.0,2684381000.0,23800000.0,144678000.0,-251683000.0,151578000.0,-552000.0,-34480000.0,17898000.0,-244323000.0,-69091000.0,0.0,0.0,-169748000.0,-6900000.0,0.0,85493000.0,116655000.0,98757000.0,1.03,186666000.0,282315000.0,1.01,98666000.0,0.0,95649000.0,12436000.0,86230000.0,91000.0,83764000.0,86230000.0,34815000.0,112169000.0,317130000.0,86230000.0,0.0,70738000.0,0.0,3.0,0.121103816907234,0.890218522372529,2.11122345602988,2684381000.0,0.890218522372529,3.78564020353,0.03,0.0325061904401797,0.162204776094752,32.0439587399239,0.132153567573892
8,2018-12-31 00:00:00+00:00,4,2018,616417000.0,0.0,61655000.0,1783727000.0,91650000.0,2919411000.0,0.0,0.0,0.0,533813000.0,-62379000.0,1311177000.0,225000.0,0.0,26630000.0,3265964000.0,1954787000.0,524767000.0,328584000.0,38803000.0,0.0,7953000.0,225000.0,777139000.0,83560018.0,2649547000.0,24459000.0,122800000.0,-10618000.0,131485000.0,2484000.0,-73393000.0,11914000.0,0.0,-75392000.0,0.0,0.0,47959000.0,-8685000.0,0.0,85472000.0,197035000.0,185121000.0,1.82,195407000.0,375343000.0,1.79,185062000.0,0.0,179936000.0,31899000.0,153163000.0,59000.0,83697000.0,153163000.0,40089000.0,133137000.0,415432000.0,153163000.0,0.0,58896000.0,0.0,7.0,0.374073878069433,0.903500452540969,2.49858889754882,2649547000.0,0.903500452540969,4.97166001089181,1.93548387096774,0.0,0.165876721014242,31.7083105463189,0.13594563989714
10,2018-09-30 00:00:00+00:00,3,2018,507565000.0,0.0,57902000.0,1795131000.0,92126000.0,2766259000.0,0.0,0.0,0.0,398176000.0,-60891000.0,1127567000.0,211000.0,0.0,22285000.0,3056111000.0,1928544000.0,415439000.0,272872000.0,35866000.0,0.0,6767000.0,211000.0,729180000.0,84297814.0,2548546000.0,22983000.0,103635000.0,-6360000.0,109961000.0,-4241000.0,-64160000.0,13603000.0,0.0,-66074000.0,0.0,0.0,33286000.0,-6326000.0,0.0,86043000.0,108866000.0,95263000.0,1.06,160086000.0,253110000.0,1.04,95263000.0,0.0,93024000.0,5927000.0,89336000.0,0.0,84158000.0,89336000.0,36308000.0,97576000.0,289418000.0,89336000.0,0.0,59019000.0,0.0,7.0,0.0501950396429414,0.874548231277944,2.71415779452579,2548546000.0,0.874548231277944,3.43328001364306,0.218390804597701,0.0,0.131337895871304,30.2326463649461,0.106131675426441
11,2018-06-30 00:00:00+00:00,2,2018,550771000.0,0.0,56501000.0,1804930000.0,115770000.0,2676924000.0,0.0,0.0,0.0,446822000.0,-55789000.0,1142985000.0,269000.0,0.0,14733000.0,3058250000.0,1915265000.0,435001000.0,306879000.0,44472000.0,0.0,7598000.0,269000.0,695894000.0,84016872.0,2507479000.0,20635000.0,107303000.0,-288017000.0,111121000.0,-20899000.0,13843000.0,17125000.0,-283026000.0,8196000.0,0.0,0.0,-189599000.0,-3818000.0,0.0,85986000.0,126847000.0,109722000.0,1.1,156910000.0,265463000.0,1.08,109722000.0,0.0,108553000.0,17126000.0,92596000.0,0.0,84105000.0,92596000.0,40450000.0,95058000.0,305913000.0,92596000.0,0.0,58357000.0,0.0,7.0,0.159095042512238,0.867772863526558,2.62754568380303,2507479000.0,0.867772863526558,3.64109008961914,0.341463414634146,0.0,0.128320676584613,29.8449459056271,0.102698742877202
