,date,quarter,year,statementData.balanceSheet.totalAssets,statementData.balanceSheet.sharesBasic,statementData.balanceSheet.ppeq,statementData.balanceSheet.investmentsCurrent,statementData.balanceSheet.taxLiabilities,statementData.balanceSheet.assetsNonCurrent,statementData.balanceSheet.taxAssets,statementData.balanceSheet.debtCurrent,statementData.balanceSheet.retainedEarnings,statementData.balanceSheet.liabilitiesNonCurrent,statementData.balanceSheet.liabilitiesCurrent,statementData.balanceSheet.acctRec,statementData.balanceSheet.cashAndEq,statementData.balanceSheet.accoci,statementData.balanceSheet.assetsCurrent,statementData.balanceSheet.investments,statementData.balanceSheet.intangibles,statementData.balanceSheet.inventory,statementData.balanceSheet.deposits,statementData.balanceSheet.investmentsNonCurrent,statementData.balanceSheet.deferredRev,statementData.balanceSheet.debt,statementData.balanceSheet.acctPay,statementData.balanceSheet.totalLiabilities,statementData.balanceSheet.debtNonCurrent,statementData.balanceSheet.equity,statementData.cashFlow.freeCashFlow,statementData.cashFlow.issrepayDebt,statementData.cashFlow.capex,statementData.cashFlow.payDiv,statementData.cashFlow.investmentsAcqDisposals,statementData.cashFlow.ncff,statementData.cashFlow.issrepayEquity,statementData.cashFlow.ncfx,statementData.cashFlow.ncfo,statementData.cashFlow.sbcomp,statementData.cashFlow.businessAcqDisposals,statementData.cashFlow.depamor,statementData.cashFlow.ncf,statementData.cashFlow.ncfi,statementData.incomeStatement.revenue,statementData.incomeStatement.epsDil,statementData.incomeStatement.netinc,statementData.incomeStatement.shareswaDil,statementData.incomeStatement.eps,statementData.incomeStatement.ebitda,statementData.incomeStatement.rnd,statementData.incomeStatement.sga,statementData.incomeStatement.opinc,statementData.incomeStatement.nonControllingInterests,statementData.incomeStatement.grossProfit,statementData.incomeStatement.shareswa,statementData.incomeStatement.prefDVDs,statementData.incomeStatement.opex,statementData.incomeStatement.ebt,statementData.incomeStatement.taxExp,statementData.incomeStatement.costRev,statementData.incomeStatement.netIncDiscOps,statementData.incomeStatement.ebit,statementData.incomeStatement.netIncComStock,statementData.incomeStatement.intexp,statementData.incomeStatement.consolidatedIncome,statementData.overview.roa,statementData.overview.grossMargin,statementData.overview.bvps,statementData.overview.roe,statementData.overview.rps,statementData.overview.currentRatio,statementData.overview.profitMargin,statementData.overview.piotroskiFScore,statementData.overview.bookVal,statementData.overview.longTermDebtEquity,statementData.overview.revenueQoQ,statementData.overview.epsQoQ
0,2018-06-30 00:00:00+00:00,2,2018,30074000000.0,151122485.0,15445000000.0,0.0,1777000000.0,22914000000.0,0.0,28000000.0,8141000000.0,11453000000.0,5054000000.0,2623000000.0,388000000.0,-252000000.0,7160000000.0,0.0,4997000000.0,3653000000.0,0.0,0.0,0.0,8726000000.0,3799000000.0,16507000000.0,8698000000.0,10068000000.0,462000000.0,-14000000.0,-385000000.0,-89000000.0,0.0,-196000000.0,-2000000.0,0.0,847000000.0,14000000.0,-318000000.0,292000000.0,-45000000.0,-696000000.0,12472000000.0,3.38,515000000.0,152600000.0,3.41,1083000000.0,0.0,179000000.0,847000000.0,67000000.0,1319000000.0,151100000.0,0.0,472000000.0,682000000.0,167000000.0,11153000000.0,0.0,791000000.0,515000000.0,109000000.0,582000000.0,0.073673444623572,0.105756895445799,89.7748604385377,0.220093215950285,82.5290822871262,1.41669964384646,0.105756895445799,8.0,13567000000.0,0.863925307906238,0.588992228309339,10.0
1,2018-03-31 00:00:00+00:00,1,2018,28841000000.0,153764533.0,15057000000.0,0.0,1656000000.0,22432000000.0,0.0,347000000.0,7715000000.0,11142000000.0,4546000000.0,1934000000.0,433000000.0,-252000000.0,6409000000.0,0.0,4980000000.0,3484000000.0,0.0,0.0,0.0,8733000000.0,3049000000.0,15688000000.0,8386000000.0,9632000000.0,-217000000.0,929000000.0,-467000000.0,-92000000.0,0.0,456000000.0,-256000000.0,0.0,250000000.0,12000000.0,-350000000.0,282000000.0,-110000000.0,-816000000.0,10300000000.0,1.12,172000000.0,153800000.0,1.13,615000000.0,0.0,173000000.0,370000000.0,65000000.0,825000000.0,152900000.0,0.0,455000000.0,231000000.0,59000000.0,9475000000.0,0.0,333000000.0,172000000.0,102000000.0,237000000.0,0.0587559757498064,0.0800970873786408,85.5398819440371,0.176329147742453,66.9855382060049,1.40981082270128,0.0800970873786408,6.0,13153000000.0,0.870639534883721,0.551672190418801,1.62790697674419
