,date,quarter,year,statementData.balanceSheet.taxAssets,statementData.balanceSheet.intangibles,statementData.balanceSheet.totalLiabilities,statementData.balanceSheet.investments,statementData.balanceSheet.debtCurrent,statementData.balanceSheet.assetsCurrent,statementData.balanceSheet.retainedEarnings,statementData.balanceSheet.liabilitiesNonCurrent,statementData.balanceSheet.accoci,statementData.balanceSheet.cashAndEq,statementData.balanceSheet.acctRec,statementData.balanceSheet.sharesBasic,statementData.balanceSheet.liabilitiesCurrent,statementData.balanceSheet.acctPay,statementData.balanceSheet.investmentsCurrent,statementData.balanceSheet.debt,statementData.balanceSheet.deferredRev,statementData.balanceSheet.taxLiabilities,statementData.balanceSheet.totalAssets,statementData.balanceSheet.ppeq,statementData.balanceSheet.investmentsNonCurrent,statementData.balanceSheet.debtNonCurrent,statementData.balanceSheet.equity,statementData.balanceSheet.deposits,statementData.balanceSheet.assetsNonCurrent,statementData.balanceSheet.inventory,statementData.cashFlow.ncfi,statementData.cashFlow.issrepayEquity,statementData.cashFlow.freeCashFlow,statementData.cashFlow.ncfx,statementData.cashFlow.ncfo,statementData.cashFlow.issrepayDebt,statementData.cashFlow.depamor,statementData.cashFlow.capex,statementData.cashFlow.sbcomp,statementData.cashFlow.ncf,statementData.cashFlow.businessAcqDisposals,statementData.cashFlow.payDiv,statementData.cashFlow.investmentsAcqDisposals,statementData.cashFlow.ncff,statementData.incomeStatement.opex,statementData.incomeStatement.netinc,statementData.incomeStatement.prefDVDs,statementData.incomeStatement.intexp,statementData.incomeStatement.grossProfit,statementData.incomeStatement.shareswa,statementData.incomeStatement.netIncDiscOps,statementData.incomeStatement.revenue,statementData.incomeStatement.rnd,statementData.incomeStatement.netIncComStock,statementData.incomeStatement.sga,statementData.incomeStatement.costRev,statementData.incomeStatement.epsDil,statementData.incomeStatement.eps,statementData.incomeStatement.taxExp,statementData.incomeStatement.ebit,statementData.incomeStatement.consolidatedIncome,statementData.incomeStatement.opinc,statementData.incomeStatement.ebt,statementData.incomeStatement.nonControllingInterests,statementData.incomeStatement.ebitda,statementData.overview.bookVal,statementData.overview.currentRatio,statementData.overview.piotroskiFScore,statementData.overview.longTermDebtEquity,statementData.overview.bvps,statementData.overview.epsQoQ,statementData.overview.profitMargin,statementData.overview.roa,statementData.overview.revenueQoQ,statementData.overview.rps,statementData.overview.grossMargin,statementData.overview.roe
0,2018-09-30 00:00:00+00:00,3,2018,127000000.0,11634000000.0,38540000000.0,18560000000.0,375000000.0,19371000000.0,15325000000.0,21870000000.0,-1813000000.0,6769000000.0,9944000000.0,327400000.0,16670000000.0,0.0,2796000000.0,8157000000.0,749000000.0,83000000.0,57103000000.0,568000000.0,15764000000.0,7782000000.0,18291000000.0,0.0,37732000000.0,0.0,197000000.0,0.0,-817000000.0,0.0,-700000000.0,0.0,136000000.0,-117000000.0,42000000.0,-678000000.0,-1000000.0,-164000000.0,315000000.0,-175000000.0,2790000000.0,1000000000.0,0.0,85000000.0,4242000000.0,327400000.0,0.0,15484000000.0,0.0,1000000000.0,2742000000.0,11242000000.0,3.03,3.05,375000000.0,1460000000.0,992000000.0,1452000000.0,1375000000.0,-8000000.0,1596000000.0,18563000000.0,1.1620275944811,6.0,0.425455141873052,56.6982284667074,0.200787401574803,0.273960216998192,0.0638037664242472,0.0326797385620916,47.2938301771533,0.273960216998192,0.216633171769713
1,2018-06-30 00:00:00+00:00,2,2018,284000000.0,11681000000.0,40645000000.0,18986000000.0,375000000.0,19625000000.0,14489000000.0,22654000000.0,-1816000000.0,7447000000.0,9410000000.0,327100000.0,17991000000.0,0.0,2611000000.0,8159000000.0,2355000000.0,0.0,58316000000.0,574000000.0,16375000000.0,7784000000.0,17403000000.0,0.0,38691000000.0,0.0,-296000000.0,0.0,924000000.0,0.0,1044000000.0,-1000000000.0,132000000.0,-120000000.0,44000000.0,-428000000.0,-1000000.0,-163000000.0,-175000000.0,-1176000000.0,2816000000.0,1212000000.0,0.0,88000000.0,4500000000.0,327100000.0,0.0,15561000000.0,0.0,1212000000.0,2769000000.0,11061000000.0,3.67,3.7,449000000.0,1749000000.0,1217000000.0,1684000000.0,1661000000.0,5000000.0,1881000000.0,17671000000.0,1.09082318937246,7.0,0.447279204734816,54.023234484867,0.0220994475138121,0.289184499710816,0.0609092924489343,0.00244798041615657,47.5726077652094,0.289184499710816,0.215688689120128
2,2018-03-31 00:00:00+00:00,1,2018,400000000.0,11728000000.0,42532000000.0,18930000000.0,1374000000.0,20701000000.0,13440000000.0,22839000000.0,-1729000000.0,7875000000.0,9929000000.0,326800000.0,19693000000.0,0.0,2521000000.0,9159000000.0,2528000000.0,0.0,59197000000.0,577000000.0,16409000000.0,7785000000.0,16398000000.0,0.0,38496000000.0,0.0,684000000.0,0.0,3242000000.0,0.0,3341000000.0,0.0,132000000.0,-99000000.0,39000000.0,3799000000.0,-6000000.0,-164000000.0,789000000.0,-226000000.0,2834000000.0,1209000000.0,0.0,89000000.0,4388000000.0,326800000.0,0.0,15335000000.0,0.0,1209000000.0,2787000000.0,10947000000.0,3.67,3.69,246000000.0,1544000000.0,1219000000.0,1554000000.0,1455000000.0,10000000.0,1676000000.0,16665000000.0,1.05118570050272,8.0,0.474753018660812,50.9944920440636,-4.32432432432432,0.286142810564069,0.0611788395456237,0.0112100230794592,46.9247246022032,0.286142810564069,0.221964583498769
