,date,quarter,year,statementData.balanceSheet.retainedEarnings,statementData.balanceSheet.deposits,statementData.balanceSheet.accoci,statementData.balanceSheet.inventory,statementData.balanceSheet.ppeq,statementData.balanceSheet.deferredRev,statementData.balanceSheet.cashAndEq,statementData.balanceSheet.equity,statementData.balanceSheet.taxLiabilities,statementData.balanceSheet.intangibles,statementData.balanceSheet.totalAssets,statementData.balanceSheet.taxAssets,statementData.balanceSheet.acctPay,statementData.balanceSheet.investments,statementData.balanceSheet.acctRec,statementData.balanceSheet.totalLiabilities,statementData.balanceSheet.sharesBasic,statementData.balanceSheet.debt,statementData.cashFlow.ncf,statementData.cashFlow.issrepayEquity,statementData.cashFlow.payDiv,statementData.cashFlow.ncff,statementData.cashFlow.ncfx,statementData.cashFlow.capex,statementData.cashFlow.ncfi,statementData.cashFlow.investmentsAcqDisposals,statementData.cashFlow.depamor,statementData.cashFlow.ncfo,statementData.cashFlow.issrepayDebt,statementData.cashFlow.sbcomp,statementData.cashFlow.businessAcqDisposals,statementData.cashFlow.freeCashFlow,statementData.incomeStatement.netIncComStock,statementData.incomeStatement.sga,statementData.incomeStatement.ebt,statementData.incomeStatement.ebitda,statementData.incomeStatement.prefDVDs,statementData.incomeStatement.costRev,statementData.incomeStatement.shareswaDil,statementData.incomeStatement.opinc,statementData.incomeStatement.grossProfit,statementData.incomeStatement.ebit,statementData.incomeStatement.eps,statementData.incomeStatement.taxExp,statementData.incomeStatement.revenue,statementData.incomeStatement.nonControllingInterests,statementData.incomeStatement.rnd,statementData.incomeStatement.netinc,statementData.incomeStatement.intexp,statementData.incomeStatement.netIncDiscOps,statementData.incomeStatement.epsDil,statementData.incomeStatement.shareswa,statementData.incomeStatement.consolidatedIncome,statementData.incomeStatement.opex,statementData.overview.roa,statementData.overview.piotroskiFScore,statementData.overview.bookVal,statementData.overview.epsQoQ,statementData.overview.rps,statementData.overview.grossMargin,statementData.overview.longTermDebtEquity,statementData.overview.revenueQoQ,statementData.overview.bvps,statementData.overview.profitMargin,statementData.overview.roe
0,2020-09-30 00:00:00+00:00,3,2020,-3726901000.0,0.0,-123623000.0,0.0,21825799000.0,0.0,971305000.0,17669845000.0,0.0,11118670000.0,35435333000.0,0.0,2187025000.0,0.0,585506000.0,16995581000.0,268994774.0,14318820000.0,453987000.0,1245148000.0,-311924000.0,826322000.0,13569000.0,-784108000.0,-840704000.0,0.0,275680000.0,468369000.0,125917000.0,19358000.0,-13178000.0,-315739000.0,-37370000.0,91352000.0,15915000.0,381094000.0,37232000.0,358679000.0,270214413.0,144403000.0,665989000.0,105414000.0,-0.14,16053000.0,1024668000.0,-1316000.0,0.0,-138000.0,89499000.0,0.0,-0.14,270214413.0,-1454000.0,521586000.0,0.0170463674986274,4.0,18439752000.0,-1.58333333333333,3.80924872540461,0.649955888151089,0.810353458108999,0.270565653108749,68.5505957078556,0.649955888151089,0.0350685445368981
1,2020-06-30 00:00:00+00:00,2,2020,-3386525000.0,0.0,-358349000.0,0.0,20995936000.0,0.0,505174000.0,16984527000.0,0.0,10919662000.0,33862638000.0,0.0,1828290000.0,0.0,542750000.0,16139405000.0,268313039.0,13822773000.0,258156000.0,642519000.0,-311154000.0,313818000.0,2178000.0,-1041873000.0,-541372000.0,70019000.0,247051000.0,485710000.0,10939000.0,21031000.0,509693000.0,-556163000.0,53676000.0,94291000.0,86321000.0,413246000.0,21155000.0,332647000.0,270744408.0,152811000.0,660348000.0,166195000.0,0.2,11490000.0,992995000.0,1147000.0,0.0,74831000.0,79874000.0,0.0,0.2,267569823.0,75978000.0,507537000.0,0.0219733754434433,6.0,17723233000.0,0.333333333333333,3.70088238611468,0.665006369619182,0.813845036720775,0.240008391639829,66.0543112852596,0.665006369619182,0.047151092470788
2,2020-03-31 00:00:00+00:00,1,2020,-3139350000.0,0.0,-444222000.0,0.0,20553523000.0,0.0,246480000.0,16460236000.0,0.0,10966634000.0,33113300000.0,0.0,1732318000.0,0.0,527699000.0,15896733000.0,209039061.0,13682624000.0,180227000.0,0.0,-539447000.0,91010000.0,-18781000.0,-164198000.0,-137443000.0,0.0,214889000.0,226660000.0,622845000.0,14549000.0,39238000.0,62462000.0,202859000.0,63538000.0,231196000.0,531885000.0,21155000.0,265708000.0,224474295.0,100049000.0,557629000.0,316996000.0,0.91,7182000.0,823337000.0,4684000.0,0.0,224014000.0,85800000.0,0.0,0.9,222163324.0,228698000.0,457580000.0,0.0233499114509594,6.0,17216567000.0,0.978260869565217,3.93867536555764,0.677279170011793,0.831253209249248,0.0108309853102766,82.3605259114707,0.677279170011793,0.052934574320603
3,2019-12-31 00:00:00+00:00,4,2019,-3046579000.0,0.0,-87922000.0,0.0,16146365000.0,0.0,89817000.0,9879312000.0,0.0,5558394000.0,23068131000.0,0.0,1007761000.0,0.0,305501000.0,12418566000.0,208720408.0,10815987000.0,75143000.0,333614000.0,0.0,-759794000.0,6706000.0,-311861000.0,433064000.0,0.0,196794000.0,401873000.0,-1070812000.0,8939000.0,772764000.0,90012000.0,315577000.0,54670000.0,334553000.0,612227000.0,20707000.0,254161000.0,210250383.0,138933000.0,533302000.0,415433000.0,1.52,-1731000.0,787463000.0,13042000.0,0.0,336284000.0,80880000.0,0.0,1.5,208781307.0,349326000.0,394369000.0,0.0212017981906067,6.0,10649565000.0,9.13333333333333,3.77281267100628,0.677240708452334,1.09481176422002,0.0118159963097497,51.0231131782763,0.677240708452334,0.0506077477655266
5,2019-09-30 00:00:00+00:00,3,2019,-3136668000.0,0.0,-68625000.0,0.0,15575792000.0,0.0,7190000.0,9437290000.0,0.0,3338168000.0,23172765000.0,0.0,938740000.0,0.0,304712000.0,12942820000.0,208343049.0,11623416000.0,-26207000.0,2921000.0,-234847000.0,10704000.0,539000.0,-360777000.0,-321543000.0,0.0,203316000.0,284632000.0,261207000.0,8906000.0,-14801000.0,-76145000.0,49827000.0,49985000.0,71323000.0,359213000.0,16670000.0,259431000.0,209801771.0,164767000.0,547035000.0,155897000.0,0.24,4826000.0,806466000.0,1077000.0,0.0,66497000.0,84574000.0,0.0,0.24,208421470.0,67574000.0,382268000.0,0.00890664378455188,4.0,10229945000.0,-0.272727272727273,3.87085628184313,0.678311298926427,1.23164764460984,0.0488240710395305,49.1014461442388,0.678311298926427,0.021430797738861
6,2019-06-30 00:00:00+00:00,2,2019,-2961307000.0,0.0,-89588000.0,0.0,16477785000.0,0.0,33536000.0,9562225000.0,0.0,3353538000.0,23430091000.0,0.0,984812000.0,0.0,320938000.0,12939027000.0,208282930.0,11556834000.0,-94879000.0,204547000.0,-234536000.0,-19287000.0,1942000.0,-441619000.0,-552204000.0,0.0,201810000.0,476612000.0,572744000.0,9468000.0,-41573000.0,34993000.0,31738000.0,52983000.0,64802000.0,352663000.0,28430000.0,252032000.0,209435572.0,148972000.0,548765000.0,150853000.0,0.15,4634000.0,800797000.0,1156000.0,0.0,60168000.0,86051000.0,0.0,0.15,208284407.0,61324000.0,399793000.0,0.00983054927370706,4.0,10491064000.0,-0.53125,3.84475578483556,0.685273546229569,1.20859256083181,0.0607720828327278,50.3692933453548,0.685273546229569,0.0228761313462566
7,2019-03-31 00:00:00+00:00,1,2019,-2767708000.0,0.0,-91699000.0,0.0,16202640000.0,0.0,123879000.0,10088408000.0,0.0,3358463000.0,23342067000.0,0.0,922571000.0,0.0,328009000.0,12341890000.0,207823842.0,11005126000.0,12747000.0,0.0,-452393000.0,-503644000.0,-13960000.0,-398349000.0,165691000.0,0.0,207552000.0,350700000.0,-256655000.0,7592000.0,580309000.0,-47649000.0,95869000.0,53459000.0,121078000.0,430182000.0,20943000.0,254954000.0,208526249.0,141543000.0,559561000.0,222630000.0,0.46,4266000.0,814515000.0,4185000.0,0.0,116812000.0,101552000.0,0.0,0.46,207809383.0,120997000.0,418018000.0,0.0115356470959093,7.0,11000177000.0,0.0952380952380953,3.91925677131886,0.686986734437058,1.09086845020542,0.0942369903058702,52.9302937244323,0.686986734437058,0.0258765562395117
8,2018-12-31 00:00:00+00:00,4,2018,-2633071000.0,0.0,-115647000.0,0.0,15079726000.0,0.0,126700000.0,9858644000.0,0.0,4348007000.0,23766695000.0,0.0,1164509000.0,0.0,299621000.0,12892653000.0,206282023.0,11101479000.0,75062000.0,2486000.0,105000.0,1965804000.0,5850000.0,-958970000.0,-2242217000.0,0.0,200096000.0,351475000.0,2019293000.0,5982000.0,-1277836000.0,-607495000.0,31230000.0,39403000.0,45716000.0,330695000.0,20329000.0,255132000.0,207027003.0,122847000.0,523135000.0,130599000.0,0.15,-5843000.0,778267000.0,1038000.0,0.0,51559000.0,84883000.0,0.0,0.15,206348539.0,52597000.0,400288000.0,0.0113318487098676,4.0,10874042000.0,-0.423076923076923,3.77282997656078,0.672179342050993,1.12606551164643,0.0640130153326635,52.7144432745843,0.672179342050993,0.0248198030707071
10,2018-09-30 00:00:00+00:00,3,2018,-2455189000.0,0.0,-103201000.0,0.0,14225697000.0,0.0,54310000.0,10026254000.0,0.0,3373342000.0,21462110000.0,0.0,1059355000.0,0.0,308709000.0,10681095000.0,206097243.0,9179871000.0,17869000.0,2725000.0,-216604000.0,-74696000.0,9409000.0,-282162000.0,-268196000.0,0.0,191445000.0,360761000.0,95874000.0,6349000.0,-115000.0,78599000.0,67268000.0,41642000.0,90029000.0,362325000.0,20329000.0,245971000.0,206766256.0,139065000.0,522953000.0,170880000.0,0.33,2432000.0,768924000.0,2667000.0,0.0,87597000.0,80851000.0,0.0,0.33,206118472.0,90264000.0,383888000.0,0.0126721010689578,4.0,10781015000.0,-17.5,3.73087960230502,0.680110127919014,0.915583327531898,0.260686149936468,52.3103310023415,0.680110127919014,0.0266871630022828
11,2018-06-30 00:00:00+00:00,2,2018,-2314291000.0,0.0,-107070000.0,0.0,14134486000.0,0.0,27032000.0,10140378000.0,0.0,3378325000.0,21411423000.0,0.0,1031794000.0,0.0,282287000.0,10561690000.0,205952755.0,9106084000.0,-2823000.0,-640000.0,-216509000.0,-90625000.0,155000.0,-342077000.0,-348296000.0,0.0,192303000.0,436098000.0,151460000.0,8956000.0,-267000.0,94021000.0,65134000.0,46099000.0,87584000.0,358697000.0,20329000.0,230322000.0,206563079.0,144062000.0,524597000.0,166394000.0,0.32,2121000.0,754919000.0,2696000.0,0.0,85463000.0,78810000.0,0.0,0.32,205956005.0,88159000.0,380535000.0,0.0093704342544731,3.0,10849733000.0,-0.111111111111111,3.66549600174079,0.694905016299762,0.89800242160598,0.333805073950201,52.6806888307952,0.694905016299762,0.0194695848882486
