,year,quarter,date,statementData.balanceSheet.taxAssets,statementData.balanceSheet.totalAssets,statementData.balanceSheet.intangibles,statementData.balanceSheet.accoci,statementData.balanceSheet.acctPay,statementData.balanceSheet.investments,statementData.balanceSheet.deferredRev,statementData.balanceSheet.cashAndEq,statementData.balanceSheet.ppeq,statementData.balanceSheet.acctRec,statementData.balanceSheet.retainedEarnings,statementData.balanceSheet.inventory,statementData.balanceSheet.taxLiabilities,statementData.balanceSheet.deposits,statementData.balanceSheet.debt,statementData.balanceSheet.sharesBasic,statementData.balanceSheet.equity,statementData.balanceSheet.totalLiabilities,statementData.cashFlow.payDiv,statementData.cashFlow.investmentsAcqDisposals,statementData.cashFlow.businessAcqDisposals,statementData.cashFlow.freeCashFlow,statementData.cashFlow.issrepayEquity,statementData.cashFlow.ncfi,statementData.cashFlow.capex,statementData.cashFlow.sbcomp,statementData.cashFlow.depamor,statementData.cashFlow.ncfo,statementData.cashFlow.ncfx,statementData.cashFlow.issrepayDebt,statementData.cashFlow.ncf,statementData.cashFlow.ncff,statementData.incomeStatement.netIncComStock,statementData.incomeStatement.costRev,statementData.incomeStatement.eps,statementData.incomeStatement.netinc,statementData.incomeStatement.epsDil,statementData.incomeStatement.ebit,statementData.incomeStatement.netIncDiscOps,statementData.incomeStatement.ebitda,statementData.incomeStatement.shareswa,statementData.incomeStatement.nonControllingInterests,statementData.incomeStatement.prefDVDs,statementData.incomeStatement.opex,statementData.incomeStatement.sga,statementData.incomeStatement.grossProfit,statementData.incomeStatement.ebt,statementData.incomeStatement.revenue,statementData.incomeStatement.intexp,statementData.incomeStatement.taxExp,statementData.incomeStatement.consolidatedIncome,statementData.incomeStatement.opinc,statementData.incomeStatement.rnd,statementData.overview.roa,statementData.overview.piotroskiFScore,statementData.overview.bookVal,statementData.overview.epsQoQ,statementData.overview.rps,statementData.overview.grossMargin,statementData.overview.longTermDebtEquity,statementData.overview.revenueQoQ,statementData.overview.bvps,statementData.overview.profitMargin,statementData.overview.roe
0,2020,3,2020-09-30 00:00:00+00:00,0.0,158687000000.0,0.0,516000000.0,1770000000.0,42640000000.0,0.0,10219000000.0,0.0,7392000000.0,15241000000.0,0.0,0.0,16818000000.0,4934000000.0,120268867.0,6067000000.0,152620000000.0,-125000000.0,-1757000000.0,0.0,891000000.0,-320000000.0,-1525000000.0,-45000000.0,35000000.0,54000000.0,936000000.0,13000000.0,358000000.0,100000000.0,676000000.0,-140000000.0,1104000000.0,-1.14,-140000000.0,-1.14,23000000.0,0.0,77000000.0,120268867.0,0.0,0.0,1876000000.0,1791000000.0,1899000000.0,-184000000.0,3003000000.0,207000000.0,-44000000.0,-140000000.0,23000000.0,0.0,0.0119129633660013,5.0,6067000000.0,-1.27872860635697,24.9690553749043,0.632367632367632,0.813252019119829,-0.0946638528791076,50.445307678836,0.632367632367632,0.291328184401137
1,2020,2,2020-06-30 00:00:00+00:00,0.0,154902000000.0,0.0,394000000.0,1650000000.0,40703000000.0,0.0,10119000000.0,0.0,7295000000.0,15510000000.0,0.0,0.0,16070000000.0,4524000000.0,122337248.0,6500000000.0,148402000000.0,-128000000.0,-736000000.0,0.0,-223000000.0,-235000000.0,-856000000.0,-33000000.0,36000000.0,49000000.0,-190000000.0,-1000000.0,485000000.0,-1558000000.0,-511000000.0,-539000000.0,1467000000.0,-4.31,-539000000.0,-4.31,-223000000.0,0.0,-174000000.0,122337248.0,0.0,0.0,1468000000.0,1716000000.0,1245000000.0,-526000000.0,2712000000.0,303000000.0,13000000.0,-539000000.0,-223000000.0,0.0,0.0166333014910495,5.0,6500000000.0,-2.19390581717452,22.168227946406,0.459070796460177,0.696,-0.164252696456086,53.1318147683034,0.459070796460177,0.40178177294434
2,2020,1,2020-03-31 00:00:00+00:00,0.0,145682000000.0,0.0,-295000000.0,1427000000.0,38024000000.0,0.0,11677000000.0,0.0,7188000000.0,16180000000.0,0.0,0.0,17010000000.0,3920000000.0,123244405.0,6693000000.0,138989000000.0,-122000000.0,-33000000.0,0.0,4864000000.0,-479000000.0,-40000000.0,-29000000.0,36000000.0,47000000.0,4893000000.0,-17000000.0,-782000000.0,5464000000.0,628000000.0,2036000000.0,-1747000000.0,16.11,2036000000.0,15.88,2488000000.0,0.0,2535000000.0,123244405.0,0.0,0.0,2260000000.0,1748000000.0,4748000000.0,2351000000.0,3001000000.0,137000000.0,315000000.0,2036000000.0,2488000000.0,0.0,0.0237300256336652,7.0,6693000000.0,4.65263157894737,24.3499897622127,1.58213928690437,0.585686538174212,-0.0375240538806928,54.3067249178573,1.58213928690437,0.578183156775328
3,2019,4,2019-12-31 00:00:00+00:00,0.0,151828000000.0,0.0,262000000.0,1884000000.0,39521000000.0,0.0,6213000000.0,0.0,7210000000.0,14279000000.0,0.0,0.0,14430000000.0,4926000000.0,126695584.0,5729000000.0,146099000000.0,-124000000.0,-2790000000.0,934000000.0,-276000000.0,-550000000.0,-1498000000.0,-43000000.0,35000000.0,51000000.0,-233000000.0,24000000.0,-30000000.0,-1353000000.0,150000000.0,463000000.0,728000000.0,3.59,463000000.0,3.52,736000000.0,0.0,787000000.0,126695584.0,0.0,0.0,1823000000.0,1830000000.0,2559000000.0,534000000.0,3287000000.0,202000000.0,71000000.0,463000000.0,736000000.0,0.0,0.0127384248900613,3.0,5729000000.0,-0.0552631578947368,25.944077103745,0.778521448128993,0.859835922499564,0.0339729474677573,45.2186241945102,0.778521448128993,0.320861053434468
5,2019,3,2019-09-30 00:00:00+00:00,0.0,149513000000.0,0.0,337000000.0,1783000000.0,37375000000.0,0.0,7566000000.0,0.0,7348000000.0,13944000000.0,0.0,0.0,13436000000.0,4972000000.0,130870362.0,5997000000.0,143516000000.0,-127000000.0,-129000000.0,0.0,1389000000.0,-564000000.0,-107000000.0,-33000000.0,36000000.0,41000000.0,1422000000.0,-17000000.0,-27000000.0,828000000.0,-432000000.0,543000000.0,594000000.0,4.09,543000000.0,4.04,820000000.0,0.0,861000000.0,130870362.0,0.0,0.0,1903000000.0,1791000000.0,2723000000.0,641000000.0,3317000000.0,179000000.0,98000000.0,543000000.0,820000000.0,0.0,0.013583760197306,6.0,5997000000.0,0.175287356321839,25.3456928620706,0.820922520349714,0.829081207270302,0.00759416767922239,45.8239734982929,0.820922520349714,0.335748998209566
6,2019,2,2019-06-30 00:00:00+00:00,0.0,148678000000.0,0.0,269000000.0,1686000000.0,37007000000.0,0.0,6738000000.0,0.0,7435000000.0,13530000000.0,0.0,0.0,13273000000.0,5012000000.0,133904298.0,6030000000.0,142648000000.0,-129000000.0,-1303000000.0,0.0,944000000.0,-442000000.0,-1148000000.0,-36000000.0,34000000.0,45000000.0,980000000.0,-5000000.0,-325000000.0,977000000.0,1205000000.0,492000000.0,584000000.0,3.61,492000000.0,3.57,832000000.0,0.0,877000000.0,133904298.0,0.0,0.0,1829000000.0,1771000000.0,2661000000.0,587000000.0,3245000000.0,245000000.0,95000000.0,492000000.0,832000000.0,0.0,0.0134077513345196,6.0,6030000000.0,0.14968152866242,24.2337254925156,0.820030816640986,0.831177446102819,0.015331664580726,45.0321617010382,0.820030816640986,0.334329910308072
7,2019,1,2019-03-31 00:00:00+00:00,0.0,144403000000.0,0.0,35000000.0,1596000000.0,35203000000.0,0.0,5911000000.0,0.0,7462000000.0,13172000000.0,0.0,0.0,11520000000.0,5326000000.0,135496261.0,5843000000.0,138560000000.0,-124000000.0,-203000000.0,0.0,141000000.0,-384000000.0,-481000000.0,-31000000.0,30000000.0,46000000.0,172000000.0,7000000.0,482000000.0,-122000000.0,291000000.0,395000000.0,670000000.0,2.85,395000000.0,2.82,727000000.0,0.0,773000000.0,135496261.0,0.0,0.0,1721000000.0,1705000000.0,2448000000.0,470000000.0,3118000000.0,257000000.0,75000000.0,395000000.0,727000000.0,0.0,0.0133244924378769,3.0,5843000000.0,-0.282115869017632,23.0117050978993,0.785118665811418,0.911518055793257,-0.0157828282828283,43.1229611568396,0.785118665811418,0.334905868347956
8,2018,4,2018-12-31 00:00:00+00:00,0.0,137216000000.0,0.0,-291000000.0,1862000000.0,37531000000.0,0.0,6007000000.0,0.0,6185000000.0,12909000000.0,0.0,0.0,11545000000.0,4811000000.0,139356365.0,5588000000.0,131628000000.0,-126000000.0,371000000.0,0.0,1443000000.0,-438000000.0,-238000000.0,-45000000.0,39000000.0,46000000.0,1488000000.0,-5000000.0,-30000000.0,1186000000.0,-59000000.0,539000000.0,444000000.0,3.8,539000000.0,3.75,891000000.0,0.0,937000000.0,139356365.0,0.0,0.0,1844000000.0,1702000000.0,2735000000.0,652000000.0,3179000000.0,239000000.0,113000000.0,539000000.0,891000000.0,0.0,0.0147115281792731,8.0,5588000000.0,2.16666666666667,22.8120186688279,0.860333438188109,0.860952040085898,-0.000314465408805087,40.098634891919,0.860333438188109,0.370050268983155
10,2018,3,2018-09-30 00:00:00+00:00,0.0,145191000000.0,0.0,-244000000.0,1867000000.0,36920000000.0,0.0,4971000000.0,0.0,6047000000.0,12498000000.0,0.0,0.0,10758000000.0,4441000000.0,141863852.0,5618000000.0,139573000000.0,-127000000.0,-170000000.0,0.0,563000000.0,-363000000.0,-628000000.0,-48000000.0,36000000.0,45000000.0,611000000.0,-3000000.0,-51000000.0,-77000000.0,-57000000.0,503000000.0,729000000.0,3.48,503000000.0,3.43,816000000.0,0.0,861000000.0,141863852.0,0.0,0.0,1747000000.0,1722000000.0,2563000000.0,588000000.0,3292000000.0,228000000.0,85000000.0,503000000.0,816000000.0,0.0,0.0119579611538468,7.0,5618000000.0,0.0513595166163141,23.2053476173761,0.778554070473876,0.790494838020648,0.0922362309223623,39.6013496094833,0.778554070473876,0.300801386181503
11,2018,2,2018-06-30 00:00:00+00:00,0.0,143268000000.0,0.0,-179000000.0,1749000000.0,36594000000.0,0.0,5173000000.0,0.0,5930000000.0,12126000000.0,0.0,0.0,10428000000.0,4492000000.0,144612802.0,5632000000.0,137636000000.0,-131000000.0,678000000.0,0.0,650000000.0,-404000000.0,212000000.0,-36000000.0,37000000.0,51000000.0,686000000.0,-12000000.0,-469000000.0,303000000.0,-583000000.0,462000000.0,635000000.0,3.14,462000000.0,3.1,808000000.0,0.0,859000000.0,144612802.0,0.0,0.0,1753000000.0,1690000000.0,2561000000.0,548000000.0,3196000000.0,260000000.0,86000000.0,462000000.0,808000000.0,0.0,0.0119794284297999,6.0,5632000000.0,0.241106719367589,22.1003946801335,0.801314142678348,0.797585227272727,0.0610889774236387,38.9453763574818,0.801314142678348,0.292781423523473
12,2018,1,2018-03-31 00:00:00+00:00,0.0,144762000000.0,0.0,-5000000.0,1609000000.0,37431000000.0,0.0,5019000000.0,0.0,5880000000.0,11796000000.0,0.0,0.0,10240000000.0,5256000000.0,146332164.0,5840000000.0,138922000000.0,-122000000.0,245000000.0,0.0,-221000000.0,-423000000.0,67000000.0,-33000000.0,32000000.0,56000000.0,-188000000.0,12000000.0,-55000000.0,-673000000.0,-564000000.0,594000000.0,494000000.0,3.97,594000000.0,3.91,888000000.0,0.0,944000000.0,146332164.0,0.0,0.0,1786000000.0,1694000000.0,2674000000.0,696000000.0,3168000000.0,192000000.0,102000000.0,594000000.0,888000000.0,0.0,0.0115068379952898,4.0,5840000000.0,0.55078125,21.6493757312302,0.844065656565657,0.9,0.0827067669172932,39.9092027368638,0.844065656565657,0.274046740467405
