,date,quarter,year,statementData.balanceSheet.liabilitiesCurrent,statementData.balanceSheet.acctPay,statementData.balanceSheet.totalLiabilities,statementData.balanceSheet.investmentsCurrent,statementData.balanceSheet.cashAndEq,statementData.balanceSheet.debtCurrent,statementData.balanceSheet.totalAssets,statementData.balanceSheet.inventory,statementData.balanceSheet.taxAssets,statementData.balanceSheet.retainedEarnings,statementData.balanceSheet.liabilitiesNonCurrent,statementData.balanceSheet.assetsNonCurrent,statementData.balanceSheet.sharesBasic,statementData.balanceSheet.investments,statementData.balanceSheet.acctRec,statementData.balanceSheet.deferredRev,statementData.balanceSheet.intangibles,statementData.balanceSheet.ppeq,statementData.balanceSheet.debt,statementData.balanceSheet.debtNonCurrent,statementData.balanceSheet.taxLiabilities,statementData.balanceSheet.accoci,statementData.balanceSheet.assetsCurrent,statementData.balanceSheet.investmentsNonCurrent,statementData.balanceSheet.equity,statementData.balanceSheet.deposits,statementData.cashFlow.payDiv,statementData.cashFlow.capex,statementData.cashFlow.ncf,statementData.cashFlow.issrepayEquity,statementData.cashFlow.ncfo,statementData.cashFlow.ncfx,statementData.cashFlow.sbcomp,statementData.cashFlow.ncff,statementData.cashFlow.freeCashFlow,statementData.cashFlow.ncfi,statementData.cashFlow.investmentsAcqDisposals,statementData.cashFlow.issrepayDebt,statementData.cashFlow.depamor,statementData.cashFlow.businessAcqDisposals,statementData.incomeStatement.rnd,statementData.incomeStatement.sga,statementData.incomeStatement.netIncDiscOps,statementData.incomeStatement.revenue,statementData.incomeStatement.ebt,statementData.incomeStatement.intexp,statementData.incomeStatement.netinc,statementData.incomeStatement.netIncComStock,statementData.incomeStatement.nonControllingInterests,statementData.incomeStatement.eps,statementData.incomeStatement.ebit,statementData.incomeStatement.taxExp,statementData.incomeStatement.opinc,statementData.incomeStatement.opex,statementData.incomeStatement.epsDil,statementData.incomeStatement.ebitda,statementData.incomeStatement.consolidatedIncome,statementData.incomeStatement.grossProfit,statementData.incomeStatement.costRev,statementData.incomeStatement.shareswa,statementData.incomeStatement.prefDVDs,statementData.overview.piotroskiFScore,statementData.overview.revenueQoQ,statementData.overview.profitMargin,statementData.overview.currentRatio,statementData.overview.bookVal,statementData.overview.grossMargin,statementData.overview.rps,statementData.overview.epsQoQ,statementData.overview.longTermDebtEquity,statementData.overview.roe,statementData.overview.bvps,statementData.overview.roa
0,2020-09-27 00:00:00+00:00,3,2020,2228193000.0,589586000.0,7186221000.0,0.0,1205889000.0,834008000.0,9255034000.0,958483000.0,25160000.0,1800186000.0,4958028000.0,6047938000.0,208022491.0,0.0,829513000.0,0.0,3285291000.0,2183376000.0,4927180000.0,4093172000.0,284921000.0,-352307000.0,3207096000.0,0.0,2065854000.0,0.0,-163739000.0,-106267000.0,40558000.0,1567000.0,481219000.0,6614000.0,12407000.0,-315823000.0,374952000.0,-131452000.0,0.0,-153651000.0,75165000.0,0.0,0.0,468614000.0,0.0,2219829000.0,562533000.0,37258000.0,447283000.0,447283000.0,-25000.0,2.0,599791000.0,115250000.0,611410000.0,468614000.0,2.0,674956000.0,447258000.0,1080024000.0,1139805000.0,208022491.0,0.0,7.0,0.0400141115487003,0.486534773624455,1.43932594707909,2068813000.0,0.486534773624455,10.6711009435994,0.379310344827586,1.98134621323675,0.660870007823055,9.94514097997221,0.135886461109387
1,2020-06-28 00:00:00+00:00,2,2020,2214818000.0,530042000.0,7154982000.0,0.0,1165331000.0,986747000.0,8911071000.0,999380000.0,24760000.0,1516543000.0,4940164000.0,6008127000.0,208009628.0,0.0,540398000.0,0.0,3293334000.0,2165346000.0,5077958000.0,4091211000.0,259197000.0,-367193000.0,2902944000.0,0.0,1753605000.0,0.0,-156476000.0,-86588000.0,70535000.0,-40876000.0,367954000.0,1320000.0,12915000.0,-199767000.0,281366000.0,-99133000.0,0.0,-2415000.0,71900000.0,0.0,0.0,408949000.0,0.0,1707329000.0,334936000.0,38079000.0,268901000.0,268901000.0,-859000.0,1.21,373015000.0,66035000.0,383373000.0,409179000.0,1.2,444915000.0,268042000.0,792552000.0,914777000.0,208009628.0,0.0,6.0,-0.0338883113958275,0.464205785762439,1.31069189432269,1756089000.0,0.464205785762439,8.20793256742904,-0.129496402877698,2.33302881777823,0.620209853091271,8.4423447937708,0.124817634221286
2,2020-03-29 00:00:00+00:00,1,2020,2892799000.0,531928000.0,7180902000.0,0.0,1094796000.0,1626313000.0,8855443000.0,832193000.0,25064000.0,1404453000.0,4288103000.0,6000690000.0,209749611.0,0.0,705639000.0,0.0,3301496000.0,2150217000.0,5079838000.0,3453525000.0,258318000.0,-365741000.0,2854753000.0,0.0,1671231000.0,0.0,-157803000.0,-99196000.0,601534000.0,-152776000.0,246093000.0,-18671000.0,12575000.0,495625000.0,146897000.0,-110669000.0,0.0,806204000.0,70624000.0,0.0,0.0,475384000.0,0.0,2037317000.0,337366000.0,36255000.0,271137000.0,271137000.0,-2354000.0,1.21,373621000.0,66229000.0,382800000.0,483822000.0,1.21,444245000.0,268783000.0,866622000.0,1170695000.0,209749611.0,0.0,2.0,0.0103293448808026,0.425374156304591,0.986848031957976,1674541000.0,0.425374156304591,9.71309071939113,-0.110294117647059,2.0664558041348,0.653027789496157,7.98352374536704,0.134297526004508
3,2019-12-31 00:00:00+00:00,4,2019,2008793000.0,550828000.0,6395401000.0,0.0,493262000.0,735672000.0,8140395000.0,815251000.0,31033000.0,1290461000.0,4386608000.0,6023293000.0,208921379.0,0.0,568509000.0,0.0,3327121000.0,2153139000.0,4266485000.0,3530813000.0,219939000.0,-323966000.0,2117102000.0,0.0,1739222000.0,0.0,-157102000.0,-53690000.0,190626000.0,-75863000.0,770486000.0,1610000.0,12320000.0,-498631000.0,716796000.0,-82839000.0,0.0,-265666000.0,72703000.0,-699000.0,0.0,517200000.0,0.0,2068125000.0,217090000.0,37435000.0,207187000.0,207187000.0,-2769000.0,0.93,254525000.0,9903000.0,286198000.0,625714000.0,0.92,327228000.0,204418000.0,911912000.0,1156213000.0,208921379.0,0.0,6.0,0.0403556110914924,0.440936597159263,1.05391745192262,1744994000.0,0.440936597159263,9.89905872677588,-0.38,2.03011058967745,0.698662962963526,8.35239556790404,0.142572740335156
5,2019-09-29 00:00:00+00:00,3,2019,2982374000.0,553561000.0,6702669000.0,0.0,302636000.0,1628384000.0,8464260000.0,969071000.0,29809000.0,7525653000.0,3720295000.0,6089205000.0,209578918.0,0.0,849218000.0,0.0,3435088000.0,2099985000.0,4520680000.0,2892296000.0,274242000.0,-324141000.0,2375055000.0,0.0,1753162000.0,0.0,-157727000.0,-60329000.0,-63327000.0,-117512000.0,314059000.0,-2037000.0,15867000.0,115906000.0,253730000.0,-491255000.0,0.0,391145000.0,74495000.0,-401461000.0,0.0,481363000.0,0.0,2134422000.0,407485000.0,35456000.0,325307000.0,325307000.0,-125000.0,1.45,442941000.0,82178000.0,460815000.0,482503000.0,1.44,517436000.0,325182000.0,943318000.0,1191104000.0,209578918.0,0.0,6.0,0.0263652551244402,0.441954777452631,0.796363903387033,1761591000.0,0.441954777452631,10.1843354301505,0.239316239316239,1.64975969134626,0.819832931201876,8.40538264445091,0.160825610084487
6,2019-06-30 00:00:00+00:00,2,2019,2387427000.0,479792000.0,6109479000.0,0.0,365963000.0,1239965000.0,7793560000.0,957953000.0,29691000.0,7358277000.0,3722052000.0,5700002000.0,208799510.0,0.0,538746000.0,0.0,3063823000.0,2107185000.0,4128008000.0,2888043000.0,213844000.0,-336736000.0,2093558000.0,0.0,1675120000.0,0.0,-149020000.0,-83531000.0,-100002000.0,70897000.0,349368000.0,2978000.0,13156000.0,-357585000.0,265837000.0,-94763000.0,0.0,-279462000.0,72017000.0,0.0,0.0,453793000.0,0.0,1767217000.0,362738000.0,33776000.0,312840000.0,312840000.0,431000.0,1.39,396514000.0,49898000.0,410070000.0,464674000.0,1.38,468531000.0,313271000.0,874744000.0,892473000.0,208799510.0,0.0,7.0,0.00890720849045024,0.494983921046482,0.876909744256055,1684081000.0,0.494983921046482,8.4637028123294,0.376237623762376,1.72408125985004,0.851022105432359,8.06554095840551,0.156164968133364
7,2019-03-31 00:00:00+00:00,1,2019,2398185000.0,500633000.0,6434016000.0,0.0,465965000.0,1172333000.0,7857376000.0,791289000.0,1184000.0,7193240000.0,4035831000.0,5640447000.0,208519794.0,0.0,694136000.0,0.0,3071434000.0,2108075000.0,4408650000.0,3236317000.0,255943000.0,-348520000.0,2216929000.0,0.0,1414737000.0,0.0,-146463000.0,-92739000.0,-122033000.0,-163927000.0,329960000.0,775000.0,10556000.0,-341145000.0,237221000.0,-111623000.0,0.0,-30755000.0,72329000.0,0.0,0.0,453573000.0,0.0,2016488000.0,396411000.0,37458000.0,304358000.0,304358000.0,-477000.0,1.36,433869000.0,92053000.0,438869000.0,453635000.0,1.36,506198000.0,303881000.0,892504000.0,1123984000.0,208519794.0,0.0,5.0,0.0225810982885546,0.442603179389116,0.924419508920288,1423360000.0,0.442603179389116,9.67048720564149,-0.12258064516129,2.28757500510696,0.887916452216266,6.82601863686859,0.146965554905458
8,2018-12-31 00:00:00+00:00,4,2018,2418566000.0,502314000.0,6295754000.0,0.0,587998000.0,1203316000.0,7703020000.0,784879000.0,1166000.0,7032020000.0,3877188000.0,5463839000.0,209807788.0,0.0,594145000.0,0.0,3079395000.0,2130294000.0,4457596000.0,3254280000.0,210633000.0,-356780000.0,2239181000.0,0.0,1398721000.0,0.0,-147343000.0,-84280000.0,-235789000.0,-17966000.0,707132000.0,642000.0,13618000.0,-412908000.0,622852000.0,-530655000.0,0.0,-247599000.0,69341000.0,-427904000.0,0.0,486036000.0,0.0,1987902000.0,349161000.0,37630000.0,336791000.0,336791000.0,-5191000.0,1.5,386791000.0,12370000.0,421165000.0,523187000.0,1.49,456132000.0,331600000.0,944352000.0,1043550000.0,209807788.0,0.0,6.0,0.0248840504094583,0.47504957487844,0.925830016629689,1407266000.0,0.47504957487844,9.47487230550279,0.875,2.32661123983983,1.01171747719728,6.7074059233683,0.155568429000127
10,2018-09-30 00:00:00+00:00,3,2018,2758826000.0,581481000.0,6586917000.0,0.0,823787000.0,1452341000.0,7836189000.0,880673000.0,2844000.0,6843057000.0,3828091000.0,5042143000.0,209312712.0,0.0,814923000.0,0.0,2685152000.0,2092899000.0,4706220000.0,3253879000.0,206010000.0,-335954000.0,2794046000.0,0.0,1234902000.0,0.0,-147299000.0,-74766000.0,356435000.0,25232000.0,289979000.0,-1442000.0,12122000.0,-24143000.0,215213000.0,92041000.0,0.0,97924000.0,74807000.0,171950000.0,0.0,453921000.0,0.0,2079593000.0,355154000.0,36916000.0,263713000.0,263713000.0,1700000.0,1.17,392070000.0,91441000.0,406263000.0,457230000.0,1.17,466877000.0,265413000.0,863493000.0,1216100000.0,209312712.0,0.0,6.0,0.0228574688865051,0.415222113173106,1.01276629986813,1249272000.0,0.415222113173106,9.93534019090059,-0.025,2.63492892553417,0.9797004634361,5.96844782174529,0.145320065872294
11,2018-07-01 00:00:00+00:00,2,2018,2514257000.0,496865000.0,6341836000.0,0.0,467352000.0,1351328000.0,7405653000.0,916440000.0,2726000.0,6727127000.0,3827579000.0,5040548000.0,209266949.0,0.0,501863000.0,0.0,2691278000.0,2083840000.0,4601017000.0,3249689000.0,171535000.0,-367818000.0,2365105000.0,0.0,1049944000.0,0.0,-133579000.0,-59775000.0,-9082000.0,-15254000.0,250825000.0,-4640000.0,13088000.0,-172746000.0,191050000.0,-82521000.0,0.0,5587000.0,76580000.0,0.0,0.0,449548000.0,0.0,1751615000.0,263542000.0,34952000.0,226855000.0,226855000.0,-3536000.0,1.01,298494000.0,36687000.0,315724000.0,477696000.0,1.01,375074000.0,223319000.0,793420000.0,958195000.0,209266949.0,0.0,6.0,0.0532919300224715,0.452964835309129,0.940677504328316,1063817000.0,0.452964835309129,8.37024197261078,0.134831460674157,3.09510697713402,1.09713562440835,5.0835404495719,0.159011523739295
