,date,quarter,year,statementData.balanceSheet.sharesBasic,statementData.balanceSheet.ppeq,statementData.balanceSheet.investmentsCurrent,statementData.balanceSheet.taxLiabilities,statementData.balanceSheet.assetsNonCurrent,statementData.balanceSheet.taxAssets,statementData.balanceSheet.debtCurrent,statementData.balanceSheet.retainedEarnings,statementData.balanceSheet.liabilitiesNonCurrent,statementData.balanceSheet.liabilitiesCurrent,statementData.balanceSheet.acctRec,statementData.balanceSheet.cashAndEq,statementData.balanceSheet.accoci,statementData.balanceSheet.assetsCurrent,statementData.balanceSheet.investments,statementData.balanceSheet.intangibles,statementData.balanceSheet.inventory,statementData.balanceSheet.deposits,statementData.balanceSheet.investmentsNonCurrent,statementData.balanceSheet.totalAssets,statementData.balanceSheet.deferredRev,statementData.balanceSheet.debt,statementData.balanceSheet.acctPay,statementData.balanceSheet.totalLiabilities,statementData.balanceSheet.debtNonCurrent,statementData.balanceSheet.equity,statementData.cashFlow.freeCashFlow,statementData.cashFlow.issrepayDebt,statementData.cashFlow.capex,statementData.cashFlow.payDiv,statementData.cashFlow.investmentsAcqDisposals,statementData.cashFlow.ncff,statementData.cashFlow.issrepayEquity,statementData.cashFlow.ncfx,statementData.cashFlow.ncfo,statementData.cashFlow.sbcomp,statementData.cashFlow.businessAcqDisposals,statementData.cashFlow.depamor,statementData.cashFlow.ncf,statementData.cashFlow.ncfi,statementData.incomeStatement.revenue,statementData.incomeStatement.epsDil,statementData.incomeStatement.netinc,statementData.incomeStatement.shareswaDil,statementData.incomeStatement.eps,statementData.incomeStatement.ebitda,statementData.incomeStatement.rnd,statementData.incomeStatement.sga,statementData.incomeStatement.opinc,statementData.incomeStatement.nonControllingInterests,statementData.incomeStatement.grossProfit,statementData.incomeStatement.shareswa,statementData.incomeStatement.prefDVDs,statementData.incomeStatement.opex,statementData.incomeStatement.ebt,statementData.incomeStatement.taxExp,statementData.incomeStatement.costRev,statementData.incomeStatement.netIncDiscOps,statementData.incomeStatement.ebit,statementData.incomeStatement.netIncComStock,statementData.incomeStatement.intexp,statementData.incomeStatement.consolidatedIncome,statementData.overview.rps,statementData.overview.roa,statementData.overview.bookVal,statementData.overview.bvps,statementData.overview.profitMargin,statementData.overview.revenueQoQ,statementData.overview.grossMargin,statementData.overview.roe,statementData.overview.currentRatio,statementData.overview.piotroskiFScore,statementData.overview.longTermDebtEquity,statementData.overview.epsQoQ
0,2018-02-28 00:00:00+00:00,2,2018,440858173.0,6109000000.0,0.0,339000000.0,12631000000.0,495000000.0,1212000000.0,13290000000.0,7772000000.0,7149000000.0,3350000000.0,2409000000.0,-2445000000.0,10056000000.0,0.0,5077000000.0,4015000000.0,0.0,0.0,22687000000.0,1800000000.0,7847000000.0,888000000.0,14921000000.0,6635000000.0,7754000000.0,95000000.0,-675000000.0,-243000000.0,-238000000.0,0.0,-892000000.0,0.0,17000000.0,338000000.0,29000000.0,0.0,193000000.0,-693000000.0,-156000000.0,5019000000.0,3.27,1459000000.0,445500000.0,3.31,2138000000.0,394000000.0,652000000.0,1896000000.0,1000000.0,2966000000.0,441000000.0,0.0,1070000000.0,1840000000.0,381000000.0,2053000000.0,0.0,1945000000.0,1459000000.0,105000000.0,1460000000.0,11.3846137088628,0.112063342105855,7766000000.0,17.6156425708365,0.590954373381152,-0.0108395743003548,0.590954373381152,0.364647758462946,1.40663029794377,7.0,0.855687387155017,0.0608974358974359
