,year,quarter,date,statementData.balanceSheet.retainedEarnings,statementData.balanceSheet.deposits,statementData.balanceSheet.accoci,statementData.balanceSheet.inventory,statementData.balanceSheet.ppeq,statementData.balanceSheet.deferredRev,statementData.balanceSheet.cashAndEq,statementData.balanceSheet.equity,statementData.balanceSheet.taxLiabilities,statementData.balanceSheet.intangibles,statementData.balanceSheet.totalAssets,statementData.balanceSheet.taxAssets,statementData.balanceSheet.acctPay,statementData.balanceSheet.investments,statementData.balanceSheet.acctRec,statementData.balanceSheet.totalLiabilities,statementData.balanceSheet.sharesBasic,statementData.balanceSheet.debt,statementData.cashFlow.ncf,statementData.cashFlow.issrepayEquity,statementData.cashFlow.payDiv,statementData.cashFlow.ncff,statementData.cashFlow.ncfx,statementData.cashFlow.capex,statementData.cashFlow.ncfi,statementData.cashFlow.investmentsAcqDisposals,statementData.cashFlow.depamor,statementData.cashFlow.ncfo,statementData.cashFlow.issrepayDebt,statementData.cashFlow.sbcomp,statementData.cashFlow.businessAcqDisposals,statementData.cashFlow.freeCashFlow,statementData.incomeStatement.netIncComStock,statementData.incomeStatement.sga,statementData.incomeStatement.ebt,statementData.incomeStatement.ebitda,statementData.incomeStatement.prefDVDs,statementData.incomeStatement.costRev,statementData.incomeStatement.shareswaDil,statementData.incomeStatement.opinc,statementData.incomeStatement.grossProfit,statementData.incomeStatement.ebit,statementData.incomeStatement.eps,statementData.incomeStatement.taxExp,statementData.incomeStatement.revenue,statementData.incomeStatement.nonControllingInterests,statementData.incomeStatement.rnd,statementData.incomeStatement.netinc,statementData.incomeStatement.intexp,statementData.incomeStatement.netIncDiscOps,statementData.incomeStatement.epsDil,statementData.incomeStatement.shareswa,statementData.incomeStatement.consolidatedIncome,statementData.incomeStatement.opex,statementData.overview.roa,statementData.overview.piotroskiFScore,statementData.overview.bookVal,statementData.overview.epsQoQ,statementData.overview.rps,statementData.overview.grossMargin,statementData.overview.longTermDebtEquity,statementData.overview.revenueQoQ,statementData.overview.bvps,statementData.overview.profitMargin,statementData.overview.roe
0,2020,3,2020-09-30 00:00:00+00:00,45947000000.0,355079000000.0,2997000000.0,0.0,0.0,0.0,77588000000.0,53276000000.0,0.0,9233000000.0,461817000000.0,0.0,0.0,342551000000.0,0.0,408507000000.0,424502851.0,42110000000.0,291000000.0,-61000000.0,-494000000.0,3040000000.0,0.0,0.0,-3142000000.0,-3032000000.0,232000000.0,393000000.0,-4927000000.0,0.0,0.0,393000000.0,1455000000.0,1974000000.0,1685000000.0,1917000000.0,64000000.0,0.0,426000000.0,1750000000.0,4281000000.0,1685000000.0,3.4,166000000.0,4281000000.0,13000000.0,0.0,1519000000.0,0.0,0.0,3.39,426000000.0,1532000000.0,2531000000.0,0.0162153977607576,5.0,53310000000.0,0.152542372881356,10.0847379232325,1.0,0.790412193107591,0.00919377652050923,125.582195442075,1.0,0.140680548501778
1,2020,2,2020-06-30 00:00:00+00:00,44986000000.0,345997000000.0,3069000000.0,0.0,0.0,0.0,56571000000.0,52923000000.0,0.0,9233000000.0,458978000000.0,0.0,0.0,358254000000.0,0.0,406030000000.0,424260434.0,47026000000.0,-1155000000.0,10000000.0,-491000000.0,13676000000.0,0.0,0.0,-17858000000.0,-32002000000.0,384000000.0,3027000000.0,-26553000000.0,0.0,14225000000.0,3027000000.0,3592000000.0,1920000000.0,3490000000.0,3874000000.0,56000000.0,0.0,426000000.0,1561000000.0,4076000000.0,3490000000.0,8.4,-158000000.0,4076000000.0,7000000.0,0.0,3648000000.0,0.0,-4399000000.0,8.4,426000000.0,3655000000.0,2515000000.0,0.0163881736886502,5.0,52948000000.0,1.90657439446367,9.60730644045869,1.0,0.888573965950532,-0.0329774614472124,124.800702014084,1.0,0.140593270953613
2,2020,1,2020-03-31 00:00:00+00:00,41885000000.0,305204000000.0,2518000000.0,0.0,0.0,0.0,27479000000.0,49263000000.0,0.0,9233000000.0,445493000000.0,0.0,0.0,367225000000.0,0.0,396203000000.0,428726784.0,73399000000.0,2432000000.0,-1499000000.0,-503000000.0,26507000000.0,0.0,0.0,-23379000000.0,-23254000000.0,328000000.0,-696000000.0,11886000000.0,0.0,0.0,-696000000.0,844000000.0,1921000000.0,1053000000.0,1381000000.0,64000000.0,0.0,430000000.0,1974000000.0,4517000000.0,1053000000.0,1.96,145000000.0,4517000000.0,7000000.0,0.0,908000000.0,0.0,0.0,1.95,429000000.0,915000000.0,2543000000.0,0.0114363365889139,2.0,49290000000.0,-0.251908396946565,10.5358474641043,1.0,1.48994174126626,0.0538964069062062,114.968324442263,1.0,0.0968090119947096
3,2019,4,2019-12-31 00:00:00+00:00,42215000000.0,288540000000.0,799000000.0,0.0,0.0,0.0,28474000000.0,49314000000.0,0.0,9233000000.0,410295000000.0,0.0,0.0,331828000000.0,0.0,360952000000.0,438170412.0,60263000000.0,-610000000.0,-935000000.0,-509000000.0,540000000.0,0.0,0.0,-4265000000.0,-4208000000.0,411000000.0,3115000000.0,-870000000.0,0.0,75000000.0,3115000000.0,1311000000.0,2094000000.0,1612000000.0,2023000000.0,56000000.0,0.0,439000000.0,1847000000.0,4609000000.0,1612000000.0,2.98,245000000.0,4609000000.0,14000000.0,0.0,1367000000.0,0.0,0.0,2.97,438000000.0,1381000000.0,2762000000.0,0.012681348663532,4.0,49343000000.0,0.0797101449275364,10.5187385404745,1.0,1.22202619945654,0.0619815668202766,112.611437579222,1.0,0.10434871064544
5,2019,3,2019-09-30 00:00:00+00:00,41413000000.0,285583000000.0,837000000.0,0.0,0.0,0.0,24707000000.0,49420000000.0,0.0,9233000000.0,408916000000.0,0.0,0.0,339202000000.0,0.0,359461000000.0,445256904.0,61658000000.0,255000000.0,-980000000.0,-518000000.0,2893000000.0,0.0,0.0,-3242000000.0,-3171000000.0,325000000.0,604000000.0,-7831000000.0,0.0,0.0,604000000.0,1315000000.0,1973000000.0,1634000000.0,1959000000.0,64000000.0,0.0,445000000.0,1619000000.0,4242000000.0,1634000000.0,2.95,255000000.0,4242000000.0,13000000.0,0.0,1379000000.0,0.0,-211000000.0,2.94,444000000.0,1392000000.0,2623000000.0,0.0128290526842824,3.0,49455000000.0,0.0387323943661972,9.52708416622328,1.0,1.24763253743424,-0.0263943080100987,111.070708967603,1.0,0.104582000164082
6,2019,2,2019-06-30 00:00:00+00:00,40616000000.0,273260000000.0,631000000.0,0.0,0.0,0.0,23778000000.0,49340000000.0,0.0,9221000000.0,405761000000.0,0.0,0.0,338569000000.0,0.0,356380000000.0,451437916.0,69316000000.0,354000000.0,-769000000.0,-432000000.0,9571000000.0,0.0,0.0,-11460000000.0,-10745000000.0,307000000.0,2243000000.0,8704000000.0,0.0,0.0,2243000000.0,1306000000.0,1958000000.0,1601000000.0,1908000000.0,56000000.0,0.0,452000000.0,1604000000.0,4215000000.0,1601000000.0,2.89,239000000.0,4215000000.0,12000000.0,0.0,1362000000.0,0.0,-189000000.0,2.88,451000000.0,1374000000.0,2611000000.0,0.0130916666506512,4.0,49381000000.0,0.0547445255474452,9.33683204403238,1.0,1.40486420753952,-0.0252081406105458,109.386026848485,1.0,0.106071773364753
7,2019,1,2019-03-31 00:00:00+00:00,39742000000.0,271221000000.0,-5000000.0,0.0,0.0,0.0,20323000000.0,48536000000.0,0.0,9218000000.0,392837000000.0,0.0,0.0,328535000000.0,0.0,344262000000.0,453612522.0,60139000000.0,-546000000.0,-804000000.0,-436000000.0,4076000000.0,0.0,0.0,-6023000000.0,-6236000000.0,272000000.0,1401000000.0,1980000000.0,0.0,0.0,1401000000.0,1197000000.0,1967000000.0,1509000000.0,1781000000.0,64000000.0,0.0,456000000.0,1708000000.0,4286000000.0,1509000000.0,2.62,248000000.0,4286000000.0,10000000.0,0.0,1261000000.0,0.0,0.0,2.61,455000000.0,1271000000.0,2578000000.0,0.0132635130340123,4.0,48575000000.0,0.0693877551020408,9.44859277936776,1.0,1.23905966705126,0.0425687180734615,107.084786341061,1.0,0.107093667532304
8,2018,4,2018-12-31 00:00:00+00:00,38919000000.0,267839000000.0,-725000000.0,0.0,0.0,0.0,16501000000.0,47728000000.0,0.0,9218000000.0,382315000000.0,0.0,0.0,322188000000.0,0.0,334545000000.0,461424528.0,57704000000.0,360000000.0,-724000000.0,-442000000.0,538000000.0,0.0,0.0,-2315000000.0,-1596000000.0,290000000.0,2137000000.0,-1070000000.0,0.0,0.0,2137000000.0,1281000000.0,1919000000.0,1601000000.0,1891000000.0,56000000.0,0.0,464000000.0,1763000000.0,4340000000.0,1601000000.0,2.76,264000000.0,4340000000.0,14000000.0,0.0,1337000000.0,0.0,0.0,2.75,461000000.0,1351000000.0,2577000000.0,0.0132985869101807,6.0,47770000000.0,-0.342857142857143,9.4056551757474,1.0,1.20901776734831,0.0187793427230047,103.527222982823,1.0,0.10730471379579
10,2018,3,2018-09-30 00:00:00+00:00,38080000000.0,264884000000.0,-1260000000.0,0.0,0.0,0.0,25048000000.0,47058000000.0,0.0,9218000000.0,380080000000.0,0.0,0.0,316963000000.0,0.0,332978000000.0,464302343.0,58243000000.0,-177000000.0,-483000000.0,-446000000.0,-2146000000.0,0.0,0.0,805000000.0,782000000.0,272000000.0,1164000000.0,-1212000000.0,0.0,0.0,1164000000.0,1325000000.0,1943000000.0,1650000000.0,1922000000.0,64000000.0,0.0,467000000.0,1749000000.0,4357000000.0,1650000000.0,2.84,261000000.0,4357000000.0,11000000.0,0.0,1389000000.0,0.0,0.0,2.82,465000000.0,1400000000.0,2608000000.0,0.0152638223999158,6.0,47102000000.0,0.302752293577981,9.38397159886828,1.0,1.23768540949467,0.0562424242424242,101.446828150079,1.0,0.123177177304663
11,2018,2,2018-06-30 00:00:00+00:00,37201000000.0,264885000000.0,-940000000.0,0.0,0.0,0.0,27397000000.0,46904000000.0,0.0,9218000000.0,380711000000.0,0.0,0.0,316199000000.0,0.0,333736000000.0,469498755.0,59511000000.0,776000000.0,-794000000.0,-355000000.0,368000000.0,0.0,0.0,-1209000000.0,-505000000.0,287000000.0,1617000000.0,1314000000.0,0.0,0.0,1617000000.0,1290000000.0,1915000000.0,1650000000.0,1937000000.0,56000000.0,0.0,472000000.0,1740000000.0,4324000000.0,1650000000.0,2.74,304000000.0,4324000000.0,10000000.0,0.0,1346000000.0,0.0,0.0,2.72,469000000.0,1356000000.0,2584000000.0,0.0145873781443974,6.0,46975000000.0,0.292452830188679,9.20982207929391,1.0,1.26878304622207,0.065024630541872,100.053513453939,1.0,0.117758582125321
