,year,quarter,date,statementData.balanceSheet.liabilitiesCurrent,statementData.balanceSheet.acctPay,statementData.balanceSheet.totalLiabilities,statementData.balanceSheet.investmentsCurrent,statementData.balanceSheet.cashAndEq,statementData.balanceSheet.debtCurrent,statementData.balanceSheet.totalAssets,statementData.balanceSheet.inventory,statementData.balanceSheet.taxAssets,statementData.balanceSheet.retainedEarnings,statementData.balanceSheet.liabilitiesNonCurrent,statementData.balanceSheet.assetsNonCurrent,statementData.balanceSheet.sharesBasic,statementData.balanceSheet.investments,statementData.balanceSheet.acctRec,statementData.balanceSheet.deferredRev,statementData.balanceSheet.intangibles,statementData.balanceSheet.ppeq,statementData.balanceSheet.debt,statementData.balanceSheet.debtNonCurrent,statementData.balanceSheet.taxLiabilities,statementData.balanceSheet.accoci,statementData.balanceSheet.assetsCurrent,statementData.balanceSheet.investmentsNonCurrent,statementData.balanceSheet.equity,statementData.balanceSheet.deposits,statementData.cashFlow.payDiv,statementData.cashFlow.capex,statementData.cashFlow.ncf,statementData.cashFlow.issrepayEquity,statementData.cashFlow.ncfo,statementData.cashFlow.ncfx,statementData.cashFlow.sbcomp,statementData.cashFlow.ncff,statementData.cashFlow.freeCashFlow,statementData.cashFlow.ncfi,statementData.cashFlow.investmentsAcqDisposals,statementData.cashFlow.issrepayDebt,statementData.cashFlow.depamor,statementData.cashFlow.businessAcqDisposals,statementData.incomeStatement.rnd,statementData.incomeStatement.sga,statementData.incomeStatement.netIncDiscOps,statementData.incomeStatement.revenue,statementData.incomeStatement.ebt,statementData.incomeStatement.intexp,statementData.incomeStatement.netinc,statementData.incomeStatement.netIncComStock,statementData.incomeStatement.nonControllingInterests,statementData.incomeStatement.eps,statementData.incomeStatement.ebit,statementData.incomeStatement.taxExp,statementData.incomeStatement.opinc,statementData.incomeStatement.opex,statementData.incomeStatement.epsDil,statementData.incomeStatement.ebitda,statementData.incomeStatement.consolidatedIncome,statementData.incomeStatement.grossProfit,statementData.incomeStatement.costRev,statementData.incomeStatement.shareswa,statementData.incomeStatement.prefDVDs,statementData.overview.piotroskiFScore,statementData.overview.revenueQoQ,statementData.overview.profitMargin,statementData.overview.currentRatio,statementData.overview.bookVal,statementData.overview.grossMargin,statementData.overview.rps,statementData.overview.epsQoQ,statementData.overview.longTermDebtEquity,statementData.overview.roe,statementData.overview.bvps,statementData.overview.roa
0,2020,3,2020-09-27 00:00:00+00:00,16120000000.0,2613000000.0,35542000000.0,0.0,1469000000.0,3394000000.0,50258000000.0,6402000000.0,0.0,32812000000.0,19422000000.0,29393000000.0,286932436.0,0.0,12006000000.0,0.0,22051000000.0,4863000000.0,13372000000.0,9978000000.0,0.0,-3855000000.0,20865000000.0,0.0,14716000000.0,6086000000.0,-315000000.0,-216000000.0,-831000000.0,0.0,1119000000.0,0.0,30000000.0,-1567000000.0,903000000.0,-367000000.0,0.0,-1236000000.0,122000000.0,0.0,0.0,511000000.0,0.0,9431000000.0,978000000.0,118000000.0,834000000.0,834000000.0,0.0,2.91,1096000000.0,144000000.0,1084000000.0,511000000.0,2.9,1218000000.0,834000000.0,1595000000.0,7836000000.0,286932436.0,0.0,5.0,-0.0338080114742342,0.169123104654862,1.29435483870968,14716000000.0,0.169123104654862,32.8683648717916,-0.0820189274447949,0.678037510192987,0.230034487116985,51.2873351132738,0.0627490383241968
1,2020,2,2020-06-28 00:00:00+00:00,16606000000.0,2383000000.0,36332000000.0,0.0,2300000000.0,4121000000.0,50222000000.0,6666000000.0,0.0,32294000000.0,19726000000.0,29087000000.0,286864540.0,0.0,11230000000.0,0.0,21915000000.0,4721000000.0,14591000000.0,10470000000.0,0.0,-4127000000.0,21135000000.0,0.0,13890000000.0,6212000000.0,-315000000.0,-221000000.0,-3030000000.0,-52000000.0,843000000.0,0.0,31000000.0,-3818000000.0,622000000.0,-45000000.0,0.0,-3535000000.0,132000000.0,0.0,0.0,574000000.0,0.0,9264000000.0,727000000.0,132000000.0,625000000.0,625000000.0,0.0,2.18,859000000.0,102000000.0,841000000.0,574000000.0,2.18,991000000.0,625000000.0,1415000000.0,7849000000.0,286864540.0,0.0,5.0,-0.0304552590266876,0.152741796200345,1.27273274719981,13890000000.0,0.152741796200345,32.2939879568245,-0.221428571428571,0.75377969762419,0.240974529346622,48.4200661399279,0.064774435530683
2,2020,1,2020-03-29 00:00:00+00:00,18440000000.0,2788000000.0,40510000000.0,0.0,5330000000.0,5047000000.0,53710000000.0,6852000000.0,0.0,31983000000.0,22070000000.0,28969000000.0,289627333.0,0.0,11485000000.0,0.0,21912000000.0,4537000000.0,17998000000.0,12951000000.0,0.0,-4471000000.0,24741000000.0,0.0,13200000000.0,6825000000.0,-295000000.0,-185000000.0,4428000000.0,-449000000.0,-666000000.0,0.0,30000000.0,5285000000.0,-851000000.0,-177000000.0,0.0,6231000000.0,122000000.0,0.0,0.0,547000000.0,0.0,8749000000.0,848000000.0,107000000.0,706000000.0,706000000.0,0.0,2.45,955000000.0,142000000.0,941000000.0,547000000.0,2.43,1077000000.0,706000000.0,1488000000.0,7261000000.0,289627333.0,0.0,2.0,-0.0552856063060144,0.170076580180592,1.34170281995662,13200000000.0,0.170076580180592,30.2077842908563,-0.0540540540540539,0.981136363636364,0.259183328004213,45.5758089655164,0.0691028167672118
3,2019,4,2019-12-31 00:00:00+00:00,16801000000.0,3162000000.0,35264000000.0,0.0,902000000.0,2920000000.0,48841000000.0,6306000000.0,0.0,31633000000.0,18463000000.0,29061000000.0,289306108.0,0.0,11401000000.0,0.0,21992000000.0,4475000000.0,11930000000.0,9010000000.0,0.0,-4219000000.0,19780000000.0,0.0,13577000000.0,7148000000.0,-294000000.0,-367000000.0,-72000000.0,0.0,2394000000.0,0.0,30000000.0,-2062000000.0,2027000000.0,-390000000.0,0.0,-1797000000.0,114000000.0,0.0,0.0,629000000.0,0.0,10773000000.0,1214000000.0,110000000.0,1020000000.0,1020000000.0,0.0,3.53,1324000000.0,194000000.0,1328000000.0,629000000.0,3.51,1438000000.0,1020000000.0,1957000000.0,8816000000.0,289306108.0,0.0,6.0,0.0380612834842937,0.181657848324515,1.17731087435272,13577000000.0,0.181657848324515,37.237374884598,0.138709677419355,0.663622302423216,0.266968065745867,46.9295311248665,0.0721440810896158
5,2019,3,2019-09-29 00:00:00+00:00,18227000000.0,2999000000.0,35275000000.0,0.0,974000000.0,4661000000.0,48788000000.0,6573000000.0,0.0,30909000000.0,17048000000.0,28637000000.0,288844120.0,0.0,11566000000.0,0.0,21993000000.0,4217000000.0,13650000000.0,8989000000.0,0.0,-3531000000.0,20151000000.0,0.0,13513000000.0,6854000000.0,-295000000.0,-244000000.0,272000000.0,0.0,1091000000.0,0.0,31000000.0,-565000000.0,847000000.0,-241000000.0,0.0,-447000000.0,120000000.0,0.0,0.0,572000000.0,0.0,9761000000.0,1090000000.0,114000000.0,913000000.0,913000000.0,0.0,3.17,1204000000.0,177000000.0,1216000000.0,572000000.0,3.14,1324000000.0,913000000.0,1788000000.0,7973000000.0,288844120.0,0.0,6.0,0.0733450626786893,0.183177953078578,1.10555768914248,13513000000.0,0.183177953078578,33.7933138469289,0.100694444444444,0.665211278028565,0.267932321868298,46.7830191592614,0.0711093308597209
6,2019,2,2019-06-30 00:00:00+00:00,18014000000.0,2860000000.0,35197000000.0,0.0,702000000.0,4960000000.0,48074000000.0,6480000000.0,0.0,30291000000.0,17183000000.0,28517000000.0,288871990.0,0.0,11227000000.0,0.0,22119000000.0,4091000000.0,13935000000.0,8975000000.0,0.0,-3476000000.0,19557000000.0,0.0,12877000000.0,6714000000.0,-295000000.0,-181000000.0,29000000.0,-98000000.0,291000000.0,0.0,32000000.0,-67000000.0,110000000.0,-176000000.0,0.0,384000000.0,118000000.0,0.0,0.0,596000000.0,0.0,9555000000.0,983000000.0,119000000.0,806000000.0,806000000.0,0.0,2.8,1102000000.0,177000000.0,1090000000.0,596000000.0,2.77,1220000000.0,806000000.0,1686000000.0,7869000000.0,288871990.0,0.0,5.0,0.0401698236446766,0.176452119309262,1.08565560119907,12877000000.0,0.176452119309262,33.0769348734711,0.0566037735849056,0.696979110041159,0.267026896245816,44.5768383428244,0.0704801741249847
7,2019,1,2019-03-31 00:00:00+00:00,15382000000.0,3008000000.0,35232000000.0,0.0,673000000.0,2097000000.0,47466000000.0,6185000000.0,0.0,29781000000.0,19850000000.0,28599000000.0,288235928.0,0.0,11085000000.0,0.0,22186000000.0,4054000000.0,13548000000.0,11451000000.0,0.0,-3683000000.0,18867000000.0,0.0,12234000000.0,6695000000.0,-268000000.0,-181000000.0,-290000000.0,-133000000.0,-795000000.0,0.0,40000000.0,697000000.0,-976000000.0,-187000000.0,0.0,1010000000.0,114000000.0,0.0,0.0,614000000.0,0.0,9261000000.0,915000000.0,117000000.0,745000000.0,745000000.0,0.0,2.59,1032000000.0,170000000.0,1014000000.0,614000000.0,2.56,1146000000.0,745000000.0,1628000000.0,7633000000.0,288235928.0,0.0,4.0,0.229064366290644,0.175790951301155,1.22656351579769,12234000000.0,0.175790951301155,32.129929340384,-0.0407407407407409,0.935998038254046,0.270224776762804,42.4443964528947,0.070399863093551
8,2018,4,2018-12-31 00:00:00+00:00,14739000000.0,3179000000.0,33676000000.0,0.0,963000000.0,973000000.0,45408000000.0,5977000000.0,0.0,29326000000.0,18937000000.0,27219000000.0,296149755.0,0.0,10335000000.0,0.0,22179000000.0,3978000000.0,12417000000.0,11444000000.0,0.0,-3778000000.0,18189000000.0,0.0,11732000000.0,7270000000.0,-274000000.0,319000000.0,-47000000.0,-1236000000.0,2067000000.0,0.0,30000000.0,-2191000000.0,2386000000.0,83000000.0,0.0,-818000000.0,121000000.0,-60000000.0,0.0,557000000.0,0.0,10378000000.0,1132000000.0,112000000.0,909000000.0,909000000.0,0.0,3.1,1244000000.0,223000000.0,1226000000.0,557000000.0,3.06,1365000000.0,909000000.0,1783000000.0,8595000000.0,296149755.0,0.0,4.0,0.253835930892836,0.171805742917711,1.23407286790149,11732000000.0,0.171805742917711,35.0430814977375,0.448598130841122,0.97545175588135,0.277276966117501,39.6150927087547,0.0757035679125505
10,2018,3,2018-09-30 00:00:00+00:00,15689000000.0,3033000000.0,34208000000.0,0.0,1010000000.0,1678000000.0,46963000000.0,6247000000.0,0.0,28691000000.0,18519000000.0,27005000000.0,296281432.0,0.0,11300000000.0,0.0,22153000000.0,4244000000.0,13081000000.0,11403000000.0,0.0,-3361000000.0,19958000000.0,0.0,12755000000.0,7327000000.0,-275000000.0,-168000000.0,-852000000.0,-97000000.0,790000000.0,0.0,39000000.0,-1561000000.0,622000000.0,-73000000.0,0.0,-1118000000.0,109000000.0,0.0,0.0,552000000.0,13000000.0,9094000000.0,1010000000.0,114000000.0,851000000.0,851000000.0,0.0,2.88,1124000000.0,159000000.0,1135000000.0,552000000.0,2.85,1233000000.0,851000000.0,1687000000.0,7407000000.0,296281432.0,0.0,3.0,0.199736147757256,0.185506927644601,1.27210147236918,12755000000.0,0.185506927644601,30.6937898153537,0.125,0.894002352018816,0.25622419617165,43.0502847036327,0.0738550306527227
11,2018,2,2018-07-01 00:00:00+00:00,16573000000.0,3032000000.0,35158000000.0,0.0,1862000000.0,2881000000.0,47152000000.0,5890000000.0,0.0,28115000000.0,18585000000.0,27325000000.0,297033427.0,0.0,10999000000.0,0.0,22476000000.0,4179000000.0,14278000000.0,11397000000.0,0.0,-3558000000.0,19827000000.0,0.0,11994000000.0,7219000000.0,-276000000.0,-175000000.0,-2470000000.0,-169000000.0,787000000.0,0.0,42000000.0,6886000000.0,612000000.0,-10139000000.0,0.0,7303000000.0,117000000.0,-10039000000.0,0.0,612000000.0,0.0,9186000000.0,970000000.0,103000000.0,786000000.0,786000000.0,0.0,2.65,1073000000.0,184000000.0,1088000000.0,612000000.0,2.62,1190000000.0,786000000.0,1700000000.0,7486000000.0,297033427.0,0.0,4.0,0.196872964169381,0.185064228173307,1.19634345019007,11994000000.0,0.185064228173307,30.925812265567,0.0600000000000001,0.950225112556278,0.255308230162294,40.3792937419128,0.0773661804822103
12,2018,1,2018-04-01 00:00:00+00:00,15242000000.0,2851000000.0,25445000000.0,0.0,4332000000.0,2498000000.0,37219000000.0,5543000000.0,0.0,27605000000.0,10203000000.0,16755000000.0,296933621.0,0.0,9634000000.0,0.0,12657000000.0,3533000000.0,6479000000.0,3981000000.0,0.0,-3391000000.0,20464000000.0,0.0,11774000000.0,7095000000.0,-250000000.0,-104000000.0,1349000000.0,-267000000.0,-496000000.0,0.0,29000000.0,1952000000.0,-600000000.0,-105000000.0,0.0,2494000000.0,89000000.0,0.0,0.0,537000000.0,0.0,7535000000.0,960000000.0,27000000.0,799000000.0,799000000.0,0.0,2.7,987000000.0,161000000.0,1008000000.0,537000000.0,2.65,1076000000.0,799000000.0,1545000000.0,5990000000.0,296933621.0,0.0,4.0,0.0126327106571698,0.205043132050431,1.34260595722346,11774000000.0,0.205043132050431,25.3760418730084,0.0671936758893281,0.338117886869373,0.257889557135046,39.6519597893564,0.0836478165876912
