,year,quarter,date,statementData.balanceSheet.retainedEarnings,statementData.balanceSheet.deposits,statementData.balanceSheet.accoci,statementData.balanceSheet.inventory,statementData.balanceSheet.ppeq,statementData.balanceSheet.deferredRev,statementData.balanceSheet.cashAndEq,statementData.balanceSheet.equity,statementData.balanceSheet.taxLiabilities,statementData.balanceSheet.intangibles,statementData.balanceSheet.totalAssets,statementData.balanceSheet.taxAssets,statementData.balanceSheet.acctPay,statementData.balanceSheet.investments,statementData.balanceSheet.acctRec,statementData.balanceSheet.totalLiabilities,statementData.balanceSheet.sharesBasic,statementData.balanceSheet.debt,statementData.cashFlow.ncf,statementData.cashFlow.issrepayEquity,statementData.cashFlow.payDiv,statementData.cashFlow.ncff,statementData.cashFlow.ncfx,statementData.cashFlow.capex,statementData.cashFlow.ncfi,statementData.cashFlow.investmentsAcqDisposals,statementData.cashFlow.depamor,statementData.cashFlow.ncfo,statementData.cashFlow.issrepayDebt,statementData.cashFlow.sbcomp,statementData.cashFlow.businessAcqDisposals,statementData.cashFlow.freeCashFlow,statementData.incomeStatement.netIncComStock,statementData.incomeStatement.sga,statementData.incomeStatement.ebt,statementData.incomeStatement.ebitda,statementData.incomeStatement.prefDVDs,statementData.incomeStatement.costRev,statementData.incomeStatement.shareswaDil,statementData.incomeStatement.opinc,statementData.incomeStatement.grossProfit,statementData.incomeStatement.ebit,statementData.incomeStatement.eps,statementData.incomeStatement.taxExp,statementData.incomeStatement.revenue,statementData.incomeStatement.nonControllingInterests,statementData.incomeStatement.rnd,statementData.incomeStatement.netinc,statementData.incomeStatement.intexp,statementData.incomeStatement.netIncDiscOps,statementData.incomeStatement.epsDil,statementData.incomeStatement.shareswa,statementData.incomeStatement.consolidatedIncome,statementData.incomeStatement.opex,statementData.overview.roa,statementData.overview.piotroskiFScore,statementData.overview.bookVal,statementData.overview.epsQoQ,statementData.overview.rps,statementData.overview.grossMargin,statementData.overview.longTermDebtEquity,statementData.overview.revenueQoQ,statementData.overview.bvps,statementData.overview.profitMargin,statementData.overview.roe
0,2020,3,2020-09-30 00:00:00+00:00,-625300000.0,0.0,-186600000.0,0.0,156000000.0,0.0,1251400000.0,67100000.0,1098200000.0,3015900000.0,8827200000.0,0.0,4046600000.0,0.0,3589400000.0,8760100000.0,411003966.0,3036500000.0,70300000.0,-100000.0,-92900000.0,-143000000.0,0.0,-22100000.0,-24500000.0,-2400000.0,54200000.0,237800000.0,-50000000.0,0.0,0.0,215700000.0,228600000.0,251600000.0,261000000.0,343400000.0,0.0,721700000.0,414600000.0,285200000.0,536800000.0,289200000.0,0.56,32400000.0,1258500000.0,0.0,0.0,228600000.0,28200000.0,0.0,0.55,411600000.0,228600000.0,251600000.0,0.0810892691751712,6.0,67100000.0,0.75,3.06201424830047,0.426539531187922,45.2533532041729,-0.0370342030759814,0.163258765245102,0.426539531187922,-14.3754475703325
1,2020,2,2020-06-30 00:00:00+00:00,-760200000.0,0.0,-177800000.0,0.0,167500000.0,0.0,1181600000.0,-73400000.0,1173400000.0,3040500000.0,8707000000.0,0.0,3989200000.0,0.0,3522300000.0,8780400000.0,410904811.0,3085800000.0,104800000.0,-100000.0,-92500000.0,-77600000.0,0.0,-48500000.0,-53000000.0,-1900000.0,57100000.0,235400000.0,15000000.0,0.0,0.0,186900000.0,161900000.0,230700000.0,193200000.0,279600000.0,0.0,662200000.0,413600000.0,221800000.0,452500000.0,222500000.0,0.39,31300000.0,1114700000.0,0.0,0.0,161900000.0,29300000.0,0.0,0.39,411500000.0,161900000.0,230700000.0,0.0703342899874692,4.0,-73400000.0,-0.727272727272727,2.71279374239305,0.40593881761909,-42.0408719346049,-0.168444610220067,-0.17863017914385,0.40593881761909,-8.62911795961743
2,2020,1,2020-03-31 00:00:00+00:00,-828200000.0,0.0,-180300000.0,0.0,173700000.0,0.0,1072800000.0,-149700000.0,1167100000.0,3051700000.0,8365400000.0,0.0,3626200000.0,0.0,3134600000.0,8515100000.0,413122401.0,3070100000.0,-368000000.0,-236100000.0,-92400000.0,-489200000.0,0.0,8500000.0,8800000.0,300000.0,58200000.0,112400000.0,-160000000.0,0.0,0.0,120900000.0,176700000.0,273400000.0,201900000.0,293000000.0,0.0,683400000.0,418300000.0,233200000.0,506600000.0,234800000.0,0.43,25200000.0,1190000000.0,0.0,0.0,176700000.0,32900000.0,0.0,0.42,414300000.0,176700000.0,273400000.0,0.121460986134186,5.0,-149700000.0,0.075,2.88050223643041,0.425714285714286,-20.5083500334001,-0.109947643979058,-0.362362340162716,0.425714285714286,-23.7694459988808
3,2019,4,2019-12-31 00:00:00+00:00,-675900000.0,0.0,-209000000.0,0.0,186900000.0,0.0,1450500000.0,-39500000.0,1171800000.0,3061500000.0,8758500000.0,0.0,3898600000.0,0.0,3296700000.0,8798000000.0,419255957.0,3229300000.0,58600000.0,-60100000.0,-83700000.0,-166000000.0,0.0,-61400000.0,-24700000.0,9500000.0,67000000.0,249300000.0,-19000000.0,0.0,0.0,187900000.0,135400000.0,324700000.0,197500000.0,302000000.0,0.0,756500000.0,424600000.0,226500000.0,551200000.0,235000000.0,0.33,62100000.0,1307700000.0,0.0,0.0,135400000.0,37500000.0,0.0,0.33,419500000.0,135400000.0,324700000.0,0.117466527922303,7.0,-39500000.0,-0.3125,3.11909700546008,0.421503402921159,-81.7544303797468,-0.0669948630136986,-0.0942145229912619,0.421503402921159,-10.4990079365079
5,2019,3,2019-09-30 00:00:00+00:00,-659400000.0,0.0,-183100000.0,0.0,212200000.0,0.0,1390900000.0,-19700000.0,1169600000.0,3081100000.0,8803700000.0,0.0,3872000000.0,0.0,3297300000.0,8823400000.0,423891013.0,3248000000.0,180700000.0,-134700000.0,-84200000.0,-52000000.0,0.0,-18500000.0,-30000000.0,9400000.0,61100000.0,262700000.0,167000000.0,0.0,-20900000.0,244200000.0,135000000.0,340900000.0,162200000.0,259500000.0,0.0,768600000.0,426800000.0,197400000.0,538300000.0,198400000.0,0.32,27200000.0,1306900000.0,0.0,0.0,135000000.0,36200000.0,0.0,0.32,423300000.0,135000000.0,340900000.0,0.125152305393678,7.0,-19700000.0,-0.319148936170213,3.08310381659354,0.411890733797536,-164.873096446701,-0.0582937022625739,-0.0464742101055112,0.411890733797536,-6.74090571640683
6,2019,2,2019-06-30 00:00:00+00:00,-569700000.0,0.0,-205700000.0,0.0,224100000.0,0.0,1210200000.0,30200000.0,1242500000.0,3102100000.0,9043300000.0,0.0,4195600000.0,0.0,3728400000.0,9013100000.0,430708512.0,3080200000.0,337200000.0,-151300000.0,-85500000.0,-529500000.0,0.0,-37400000.0,703700000.0,8500000.0,64800000.0,163000000.0,-292000000.0,0.0,732600000.0,125600000.0,614800000.0,305200000.0,745600000.0,849000000.0,0.0,776400000.0,432300000.0,258900000.0,564100000.0,784200000.0,1.43,130800000.0,1340500000.0,0.0,0.0,614800000.0,38600000.0,0.0,1.42,430000000.0,614800000.0,305200000.0,0.132588442118716,5.0,30200000.0,1.97916666666667,3.11231369395365,0.420813129429317,101.993377483444,-0.050031890014882,0.0701170261524806,0.420813129429317,-4.52193433729305
7,2019,1,2019-03-31 00:00:00+00:00,-938000000.0,0.0,-211600000.0,0.0,229000000.0,0.0,833100000.0,-374200000.0,1250400000.0,3131200000.0,9432000000.0,0.0,3968800000.0,0.0,3497500000.0,9806200000.0,435890819.0,3370300000.0,-99400000.0,-169800000.0,-87400000.0,-322300000.0,0.0,-37600000.0,-16700000.0,20900000.0,64800000.0,239600000.0,-65000000.0,0.0,0.0,202000000.0,173100000.0,300800000.0,216100000.0,320600000.0,0.0,785000000.0,439900000.0,251200000.0,552000000.0,255800000.0,0.4,43000000.0,1337000000.0,0.0,0.0,173100000.0,39700000.0,0.0,0.39,437700000.0,173100000.0,300800000.0,0.0888377949307494,5.0,-374200000.0,-0.130434782608696,3.06728185527578,0.412864622288706,-9.00668091929449,-0.0377141212033971,-0.858471855081674,0.412864622288706,-2.09312524184187
8,2018,4,2018-12-31 00:00:00+00:00,-838800000.0,0.0,-231000000.0,0.0,270400000.0,0.0,973400000.0,-309800000.0,1215100000.0,3323200000.0,8996800000.0,0.0,4378700000.0,0.0,3813800000.0,9306600000.0,442807114.0,3433700000.0,203000000.0,-51000000.0,-83900000.0,-800000.0,0.0,-200400000.0,-99000000.0,-8100000.0,68700000.0,302800000.0,136700000.0,0.0,0.0,102400000.0,212100000.0,296800000.0,235000000.0,341900000.0,0.0,833800000.0,445400000.0,271000000.0,567800000.0,273200000.0,0.48,22900000.0,1401600000.0,0.0,0.0,212100000.0,38200000.0,0.0,0.47,442800000.0,212100000.0,296800000.0,0.0938991457701846,8.0,-309800000.0,-1.20083682008368,3.16526080021379,0.405108447488584,-11.0836023240801,-0.0255162344434402,-0.699627422878305,0.405108447488584,-2.19533565262208
10,2018,3,2018-09-30 00:00:00+00:00,-916800000.0,0.0,-246600000.0,0.0,266800000.0,0.0,767600000.0,-415300000.0,1233000000.0,3329500000.0,8989600000.0,0.0,4612200000.0,0.0,4018800000.0,9404900000.0,447250652.0,3295000000.0,-173300000.0,-107600000.0,-84500000.0,-232000000.0,0.0,-67300000.0,-161100000.0,-3500000.0,63600000.0,219800000.0,-38500000.0,0.0,0.0,152500000.0,208600000.0,272800000.0,266400000.0,368400000.0,0.0,812400000.0,449000000.0,302600000.0,575400000.0,304800000.0,0.47,57800000.0,1387800000.0,0.0,0.0,208600000.0,38400000.0,0.0,0.46,446800000.0,208600000.0,272800000.0,-0.0526877775526631,7.0,-415300000.0,-0.0784313725490197,3.10295802542508,0.414613056636403,-7.93402359739947,-0.0120310386559408,-0.928562089608759,0.414613056636403,1.10993194140039
11,2018,2,2018-06-30 00:00:00+00:00,-939900000.0,0.0,-248000000.0,0.0,241800000.0,0.0,938300000.0,-451300000.0,1330600000.0,3271500000.0,9115600000.0,0.0,4599000000.0,0.0,4011800000.0,9566900000.0,460727597.0,3331800000.0,-3700000.0,-235900000.0,-85800000.0,-133900000.0,0.0,-44400000.0,-35800000.0,17500000.0,65700000.0,166000000.0,187800000.0,0.0,0.0,121600000.0,217600000.0,298300000.0,255500000.0,358700000.0,0.0,829200000.0,459600000.0,283600000.0,581900000.0,293000000.0,0.48,37900000.0,1411100000.0,0.0,0.0,217600000.0,37500000.0,0.0,0.47,457200000.0,217600000.0,298300000.0,-0.0485556797100132,5.0,-451300000.0,0.371428571428571,3.06276422161011,0.412373325774219,-7.38267228007977,0.0233519472042933,-0.979537589974234,0.412373325774219,2.9821047447053
