,year,quarter,date,statementData.balanceSheet.liabilitiesCurrent,statementData.balanceSheet.acctPay,statementData.balanceSheet.totalLiabilities,statementData.balanceSheet.investmentsCurrent,statementData.balanceSheet.cashAndEq,statementData.balanceSheet.debtCurrent,statementData.balanceSheet.totalAssets,statementData.balanceSheet.inventory,statementData.balanceSheet.taxAssets,statementData.balanceSheet.retainedEarnings,statementData.balanceSheet.liabilitiesNonCurrent,statementData.balanceSheet.assetsNonCurrent,statementData.balanceSheet.sharesBasic,statementData.balanceSheet.investments,statementData.balanceSheet.acctRec,statementData.balanceSheet.deferredRev,statementData.balanceSheet.intangibles,statementData.balanceSheet.ppeq,statementData.balanceSheet.debt,statementData.balanceSheet.debtNonCurrent,statementData.balanceSheet.taxLiabilities,statementData.balanceSheet.accoci,statementData.balanceSheet.assetsCurrent,statementData.balanceSheet.investmentsNonCurrent,statementData.balanceSheet.equity,statementData.balanceSheet.deposits,statementData.cashFlow.payDiv,statementData.cashFlow.capex,statementData.cashFlow.ncf,statementData.cashFlow.issrepayEquity,statementData.cashFlow.ncfo,statementData.cashFlow.ncfx,statementData.cashFlow.sbcomp,statementData.cashFlow.ncff,statementData.cashFlow.freeCashFlow,statementData.cashFlow.ncfi,statementData.cashFlow.investmentsAcqDisposals,statementData.cashFlow.issrepayDebt,statementData.cashFlow.depamor,statementData.cashFlow.businessAcqDisposals,statementData.incomeStatement.rnd,statementData.incomeStatement.sga,statementData.incomeStatement.netIncDiscOps,statementData.incomeStatement.revenue,statementData.incomeStatement.ebt,statementData.incomeStatement.intexp,statementData.incomeStatement.netinc,statementData.incomeStatement.netIncComStock,statementData.incomeStatement.nonControllingInterests,statementData.incomeStatement.eps,statementData.incomeStatement.ebit,statementData.incomeStatement.taxExp,statementData.incomeStatement.opinc,statementData.incomeStatement.opex,statementData.incomeStatement.epsDil,statementData.incomeStatement.ebitda,statementData.incomeStatement.consolidatedIncome,statementData.incomeStatement.grossProfit,statementData.incomeStatement.costRev,statementData.incomeStatement.shareswa,statementData.incomeStatement.prefDVDs,statementData.overview.piotroskiFScore,statementData.overview.revenueQoQ,statementData.overview.profitMargin,statementData.overview.currentRatio,statementData.overview.bookVal,statementData.overview.grossMargin,statementData.overview.rps,statementData.overview.epsQoQ,statementData.overview.longTermDebtEquity,statementData.overview.roe,statementData.overview.bvps,statementData.overview.roa
0,2020,3,2020-09-30 00:00:00+00:00,15456000000.0,5609000000.0,56800000000.0,402000000.0,8839000000.0,2942000000.0,62406000000.0,0.0,277000000.0,11115000000.0,41344000000.0,42476000000.0,863375484.0,427000000.0,8993000000.0,0.0,6105000000.0,35186000000.0,28751000000.0,25809000000.0,2145000000.0,-6022000000.0,19930000000.0,25000000.0,5592000000.0,0.0,-845000000.0,-1146000000.0,26000000.0,90000000.0,3336000000.0,10000000.0,140000000.0,-2157000000.0,2190000000.0,-1163000000.0,5000000.0,-1385000000.0,677000000.0,-13000000.0,0.0,11453000000.0,0.0,21238000000.0,2525000000.0,176000000.0,1957000000.0,1957000000.0,0.0,2.25,2701000000.0,568000000.0,2363000000.0,17681000000.0,2.24,3378000000.0,1957000000.0,20044000000.0,1194000000.0,863375484.0,0.0,7.0,0.159406048695272,0.943780016950749,1.289466873706,5606000000.0,0.943780016950749,24.598799008752,0.108374384236453,4.61534334763949,1.40451546516555,6.49311927879574,0.0954052998375923
1,2020,2,2020-06-30 00:00:00+00:00,16271000000.0,5271000000.0,57681000000.0,403000000.0,8813000000.0,4283000000.0,62057000000.0,0.0,277000000.0,10032000000.0,41410000000.0,41831000000.0,862176537.0,427000000.0,9230000000.0,0.0,5994000000.0,34437000000.0,29945000000.0,25662000000.0,1918000000.0,-5933000000.0,20226000000.0,24000000.0,4363000000.0,0.0,-843000000.0,-1131000000.0,-142000000.0,50000000.0,3397000000.0,36000000.0,137000000.0,-2566000000.0,2266000000.0,-1009000000.0,123000000.0,-1757000000.0,661000000.0,0.0,0.0,11198000000.0,0.0,20459000000.0,2357000000.0,183000000.0,1768000000.0,1768000000.0,0.0,2.04,2540000000.0,589000000.0,2212000000.0,17194000000.0,2.03,3201000000.0,1768000000.0,19406000000.0,1053000000.0,862176537.0,0.0,7.0,0.133588209219858,0.948531208758981,1.24307049351607,4376000000.0,0.948531208758981,23.7294789663245,0.0461538461538462,5.8817327526931,1.3571905137381,5.07552666096271,0.0955867589954334
2,2020,1,2020-03-31 00:00:00+00:00,15846000000.0,4779000000.0,57582000000.0,505000000.0,8955000000.0,4931000000.0,60895000000.0,0.0,299000000.0,9137000000.0,41736000000.0,41506000000.0,858487676.0,528000000.0,8126000000.0,0.0,5952000000.0,33949000000.0,31620000000.0,26689000000.0,1787000000.0,-5876000000.0,19389000000.0,23000000.0,3299000000.0,0.0,-840000000.0,-932000000.0,3718000000.0,-150000000.0,2550000000.0,-65000000.0,231000000.0,2167000000.0,1618000000.0,-934000000.0,3000000.0,3475000000.0,648000000.0,0.0,0.0,10469000000.0,0.0,18035000000.0,1250000000.0,167000000.0,965000000.0,965000000.0,0.0,1.12,1417000000.0,285000000.0,1072000000.0,15639000000.0,1.11,2065000000.0,965000000.0,16711000000.0,1324000000.0,858487676.0,0.0,5.0,0.050990675990676,0.926587191571943,1.2235895494131,3313000000.0,0.926587191571943,21.007872919075,-0.125,8.09002728099424,1.33365599854801,3.85911189248103,0.0980513386205025
3,2019,4,2019-12-31 00:00:00+00:00,15413000000.0,5555000000.0,54574000000.0,503000000.0,5238000000.0,3958000000.0,57857000000.0,0.0,330000000.0,9105000000.0,39161000000.0,40754000000.0,857822686.0,527000000.0,9552000000.0,0.0,5980000000.0,33338000000.0,28167000000.0,24209000000.0,1632000000.0,-5997000000.0,17103000000.0,24000000.0,3267000000.0,0.0,-797000000.0,-2040000000.0,1053000000.0,-196000000.0,2946000000.0,14000000.0,199000000.0,127000000.0,906000000.0,-2034000000.0,-3000000.0,1128000000.0,630000000.0,0.0,0.0,9688000000.0,0.0,17160000000.0,1440000000.0,169000000.0,1111000000.0,1111000000.0,0.0,1.28,1609000000.0,329000000.0,1394000000.0,14562000000.0,1.28,2239000000.0,1111000000.0,15956000000.0,1204000000.0,857822686.0,0.0,6.0,-0.135429262394196,0.92983682983683,1.10964769999351,3283000000.0,0.92983682983683,20.0041340478142,1.46153846153846,7.41016222834405,1.35521351140924,3.82713124003344,0.104765564594165
5,2019,3,2019-09-30 00:00:00+00:00,12835000000.0,4218000000.0,47708000000.0,498000000.0,4040000000.0,2661000000.0,53282000000.0,0.0,398000000.0,10037000000.0,34873000000.0,39098000000.0,858704977.0,667000000.0,7951000000.0,0.0,5914000000.0,31575000000.0,26464000000.0,23803000000.0,1886000000.0,-4617000000.0,14184000000.0,169000000.0,5558000000.0,0.0,-798000000.0,-1420000000.0,-31000000.0,-216000000.0,1486000000.0,-17000000.0,203000000.0,-320000000.0,66000000.0,-1180000000.0,233000000.0,677000000.0,587000000.0,-5000000.0,0.0,9936000000.0,0.0,18318000000.0,2206000000.0,159000000.0,1750000000.0,1750000000.0,0.0,2.03,2365000000.0,456000000.0,2128000000.0,14881000000.0,2.01,2952000000.0,1750000000.0,17009000000.0,1309000000.0,858704977.0,0.0,4.0,0.0501031873423528,0.928540233649962,1.10510323334632,5574000000.0,0.928540233649962,21.3321227786479,0.166666666666667,4.28265563152213,1.21548842015683,6.49117001682407,0.0960671836115035
6,2019,2,2019-06-30 00:00:00+00:00,13633000000.0,4291000000.0,48364000000.0,725000000.0,4072000000.0,3439000000.0,52787000000.0,0.0,744000000.0,9109000000.0,34731000000.0,37944000000.0,860755624.0,893000000.0,8071000000.0,0.0,5932000000.0,30572000000.0,25892000000.0,22453000000.0,1947000000.0,-4815000000.0,14843000000.0,168000000.0,4405000000.0,0.0,-800000000.0,-1345000000.0,-326000000.0,-175000000.0,1930000000.0,14000000.0,205000000.0,-839000000.0,585000000.0,-1431000000.0,-6000000.0,129000000.0,575000000.0,0.0,0.0,9621000000.0,0.0,18048000000.0,2204000000.0,159000000.0,1685000000.0,1685000000.0,0.0,1.95,2363000000.0,519000000.0,2143000000.0,14575000000.0,1.94,2938000000.0,1685000000.0,16718000000.0,1330000000.0,860755624.0,0.0,4.0,0.0339138405132906,0.926307624113475,1.08875522628915,4423000000.0,0.926307624113475,20.9676236748004,0.140350877192982,5.09716231555051,1.36001715388464,5.1385083950378,0.0944069301870972
7,2019,1,2019-03-31 00:00:00+00:00,13209000000.0,3907000000.0,48576000000.0,712000000.0,4399000000.0,3281000000.0,52061000000.0,0.0,1000000000.0,8249000000.0,35367000000.0,37157000000.0,860228976.0,881000000.0,7613000000.0,0.0,5906000000.0,29790000000.0,25751000000.0,22470000000.0,1758000000.0,-4818000000.0,14904000000.0,169000000.0,3467000000.0,0.0,-799000000.0,-1510000000.0,175000000.0,-199000000.0,2277000000.0,9000000.0,308000000.0,-695000000.0,767000000.0,-1416000000.0,111000000.0,485000000.0,568000000.0,-1000000.0,0.0,9688000000.0,0.0,17160000000.0,1440000000.0,169000000.0,1111000000.0,1111000000.0,0.0,1.28,1609000000.0,329000000.0,1394000000.0,14562000000.0,1.28,2177000000.0,1111000000.0,15956000000.0,1204000000.0,860228976.0,0.0,5.0,0.00274645006720031,0.92983682983683,1.12832159890983,3485000000.0,0.92983682983683,19.9481771467321,-0.174193548387097,6.48110758580906,1.52996474735605,4.0512469321889,0.0939640907474135
8,2018,4,2018-12-31 00:00:00+00:00,14087000000.0,5188000000.0,46979000000.0,810000000.0,4225000000.0,2805000000.0,50016000000.0,0.0,1081000000.0,8006000000.0,32892000000.0,33806000000.0,859226168.0,980000000.0,8958000000.0,0.0,5886000000.0,26576000000.0,22736000000.0,19931000000.0,1619000000.0,-4994000000.0,16210000000.0,170000000.0,3021000000.0,0.0,-751000000.0,-1801000000.0,-8000000.0,-177000000.0,3289000000.0,-34000000.0,127000000.0,-1432000000.0,1488000000.0,-1831000000.0,-54000000.0,-475000000.0,545000000.0,0.0,0.0,10510000000.0,0.0,19848000000.0,543000000.0,148000000.0,453000000.0,453000000.0,0.0,0.52,691000000.0,90000000.0,2004000000.0,16448000000.0,0.52,1236000000.0,453000000.0,18452000000.0,1396000000.0,859226168.0,0.0,5.0,0.04600790513834,0.929665457476824,1.15070632498048,3037000000.0,0.929665457476824,23.0998551245241,-0.587301587301587,6.59748427672956,1.95730773159024,3.53457577656085,0.102815571483755
10,2018,3,2018-09-30 00:00:00+00:00,12222000000.0,3689000000.0,43563000000.0,744000000.0,4097000000.0,3200000000.0,46689000000.0,0.0,513000000.0,8377000000.0,31341000000.0,32698000000.0,860344719.0,1051000000.0,7494000000.0,0.0,5895000000.0,25379000000.0,23301000000.0,20101000000.0,1069000000.0,-5288000000.0,13991000000.0,307000000.0,3098000000.0,0.0,-753000000.0,-1631000000.0,-116000000.0,-198000000.0,2222000000.0,-6000000.0,129000000.0,-653000000.0,591000000.0,-1679000000.0,-36000000.0,286000000.0,524000000.0,0.0,0.0,9336000000.0,0.0,17444000000.0,1889000000.0,155000000.0,1508000000.0,1508000000.0,0.0,1.74,2044000000.0,381000000.0,1727000000.0,14413000000.0,1.73,2568000000.0,1508000000.0,16140000000.0,1304000000.0,860344719.0,0.0,6.0,0.0785877697396895,0.92524650309562,1.14473899525446,3126000000.0,0.92524650309562,20.2755937413966,0.2,6.48837959974177,2.79958784131891,3.63342731229109,0.119461390491893
11,2018,2,2018-06-30 00:00:00+00:00,11488000000.0,3785000000.0,42867000000.0,720000000.0,4214000000.0,2591000000.0,45223000000.0,0.0,517000000.0,7665000000.0,31379000000.0,31349000000.0,861688181.0,1026000000.0,7363000000.0,0.0,5865000000.0,23901000000.0,22711000000.0,20120000000.0,975000000.0,-5346000000.0,13874000000.0,306000000.0,2328000000.0,0.0,-753000000.0,-1297000000.0,665000000.0,-212000000.0,3133000000.0,-37000000.0,139000000.0,-1057000000.0,1836000000.0,-1374000000.0,-62000000.0,-101000000.0,542000000.0,-2000000.0,0.0,9345000000.0,0.0,17456000000.0,1926000000.0,149000000.0,1485000000.0,1485000000.0,0.0,1.71,2075000000.0,441000000.0,1773000000.0,14408000000.0,1.71,2617000000.0,1485000000.0,16181000000.0,1275000000.0,861688181.0,0.0,5.0,0.0960005022917059,0.926959211732356,1.20769498607242,2356000000.0,0.926959211732356,20.2579081214066,0.0754716981132075,8.6426116838488,3.3587044534413,2.73416770932825,0.117429239540928
