,year,quarter,date,statementData.balanceSheet.liabilitiesCurrent,statementData.balanceSheet.acctPay,statementData.balanceSheet.totalLiabilities,statementData.balanceSheet.investmentsCurrent,statementData.balanceSheet.cashAndEq,statementData.balanceSheet.debtCurrent,statementData.balanceSheet.totalAssets,statementData.balanceSheet.inventory,statementData.balanceSheet.taxAssets,statementData.balanceSheet.retainedEarnings,statementData.balanceSheet.liabilitiesNonCurrent,statementData.balanceSheet.assetsNonCurrent,statementData.balanceSheet.sharesBasic,statementData.balanceSheet.investments,statementData.balanceSheet.acctRec,statementData.balanceSheet.deferredRev,statementData.balanceSheet.intangibles,statementData.balanceSheet.ppeq,statementData.balanceSheet.debt,statementData.balanceSheet.debtNonCurrent,statementData.balanceSheet.taxLiabilities,statementData.balanceSheet.accoci,statementData.balanceSheet.assetsCurrent,statementData.balanceSheet.investmentsNonCurrent,statementData.balanceSheet.equity,statementData.balanceSheet.deposits,statementData.cashFlow.payDiv,statementData.cashFlow.capex,statementData.cashFlow.ncf,statementData.cashFlow.issrepayEquity,statementData.cashFlow.ncfo,statementData.cashFlow.ncfx,statementData.cashFlow.sbcomp,statementData.cashFlow.ncff,statementData.cashFlow.freeCashFlow,statementData.cashFlow.ncfi,statementData.cashFlow.investmentsAcqDisposals,statementData.cashFlow.issrepayDebt,statementData.cashFlow.depamor,statementData.cashFlow.businessAcqDisposals,statementData.incomeStatement.rnd,statementData.incomeStatement.sga,statementData.incomeStatement.netIncDiscOps,statementData.incomeStatement.revenue,statementData.incomeStatement.ebt,statementData.incomeStatement.intexp,statementData.incomeStatement.netinc,statementData.incomeStatement.netIncComStock,statementData.incomeStatement.nonControllingInterests,statementData.incomeStatement.eps,statementData.incomeStatement.ebit,statementData.incomeStatement.taxExp,statementData.incomeStatement.opinc,statementData.incomeStatement.opex,statementData.incomeStatement.epsDil,statementData.incomeStatement.ebitda,statementData.incomeStatement.consolidatedIncome,statementData.incomeStatement.grossProfit,statementData.incomeStatement.costRev,statementData.incomeStatement.shareswa,statementData.incomeStatement.prefDVDs,statementData.overview.piotroskiFScore,statementData.overview.revenueQoQ,statementData.overview.profitMargin,statementData.overview.currentRatio,statementData.overview.bookVal,statementData.overview.grossMargin,statementData.overview.rps,statementData.overview.epsQoQ,statementData.overview.longTermDebtEquity,statementData.overview.roe,statementData.overview.bvps,statementData.overview.roa
0,2020,3,2020-09-30 00:00:00+00:00,535045000.0,11073000.0,594018000.0,55595000.0,518685000.0,5780000.0,2492163000.0,0.0,20752000.0,1058062000.0,58973000.0,1501564000.0,40240793.0,130873000.0,387126000.0,436622000.0,1182027000.0,186154000.0,18650000.0,12870000.0,45985000.0,-46000.0,990599000.0,75278000.0,1898145000.0,0.0,0.0,-4417000.0,167349000.0,11425000.0,169808000.0,0.0,18424000.0,11425000.0,165391000.0,-13884000.0,-9808000.0,0.0,21866000.0,0.0,21642000.0,66819000.0,0.0,285746000.0,49936000.0,0.0,39284000.0,39284000.0,0.0,0.98,49936000.0,10652000.0,49656000.0,93853000.0,0.94,71802000.0,39284000.0,143509000.0,142237000.0,40240793.0,0.0,7.0,0.0375671750181554,0.502225752941423,1.85143118803091,1898145000.0,0.502225752941423,7.1009038017715,-0.0576923076923077,0.00678030392830895,0.106281057103057,47.1696718302743,0.0807758210996227
1,2020,2,2020-06-30 00:00:00+00:00,494262000.0,8640000.0,553268000.0,52352000.0,351336000.0,6217000.0,2382596000.0,0.0,27935000.0,1018778000.0,59006000.0,1508654000.0,39761629.0,52352000.0,426852000.0,423204000.0,1194143000.0,191626000.0,20343000.0,14126000.0,44713000.0,-46000.0,873942000.0,0.0,1829328000.0,0.0,0.0,-8299000.0,49351000.0,48809000.0,39814000.0,0.0,18386000.0,48809000.0,31515000.0,-39272000.0,-30693000.0,0.0,21671000.0,0.0,21949000.0,62521000.0,0.0,271091000.0,41811000.0,0.0,53892000.0,53892000.0,0.0,1.35,41811000.0,-12081000.0,41341000.0,89862000.0,1.3,63482000.0,53892000.0,131203000.0,139888000.0,39761629.0,0.0,5.0,-0.0146588447390995,0.483981393701746,1.7681755829904,1829328000.0,0.483981393701746,6.81790476944493,0.626506024096386,0.00772196128851688,0.112967345255109,46.007370573273,0.0852656471166587
2,2020,1,2020-03-31 00:00:00+00:00,445055000.0,12958000.0,506544000.0,38250000.0,301985000.0,6373000.0,2219376000.0,0.0,16657000.0,964886000.0,61489000.0,1507156000.0,39396000.0,38250000.0,339538000.0,366126000.0,1206534000.0,193452000.0,21921000.0,15548000.0,45774000.0,-46000.0,712220000.0,0.0,1712832000.0,0.0,0.0,-10664000.0,69303000.0,33223000.0,56706000.0,0.0,17302000.0,27604000.0,46042000.0,-15007000.0,-4034000.0,0.0,21442000.0,-261000.0,22361000.0,67485000.0,0.0,276541000.0,34883000.0,0.0,47550000.0,47550000.0,0.0,1.2,34883000.0,-12667000.0,33893000.0,95238000.0,1.16,56325000.0,47550000.0,129131000.0,147410000.0,39396000.0,0.0,6.0,0.119300106044539,0.466950651078864,1.60029659255598,1712832000.0,0.466950651078864,7.01951974819779,0.690140845070423,0.00907736427156896,0.106347242445006,43.4773073408468,0.0792484353295285
3,2019,4,2019-12-31 00:00:00+00:00,509093000.0,14977000.0,574556000.0,39399000.0,232682000.0,6387000.0,2191614000.0,0.0,6482000.0,917336000.0,65463000.0,1511917000.0,38986401.0,81634000.0,396521000.0,412694000.0,1219031000.0,190853000.0,23209000.0,16822000.0,48442000.0,-46000.0,679697000.0,42235000.0,1617058000.0,0.0,0.0,-9667000.0,71244000.0,36862000.0,76193000.0,0.0,15598000.0,36862000.0,66526000.0,-41811000.0,-13478000.0,0.0,20125000.0,-18864000.0,21170000.0,70265000.0,0.0,288837000.0,47790000.0,0.0,46790000.0,46790000.0,0.0,1.21,47790000.0,1000000.0,45157000.0,97118000.0,1.16,67915000.0,46790000.0,142275000.0,146562000.0,38986401.0,0.0,6.0,0.193635037461619,0.492578859356661,1.33511362364047,1617058000.0,0.492578859356661,7.40866026592196,0.457831325301205,0.0104028426933357,0.0990544242635241,41.4774885222157,0.0723104839764326
5,2019,3,2019-09-30 00:00:00+00:00,476814000.0,9060000.0,535492000.0,32931000.0,161438000.0,6413000.0,2055089000.0,0.0,4000.0,870546000.0,58678000.0,1485283000.0,38582788.0,32931000.0,368419000.0,391801000.0,1203620000.0,190122000.0,24547000.0,18134000.0,40303000.0,-46000.0,569806000.0,0.0,1519597000.0,0.0,0.0,-6089000.0,150251000.0,42881000.0,130073000.0,0.0,14887000.0,27881000.0,123984000.0,-7703000.0,-39000.0,-15000000.0,21231000.0,-650000.0,21130000.0,63888000.0,0.0,275400000.0,40552000.0,0.0,40390000.0,40390000.0,0.0,1.04,40552000.0,162000.0,40053000.0,90664000.0,1.0,61783000.0,40390000.0,130717000.0,144683000.0,38582788.0,0.0,5.0,0.166617951683208,0.474644153957879,1.19502783055867,1519597000.0,0.474644153957879,7.13789786264279,0.04,0.0119334270862604,0.0933640875135871,39.3853601248308,0.0681597215237025
6,2019,2,2019-06-30 00:00:00+00:00,453732000.0,8062000.0,527801000.0,31184000.0,11187000.0,6039000.0,1949431000.0,0.0,0.0,830156000.0,74069000.0,1495861000.0,38341555.0,31184000.0,401890000.0,369039000.0,1213389000.0,190499000.0,39808000.0,33769000.0,39998000.0,-46000.0,453570000.0,0.0,1421630000.0,0.0,0.0,-13274000.0,-28250000.0,17864000.0,24497000.0,0.0,15066000.0,-52136000.0,11223000.0,-611000.0,12885000.0,-70000000.0,20822000.0,-90000.0,20101000.0,65827000.0,0.0,275124000.0,36419000.0,0.0,31999000.0,31999000.0,0.0,0.83,36419000.0,4420000.0,36666000.0,91194000.0,0.8,57241000.0,31999000.0,127860000.0,147264000.0,38341555.0,0.0,4.0,0.165483351690248,0.464735900902866,0.999642961043083,1421630000.0,0.464735900902866,7.17560881398785,-0.186274509803922,0.0237537193221865,0.0939495928155044,37.0780475648419,0.0691070034566011
7,2019,1,2019-03-31 00:00:00+00:00,403380000.0,6011000.0,550557000.0,36958000.0,39437000.0,5777000.0,1909302000.0,0.0,0.0,798157000.0,147177000.0,1507028000.0,38293000.0,36958000.0,321801000.0,320342000.0,1224205000.0,184684000.0,109733000.0,103956000.0,50647000.0,-46000.0,402274000.0,0.0,1358745000.0,0.0,0.0,-13010000.0,-94842000.0,-8909000.0,23957000.0,0.0,14416000.0,76091000.0,10947000.0,-194890000.0,16686000.0,85000000.0,18473000.0,-199130000.0,18941000.0,57766000.0,0.0,247066000.0,35077000.0,0.0,27348000.0,27348000.0,0.0,0.71,35077000.0,7729000.0,34491000.0,81557000.0,0.69,53550000.0,27348000.0,116048000.0,131018000.0,38293000.0,0.0,3.0,0.117066201271397,0.469704451442125,0.997258168476375,1358745000.0,0.469704451442125,6.45198861410702,-0.29,0.0765088371990329,0.100613183312688,35.4828558744418,0.0748077108436367
8,2018,4,2018-12-31 00:00:00+00:00,423902000.0,6910000.0,466117000.0,44306000.0,134279000.0,0.0,1790963000.0,0.0,4697000.0,771925000.0,42215000.0,1272105000.0,38823257.0,44306000.0,314932000.0,350936000.0,1030570000.0,155177000.0,0.0,0.0,41791000.0,-46000.0,518858000.0,0.0,1324846000.0,0.0,0.0,-3964000.0,-85173000.0,-140109000.0,70850000.0,0.0,14774000.0,-140109000.0,66886000.0,-15914000.0,-1990000.0,0.0,16132000.0,-10785000.0,17335000.0,55134000.0,0.0,241981000.0,40107000.0,0.0,31552000.0,31552000.0,0.0,0.83,40107000.0,8555000.0,38927000.0,76944000.0,0.81,56239000.0,31552000.0,115871000.0,126110000.0,38823257.0,0.0,3.0,0.111529115621885,0.478843380265393,1.22400460483791,1324846000.0,0.478843380265393,6.23288767348911,-0.531073446327684,0.0,0.110283398538836,34.1250606562968,0.0837737083878239
10,2018,3,2018-09-30 00:00:00+00:00,397038000.0,4597000.0,442496000.0,52349000.0,219452000.0,0.0,1864622000.0,0.0,13281000.0,740373000.0,45458000.0,1262928000.0,38651386.0,52349000.0,294489000.0,326914000.0,1032308000.0,156498000.0,0.0,0.0,44965000.0,-46000.0,601694000.0,0.0,1422126000.0,0.0,0.0,-8508000.0,126205000.0,28437000.0,112123000.0,0.0,14476000.0,28437000.0,103615000.0,-14355000.0,3266000.0,0.0,15978000.0,-10156000.0,17050000.0,52605000.0,0.0,236067000.0,38626000.0,0.0,38924000.0,38924000.0,0.0,1.0,38626000.0,-298000.0,37585000.0,74041000.0,0.96,54604000.0,38924000.0,111626000.0,124441000.0,38651386.0,0.0,4.0,0.0994895345262825,0.47285728204281,1.51545695877976,1422126000.0,0.47285728204281,6.10759469272331,-0.0384615384615385,0.0,0.139668843887245,36.7936611639231,0.106163271516592
11,2018,2,2018-06-30 00:00:00+00:00,373882000.0,4839000.0,419470000.0,59459000.0,93247000.0,0.0,1759759000.0,0.0,13100000.0,701449000.0,45588000.0,1257771000.0,38287263.0,59459000.0,311640000.0,316869000.0,1033340000.0,154464000.0,0.0,0.0,44803000.0,-46000.0,501988000.0,0.0,1340289000.0,0.0,0.0,-6057000.0,-117369000.0,26981000.0,22599000.0,0.0,12933000.0,26981000.0,16542000.0,-166949000.0,-2811000.0,0.0,15537000.0,-157152000.0,15831000.0,52262000.0,0.0,236060000.0,37700000.0,0.0,39161000.0,39161000.0,0.0,1.02,37700000.0,-1461000.0,37142000.0,72134000.0,0.97,53237000.0,39161000.0,109276000.0,126784000.0,38287263.0,0.0,2.0,0.130755928972088,0.462916207743794,1.34263751664964,1340289000.0,0.462916207743794,6.16549686510629,0.186046511627907,0.0,0.149470223569329,35.0061324571568,0.112186225510227
12,2018,1,2018-03-31 00:00:00+00:00,319549000.0,6421000.0,364410000.0,65858000.0,210616000.0,0.0,1625624000.0,0.0,7286000.0,662288000.0,44861000.0,1092988000.0,37901000.0,65858000.0,228066000.0,268773000.0,878796000.0,154254000.0,0.0,0.0,44220000.0,-46000.0,532636000.0,0.0,1261214000.0,0.0,0.0,-8895000.0,24690000.0,21096000.0,44631000.0,0.0,10557000.0,21096000.0,35736000.0,-41037000.0,-32885000.0,0.0,14112000.0,0.0,13048000.0,47604000.0,0.0,221174000.0,39437000.0,0.0,37825000.0,37825000.0,0.0,1.0,39437000.0,1612000.0,38838000.0,63967000.0,0.95,53549000.0,37825000.0,102805000.0,118369000.0,37901000.0,0.0,4.0,0.107370487009898,0.464815032508342,1.6668366979712,1261214000.0,0.464815032508342,5.83557162080156,0.123595505617978,0.0,0.153574608702535,33.2765362391494,0.113236029816805
