,year,quarter,date,statementData.balanceSheet.retainedEarnings,statementData.balanceSheet.deposits,statementData.balanceSheet.accoci,statementData.balanceSheet.inventory,statementData.balanceSheet.ppeq,statementData.balanceSheet.deferredRev,statementData.balanceSheet.cashAndEq,statementData.balanceSheet.equity,statementData.balanceSheet.taxLiabilities,statementData.balanceSheet.intangibles,statementData.balanceSheet.totalAssets,statementData.balanceSheet.taxAssets,statementData.balanceSheet.acctPay,statementData.balanceSheet.investments,statementData.balanceSheet.acctRec,statementData.balanceSheet.totalLiabilities,statementData.balanceSheet.sharesBasic,statementData.balanceSheet.debt,statementData.cashFlow.ncf,statementData.cashFlow.issrepayEquity,statementData.cashFlow.payDiv,statementData.cashFlow.ncff,statementData.cashFlow.ncfx,statementData.cashFlow.capex,statementData.cashFlow.ncfi,statementData.cashFlow.investmentsAcqDisposals,statementData.cashFlow.depamor,statementData.cashFlow.ncfo,statementData.cashFlow.issrepayDebt,statementData.cashFlow.sbcomp,statementData.cashFlow.businessAcqDisposals,statementData.cashFlow.freeCashFlow,statementData.incomeStatement.netIncComStock,statementData.incomeStatement.sga,statementData.incomeStatement.ebt,statementData.incomeStatement.ebitda,statementData.incomeStatement.prefDVDs,statementData.incomeStatement.costRev,statementData.incomeStatement.shareswaDil,statementData.incomeStatement.opinc,statementData.incomeStatement.grossProfit,statementData.incomeStatement.ebit,statementData.incomeStatement.eps,statementData.incomeStatement.taxExp,statementData.incomeStatement.revenue,statementData.incomeStatement.nonControllingInterests,statementData.incomeStatement.rnd,statementData.incomeStatement.netinc,statementData.incomeStatement.intexp,statementData.incomeStatement.netIncDiscOps,statementData.incomeStatement.epsDil,statementData.incomeStatement.shareswa,statementData.incomeStatement.consolidatedIncome,statementData.incomeStatement.opex,statementData.overview.roa,statementData.overview.piotroskiFScore,statementData.overview.bookVal,statementData.overview.epsQoQ,statementData.overview.rps,statementData.overview.grossMargin,statementData.overview.longTermDebtEquity,statementData.overview.revenueQoQ,statementData.overview.bvps,statementData.overview.profitMargin,statementData.overview.roe
0,2020,3,2020-09-30 00:00:00+00:00,15838000000.0,158205000000.0,10978000000.0,0.0,0.0,20093000000.0,3191000000.0,64108000000.0,0.0,0.0,577230000000.0,12958000000.0,0.0,356404000000.0,11827000000.0,512623000000.0,861433900.0,38237000000.0,-245000000.0,0.0,-276000000.0,1142000000.0,24000000.0,0.0,-2318000000.0,-1235000000.0,663000000.0,907000000.0,-1256000000.0,0.0,0.0,907000000.0,281000000.0,2698000000.0,362000000.0,1404000000.0,7000000.0,6754000000.0,873130950.0,769000000.0,3467000000.0,741000000.0,0.32,74000000.0,10221000000.0,11000000.0,0.0,288000000.0,379000000.0,-5000000.0,0.32,867713308.0,299000000.0,2698000000.0,-0.00914873755762069,3.0,64607000000.0,-0.567567567567568,11.865100734949,0.339203600430486,0.596446621326511,-0.208533374632182,74.999370236068,0.339203600430486,-0.0791625361830366
1,2020,2,2020-06-30 00:00:00+00:00,15847000000.0,155852000000.0,9169000000.0,0.0,0.0,20103000000.0,3408000000.0,62234000000.0,0.0,0.0,569388000000.0,13294000000.0,0.0,350151000000.0,12829000000.0,506570000000.0,861290649.0,39280000000.0,542000000.0,0.0,-275000000.0,1480000000.0,-7000000.0,0.0,-2270000000.0,-3023000000.0,682000000.0,1339000000.0,2543000000.0,0.0,2119000000.0,1339000000.0,-7936000000.0,2841000000.0,-9824000000.0,-8777000000.0,8000000.0,7439000000.0,866968305.0,-9296000000.0,1957000000.0,-9459000000.0,-9.15,-1896000000.0,9396000000.0,162000000.0,0.0,-7928000000.0,365000000.0,1000000.0,-9.15,866968305.0,-7766000000.0,11253000000.0,-0.00868336016367683,3.0,62818000000.0,-8.26190476190476,10.9092093486783,0.208280119199659,0.631166243532474,-0.251970384523525,72.9347289128643,0.208280119199659,-0.072909316672251
2,2020,1,2020-03-31 00:00:00+00:00,24062000000.0,154067000000.0,-994000000.0,0.0,0.0,20128000000.0,2738000000.0,60173000000.0,0.0,0.0,510477000000.0,13975000000.0,0.0,332336000000.0,12072000000.0,448634000000.0,873422023.0,35410000000.0,23000000.0,-500000000.0,-276000000.0,660000000.0,10000000.0,0.0,-633000000.0,-6795000000.0,1878000000.0,-14000000.0,1089000000.0,0.0,0.0,-14000000.0,1742000000.0,4015000000.0,2653000000.0,4886000000.0,7000000.0,7282000000.0,878866213.0,2930000000.0,7161000000.0,3008000000.0,1.99,904000000.0,14443000000.0,-95000000.0,0.0,1749000000.0,355000000.0,0.0,1.98,874213630.0,1654000000.0,4231000000.0,0.00847651291544803,5.0,61843000000.0,1.65333333333333,16.5361069673875,0.495811119573496,0.588469911754441,0.159521515735389,70.8054049147785,0.495811119573496,0.0689714441970389
3,2019,4,2019-12-31 00:00:00+00:00,23084000000.0,151869000000.0,4982000000.0,0.0,0.0,18269000000.0,2856000000.0,65675000000.0,0.0,0.0,525064000000.0,13146000000.0,0.0,337615000000.0,10274000000.0,457637000000.0,869951606.0,35350000000.0,-420000000.0,0.0,-279000000.0,424000000.0,-23000000.0,0.0,-682000000.0,488000000.0,1173000000.0,-139000000.0,536000000.0,0.0,0.0,-139000000.0,922000000.0,3341000000.0,1145000000.0,2678000000.0,7000000.0,6988000000.0,896384436.0,1415000000.0,4827000000.0,1505000000.0,1.05,216000000.0,11815000000.0,-60000000.0,0.0,929000000.0,360000000.0,-49000000.0,1.03,878213940.0,869000000.0,3412000000.0,0.00637966180695385,5.0,67427000000.0,-2.52173913043478,13.5812152291147,0.408548455353364,0.538256566425581,-0.0593152866242038,77.5066101780379,0.408548455353364,0.0518464248413898
5,2019,3,2019-09-30 00:00:00+00:00,22439000000.0,151964000000.0,5615000000.0,0.0,0.0,19959000000.0,3361000000.0,65603000000.0,0.0,0.0,525122000000.0,13054000000.0,0.0,340993000000.0,11786000000.0,457677000000.0,869908302.0,35262000000.0,585000000.0,0.0,-278000000.0,737000000.0,11000000.0,0.0,-646000000.0,-2663000000.0,1176000000.0,483000000.0,-1146000000.0,0.0,2000000.0,483000000.0,648000000.0,3439000000.0,943000000.0,2467000000.0,8000000.0,7858000000.0,895814410.0,1617000000.0,5056000000.0,1291000000.0,0.74,287000000.0,12914000000.0,317000000.0,0.0,656000000.0,348000000.0,0.0,0.72,877009495.0,973000000.0,3439000000.0,0.00347318151320204,6.0,67445000000.0,-1.52482269503546,14.8452428495159,0.391513086572712,0.53750590674207,0.124325265540658,77.5311602900417,0.391513086572712,0.028824457115128
6,2019,2,2019-06-30 00:00:00+00:00,22077000000.0,148521000000.0,4991000000.0,0.0,0.0,20621000000.0,2935000000.0,64539000000.0,0.0,0.0,522269000000.0,13337000000.0,0.0,334928000000.0,12614000000.0,456164000000.0,869753584.0,36291000000.0,6000000.0,0.0,-279000000.0,2454000000.0,16000000.0,0.0,-2168000000.0,-3097000000.0,1358000000.0,-296000000.0,429000000.0,0.0,0.0,-296000000.0,1102000000.0,3579000000.0,1555000000.0,3273000000.0,7000000.0,6769000000.0,888325042.0,2212000000.0,5792000000.0,1915000000.0,1.26,446000000.0,12561000000.0,281000000.0,0.0,1109000000.0,360000000.0,1000000.0,1.24,876382884.0,1390000000.0,3580000000.0,-0.000246058753909258,3.0,66105000000.0,0.211538461538461,14.4420215461854,0.461109784252846,0.562311160693534,0.07995873097756,76.0042858299966,0.461109784252846,-0.00208096623424188
7,2019,1,2019-03-31 00:00:00+00:00,21259000000.0,145380000000.0,2128000000.0,0.0,0.0,20812000000.0,2565000000.0,60787000000.0,0.0,0.0,512922000000.0,14545000000.0,0.0,324863000000.0,12655000000.0,450829000000.0,869486334.0,35776000000.0,-179000000.0,0.0,-278000000.0,2764000000.0,12000000.0,0.0,-1979000000.0,-2547000000.0,1299000000.0,-976000000.0,860000000.0,0.0,0.0,-976000000.0,654000000.0,3342000000.0,871000000.0,2519000000.0,0.0,7619000000.0,877512244.0,1501000000.0,4837000000.0,1220000000.0,0.75,217000000.0,12456000000.0,283000000.0,0.0,654000000.0,349000000.0,0.0,0.75,875383084.0,937000000.0,3336000000.0,-0.00057809373590585,3.0,62093000000.0,-0.271844660194175,14.3256995687295,0.388326910725755,0.588546893250201,0.0635245901639345,71.4134283334234,0.388326910725755,-0.00489616748269458
8,2018,4,2018-12-31 00:00:00+00:00,20884000000.0,142262000000.0,-1413000000.0,0.0,0.0,19248000000.0,2873000000.0,56361000000.0,0.0,0.0,491984000000.0,15221000000.0,0.0,314209000000.0,11011000000.0,434675000000.0,884648470.0,34540000000.0,235000000.0,-745000000.0,-280000000.0,-539000000.0,-19000000.0,0.0,694000000.0,278000000.0,1549000000.0,99000000.0,-209000000.0,0.0,-665000000.0,99000000.0,-622000000.0,3956000000.0,-759000000.0,1197000000.0,0.0,8898000000.0,890110161.0,-291000000.0,3662000000.0,-352000000.0,-0.69,-137000000.0,12560000000.0,62000000.0,0.0,-622000000.0,407000000.0,2000000.0,-0.68,887377483.0,-560000000.0,3953000000.0,-1.20432593877207e-05,4.0,57309000000.0,-0.903496503496503,14.1977298621225,0.29156050955414,0.612835116481255,-0.00593589236248515,64.7816640659538,0.29156050955414,-0.000100449931987025
10,2018,3,2018-09-30 00:00:00+00:00,21749000000.0,140491000000.0,-536000000.0,0.0,0.0,20829000000.0,2741000000.0,58586000000.0,0.0,0.0,504860000000.0,15088000000.0,0.0,316063000000.0,12238000000.0,445683000000.0,888446269.0,34594000000.0,743000000.0,-348000000.0,-283000000.0,-90000000.0,-22000000.0,0.0,553000000.0,5424000000.0,1029000000.0,302000000.0,-274000000.0,0.0,-5052000000.0,302000000.0,-1259000000.0,3443000000.0,-1566000000.0,-211000000.0,0.0,9245000000.0,895237359.0,-1200000000.0,2241000000.0,-1240000000.0,-1.41,-307000000.0,11486000000.0,0.0,0.0,-1259000000.0,326000000.0,39000000.0,-1.41,895237359.0,-1259000000.0,3441000000.0,-0.0120932424205893,4.0,59177000000.0,-0.261780104712042,12.9281875570575,0.195107086888386,0.590482367801181,-0.0225512722321505,66.6072919261705,0.195107086888386,-0.0975881486265566
11,2018,2,2018-06-30 00:00:00+00:00,23318000000.0,138964000000.0,230000000.0,0.0,0.0,19676000000.0,2135000000.0,61186000000.0,0.0,0.0,496829000000.0,14753000000.0,0.0,319758000000.0,10860000000.0,435032000000.0,897683367.0,33784000000.0,9000000.0,-348000000.0,-286000000.0,-1063000000.0,-28000000.0,0.0,502000000.0,-395000000.0,1402000000.0,598000000.0,-167000000.0,0.0,4000000.0,598000000.0,937000000.0,3660000000.0,1258000000.0,2959000000.0,0.0,6440000000.0,916572481.0,1556000000.0,5191000000.0,1557000000.0,1.04,321000000.0,11631000000.0,-6000000.0,0.0,937000000.0,299000000.0,0.0,1.02,903215488.0,931000000.0,3635000000.0,-0.0130653377031321,3.0,61797000000.0,-0.147540983606557,12.9566843138356,0.446307282262918,0.552152453175563,-0.0696688529835227,68.8405313852718,0.446307282262918,-0.0997488695306498
