,date,quarter,year,statementData.balanceSheet.totalLiabilities,statementData.balanceSheet.debtNonCurrent,statementData.balanceSheet.ppeq,statementData.balanceSheet.intangibles,statementData.balanceSheet.liabilitiesNonCurrent,statementData.balanceSheet.retainedEarnings,statementData.balanceSheet.debtCurrent,statementData.balanceSheet.inventory,statementData.balanceSheet.deposits,statementData.balanceSheet.acctRec,statementData.balanceSheet.accoci,statementData.balanceSheet.assetsCurrent,statementData.balanceSheet.investments,statementData.balanceSheet.investmentsNonCurrent,statementData.balanceSheet.taxAssets,statementData.balanceSheet.totalAssets,statementData.balanceSheet.assetsNonCurrent,statementData.balanceSheet.liabilitiesCurrent,statementData.balanceSheet.deferredRev,statementData.balanceSheet.taxLiabilities,statementData.balanceSheet.debt,statementData.balanceSheet.acctPay,statementData.balanceSheet.investmentsCurrent,statementData.balanceSheet.cashAndEq,statementData.balanceSheet.sharesBasic,statementData.balanceSheet.equity,statementData.cashFlow.sbcomp,statementData.cashFlow.freeCashFlow,statementData.cashFlow.ncfi,statementData.cashFlow.ncfo,statementData.cashFlow.ncfx,statementData.cashFlow.issrepayEquity,statementData.cashFlow.depamor,statementData.cashFlow.businessAcqDisposals,statementData.cashFlow.ncff,statementData.cashFlow.investmentsAcqDisposals,statementData.cashFlow.payDiv,statementData.cashFlow.ncf,statementData.cashFlow.capex,statementData.cashFlow.issrepayDebt,statementData.incomeStatement.shareswaDil,statementData.incomeStatement.ebitda,statementData.incomeStatement.ebit,statementData.incomeStatement.eps,statementData.incomeStatement.opex,statementData.incomeStatement.grossProfit,statementData.incomeStatement.epsDil,statementData.incomeStatement.ebt,statementData.incomeStatement.nonControllingInterests,statementData.incomeStatement.opinc,statementData.incomeStatement.taxExp,statementData.incomeStatement.netinc,statementData.incomeStatement.intexp,statementData.incomeStatement.shareswa,statementData.incomeStatement.consolidatedIncome,statementData.incomeStatement.costRev,statementData.incomeStatement.sga,statementData.incomeStatement.revenue,statementData.incomeStatement.netIncComStock,statementData.incomeStatement.prefDVDs,statementData.incomeStatement.rnd,statementData.incomeStatement.netIncDiscOps,statementData.overview.piotroskiFScore,statementData.overview.revenueQoQ,statementData.overview.profitMargin,statementData.overview.currentRatio,statementData.overview.bookVal,statementData.overview.grossMargin,statementData.overview.rps,statementData.overview.epsQoQ,statementData.overview.longTermDebtEquity,statementData.overview.roe,statementData.overview.bvps,statementData.overview.roa
0,2020-09-27 00:00:00+00:00,3,2020,1811000000.0,878100000.0,601900000.0,2500100000.0,1139800000.0,3195800000.0,25600000.0,365400000.0,0.0,650200000.0,-486800000.0,1535100000.0,0.0,0.0,0.0,4837000000.0,3301900000.0,671200000.0,0.0,0.0,903700000.0,216600000.0,0.0,454500000.0,36863419.0,3026000000.0,6800000.0,135100000.0,-15200000.0,150300000.0,10300000.0,1300000.0,29200000.0,0.0,-73700000.0,0.0,0.0,71700000.0,-15200000.0,-75000000.0,37800000.0,153000000.0,123800000.0,2.55,168000000.0,290500000.0,2.55,119700000.0,0.0,122500000.0,25800000.0,93900000.0,4100000.0,36800000.0,93900000.0,458500000.0,168000000.0,749000000.0,93900000.0,0.0,0.0,0.0,5.0,-0.0663176265270506,0.38785046728972,2.28709773539928,3026000000.0,0.38785046728972,20.3182455756478,-0.129692832764505,0.290185062789161,0.135577125975944,82.0867972121631,0.0822838847385272
1,2020-06-28 00:00:00+00:00,2,2020,1858300000.0,862500000.0,595800000.0,2470500000.0,1106100000.0,3101900000.0,100600000.0,392300000.0,0.0,653000000.0,-531000000.0,1483800000.0,0.0,0.0,0.0,4738200000.0,3254400000.0,752200000.0,0.0,0.0,963100000.0,245000000.0,0.0,382800000.0,36663611.0,2879900000.0,6600000.0,139200000.0,-16600000.0,155800000.0,-5700000.0,18000000.0,29000000.0,-100000.0,17900000.0,0.0,0.0,151400000.0,-16600000.0,-100000.0,37800000.0,140600000.0,111600000.0,2.55,172900000.0,282700000.0,2.55,107900000.0,0.0,109800000.0,14200000.0,93700000.0,3700000.0,36700000.0,93700000.0,460600000.0,172900000.0,743300000.0,93700000.0,0.0,0.0,0.0,5.0,-0.0494884910485933,0.380330956545137,1.97261366657804,2879900000.0,0.380330956545137,20.2735077022282,-0.11764705882353,0.299489565609917,0.145916143095269,78.549273283529,0.0866689151697801
2,2020-03-29 00:00:00+00:00,1,2020,1832000000.0,864300000.0,598700000.0,2465500000.0,1072400000.0,3008200000.0,100600000.0,401100000.0,0.0,668100000.0,-539500000.0,1363800000.0,0.0,0.0,0.0,4585000000.0,3221200000.0,759600000.0,0.0,0.0,964900000.0,263400000.0,0.0,231400000.0,36630917.0,2753000000.0,9600000.0,56200000.0,-49100000.0,76400000.0,-5300000.0,10200000.0,29300000.0,-28900000.0,9900000.0,0.0,0.0,31900000.0,-20200000.0,-300000.0,37800000.0,134400000.0,105100000.0,2.25,188000000.0,292000000.0,2.25,101000000.0,0.0,104000000.0,18800000.0,82200000.0,4100000.0,36600000.0,82200000.0,492600000.0,188000000.0,784600000.0,82200000.0,0.0,0.0,0.0,5.0,0.0528717122920022,0.37216416008157,1.79541864139021,2753000000.0,0.37216416008157,21.4190652120448,0.0765550239234452,0.313948419905558,0.155712206398584,75.1550937149621,0.0917252278000067
3,2019-12-29 00:00:00+00:00,4,2019,1865100000.0,869300000.0,615000000.0,2481300000.0,1101900000.0,2926000000.0,100600000.0,393400000.0,0.0,660900000.0,-475800000.0,1313700000.0,0.0,0.0,0.0,4579800000.0,3266100000.0,763200000.0,0.0,0.0,969900000.0,271100000.0,0.0,199500000.0,36470156.0,2714700000.0,6600000.0,144000000.0,-24100000.0,167900000.0,2200000.0,5400000.0,29300000.0,-300000.0,-75000000.0,0.0,0.0,71000000.0,-23900000.0,-80100000.0,37800000.0,163500000.0,134200000.0,3.16,195300000.0,329100000.0,3.16,129500000.0,0.0,133800000.0,13800000.0,115700000.0,4700000.0,36600000.0,115700000.0,505100000.0,195300000.0,834200000.0,115700000.0,0.0,0.0,0.0,6.0,0.114644575093533,0.394509709901702,1.72130503144654,2714700000.0,0.394509709901702,22.8734968942825,0.253968253968254,0.320219545437802,0.159197483231436,74.4362047697301,0.092369685385132
5,2019-09-29 00:00:00+00:00,3,2019,1908600000.0,841900000.0,598400000.0,2447700000.0,1073100000.0,2810300000.0,206100000.0,404400000.0,0.0,643700000.0,-491800000.0,1238100000.0,0.0,0.0,0.0,4479600000.0,3241500000.0,835500000.0,0.0,0.0,1048000000.0,244900000.0,0.0,128500000.0,36379266.0,2571000000.0,6400000.0,125800000.0,-286200000.0,150900000.0,3600000.0,8500000.0,27900000.0,-261200000.0,152100000.0,0.0,0.0,20400000.0,-25100000.0,143600000.0,37600000.0,156800000.0,128900000.0,2.93,185800000.0,314500000.0,2.93,123400000.0,0.0,128700000.0,16700000.0,106700000.0,5500000.0,36400000.0,106700000.0,487700000.0,185800000.0,802200000.0,106700000.0,0.0,0.0,0.0,5.0,0.106025093064939,0.392046871104463,1.4818671454219,2571000000.0,0.392046871104463,22.0510221399189,0.162698412698413,0.327460132244263,0.156995593981212,70.6721240609967,0.0907343791289307
6,2019-06-30 00:00:00+00:00,2,2019,1727200000.0,778100000.0,580500000.0,2267900000.0,1016200000.0,2703600000.0,135500000.0,390400000.0,0.0,608800000.0,-468200000.0,1161000000.0,0.0,0.0,0.0,4200200000.0,3039200000.0,711000000.0,0.0,0.0,913600000.0,221700000.0,0.0,108100000.0,36236354.0,2473000000.0,6900000.0,65100000.0,-17800000.0,83200000.0,-3800000.0,10500000.0,27100000.0,0.0,-59700000.0,0.0,0.0,1900000.0,-18100000.0,-68800000.0,37400000.0,160400000.0,133300000.0,2.89,186500000.0,318400000.0,2.89,127900000.0,0.0,131900000.0,23300000.0,104600000.0,5400000.0,36200000.0,104600000.0,463600000.0,186500000.0,782000000.0,104600000.0,0.0,0.0,0.0,6.0,0.0675767918088737,0.407161125319693,1.63291139240506,2473000000.0,0.407161125319693,21.580537600444,0.204166666666667,0.314638091386979,0.155917574711404,68.2463804167494,0.0898510357862276
7,2019-03-31 00:00:00+00:00,1,2019,1812200000.0,850600000.0,585000000.0,2274100000.0,1088500000.0,2599000000.0,131800000.0,393000000.0,0.0,564400000.0,-469800000.0,1117500000.0,0.0,0.0,0.0,4161700000.0,3044200000.0,723700000.0,0.0,0.0,982400000.0,227300000.0,0.0,106200000.0,36209282.0,2349500000.0,10800000.0,58800000.0,-243800000.0,80100000.0,3100000.0,10200000.0,27600000.0,-222500000.0,124300000.0,0.0,0.0,-36300000.0,-21300000.0,114100000.0,37200000.0,125900000.0,98300000.0,2.09,184000000.0,281300000.0,2.09,92900000.0,0.0,97300000.0,17600000.0,75300000.0,5400000.0,36100000.0,75300000.0,463900000.0,184000000.0,745200000.0,75300000.0,0.0,0.0,0.0,5.0,0.0713053479010926,0.377482555018787,1.54414812767721,2349500000.0,0.377482555018787,20.5803583733033,0.117647058823529,0.362034475420302,0.154000022475193,64.886677399458,0.0869151587799912
8,2018-12-30 00:00:00+00:00,4,2018,1579600000.0,610100000.0,442600000.0,2079500000.0,858800000.0,2523700000.0,137400000.0,364300000.0,0.0,561800000.0,-493200000.0,1114400000.0,0.0,0.0,0.0,3809300000.0,2694900000.0,720800000.0,0.0,0.0,747500000.0,227800000.0,0.0,142500000.0,36079107.0,2229700000.0,6300000.0,106800000.0,-21700000.0,125500000.0,-6600000.0,1100000.0,29300000.0,-3100000.0,-80800000.0,0.0,0.0,16400000.0,-18700000.0,-81900000.0,37000000.0,142100000.0,112800000.0,2.52,177600000.0,288800000.0,2.52,107100000.0,0.0,111200000.0,16000000.0,91100000.0,5700000.0,36100000.0,91100000.0,459600000.0,177600000.0,748400000.0,91100000.0,0.0,0.0,0.0,7.0,0.0624645088018172,0.385889898450027,1.54605993340733,2229700000.0,0.385889898450027,20.743307199926,0.3125,0.273624254383998,0.155163798212688,61.8003100797367,0.0860004508711475
10,2018-09-30 00:00:00+00:00,3,2018,1696400000.0,823000000.0,446100000.0,2113300000.0,1108400000.0,2432500000.0,14300000.0,377600000.0,0.0,551800000.0,-407600000.0,1109600000.0,0.0,0.0,0.0,3913200000.0,2803600000.0,588000000.0,0.0,0.0,837300000.0,205400000.0,0.0,126100000.0,35913116.0,2216800000.0,5700000.0,121000000.0,-20400000.0,141900000.0,2800000.0,12300000.0,27300000.0,0.0,-99600000.0,0.0,0.0,24700000.0,-20900000.0,-111900000.0,37200000.0,133500000.0,106200000.0,2.52,173600000.0,279100000.0,2.52,100200000.0,0.0,105500000.0,9900000.0,90300000.0,6000000.0,35900000.0,90300000.0,446200000.0,173600000.0,725300000.0,90300000.0,0.0,0.0,0.0,8.0,0.0952884324977348,0.384806287053633,1.88707482993197,2216800000.0,0.384806287053633,20.1959640594818,0.292307692307692,0.371255864308914,0.14913429536088,61.7267518641379,0.0797553108092478
11,2018-07-01 00:00:00+00:00,2,2018,1780200000.0,939800000.0,446100000.0,2127500000.0,1231200000.0,2295300000.0,12200000.0,380000000.0,0.0,539100000.0,-366500000.0,1077500000.0,0.0,0.0,0.0,3882900000.0,2805400000.0,549000000.0,0.0,0.0,952000000.0,213000000.0,0.0,101400000.0,35762990.0,2102700000.0,6600000.0,80300000.0,-26900000.0,107900000.0,-11200000.0,11500000.0,27600000.0,0.0,-48300000.0,0.0,0.0,21500000.0,-27600000.0,-59800000.0,37000000.0,138700000.0,111100000.0,2.4,174000000.0,285500000.0,2.4,104400000.0,0.0,111500000.0,18500000.0,85900000.0,6700000.0,35800000.0,85900000.0,447000000.0,174000000.0,732500000.0,85900000.0,0.0,0.0,0.0,8.0,0.0914915809864403,0.389761092150171,1.96265938069217,2102700000.0,0.389761092150171,20.4820681939625,0.403508771929824,0.446949160603034,0.145238902918598,58.7954195105051,0.0745955642741452
