,year,quarter,date,statementData.balanceSheet.liabilitiesCurrent,statementData.balanceSheet.acctPay,statementData.balanceSheet.totalLiabilities,statementData.balanceSheet.investmentsCurrent,statementData.balanceSheet.cashAndEq,statementData.balanceSheet.debtCurrent,statementData.balanceSheet.totalAssets,statementData.balanceSheet.inventory,statementData.balanceSheet.taxAssets,statementData.balanceSheet.retainedEarnings,statementData.balanceSheet.liabilitiesNonCurrent,statementData.balanceSheet.assetsNonCurrent,statementData.balanceSheet.sharesBasic,statementData.balanceSheet.investments,statementData.balanceSheet.acctRec,statementData.balanceSheet.deferredRev,statementData.balanceSheet.intangibles,statementData.balanceSheet.ppeq,statementData.balanceSheet.debt,statementData.balanceSheet.debtNonCurrent,statementData.balanceSheet.taxLiabilities,statementData.balanceSheet.accoci,statementData.balanceSheet.assetsCurrent,statementData.balanceSheet.investmentsNonCurrent,statementData.balanceSheet.equity,statementData.balanceSheet.deposits,statementData.cashFlow.payDiv,statementData.cashFlow.capex,statementData.cashFlow.ncf,statementData.cashFlow.issrepayEquity,statementData.cashFlow.ncfo,statementData.cashFlow.ncfx,statementData.cashFlow.sbcomp,statementData.cashFlow.ncff,statementData.cashFlow.freeCashFlow,statementData.cashFlow.ncfi,statementData.cashFlow.investmentsAcqDisposals,statementData.cashFlow.issrepayDebt,statementData.cashFlow.depamor,statementData.cashFlow.businessAcqDisposals,statementData.incomeStatement.rnd,statementData.incomeStatement.sga,statementData.incomeStatement.netIncDiscOps,statementData.incomeStatement.revenue,statementData.incomeStatement.ebt,statementData.incomeStatement.intexp,statementData.incomeStatement.netinc,statementData.incomeStatement.netIncComStock,statementData.incomeStatement.nonControllingInterests,statementData.incomeStatement.eps,statementData.incomeStatement.ebit,statementData.incomeStatement.taxExp,statementData.incomeStatement.opinc,statementData.incomeStatement.opex,statementData.incomeStatement.epsDil,statementData.incomeStatement.ebitda,statementData.incomeStatement.consolidatedIncome,statementData.incomeStatement.grossProfit,statementData.incomeStatement.costRev,statementData.incomeStatement.shareswa,statementData.incomeStatement.prefDVDs,statementData.overview.piotroskiFScore,statementData.overview.revenueQoQ,statementData.overview.profitMargin,statementData.overview.currentRatio,statementData.overview.bookVal,statementData.overview.grossMargin,statementData.overview.rps,statementData.overview.epsQoQ,statementData.overview.longTermDebtEquity,statementData.overview.roe,statementData.overview.bvps,statementData.overview.roa
0,2020,3,2020-09-26 00:00:00+00:00,2022746000.0,1144190000.0,7010151000.0,0.0,731481000.0,161966000.0,8159684000.0,2170552000.0,200877000.0,1454676000.0,4987405000.0,4062463000.0,348160775.0,0.0,984571000.0,0.0,2747274000.0,1014865000.0,4481782000.0,4319816000.0,0.0,-614783000.0,4097221000.0,0.0,1149533000.0,0.0,-52236000.0,-2256000.0,48398000.0,0.0,249015000.0,11721000.0,4612000.0,-211877000.0,246759000.0,-461000.0,0.0,-158522000.0,25261000.0,0.0,0.0,442142000.0,0.0,1808266000.0,125394000.0,43868000.0,103278000.0,103278000.0,0.0,0.29,169262000.0,22116000.0,174571000.0,442142000.0,0.29,194523000.0,103278000.0,616713000.0,1191553000.0,348160775.0,0.0,6.0,-0.0314419055077031,0.341052146089126,2.02557365086867,1149533000.0,0.341052146089126,5.19376716116283,-0.431372549019608,3.75788776833723,0.402003309964764,3.30173035718915,0.0552520156152592
1,2020,2,2020-06-27 00:00:00+00:00,2002248000.0,1152273000.0,7033640000.0,0.0,683114000.0,281747000.0,8112960000.0,1958443000.0,200047000.0,1404326000.0,5031392000.0,4081155000.0,348035310.0,0.0,1196826000.0,0.0,2711905000.0,1045526000.0,4629948000.0,4348201000.0,0.0,-631009000.0,4031805000.0,0.0,1079320000.0,0.0,-52213000.0,-20753000.0,-400527000.0,0.0,65423000.0,12392000.0,4466000.0,-462196000.0,44670000.0,-16146000.0,0.0,-410418000.0,25248000.0,0.0,0.0,391476000.0,0.0,1738779000.0,194827000.0,41659000.0,161181000.0,161181000.0,0.0,0.46,236486000.0,33646000.0,241536000.0,391476000.0,0.46,261734000.0,161181000.0,633012000.0,1105767000.0,348035310.0,0.0,4.0,-0.0125774663004202,0.364055466508395,2.0136391695734,1079320000.0,0.364055466508395,4.99598445916307,0.121951219512195,4.02864859355891,0.480908649615016,3.1011795900824,0.0665365689646993
2,2020,1,2020-03-28 00:00:00+00:00,1789068000.0,925417000.0,7069688000.0,0.0,1083780000.0,416250000.0,7943259000.0,1963757000.0,188004000.0,1296060000.0,5280620000.0,3992386000.0,362455755.0,0.0,725092000.0,0.0,2640551000.0,1044941000.0,5012053000.0,4595803000.0,0.0,-723425000.0,3950873000.0,0.0,873571000.0,0.0,-53683000.0,-25693000.0,754760000.0,-200269000.0,-83216000.0,-15061000.0,4723000.0,877514000.0,-108909000.0,-24477000.0,0.0,1131102000.0,25258000.0,0.0,0.0,439602000.0,0.0,1316462000.0,-9209000.0,36849000.0,-7874000.0,-7874000.0,0.0,-0.02,27640000.0,-1335000.0,34130000.0,439602000.0,-0.02,52898000.0,-7874000.0,473732000.0,842730000.0,362455755.0,0.0,2.0,-0.171006231643854,0.359852392245276,2.20834143811191,873571000.0,0.359852392245276,3.63206262237442,-1.09090909090909,5.26093814927464,0.476073579247916,2.41014520517132,0.0656053559137404
3,2019,4,2019-12-28 00:00:00+00:00,1771439000.0,959006000.0,6117391000.0,0.0,328876000.0,281249000.0,7353986000.0,1905845000.0,203331000.0,1546224000.0,4345952000.0,4129421000.0,361697127.0,0.0,815210000.0,0.0,2756511000.0,1075683000.0,3896400000.0,3615151000.0,0.0,-617648000.0,3224565000.0,0.0,1236595000.0,0.0,-54269000.0,-19780000.0,11879000.0,0.0,558732000.0,3421000.0,483000.0,-538394000.0,538952000.0,-11880000.0,0.0,-476948000.0,26966000.0,-3872000.0,0.0,473518000.0,0.0,1751005000.0,189354000.0,40907000.0,179490000.0,179490000.0,0.0,0.49,230261000.0,9864000.0,237919000.0,473518000.0,0.49,257227000.0,179490000.0,711437000.0,1039568000.0,361697127.0,0.0,7.0,-0.00978114020180954,0.406302095082538,1.82030823528216,1236595000.0,0.406302095082538,4.84108075317944,0.225,2.92347211496084,0.552019503531711,3.41886873765519,0.0774325132023161
5,2019,3,2019-09-28 00:00:00+00:00,2094844000.0,997069000.0,6605739000.0,0.0,317024000.0,509843000.0,7723832000.0,2095035000.0,213649000.0,1416109000.0,4510895000.0,4103663000.0,361543268.0,0.0,1033938000.0,0.0,2717185000.0,1057008000.0,4341517000.0,3831674000.0,0.0,-611959000.0,3620169000.0,0.0,1118093000.0,0.0,-54240000.0,-18653000.0,37381000.0,0.0,302063000.0,-3274000.0,1547000.0,-221395000.0,283410000.0,-40013000.0,0.0,-167182000.0,27181000.0,-21360000.0,0.0,449962000.0,0.0,1866967000.0,215914000.0,43091000.0,185091000.0,185091000.0,0.0,0.51,259005000.0,30823000.0,267071000.0,449962000.0,0.51,286186000.0,185091000.0,717033000.0,1149934000.0,361543268.0,0.0,6.0,0.00987717361377438,0.384063028430604,1.72813297792103,1118093000.0,0.384063028430604,5.16388262552298,0.0851063829787235,3.4269725326963,0.571278500003546,3.09255654568017,0.0736396012205169
6,2019,2,2019-06-29 00:00:00+00:00,2083683000.0,1026863000.0,6820651000.0,0.0,257941000.0,495648000.0,7846037000.0,2223199000.0,220927000.0,1285842000.0,4736968000.0,4176785000.0,361471010.0,0.0,1011816000.0,0.0,2782159000.0,1081612000.0,4538678000.0,4043030000.0,0.0,-572626000.0,3669252000.0,0.0,1025386000.0,0.0,-54228000.0,-32634000.0,-29456000.0,0.0,136928000.0,2178000.0,2069000.0,-135928000.0,104294000.0,-32634000.0,0.0,-81861000.0,26008000.0,0.0,0.0,445923000.0,0.0,1760927000.0,174829000.0,46522000.0,149555000.0,149555000.0,0.0,0.41,221351000.0,25274000.0,229600000.0,445923000.0,0.41,247359000.0,149555000.0,675523000.0,1085404000.0,361471010.0,0.0,4.0,0.0265144338809276,0.383617833107221,1.76094540292357,1025386000.0,0.383617833107221,4.8715580261886,0.0512820512820511,3.94293466070338,0.594707884783163,2.83670328085232,0.0724895338029562
7,2019,1,2019-03-30 00:00:00+00:00,2198873000.0,1007420000.0,6891168000.0,0.0,287080000.0,623003000.0,7824159000.0,2232719000.0,213728000.0,1191111000.0,4692295000.0,4182473000.0,361424006.0,0.0,932875000.0,0.0,2788370000.0,1086142000.0,4611861000.0,3988858000.0,0.0,-567819000.0,3641686000.0,0.0,932991000.0,0.0,-54221000.0,-25133000.0,-145613000.0,0.0,-194291000.0,2104000.0,5178000.0,71707000.0,-219424000.0,-25133000.0,0.0,126261000.0,25944000.0,0.0,0.0,470387000.0,0.0,1588024000.0,94134000.0,48059000.0,81088000.0,81088000.0,0.0,0.22,142193000.0,13046000.0,149644000.0,470387000.0,0.22,168137000.0,81088000.0,620031000.0,967993000.0,361424006.0,0.0,1.0,0.0791842903587079,0.390441832113369,1.65616022389651,932991000.0,0.390441832113369,4.39379779327663,0.0,4.27534456388111,0.628941449291527,2.58143063136764,0.0723099950841172
8,2018,4,2018-12-29 00:00:00+00:00,2045938000.0,1029933000.0,6366114000.0,0.0,433022000.0,446408000.0,7238240000.0,2056838000.0,207449000.0,1079503000.0,4320176000.0,3696125000.0,360732707.0,0.0,870878000.0,0.0,2797108000.0,607688000.0,3980591000.0,3534183000.0,0.0,-495867000.0,3542115000.0,0.0,872126000.0,0.0,-54116000.0,-22043000.0,34025000.0,0.0,502113000.0,9033000.0,16795000.0,-455079000.0,480070000.0,-22042000.0,0.0,-391456000.0,27356000.0,1000.0,0.0,460034000.0,0.0,1768301000.0,187175000.0,47687000.0,148203000.0,148203000.0,0.0,0.4,234862000.0,38972000.0,241641000.0,460034000.0,0.41,262218000.0,148203000.0,701675000.0,1066626000.0,360732707.0,0.0,8.0,0.0748406704453934,0.396807443981539,1.73129146631032,872126000.0,0.396807443981539,4.90197025577722,-1.3960396039604,4.0523766061326,0.671309864410996,2.41765158267171,0.0733007628982139
10,2018,3,2018-09-29 00:00:00+00:00,2027128000.0,975138000.0,6584918000.0,0.0,398499000.0,520250000.0,7455506000.0,2139281000.0,191649000.0,1077808000.0,4557790000.0,3718301000.0,360507281.0,0.0,1044516000.0,0.0,2838672000.0,607649000.0,4383830000.0,3863580000.0,0.0,-486498000.0,3737205000.0,0.0,870588000.0,0.0,-54085000.0,-22893000.0,196000.0,0.0,205687000.0,-19297000.0,1588000.0,-163301000.0,182794000.0,-22893000.0,0.0,-108197000.0,13277000.0,0.0,0.0,455778000.0,0.0,1848707000.0,196809000.0,52795000.0,171421000.0,171421000.0,0.0,0.47,249604000.0,25388000.0,256889000.0,455778000.0,0.47,262881000.0,171421000.0,712667000.0,1136040000.0,360507281.0,0.0,7.0,0.0274761431024804,0.38549483503876,1.8435959643397,870588000.0,0.38549483503876,5.12807118589097,-0.160714285714286,4.43789714537761,0.0248726266439052,2.41489713490696,0.00258902460535378
11,2018,2,2018-06-30 00:00:00+00:00,1790811000.0,935176000.0,6660695000.0,0.0,397971000.0,349275000.0,7427886000.0,2112211000.0,218269000.0,961020000.0,4869884000.0,3811140000.0,360370371.0,0.0,973807000.0,0.0,2869577000.0,617302000.0,4498476000.0,4149201000.0,0.0,-472554000.0,3616746000.0,0.0,767191000.0,0.0,-54062000.0,-20502000.0,21031000.0,0.0,63745000.0,18990000.0,-1713000.0,-41201000.0,43243000.0,-20503000.0,0.0,14207000.0,33568000.0,-1000.0,0.0,439893000.0,0.0,1715443000.0,165063000.0,48430000.0,140633000.0,140633000.0,0.0,0.39,213493000.0,24430000.0,220063000.0,439893000.0,0.39,247061000.0,140633000.0,659956000.0,1055487000.0,360370371.0,0.0,6.0,0.0418028555638554,0.38471461890602,2.01961346004687,767191000.0,0.38471461890602,4.76022208829149,-0.170212765957447,5.40830249572792,0.0599058182939041,2.12889588528353,0.00701997455407853
