,year,quarter,date,statementData.balanceSheet.taxAssets,statementData.balanceSheet.totalAssets,statementData.balanceSheet.intangibles,statementData.balanceSheet.accoci,statementData.balanceSheet.acctPay,statementData.balanceSheet.investments,statementData.balanceSheet.deferredRev,statementData.balanceSheet.cashAndEq,statementData.balanceSheet.ppeq,statementData.balanceSheet.acctRec,statementData.balanceSheet.retainedEarnings,statementData.balanceSheet.inventory,statementData.balanceSheet.taxLiabilities,statementData.balanceSheet.deposits,statementData.balanceSheet.debt,statementData.balanceSheet.sharesBasic,statementData.balanceSheet.equity,statementData.balanceSheet.totalLiabilities,statementData.cashFlow.payDiv,statementData.cashFlow.investmentsAcqDisposals,statementData.cashFlow.businessAcqDisposals,statementData.cashFlow.freeCashFlow,statementData.cashFlow.issrepayEquity,statementData.cashFlow.ncfi,statementData.cashFlow.capex,statementData.cashFlow.sbcomp,statementData.cashFlow.depamor,statementData.cashFlow.ncfo,statementData.cashFlow.ncfx,statementData.cashFlow.issrepayDebt,statementData.cashFlow.ncf,statementData.cashFlow.ncff,statementData.incomeStatement.netIncComStock,statementData.incomeStatement.costRev,statementData.incomeStatement.eps,statementData.incomeStatement.netinc,statementData.incomeStatement.epsDil,statementData.incomeStatement.ebit,statementData.incomeStatement.netIncDiscOps,statementData.incomeStatement.ebitda,statementData.incomeStatement.shareswa,statementData.incomeStatement.nonControllingInterests,statementData.incomeStatement.prefDVDs,statementData.incomeStatement.opex,statementData.incomeStatement.sga,statementData.incomeStatement.grossProfit,statementData.incomeStatement.ebt,statementData.incomeStatement.revenue,statementData.incomeStatement.intexp,statementData.incomeStatement.taxExp,statementData.incomeStatement.consolidatedIncome,statementData.incomeStatement.opinc,statementData.incomeStatement.rnd,statementData.overview.roa,statementData.overview.piotroskiFScore,statementData.overview.bookVal,statementData.overview.epsQoQ,statementData.overview.rps,statementData.overview.grossMargin,statementData.overview.longTermDebtEquity,statementData.overview.revenueQoQ,statementData.overview.bvps,statementData.overview.profitMargin,statementData.overview.roe
0,2020,3,2020-09-30 00:00:00+00:00,0.0,95658000000.0,2169000000.0,3000000.0,0.0,76811000000.0,0.0,13552000000.0,0.0,0.0,10024000000.0,0.0,0.0,63493000000.0,15771000000.0,583755011.0,12099000000.0,83559000000.0,-129000000.0,-3089000000.0,0.0,1483000000.0,0.0,-3171000000.0,0.0,0.0,97000000.0,1483000000.0,0.0,-301000000.0,-2788000000.0,-1100000000.0,303000000.0,0.0,0.52,303000000.0,0.52,402000000.0,0.0,499000000.0,583755011.0,10000000.0,0.0,1067000000.0,489000000.0,1479000000.0,402000000.0,1479000000.0,0.0,99000000.0,313000000.0,412000000.0,0.0,0.0136281026461401,5.0,12099000000.0,-0.675,2.533597094895,1.0,1.30349615670717,-0.39360393603936,20.726160413208,1.0,0.105452836101536
1,2020,2,2020-06-30 00:00:00+00:00,0.0,96544000000.0,2244000000.0,-3000000.0,0.0,75138000000.0,0.0,16344000000.0,0.0,0.0,9852000000.0,0.0,0.0,64148000000.0,16069000000.0,583707826.0,11899000000.0,84645000000.0,-128000000.0,2150000000.0,0.0,2381000000.0,0.0,2045000000.0,0.0,0.0,97000000.0,2381000000.0,0.0,-1183000000.0,2630000000.0,-1796000000.0,37000000.0,0.0,0.06,37000000.0,0.06,48000000.0,0.0,145000000.0,583707826.0,11000000.0,0.0,986000000.0,418000000.0,1045000000.0,48000000.0,1045000000.0,0.0,11000000.0,48000000.0,59000000.0,0.0,0.0207129130062588,4.0,11899000000.0,-0.952,1.79027923466628,1.0,1.35044961761493,-0.522394881170018,20.3851986730087,1.0,0.155260092090907
2,2020,1,2020-03-31 00:00:00+00:00,0.0,98038000000.0,2286000000.0,-16000000.0,0.0,79445000000.0,0.0,13704000000.0,0.0,0.0,9960000000.0,0.0,0.0,64615000000.0,17248000000.0,613476835.0,11970000000.0,86068000000.0,-135000000.0,3966000000.0,0.0,1537000000.0,-985000000.0,3887000000.0,0.0,0.0,96000000.0,1537000000.0,0.0,-2623000000.0,1137000000.0,-4287000000.0,275000000.0,0.0,0.45,275000000.0,0.45,371000000.0,0.0,467000000.0,613476835.0,11000000.0,0.0,1002000000.0,435000000.0,1384000000.0,371000000.0,1384000000.0,0.0,96000000.0,286000000.0,382000000.0,0.0,0.0280831898264671,4.0,11970000000.0,-0.713375796178344,2.2559939039915,1.0,1.44093567251462,-0.44750499001996,19.5117391840883,1.0,0.204877705931965
3,2019,4,2019-12-31 00:00:00+00:00,0.0,104826000000.0,2343000000.0,-25000000.0,0.0,88249000000.0,0.0,12147000000.0,0.0,0.0,12117000000.0,0.0,0.0,65154000000.0,19866000000.0,646192751.0,15088000000.0,89738000000.0,-141000000.0,827000000.0,0.0,2336000000.0,-1376000000.0,681000000.0,0.0,0.0,94000000.0,2336000000.0,0.0,-500000000.0,926000000.0,-2091000000.0,731000000.0,0.0,1.17,731000000.0,1.16,921000000.0,0.0,1015000000.0,646192751.0,0.0,0.0,1079000000.0,537000000.0,2000000000.0,921000000.0,2000000000.0,0.0,190000000.0,731000000.0,921000000.0,0.0,0.0354711140457376,6.0,15088000000.0,0.0833333333333333,3.09505174254114,1.0,1.31667550371156,-0.0430622009569378,23.3490703457303,1.0,0.251261504417361
5,2019,3,2019-09-30 00:00:00+00:00,0.0,105943000000.0,2255000000.0,-30000000.0,0.0,90366000000.0,0.0,11461000000.0,0.0,0.0,11533000000.0,0.0,0.0,65972000000.0,20363000000.0,663440036.0,15120000000.0,90823000000.0,-145000000.0,-1394000000.0,0.0,2399000000.0,-550000000.0,-1570000000.0,0.0,0.0,94000000.0,2399000000.0,0.0,-885000000.0,-424000000.0,-1253000000.0,1056000000.0,0.0,1.6,1056000000.0,1.6,1375000000.0,0.0,1469000000.0,663440036.0,0.0,0.0,1064000000.0,498000000.0,2439000000.0,1375000000.0,2439000000.0,0.0,319000000.0,1056000000.0,1375000000.0,0.0,0.0357968184270224,7.0,15120000000.0,0.758241758241758,3.67629305989004,1.0,1.34675925925926,0.252696456086287,22.7903038399088,1.0,0.256511537617528
6,2019,2,2019-06-30 00:00:00+00:00,0.0,106388000000.0,2293000000.0,-32000000.0,0.0,90230000000.0,0.0,11755000000.0,0.0,0.0,10627000000.0,0.0,0.0,65645000000.0,21244000000.0,689316399.0,14734000000.0,91654000000.0,-145000000.0,-3045000000.0,0.0,1966000000.0,-725000000.0,-3182000000.0,0.0,0.0,92000000.0,1966000000.0,0.0,-653000000.0,-1148000000.0,68000000.0,853000000.0,0.0,1.25,853000000.0,1.24,1129000000.0,0.0,1221000000.0,689316399.0,0.0,0.0,1059000000.0,493000000.0,2188000000.0,1129000000.0,2188000000.0,0.0,276000000.0,853000000.0,1129000000.0,0.0,0.0322753711218622,7.0,14734000000.0,0.344086021505376,3.17415921509217,1.0,1.44183521107642,0.171933583288698,21.3747997601316,1.0,0.234974276029389
7,2019,1,2019-03-31 00:00:00+00:00,0.0,105384000000.0,2335000000.0,-46000000.0,0.0,88021000000.0,0.0,12963000000.0,0.0,0.0,9939000000.0,0.0,0.0,64060000000.0,21891000000.0,709862330.0,14709000000.0,90675000000.0,-150000000.0,4011000000.0,0.0,2289000000.0,-967000000.0,3810000000.0,0.0,0.0,87000000.0,2289000000.0,0.0,-2109000000.0,2917000000.0,-3182000000.0,1107000000.0,0.0,1.57,1107000000.0,1.56,1462000000.0,0.0,1549000000.0,709862330.0,0.0,0.0,1043000000.0,476000000.0,2505000000.0,1462000000.0,2505000000.0,0.0,355000000.0,1107000000.0,1462000000.0,0.0,0.0313291314270049,7.0,14709000000.0,0.869047619047619,3.52885326370255,1.0,1.48827248623292,0.365122615803815,20.7209192238726,1.0,0.225238152867343
8,2018,4,2018-12-31 00:00:00+00:00,0.0,106792000000.0,2161000000.0,-57000000.0,0.0,92774000000.0,0.0,9396000000.0,0.0,0.0,8986000000.0,0.0,0.0,64019000000.0,23996000000.0,718731714.0,14678000000.0,92114000000.0,-151000000.0,-6098000000.0,0.0,2576000000.0,0.0,-6285000000.0,0.0,0.0,80000000.0,2576000000.0,0.0,250000000.0,-1895000000.0,1814000000.0,783000000.0,0.0,1.08,783000000.0,1.08,1012000000.0,0.0,1092000000.0,718731714.0,0.0,0.0,1078000000.0,519000000.0,2090000000.0,1012000000.0,2090000000.0,0.0,229000000.0,783000000.0,1012000000.0,0.0,0.0274864661172657,6.0,14678000000.0,1.16,2.90790006798003,1.0,1.63482763319253,0.132791327913279,20.4220847836415,1.0,0.194127470080712
10,2018,3,2018-09-30 00:00:00+00:00,0.0,104545000000.0,2129000000.0,-71000000.0,0.0,88579000000.0,0.0,12068000000.0,0.0,0.0,8355000000.0,0.0,0.0,62317000000.0,23741000000.0,740686112.0,13996000000.0,90549000000.0,-156000000.0,-10125000000.0,0.0,2685000000.0,-967000000.0,-10477000000.0,0.0,0.0,78000000.0,2685000000.0,0.0,2016000000.0,-3619000000.0,4173000000.0,671000000.0,0.0,0.91,671000000.0,0.91,893000000.0,0.0,971000000.0,740686112.0,0.0,0.0,1054000000.0,496000000.0,1947000000.0,893000000.0,1947000000.0,0.0,222000000.0,671000000.0,893000000.0,0.0,0.0242206999903806,5.0,13996000000.0,0.3,2.62864385933025,1.0,1.69627036296085,0.0598802395209581,18.8959935568496,1.0,0.167730173199635
11,2018,2,2018-06-30 00:00:00+00:00,0.0,99122000000.0,1887000000.0,-66000000.0,0.0,79799000000.0,0.0,15675000000.0,0.0,0.0,7906000000.0,0.0,0.0,59011000000.0,21721000000.0,754756608.0,14458000000.0,84664000000.0,-113000000.0,-2842000000.0,0.0,2166000000.0,-491000000.0,-3029000000.0,0.0,0.0,73000000.0,2166000000.0,0.0,701000000.0,1716000000.0,2579000000.0,696000000.0,0.0,0.93,696000000.0,0.92,892000000.0,0.0,965000000.0,754756608.0,0.0,0.0,975000000.0,461000000.0,1867000000.0,892000000.0,1867000000.0,0.0,196000000.0,696000000.0,892000000.0,0.0,0.0237679388675245,5.0,14458000000.0,0.5,2.4736451197788,1.0,1.50235163923088,0.0988816951147733,19.1558442109062,1.0,0.158468233246301
