,date,quarter,year,statementData.balanceSheet.liabilitiesCurrent,statementData.balanceSheet.acctPay,statementData.balanceSheet.totalLiabilities,statementData.balanceSheet.investmentsCurrent,statementData.balanceSheet.cashAndEq,statementData.balanceSheet.debtCurrent,statementData.balanceSheet.totalAssets,statementData.balanceSheet.inventory,statementData.balanceSheet.taxAssets,statementData.balanceSheet.retainedEarnings,statementData.balanceSheet.liabilitiesNonCurrent,statementData.balanceSheet.assetsNonCurrent,statementData.balanceSheet.sharesBasic,statementData.balanceSheet.investments,statementData.balanceSheet.acctRec,statementData.balanceSheet.deferredRev,statementData.balanceSheet.intangibles,statementData.balanceSheet.ppeq,statementData.balanceSheet.debt,statementData.balanceSheet.debtNonCurrent,statementData.balanceSheet.taxLiabilities,statementData.balanceSheet.accoci,statementData.balanceSheet.assetsCurrent,statementData.balanceSheet.investmentsNonCurrent,statementData.balanceSheet.equity,statementData.balanceSheet.deposits,statementData.cashFlow.payDiv,statementData.cashFlow.capex,statementData.cashFlow.ncf,statementData.cashFlow.issrepayEquity,statementData.cashFlow.ncfo,statementData.cashFlow.ncfx,statementData.cashFlow.sbcomp,statementData.cashFlow.ncff,statementData.cashFlow.freeCashFlow,statementData.cashFlow.ncfi,statementData.cashFlow.investmentsAcqDisposals,statementData.cashFlow.issrepayDebt,statementData.cashFlow.depamor,statementData.cashFlow.businessAcqDisposals,statementData.incomeStatement.rnd,statementData.incomeStatement.sga,statementData.incomeStatement.netIncDiscOps,statementData.incomeStatement.revenue,statementData.incomeStatement.ebt,statementData.incomeStatement.intexp,statementData.incomeStatement.netinc,statementData.incomeStatement.netIncComStock,statementData.incomeStatement.nonControllingInterests,statementData.incomeStatement.eps,statementData.incomeStatement.ebit,statementData.incomeStatement.taxExp,statementData.incomeStatement.opinc,statementData.incomeStatement.opex,statementData.incomeStatement.epsDil,statementData.incomeStatement.ebitda,statementData.incomeStatement.consolidatedIncome,statementData.incomeStatement.grossProfit,statementData.incomeStatement.costRev,statementData.incomeStatement.shareswa,statementData.incomeStatement.prefDVDs,statementData.overview.piotroskiFScore,statementData.overview.revenueQoQ,statementData.overview.profitMargin,statementData.overview.currentRatio,statementData.overview.bookVal,statementData.overview.grossMargin,statementData.overview.rps,statementData.overview.epsQoQ,statementData.overview.longTermDebtEquity,statementData.overview.roe,statementData.overview.bvps,statementData.overview.roa
0,2020-09-30 00:00:00+00:00,3,2020,2368300000.0,757200000.0,6803800000.0,0.0,297100000.0,291100000.0,9772200000.0,1155500000.0,256700000.0,4519300000.0,4435500000.0,5757000000.0,129566361.0,1700000.0,2137900000.0,0.0,4074800000.0,739200000.0,3319400000.0,3028300000.0,441300000.0,-357900000.0,4015200000.0,1700000.0,2944500000.0,0.0,-57200000.0,-23600000.0,-45600000.0,9600000.0,340900000.0,900000.0,3900000.0,-361300000.0,317300000.0,-26100000.0,0.0,-305000000.0,41500000.0,0.0,71700000.0,187700000.0,18400000.0,1084600000.0,129800000.0,35500000.0,111400000.0,111400000.0,700000.0,0.86,165300000.0,18400000.0,196000000.0,270400000.0,0.85,206800000.0,112100000.0,466400000.0,618200000.0,129566361.0,0.0,7.0,0.0693088829734791,0.430020283975659,1.69539332010303,2968400000.0,0.430020283975659,8.37099993878812,0.246376811594203,1.02845984038037,0.181804927832045,22.9102675809503,0.050095661824153
1,2020-06-30 00:00:00+00:00,2,2020,2682900000.0,842200000.0,7142800000.0,0.0,342700000.0,614500000.0,9993700000.0,1138500000.0,249600000.0,4465100000.0,4459900000.0,5705500000.0,129447184.0,1700000.0,2342400000.0,0.0,4064600000.0,733800000.0,3642000000.0,3027500000.0,430400000.0,-415200000.0,4288200000.0,1700000.0,2822200000.0,0.0,-57100000.0,-19700000.0,-93500000.0,4100000.0,234600000.0,1900000.0,3900000.0,-299900000.0,214900000.0,-30100000.0,0.0,-243400000.0,40100000.0,0.0,64300000.0,171000000.0,10800000.0,1155300000.0,213600000.0,40700000.0,184400000.0,184400000.0,600000.0,1.42,254300000.0,29200000.0,267900000.0,254800000.0,1.41,294400000.0,185000000.0,522700000.0,632600000.0,129447184.0,0.0,6.0,-0.0421192272614211,0.452436596555007,1.59834507435983,2850900000.0,0.452436596555007,8.92487549207714,0.0757575757575757,1.07274466728084,0.178966392298977,22.0236540641935,0.0479485391149892
2,2020-03-31 00:00:00+00:00,1,2020,2456500000.0,838400000.0,7486500000.0,0.0,436200000.0,314500000.0,10189200000.0,1062700000.0,234500000.0,4337900000.0,5030000000.0,5717200000.0,129124294.0,700000.0,2460100000.0,0.0,4071300000.0,735700000.0,3846300000.0,3531800000.0,400400000.0,-426800000.0,4472000000.0,700000.0,2675400000.0,0.0,-57000000.0,-34100000.0,97100000.0,1800000.0,-328300000.0,-6200000.0,7400000.0,474800000.0,-362400000.0,-43200000.0,0.0,530000000.0,39100000.0,0.0,67300000.0,189400000.0,7500000.0,1250000000.0,240900000.0,40800000.0,206200000.0,206200000.0,0.0,1.59,281700000.0,34700000.0,291400000.0,270100000.0,1.58,320800000.0,206200000.0,561500000.0,688500000.0,129124294.0,0.0,4.0,0.0485697508598273,0.4492,1.82047628740077,2702700000.0,0.4492,9.68059503969098,-0.0245398773006134,1.32010166704044,0.176225224801092,20.9309953710183,0.04715521715688
3,2019-12-31 00:00:00+00:00,4,2019,2723900000.0,900100000.0,7311300000.0,0.0,339100000.0,303400000.0,9872700000.0,1017000000.0,257400000.0,4188800000.0,4587400000.0,5797900000.0,129615318.0,700000.0,2231200000.0,0.0,4096500000.0,758000000.0,3334500000.0,3031100000.0,395400000.0,-412000000.0,4074800000.0,700000.0,2532300000.0,0.0,-52000000.0,-43100000.0,-80600000.0,-78000000.0,458900000.0,-1300000.0,6400000.0,-461800000.0,415800000.0,-76400000.0,0.0,-329600000.0,39000000.0,0.0,76400000.0,223800000.0,-29800000.0,1197300000.0,32700000.0,44800000.0,-3200000.0,-3200000.0,400000.0,-0.02,77500000.0,35900000.0,112100000.0,443900000.0,-0.01,116500000.0,-2800000.0,556000000.0,641300000.0,129615318.0,0.0,7.0,0.0890485719483354,0.464378184247891,1.49594331656816,2561400000.0,0.464378184247891,9.23733412435095,-1.08,1.19697508194132,0.17836560465529,19.7615531830891,0.0484092579917357
5,2019-09-30 00:00:00+00:00,3,2019,2521500000.0,667000000.0,7124500000.0,0.0,419700000.0,626600000.0,9803800000.0,1167400000.0,289100000.0,4249000000.0,4603000000.0,5726200000.0,130432624.0,700000.0,2001100000.0,0.0,4098700000.0,728400000.0,3659000000.0,3032400000.0,413500000.0,-426800000.0,4077600000.0,700000.0,2649200000.0,0.0,-52300000.0,-36600000.0,336300000.0,-86000000.0,255100000.0,1900000.0,6300000.0,135700000.0,218500000.0,-56400000.0,0.0,368100000.0,36600000.0,0.0,77400000.0,188300000.0,21300000.0,1014300000.0,99100000.0,41600000.0,90400000.0,90400000.0,-900000.0,0.69,140700000.0,8700000.0,159900000.0,272500000.0,0.69,177300000.0,89500000.0,432400000.0,581900000.0,130432624.0,0.0,6.0,0.0982026851450843,0.426303854875283,1.61713265913147,2679300000.0,0.426303854875283,7.77642869471061,0.277777777777778,1.14464744073683,0.181674915227226,20.5416399504468,0.0518855281855742
6,2019-06-30 00:00:00+00:00,2,2019,3230100000.0,785700000.0,7029600000.0,0.0,83400000.0,1165700000.0,9824500000.0,1153400000.0,288900000.0,4210500000.0,3799500000.0,5727500000.0,131657750.0,700000.0,2384000000.0,0.0,4142800000.0,730300000.0,3310000000.0,2144300000.0,419800000.0,-353500000.0,4097000000.0,700000.0,2763600000.0,0.0,-52800000.0,-30500000.0,-26100000.0,-97200000.0,51700000.0,400000.0,6800000.0,-48500000.0,21200000.0,-29700000.0,0.0,102600000.0,37200000.0,0.0,73100000.0,196900000.0,18100000.0,1206100000.0,205100000.0,39500000.0,174500000.0,174500000.0,1800000.0,1.32,244600000.0,30600000.0,267800000.0,282700000.0,1.32,281800000.0,176300000.0,550500000.0,655600000.0,131657750.0,0.0,5.0,0.0447851697851698,0.456429815106542,1.2683817838457,2794900000.0,0.456429815106542,9.16087355282921,0.375,0.775908235634679,0.1694819579032,21.2285262356375,0.0506133833269053
7,2019-03-31 00:00:00+00:00,1,2019,3337600000.0,884500000.0,7154200000.0,0.0,109500000.0,1072200000.0,9946000000.0,1137100000.0,278000000.0,4088400000.0,3816600000.0,5741900000.0,132281614.0,700000.0,2530200000.0,0.0,4150600000.0,733800000.0,3217200000.0,2145000000.0,423100000.0,-324400000.0,4204100000.0,700000.0,2761000000.0,0.0,-53200000.0,-31700000.0,-52200000.0,-104300000.0,-277200000.0,-1200000.0,6100000.0,250400000.0,-308900000.0,-24200000.0,0.0,418100000.0,37300000.0,0.0,71200000.0,183900000.0,-9600000.0,1192100000.0,252000000.0,34500000.0,215700000.0,215700000.0,1500000.0,1.63,286500000.0,36300000.0,281800000.0,262900000.0,1.62,323800000.0,217200000.0,544700000.0,647400000.0,132281614.0,0.0,4.0,0.0759996389565845,0.456924754634678,1.25961768935762,2791800000.0,0.456924754634678,9.01183440353245,-0.176767676767677,0.776892430278884,0.151148456564945,21.1049738174498,0.0461616477229072
8,2018-12-31 00:00:00+00:00,4,2018,2993400000.0,795500000.0,6763900000.0,0.0,134400000.0,614800000.0,9974300000.0,1025500000.0,272800000.0,4334300000.0,3770500000.0,5944100000.0,134657913.0,700000.0,2143800000.0,0.0,4171500000.0,756900000.0,2759800000.0,2145000000.0,415900000.0,-308900000.0,4030200000.0,700000.0,3121100000.0,0.0,-22300000.0,-55400000.0,-14800000.0,-200100000.0,-45600000.0,2000000.0,5200000.0,122200000.0,-101000000.0,-93400000.0,0.0,-18300000.0,38800000.0,0.0,76800000.0,202600000.0,96000000.0,1099400000.0,21800000.0,32800000.0,32400000.0,32400000.0,2200000.0,0.25,54600000.0,-10600000.0,177500000.0,314200000.0,0.24,93400000.0,34600000.0,491700000.0,607700000.0,134657913.0,0.0,4.0,0.739006643467257,0.447243951246134,1.34636199639206,3210400000.0,0.447243951246134,8.16439209183347,-0.936708860759494,0.687257697606613,0.165296330131766,23.8411536943989,0.0511713823458221
10,2018-09-30 00:00:00+00:00,3,2018,2271500000.0,784200000.0,6328600000.0,0.0,176500000.0,186400000.0,9406900000.0,995400000.0,289600000.0,4355100000.0,4057100000.0,5915700000.0,134629650.0,700000.0,1901900000.0,0.0,4206300000.0,1002700000.0,2779700000.0,2593300000.0,460800000.0,-299500000.0,3491200000.0,700000.0,3046400000.0,0.0,-22300000.0,-27400000.0,-149900000.0,1100000.0,220600000.0,1200000.0,5300000.0,-330300000.0,193200000.0,-41400000.0,0.0,-306700000.0,37800000.0,9400000.0,70100000.0,194600000.0,-23900000.0,923600000.0,94800000.0,33400000.0,72800000.0,72800000.0,2000000.0,0.54,128200000.0,22000000.0,105100000.0,290100000.0,0.54,166000000.0,74800000.0,395200000.0,528400000.0,134629650.0,0.0,7.0,0.429278861033736,0.427890861844955,1.53695795729694,3078300000.0,0.427890861844955,6.86030157547019,0.317073170731707,0.851267069327731,0.341490905985825,22.8649483973256,0.103927963513988
11,2018-06-30 00:00:00+00:00,2,2018,2448300000.0,947200000.0,6692500000.0,0.0,326400000.0,219800000.0,9718200000.0,958700000.0,287200000.0,4304700000.0,4244200000.0,5725200000.0,134514257.0,1500000.0,2194100000.0,0.0,3974000000.0,1014300000.0,3112700000.0,2892900000.0,276000000.0,-293200000.0,3993000000.0,1500000.0,2996200000.0,0.0,-22300000.0,-24500000.0,-33300000.0,4100000.0,271800000.0,5200000.0,5700000.0,-269100000.0,247300000.0,-41200000.0,0.0,-250900000.0,38800000.0,0.0,75900000.0,200300000.0,-32700000.0,1154400000.0,128600000.0,34400000.0,129700000.0,129700000.0,2800000.0,0.96,163000000.0,-1100000.0,133300000.0,357100000.0,0.96,201800000.0,132500000.0,490400000.0,664000000.0,134514257.0,0.0,7.0,0.757612667478684,0.424809424809425,1.63092758240412,3025700000.0,0.424809424809425,8.58198993731943,0.714285714285714,0.965522995794673,0.364287105119194,22.4935264668637,0.111834764192836
