,date,quarter,year,statementData.balanceSheet.retainedEarnings,statementData.balanceSheet.deposits,statementData.balanceSheet.accoci,statementData.balanceSheet.inventory,statementData.balanceSheet.ppeq,statementData.balanceSheet.deferredRev,statementData.balanceSheet.cashAndEq,statementData.balanceSheet.equity,statementData.balanceSheet.taxLiabilities,statementData.balanceSheet.intangibles,statementData.balanceSheet.totalAssets,statementData.balanceSheet.taxAssets,statementData.balanceSheet.acctPay,statementData.balanceSheet.investments,statementData.balanceSheet.acctRec,statementData.balanceSheet.totalLiabilities,statementData.balanceSheet.sharesBasic,statementData.balanceSheet.debt,statementData.cashFlow.ncf,statementData.cashFlow.issrepayEquity,statementData.cashFlow.payDiv,statementData.cashFlow.ncff,statementData.cashFlow.ncfx,statementData.cashFlow.capex,statementData.cashFlow.ncfi,statementData.cashFlow.investmentsAcqDisposals,statementData.cashFlow.depamor,statementData.cashFlow.ncfo,statementData.cashFlow.issrepayDebt,statementData.cashFlow.sbcomp,statementData.cashFlow.businessAcqDisposals,statementData.cashFlow.freeCashFlow,statementData.incomeStatement.netIncComStock,statementData.incomeStatement.sga,statementData.incomeStatement.ebt,statementData.incomeStatement.ebitda,statementData.incomeStatement.prefDVDs,statementData.incomeStatement.costRev,statementData.incomeStatement.shareswaDil,statementData.incomeStatement.opinc,statementData.incomeStatement.grossProfit,statementData.incomeStatement.ebit,statementData.incomeStatement.eps,statementData.incomeStatement.taxExp,statementData.incomeStatement.revenue,statementData.incomeStatement.nonControllingInterests,statementData.incomeStatement.rnd,statementData.incomeStatement.netinc,statementData.incomeStatement.intexp,statementData.incomeStatement.netIncDiscOps,statementData.incomeStatement.epsDil,statementData.incomeStatement.shareswa,statementData.incomeStatement.consolidatedIncome,statementData.incomeStatement.opex,statementData.overview.roa,statementData.overview.piotroskiFScore,statementData.overview.bookVal,statementData.overview.epsQoQ,statementData.overview.rps,statementData.overview.grossMargin,statementData.overview.longTermDebtEquity,statementData.overview.revenueQoQ,statementData.overview.bvps,statementData.overview.profitMargin,statementData.overview.roe
0,2020-09-30 00:00:00+00:00,3,2020,37679000000.0,0.0,2138000000.0,0.0,0.0,0.0,583000000.0,27849000000.0,448000000.0,4263000000.0,116384000000.0,0.0,4923000000.0,83561000000.0,20889000000.0,88535000000.0,253191174.0,7050000000.0,-40000000.0,7000000.0,-217000000.0,-210000000.0,7000000.0,0.0,-2163000000.0,-2085000000.0,0.0,2326000000.0,0.0,0.0,0.0,2326000000.0,827000000.0,1109000000.0,986000000.0,1073000000.0,0.0,4886000000.0,254300000.0,1073000000.0,3389000000.0,1073000000.0,3.24,159000000.0,8275000000.0,0.0,0.0,827000000.0,87000000.0,0.0,3.23,253300000.0,827000000.0,2316000000.0,0.0201211274063555,4.0,27849000000.0,1.13157894736842,32.6828138171989,0.409546827794562,0.253150921038457,0.032696867590166,109.991985739598,0.409546827794562,0.0853321250908542
1,2020-06-30 00:00:00+00:00,2,2020,37069000000.0,0.0,1882000000.0,0.0,0.0,0.0,623000000.0,26943000000.0,409000000.0,4244000000.0,113337000000.0,0.0,4903000000.0,80601000000.0,20866000000.0,86394000000.0,252835833.0,7049000000.0,79000000.0,34000000.0,-216000000.0,308000000.0,5000000.0,0.0,-1898000000.0,-1823000000.0,0.0,1664000000.0,490000000.0,0.0,0.0,1664000000.0,-40000000.0,1121000000.0,-85000000.0,0.0,0.0,5107000000.0,251600000.0,0.0,2294000000.0,0.0,-0.16,-45000000.0,7401000000.0,0.0,0.0,-40000000.0,85000000.0,0.0,-0.16,251600000.0,-40000000.0,2294000000.0,0.0165096042749856,4.0,26943000000.0,-1.07582938388626,29.2719584569328,0.30995811376841,0.261626396466615,-0.0552718917538932,106.563218038798,0.30995811376841,0.0705517035208347
2,2020-03-31 00:00:00+00:00,1,2020,37325000000.0,0.0,-49000000.0,0.0,0.0,0.0,544000000.0,25204000000.0,0.0,4237000000.0,109436000000.0,9000000.0,5288000000.0,76650000000.0,20988000000.0,84232000000.0,255030905.0,6559000000.0,50000000.0,-440000000.0,-210000000.0,-650000000.0,-12000000.0,0.0,84000000.0,153000000.0,0.0,628000000.0,0.0,0.0,0.0,628000000.0,600000000.0,1137000000.0,720000000.0,804000000.0,0.0,4789000000.0,255900000.0,804000000.0,3119000000.0,804000000.0,2.34,120000000.0,7908000000.0,0.0,0.0,600000000.0,84000000.0,0.0,2.33,254400000.0,600000000.0,2315000000.0,0.0221365008178004,4.0,25204000000.0,-0.222591362126246,31.0080066570755,0.394410723318159,0.260236470401524,0.0308955807587017,98.8272382125609,0.394410723318159,0.0950673524369336
3,2019-12-31 00:00:00+00:00,4,2019,36977000000.0,0.0,640000000.0,0.0,0.0,0.0,494000000.0,25943000000.0,137000000.0,4291000000.0,110122000000.0,0.0,4982000000.0,77884000000.0,20743000000.0,84179000000.0,258112771.0,6558000000.0,-14000000.0,-369000000.0,-211000000.0,-580000000.0,9000000.0,0.0,-855000000.0,-931000000.0,0.0,1412000000.0,0.0,0.0,0.0,1412000000.0,873000000.0,1085000000.0,1074000000.0,1157000000.0,0.0,4640000000.0,259000000.0,1157000000.0,3423000000.0,1157000000.0,3.36,201000000.0,8063000000.0,0.0,0.0,873000000.0,83000000.0,0.0,3.33,256700000.0,873000000.0,2266000000.0,0.0240450638611035,6.0,25943000000.0,0.435897435897436,31.238283827498,0.424531811980652,0.252784951624716,0.0342483324781939,100.510330811954,0.424531811980652,0.103625100038533
5,2019-09-30 00:00:00+00:00,3,2019,36317000000.0,0.0,625000000.0,0.0,0.0,0.0,508000000.0,25607000000.0,188000000.0,4258000000.0,110241000000.0,0.0,5375000000.0,77420000000.0,21086000000.0,84634000000.0,260385722.0,6558000000.0,92000000.0,-343000000.0,-214000000.0,-557000000.0,-6000000.0,0.0,-1346000000.0,-1272000000.0,0.0,2001000000.0,0.0,0.0,0.0,2001000000.0,396000000.0,1098000000.0,432000000.0,516000000.0,0.0,5230000000.0,261800000.0,516000000.0,2783000000.0,516000000.0,1.52,36000000.0,8013000000.0,0.0,0.0,396000000.0,84000000.0,0.0,1.5,259200000.0,396000000.0,2267000000.0,0.0220315506679185,5.0,25607000000.0,-0.426415094339623,30.7735767478065,0.347310620242107,0.25610184715117,0.037550174802538,98.3425658032048,0.347310620242107,0.0965750494081213
6,2019-06-30 00:00:00+00:00,2,2019,36135000000.0,0.0,206000000.0,0.0,0.0,0.0,416000000.0,25321000000.0,87000000.0,4278000000.0,108572000000.0,0.0,5367000000.0,75496000000.0,21307000000.0,83251000000.0,261908210.0,6558000000.0,59000000.0,-265000000.0,-214000000.0,-979000000.0,0.0,0.0,-115000000.0,-28000000.0,0.0,1153000000.0,-500000000.0,0.0,0.0,1153000000.0,557000000.0,1125000000.0,665000000.0,754000000.0,0.0,4821000000.0,263700000.0,754000000.0,3013000000.0,754000000.0,2.11,108000000.0,7834000000.0,0.0,0.0,557000000.0,89000000.0,0.0,2.1,261300000.0,557000000.0,2259000000.0,0.0252850219465132,6.0,25321000000.0,0.0932642487046631,29.9112425685319,0.384605565483789,0.258994510485368,0.04774642236191,96.6789089963999,0.384605565483789,0.112950586749461
7,2019-03-31 00:00:00+00:00,1,2019,35795000000.0,0.0,-682000000.0,0.0,0.0,0.0,357000000.0,24340000000.0,0.0,4290000000.0,107246000000.0,115000000.0,5446000000.0,74517000000.0,21039000000.0,82906000000.0,263391034.0,7057000000.0,-16000000.0,-358000000.0,-205000000.0,-71000000.0,2000000.0,0.0,-586000000.0,-504000000.0,0.0,639000000.0,492000000.0,0.0,0.0,639000000.0,796000000.0,1057000000.0,967000000.0,1055000000.0,0.0,4442000000.0,264800000.0,1055000000.0,3229000000.0,1055000000.0,3.01,171000000.0,7671000000.0,0.0,0.0,796000000.0,88000000.0,0.0,2.99,262900000.0,796000000.0,2174000000.0,0.0252746833511369,5.0,24340000000.0,0.228571428571428,29.1239981995742,0.420935992699778,0.289934264585045,0.0528410650562723,92.4101311664238,0.420935992699778,0.11482175547299
8,2018-12-31 00:00:00+00:00,4,2018,35204000000.0,0.0,-1859000000.0,0.0,0.0,0.0,373000000.0,22894000000.0,0.0,4282000000.0,104233000000.0,445000000.0,5074000000.0,72278000000.0,20661000000.0,81339000000.0,264882804.0,6564000000.0,14000000.0,-155000000.0,-203000000.0,-358000000.0,-6000000.0,0.0,-570000000.0,-428000000.0,0.0,948000000.0,0.0,0.0,0.0,948000000.0,621000000.0,1063000000.0,746000000.0,833000000.0,0.0,4778000000.0,265900000.0,833000000.0,3018000000.0,833000000.0,2.34,125000000.0,7796000000.0,0.0,0.0,621000000.0,87000000.0,0.0,2.31,263800000.0,621000000.0,2185000000.0,0.0242700001442925,6.0,22894000000.0,0.17,29.4318841475266,0.387121600820934,0.286712675810256,0.0463025097302376,86.4306767154277,0.387121600820934,0.110954747350367
10,2018-09-30 00:00:00+00:00,3,2018,34799000000.0,0.0,-2003000000.0,0.0,0.0,0.0,359000000.0,22460000000.0,0.0,4309000000.0,104390000000.0,521000000.0,5305000000.0,71853000000.0,20840000000.0,81930000000.0,267683231.0,6564000000.0,-56000000.0,-381000000.0,-207000000.0,-488000000.0,0.0,0.0,-1302000000.0,-1218000000.0,0.0,1734000000.0,100000000.0,0.0,-4000000.0,1734000000.0,709000000.0,1059000000.0,806000000.0,892000000.0,0.0,4655000000.0,268400000.0,892000000.0,3068000000.0,892000000.0,2.65,97000000.0,7723000000.0,0.0,0.0,709000000.0,86000000.0,0.0,2.62,266100000.0,709000000.0,2176000000.0,0.0236392722226505,6.0,22460000000.0,1.5,28.8512656214912,0.397254952738573,0.292252894033838,0.0543344709897611,83.9051438377176,0.397254952738573,0.106892682448553
11,2018-06-30 00:00:00+00:00,2,2018,34296000000.0,0.0,-1688000000.0,0.0,0.0,0.0,415000000.0,22623000000.0,0.0,4287000000.0,103523000000.0,463000000.0,5226000000.0,71161000000.0,20874000000.0,80900000000.0,270261296.0,6464000000.0,18000000.0,-337000000.0,-207000000.0,-1044000000.0,-6000000.0,0.0,-76000000.0,23000000.0,0.0,1144000000.0,-500000000.0,0.0,0.0,1144000000.0,524000000.0,1113000000.0,631000000.0,721000000.0,0.0,4562000000.0,271100000.0,721000000.0,2915000000.0,721000000.0,1.93,107000000.0,7477000000.0,0.0,0.0,524000000.0,90000000.0,0.0,1.92,268700000.0,524000000.0,2194000000.0,0.0196340661167779,4.0,22623000000.0,-0.0938967136150235,27.6658186379747,0.389862244215595,0.285726915086416,0.0407850779510022,83.7078795033973,0.389862244215595,0.0875460669811219
