,year,quarter,date,statementData.balanceSheet.retainedEarnings,statementData.balanceSheet.deposits,statementData.balanceSheet.accoci,statementData.balanceSheet.inventory,statementData.balanceSheet.ppeq,statementData.balanceSheet.deferredRev,statementData.balanceSheet.cashAndEq,statementData.balanceSheet.equity,statementData.balanceSheet.taxLiabilities,statementData.balanceSheet.intangibles,statementData.balanceSheet.totalAssets,statementData.balanceSheet.taxAssets,statementData.balanceSheet.acctPay,statementData.balanceSheet.investments,statementData.balanceSheet.acctRec,statementData.balanceSheet.totalLiabilities,statementData.balanceSheet.sharesBasic,statementData.balanceSheet.debt,statementData.cashFlow.ncf,statementData.cashFlow.issrepayEquity,statementData.cashFlow.payDiv,statementData.cashFlow.ncff,statementData.cashFlow.ncfx,statementData.cashFlow.capex,statementData.cashFlow.ncfi,statementData.cashFlow.investmentsAcqDisposals,statementData.cashFlow.depamor,statementData.cashFlow.ncfo,statementData.cashFlow.issrepayDebt,statementData.cashFlow.sbcomp,statementData.cashFlow.businessAcqDisposals,statementData.cashFlow.freeCashFlow,statementData.incomeStatement.netIncComStock,statementData.incomeStatement.sga,statementData.incomeStatement.ebt,statementData.incomeStatement.ebitda,statementData.incomeStatement.prefDVDs,statementData.incomeStatement.costRev,statementData.incomeStatement.shareswaDil,statementData.incomeStatement.opinc,statementData.incomeStatement.grossProfit,statementData.incomeStatement.ebit,statementData.incomeStatement.eps,statementData.incomeStatement.taxExp,statementData.incomeStatement.revenue,statementData.incomeStatement.nonControllingInterests,statementData.incomeStatement.rnd,statementData.incomeStatement.netinc,statementData.incomeStatement.intexp,statementData.incomeStatement.netIncDiscOps,statementData.incomeStatement.epsDil,statementData.incomeStatement.shareswa,statementData.incomeStatement.consolidatedIncome,statementData.incomeStatement.opex,statementData.overview.roa,statementData.overview.piotroskiFScore,statementData.overview.bookVal,statementData.overview.epsQoQ,statementData.overview.rps,statementData.overview.grossMargin,statementData.overview.longTermDebtEquity,statementData.overview.revenueQoQ,statementData.overview.bvps,statementData.overview.profitMargin,statementData.overview.roe
0,2020,3,2020-09-30 00:00:00+00:00,228014000000.0,2001416000000.0,8940000000.0,0.0,26672000000.0,0.0,487522000000.0,271113000000.0,0.0,51594000000.0,3246076000000.0,0.0,234256000000.0,2603343000000.0,76945000000.0,2974963000000.0,3047604487.0,557607000000.0,-6207000000.0,0.0,-3209000000.0,19251000000.0,3957000000.0,0.0,-14589000000.0,-13309000000.0,2141000000.0,-14826000000.0,-46234000000.0,0.0,0.0,-14826000000.0,9015000000.0,14984000000.0,11233000000.0,13374000000.0,0.0,0.0,3082800000.0,12272000000.0,29147000000.0,11233000000.0,2.93,2218000000.0,29147000000.0,428000000.0,0.0,9015000000.0,0.0,0.0,2.92,3077800000.0,9443000000.0,16875000000.0,0.00774930752488137,2.0,271113000000.0,0.0892193308550187,9.56390506849913,1.0,2.05673280145179,-0.00491618585913767,88.959378146499,1.0,0.0899741157147569
1,2020,2,2020-06-30 00:00:00+00:00,221732000000.0,1931029000000.0,8789000000.0,0.0,26301000000.0,0.0,493729000000.0,264466000000.0,0.0,51669000000.0,3213115000000.0,0.0,230916000000.0,2430943000000.0,72260000000.0,2948649000000.0,3047022877.0,600664000000.0,126195000000.0,0.0,-3154000000.0,89131000000.0,1791000000.0,0.0,-48467000000.0,-47472000000.0,2149000000.0,83740000000.0,7164000000.0,0.0,0.0,83740000000.0,4265000000.0,15659000000.0,5143000000.0,7292000000.0,0.0,0.0,3081000000.0,16038000000.0,32980000000.0,5143000000.0,1.39,878000000.0,32980000000.0,422000000.0,0.0,4265000000.0,0.0,0.0,1.38,3076300000.0,4687000000.0,16942000000.0,0.0079267498241785,5.0,264466000000.0,-0.508833922261484,10.8236798118402,1.0,2.27123335324768,0.147250147841514,86.7948849338423,1.0,0.0889970192294889
2,2020,1,2020-03-31 00:00:00+00:00,220226000000.0,1836009000000.0,7418000000.0,0.0,25882000000.0,0.0,367534000000.0,261262000000.0,0.0,51867000000.0,3139431000000.0,0.0,253874000000.0,2400274000000.0,122064000000.0,2878169000000.0,3073976616.0,584460000000.0,103903000000.0,-6517000000.0,-3188000000.0,362305000000.0,-2480000000.0,0.0,-135150000000.0,-134027000000.0,2197000000.0,-120772000000.0,67522000000.0,0.0,0.0,-120772000000.0,2431000000.0,15426000000.0,2682000000.0,4879000000.0,0.0,0.0,3100700000.0,11401000000.0,28251000000.0,2682000000.0,0.79,251000000.0,28251000000.0,434000000.0,0.0,2431000000.0,0.0,0.0,0.78,3095800000.0,2865000000.0,16850000000.0,0.0100080838601095,2.0,261262000000.0,-0.70188679245283,9.1903757019341,1.0,2.23706470898944,-0.0299419702640524,84.9915378796753,1.0,0.107869790649952
3,2019,4,2019-12-31 00:00:00+00:00,223211000000.0,1562431000000.0,1569000000.0,0.0,25813000000.0,0.0,263631000000.0,261330000000.0,0.0,53341000000.0,2687379000000.0,0.0,210407000000.0,2271733000000.0,72861000000.0,2426049000000.0,3136484924.0,516093000000.0,7034000000.0,-6751000000.0,-3287000000.0,-63019000000.0,2800000000.0,0.0,-15832000000.0,-15080000000.0,2139000000.0,83085000000.0,-73809000000.0,0.0,0.0,83085000000.0,8091000000.0,14876000000.0,10136000000.0,12275000000.0,0.0,0.0,3147600000.0,11992000000.0,28331000000.0,10136000000.0,2.58,2045000000.0,28331000000.0,429000000.0,0.0,8091000000.0,0.0,0.0,2.57,3139900000.0,8520000000.0,16339000000.0,0.0126933212856339,7.0,261330000000.0,0.29,9.03272315553461,1.0,1.97487085294455,0.0851047531502547,83.319386616634,1.0,0.132129337389032
5,2019,3,2019-09-30 00:00:00+00:00,217888000000.0,1525261000000.0,1800000000.0,0.0,25117000000.0,0.0,256597000000.0,264348000000.0,0.0,53078000000.0,2764661000000.0,0.0,225063000000.0,2217836000000.0,88988000000.0,2500313000000.0,3197484989.0,593131000000.0,-11441000000.0,-6949000000.0,-2975000000.0,39537000000.0,-3068000000.0,0.0,-63925000000.0,-61305000000.0,2145000000.0,16015000000.0,37859000000.0,0.0,0.0,16015000000.0,8606000000.0,15138000000.0,10931000000.0,13076000000.0,0.0,0.0,3207200000.0,12919000000.0,29291000000.0,10931000000.0,2.69,2325000000.0,29291000000.0,474000000.0,0.0,8606000000.0,0.0,0.0,2.68,3198500000.0,9080000000.0,16372000000.0,0.012235066016941,6.0,264348000000.0,0.14468085106383,9.16063721980463,1.0,2.24375066200614,0.0745047688921496,82.6737266662427,1.0,0.127186600441607
6,2019,2,2019-06-30 00:00:00+00:00,212093000000.0,1524361000000.0,1114000000.0,0.0,24665000000.0,0.0,268038000000.0,263215000000.0,0.0,53302000000.0,2727379000000.0,0.0,216137000000.0,2172885000000.0,88399000000.0,2464164000000.0,3243972971.0,550442000000.0,-34566000000.0,-5210000000.0,-3048000000.0,-12966000000.0,1131000000.0,0.0,-8877000000.0,-8983000000.0,2046000000.0,-13854000000.0,-44731000000.0,0.0,0.0,-13854000000.0,9192000000.0,14974000000.0,10882000000.0,12928000000.0,0.0,0.0,3259700000.0,12491000000.0,28747000000.0,10882000000.0,2.83,1690000000.0,28747000000.0,460000000.0,0.0,9192000000.0,0.0,0.0,2.82,3250600000.0,9652000000.0,16256000000.0,0.0121600234417295,4.0,263215000000.0,0.225108225108225,8.86166446421973,1.0,2.09122580400053,0.0358159478254603,81.1397019497546,1.0,0.125312583351548
7,2019,1,2019-03-31 00:00:00+00:00,205437000000.0,1493441000000.0,-558000000.0,0.0,24160000000.0,0.0,302604000000.0,259837000000.0,0.0,54168000000.0,2737188000000.0,0.0,216173000000.0,2165805000000.0,72240000000.0,2477351000000.0,3274241726.0,584875000000.0,23811000000.0,-5091000000.0,-3033000000.0,69435000000.0,-1045000000.0,0.0,36301000000.0,38070000000.0,2038000000.0,-80880000000.0,44942000000.0,0.0,0.0,-80880000000.0,8753000000.0,15287000000.0,10807000000.0,12845000000.0,0.0,0.0,3308200000.0,12728000000.0,29123000000.0,10807000000.0,2.65,2054000000.0,29123000000.0,426000000.0,0.0,8753000000.0,0.0,0.0,2.65,3298000000.0,9179000000.0,16395000000.0,0.0118213493235606,4.0,259837000000.0,0.113445378151261,8.89457848171103,1.0,2.25093039097588,0.0435732970222524,79.3579160441009,1.0,0.120929620068825
8,2018,4,2018-12-31 00:00:00+00:00,199202000000.0,1470666000000.0,-1507000000.0,0.0,14934000000.0,0.0,278793000000.0,256515000000.0,0.0,54349000000.0,2622532000000.0,0.0,196710000000.0,2080234000000.0,73200000000.0,2366017000000.0,3325410725.0,533627000000.0,-140304000000.0,-5928000000.0,-3120000000.0,17839000000.0,-354000000.0,0.0,-158211000000.0,-155212000000.0,2075000000.0,422000000.0,16341000000.0,0.0,0.0,422000000.0,6642000000.0,14302000000.0,8417000000.0,10492000000.0,0.0,0.0,3347400000.0,10389000000.0,26109000000.0,8417000000.0,2.0,1775000000.0,26109000000.0,424000000.0,0.0,6642000000.0,0.0,0.0,2.0,3336100000.0,7066000000.0,15720000000.0,0.0117682789543523,5.0,256515000000.0,0.834862385321101,7.8513609773722,1.0,2.08029549928854,0.0675471235229177,77.1378398678858,1.0,0.119355183504514
10,2018,3,2018-09-30 00:00:00+00:00,195180000000.0,1458762000000.0,-2425000000.0,0.0,14180000000.0,0.0,419097000000.0,258956000000.0,0.0,54697000000.0,2615183000000.0,0.0,209707000000.0,1932481000000.0,78792000000.0,2356227000000.0,3360884107.0,516367000000.0,13917000000.0,-4416000000.0,-2273000000.0,2553000000.0,-1017000000.0,0.0,-808000000.0,-733000000.0,1992000000.0,13189000000.0,1357000000.0,0.0,0.0,13189000000.0,7948000000.0,14225000000.0,10257000000.0,12249000000.0,0.0,0.0,3394300000.0,11637000000.0,27260000000.0,10257000000.0,2.35,2309000000.0,27260000000.0,432000000.0,0.0,7948000000.0,0.0,0.0,2.34,3376100000.0,8380000000.0,15623000000.0,0.0107635628254903,6.0,258956000000.0,0.327683615819209,8.11096102457781,1.0,1.99403373546085,0.0657596371882085,77.049964162897,1.0,0.108321631262229
11,2018,2,2018-06-30 00:00:00+00:00,189881000000.0,1452122000000.0,-1138000000.0,0.0,14132000000.0,0.0,405180000000.0,257458000000.0,0.0,54535000000.0,2590050000000.0,0.0,196984000000.0,1921729000000.0,75669000000.0,2332592000000.0,3404776922.0,512325000000.0,-9632000000.0,-4968000000.0,-2480000000.0,-46823000000.0,-4541000000.0,0.0,6047000000.0,7310000000.0,1927000000.0,35685000000.0,299000000.0,0.0,0.0,35685000000.0,7880000000.0,14411000000.0,10136000000.0,12063000000.0,0.0,0.0,3434700000.0,11782000000.0,27753000000.0,10136000000.0,2.31,2256000000.0,27753000000.0,436000000.0,0.0,7880000000.0,0.0,0.0,2.29,3415200000.0,8316000000.0,15971000000.0,0.0101630562358562,6.0,257458000000.0,0.262295081967213,8.1511948171035,1.0,1.98993622260718,0.0785822548676693,75.6167014456755,1.0,0.10182012077055
