,date,quarter,year,statementData.balanceSheet.liabilitiesCurrent,statementData.balanceSheet.acctPay,statementData.balanceSheet.totalLiabilities,statementData.balanceSheet.investmentsCurrent,statementData.balanceSheet.cashAndEq,statementData.balanceSheet.debtCurrent,statementData.balanceSheet.totalAssets,statementData.balanceSheet.inventory,statementData.balanceSheet.taxAssets,statementData.balanceSheet.retainedEarnings,statementData.balanceSheet.liabilitiesNonCurrent,statementData.balanceSheet.assetsNonCurrent,statementData.balanceSheet.sharesBasic,statementData.balanceSheet.investments,statementData.balanceSheet.acctRec,statementData.balanceSheet.deferredRev,statementData.balanceSheet.intangibles,statementData.balanceSheet.ppeq,statementData.balanceSheet.debt,statementData.balanceSheet.debtNonCurrent,statementData.balanceSheet.taxLiabilities,statementData.balanceSheet.accoci,statementData.balanceSheet.assetsCurrent,statementData.balanceSheet.investmentsNonCurrent,statementData.balanceSheet.equity,statementData.balanceSheet.deposits,statementData.cashFlow.payDiv,statementData.cashFlow.capex,statementData.cashFlow.ncf,statementData.cashFlow.issrepayEquity,statementData.cashFlow.ncfo,statementData.cashFlow.ncfx,statementData.cashFlow.sbcomp,statementData.cashFlow.ncff,statementData.cashFlow.freeCashFlow,statementData.cashFlow.ncfi,statementData.cashFlow.investmentsAcqDisposals,statementData.cashFlow.issrepayDebt,statementData.cashFlow.depamor,statementData.cashFlow.businessAcqDisposals,statementData.incomeStatement.rnd,statementData.incomeStatement.sga,statementData.incomeStatement.netIncDiscOps,statementData.incomeStatement.revenue,statementData.incomeStatement.ebt,statementData.incomeStatement.intexp,statementData.incomeStatement.netinc,statementData.incomeStatement.netIncComStock,statementData.incomeStatement.nonControllingInterests,statementData.incomeStatement.eps,statementData.incomeStatement.ebit,statementData.incomeStatement.taxExp,statementData.incomeStatement.opinc,statementData.incomeStatement.opex,statementData.incomeStatement.epsDil,statementData.incomeStatement.ebitda,statementData.incomeStatement.consolidatedIncome,statementData.incomeStatement.grossProfit,statementData.incomeStatement.costRev,statementData.incomeStatement.shareswa,statementData.incomeStatement.prefDVDs,statementData.overview.piotroskiFScore,statementData.overview.revenueQoQ,statementData.overview.profitMargin,statementData.overview.currentRatio,statementData.overview.bookVal,statementData.overview.grossMargin,statementData.overview.rps,statementData.overview.epsQoQ,statementData.overview.longTermDebtEquity,statementData.overview.roe,statementData.overview.bvps,statementData.overview.roa
0,2020-09-30 00:00:00+00:00,3,2020,4161000000.0,208000000.0,8817000000.0,177000000.0,617000000.0,0.0,14831000000.0,0.0,0.0,5484000000.0,4656000000.0,10021000000.0,164258414.0,177000000.0,504000000.0,290000000.0,8818000000.0,822000000.0,3968000000.0,3968000000.0,513000000.0,-1632000000.0,4810000000.0,0.0,6011000000.0,0.0,-81000000.0,-60000000.0,-124000000.0,-33000000.0,-4000000.0,6000000.0,24000000.0,-114000000.0,-64000000.0,-12000000.0,35000000.0,0.0,51000000.0,0.0,0.0,249000000.0,0.0,1414000000.0,357000000.0,24000000.0,264000000.0,264000000.0,0.0,1.61,381000000.0,93000000.0,326000000.0,389000000.0,1.58,432000000.0,264000000.0,715000000.0,699000000.0,164258414.0,0.0,4.0,0.29014598540146,0.505657708628006,1.15597212208604,6014000000.0,0.505657708628006,8.60838702606735,0.769230769230769,0.660123107636001,0.159824561403509,36.6130407176585,0.0627064977973568
1,2020-06-30 00:00:00+00:00,2,2020,4249000000.0,447000000.0,8802000000.0,206000000.0,741000000.0,0.0,14559000000.0,0.0,0.0,5301000000.0,4553000000.0,9843000000.0,164070840.0,206000000.0,523000000.0,351000000.0,8703000000.0,801000000.0,3885000000.0,3885000000.0,506000000.0,-1715000000.0,4716000000.0,0.0,5754000000.0,0.0,-80000000.0,-42000000.0,-303000000.0,-17000000.0,441000000.0,9000000.0,23000000.0,-762000000.0,399000000.0,9000000.0,63000000.0,-663000000.0,50000000.0,0.0,0.0,251000000.0,0.0,1398000000.0,316000000.0,26000000.0,241000000.0,241000000.0,0.0,1.47,342000000.0,75000000.0,315000000.0,384000000.0,1.45,392000000.0,241000000.0,699000000.0,699000000.0,164070840.0,0.0,6.0,0.317624882186616,0.5,1.10990821369734,5757000000.0,0.5,8.52070971295082,0.4,0.675182481751825,0.144149032374751,35.088502015349,0.0566644745027639
2,2020-03-31 00:00:00+00:00,1,2020,5450000000.0,344000000.0,9400000000.0,254000000.0,1044000000.0,1146000000.0,14798000000.0,0.0,0.0,5140000000.0,3950000000.0,9528000000.0,165011712.0,254000000.0,568000000.0,416000000.0,8526000000.0,699000000.0,4418000000.0,3272000000.0,507000000.0,-1909000000.0,5270000000.0,0.0,5396000000.0,0.0,-78000000.0,-26000000.0,682000000.0,-122000000.0,380000000.0,-12000000.0,17000000.0,468000000.0,354000000.0,-154000000.0,22000000.0,694000000.0,48000000.0,-157000000.0,0.0,297000000.0,0.0,1353000000.0,273000000.0,26000000.0,203000000.0,203000000.0,0.0,1.23,299000000.0,70000000.0,275000000.0,426000000.0,1.22,347000000.0,203000000.0,701000000.0,652000000.0,165011712.0,0.0,4.0,0.302213666987488,0.518107908351811,0.96697247706422,5398000000.0,0.518107908351811,8.19941799040301,-0.174496644295302,0.606375092661231,0.133254232647287,32.7128294990358,0.0522978830103521
3,2019-12-31 00:00:00+00:00,4,2019,4227000000.0,280000000.0,8285000000.0,291000000.0,362000000.0,391000000.0,13924000000.0,0.0,0.0,5027000000.0,4058000000.0,9634000000.0,163915065.0,291000000.0,422000000.0,211000000.0,8615000000.0,730000000.0,3718000000.0,3327000000.0,552000000.0,-1686000000.0,4290000000.0,0.0,5639000000.0,0.0,-77000000.0,-39000000.0,29000000.0,25000000.0,339000000.0,7000000.0,22000000.0,-208000000.0,300000000.0,-109000000.0,-81000000.0,-148000000.0,47000000.0,11000000.0,0.0,262000000.0,0.0,1065000000.0,252000000.0,27000000.0,203000000.0,203000000.0,0.0,1.23,279000000.0,49000000.0,260000000.0,386000000.0,1.21,326000000.0,203000000.0,646000000.0,419000000.0,163915065.0,0.0,8.0,-0.0625,0.606572769953052,1.01490418736693,5639000000.0,0.606572769953052,6.49726735001447,-5.73076923076923,0.589998226635928,0.140656944255145,34.4019629922363,0.0557446118943445
5,2019-09-30 00:00:00+00:00,3,2019,3692000000.0,180000000.0,7653000000.0,201000000.0,333000000.0,539000000.0,12980000000.0,0.0,0.0,4901000000.0,3961000000.0,9481000000.0,164687750.0,201000000.0,399000000.0,267000000.0,8471000000.0,707000000.0,3805000000.0,3266000000.0,525000000.0,-1833000000.0,3499000000.0,0.0,5327000000.0,0.0,-78000000.0,-25000000.0,-30000000.0,-149000000.0,101000000.0,-7000000.0,21000000.0,-156000000.0,76000000.0,32000000.0,47000000.0,72000000.0,47000000.0,0.0,0.0,255000000.0,0.0,1096000000.0,215000000.0,29000000.0,150000000.0,150000000.0,0.0,0.91,244000000.0,65000000.0,226000000.0,406000000.0,0.9,291000000.0,150000000.0,632000000.0,464000000.0,164687750.0,0.0,5.0,0.136929460580913,0.576642335766423,0.947724810400867,5327000000.0,0.576642335766423,6.65501836050344,-0.0808080808080808,0.613103059883612,0.0966041886256359,32.3460609547462,0.0367792026520108
6,2019-06-30 00:00:00+00:00,2,2019,4531000000.0,319000000.0,8581000000.0,259000000.0,363000000.0,467000000.0,14132000000.0,0.0,0.0,4829000000.0,4050000000.0,9769000000.0,165704510.0,259000000.0,415000000.0,333000000.0,8686000000.0,755000000.0,3832000000.0,3365000000.0,510000000.0,-1666000000.0,4363000000.0,0.0,5551000000.0,0.0,-77000000.0,-43000000.0,-176000000.0,-39000000.0,186000000.0,-2000000.0,20000000.0,-271000000.0,143000000.0,-89000000.0,-39000000.0,-119000000.0,48000000.0,0.0,0.0,251000000.0,0.0,1061000000.0,239000000.0,31000000.0,174000000.0,174000000.0,0.0,1.05,270000000.0,65000000.0,256000000.0,367000000.0,1.04,318000000.0,174000000.0,623000000.0,438000000.0,165704510.0,0.0,5.0,0.0331061343719572,0.587181903864279,0.962922092253366,5551000000.0,0.587181903864279,6.40296392657025,0.0714285714285714,0.606197081606918,0.0977552498189718,33.4993899683237,0.0364926507856057
7,2019-03-31 00:00:00+00:00,1,2019,5641000000.0,287000000.0,9009000000.0,220000000.0,539000000.0,1239000000.0,14503000000.0,0.0,0.0,4732000000.0,3368000000.0,9767000000.0,165420039.0,220000000.0,447000000.0,402000000.0,8709000000.0,748000000.0,3924000000.0,2685000000.0,503000000.0,-1645000000.0,4736000000.0,0.0,5494000000.0,0.0,-73000000.0,-20000000.0,-47000000.0,0.0,337000000.0,-8000000.0,16000000.0,-302000000.0,317000000.0,-74000000.0,37000000.0,-235000000.0,48000000.0,-85000000.0,0.0,232000000.0,0.0,1039000000.0,313000000.0,37000000.0,247000000.0,247000000.0,0.0,1.49,350000000.0,66000000.0,275000000.0,359000000.0,1.48,398000000.0,247000000.0,634000000.0,405000000.0,165420039.0,0.0,6.0,-0.0973066898349262,0.610202117420597,0.83956745257933,5494000000.0,0.610202117420597,6.28098026261498,0.405660377358491,0.488714961776483,0.0956218590120886,33.2124211384088,0.0350836392631107
8,2018-12-31 00:00:00+00:00,4,2018,6570000000.0,307000000.0,10251000000.0,268000000.0,586000000.0,875000000.0,15700000000.0,0.0,0.0,4558000000.0,3681000000.0,9330000000.0,163957026.0,268000000.0,384000000.0,194000000.0,8663000000.0,376000000.0,3831000000.0,2956000000.0,501000000.0,-1530000000.0,6370000000.0,0.0,5449000000.0,0.0,-72000000.0,-39000000.0,210000000.0,7000000.0,360000000.0,2000000.0,18000000.0,-121000000.0,321000000.0,-31000000.0,103000000.0,-35000000.0,51000000.0,-75000000.0,0.0,266000000.0,0.0,1136000000.0,328000000.0,38000000.0,-44000000.0,-44000000.0,0.0,-0.26,366000000.0,372000000.0,241000000.0,403000000.0,-0.26,417000000.0,-44000000.0,644000000.0,492000000.0,163957026.0,0.0,6.0,0.114818449460255,0.566901408450704,0.969558599695586,5449000000.0,0.566901408450704,6.92864482672429,-1.17687074829932,0.542484859607267,0.0820862084416166,33.2343183633985,0.0297954005789936
10,2018-09-30 00:00:00+00:00,3,2018,5799000000.0,197000000.0,9253000000.0,202000000.0,376000000.0,808000000.0,14855000000.0,0.0,0.0,4399000000.0,3454000000.0,9398000000.0,164508507.0,202000000.0,356000000.0,348000000.0,8697000000.0,371000000.0,3880000000.0,3072000000.0,137000000.0,-1184000000.0,5457000000.0,0.0,5602000000.0,0.0,-73000000.0,-27000000.0,20000000.0,-54000000.0,14000000.0,1000000.0,18000000.0,-71000000.0,-13000000.0,76000000.0,111000000.0,42000000.0,53000000.0,-8000000.0,0.0,230000000.0,0.0,964000000.0,209000000.0,38000000.0,163000000.0,163000000.0,0.0,0.99,247000000.0,46000000.0,246000000.0,354000000.0,0.97,300000000.0,163000000.0,600000000.0,364000000.0,164508507.0,0.0,5.0,-0.00103626943005186,0.622406639004149,0.941024314536989,5602000000.0,0.622406639004149,5.85987933134668,-0.0294117647058824,0.548375580149946,0.131522264714933,34.0529502222034,0.0489368662087013
11,2018-06-30 00:00:00+00:00,2,2018,6148000000.0,399000000.0,9599000000.0,313000000.0,356000000.0,768000000.0,15141000000.0,0.0,0.0,4309000000.0,3451000000.0,9414000000.0,166965782.0,313000000.0,405000000.0,406000000.0,8706000000.0,370000000.0,3847000000.0,3079000000.0,99000000.0,-1191000000.0,5727000000.0,0.0,5542000000.0,0.0,-72000000.0,-29000000.0,-73000000.0,-231000000.0,279000000.0,-13000000.0,18000000.0,-498000000.0,250000000.0,159000000.0,-100000000.0,-194000000.0,53000000.0,294000000.0,0.0,239000000.0,0.0,1027000000.0,288000000.0,37000000.0,162000000.0,162000000.0,0.0,0.98,325000000.0,126000000.0,269000000.0,346000000.0,0.97,378000000.0,162000000.0,615000000.0,412000000.0,166965782.0,0.0,5.0,0.0331991951710262,0.598831548198637,0.931522446324008,5542000000.0,0.598831548198637,6.1509609196452,0.113636363636364,0.555575604474919,0.131981470151211,33.1924298117563,0.0492201378815783
