,year,quarter,date,statementData.balanceSheet.liabilitiesCurrent,statementData.balanceSheet.acctPay,statementData.balanceSheet.totalLiabilities,statementData.balanceSheet.investmentsCurrent,statementData.balanceSheet.cashAndEq,statementData.balanceSheet.debtCurrent,statementData.balanceSheet.totalAssets,statementData.balanceSheet.inventory,statementData.balanceSheet.taxAssets,statementData.balanceSheet.retainedEarnings,statementData.balanceSheet.liabilitiesNonCurrent,statementData.balanceSheet.assetsNonCurrent,statementData.balanceSheet.sharesBasic,statementData.balanceSheet.investments,statementData.balanceSheet.acctRec,statementData.balanceSheet.deferredRev,statementData.balanceSheet.intangibles,statementData.balanceSheet.ppeq,statementData.balanceSheet.debt,statementData.balanceSheet.debtNonCurrent,statementData.balanceSheet.taxLiabilities,statementData.balanceSheet.accoci,statementData.balanceSheet.assetsCurrent,statementData.balanceSheet.investmentsNonCurrent,statementData.balanceSheet.equity,statementData.balanceSheet.deposits,statementData.cashFlow.payDiv,statementData.cashFlow.capex,statementData.cashFlow.ncf,statementData.cashFlow.issrepayEquity,statementData.cashFlow.ncfo,statementData.cashFlow.ncfx,statementData.cashFlow.sbcomp,statementData.cashFlow.ncff,statementData.cashFlow.freeCashFlow,statementData.cashFlow.ncfi,statementData.cashFlow.investmentsAcqDisposals,statementData.cashFlow.issrepayDebt,statementData.cashFlow.depamor,statementData.cashFlow.businessAcqDisposals,statementData.incomeStatement.rnd,statementData.incomeStatement.sga,statementData.incomeStatement.netIncDiscOps,statementData.incomeStatement.revenue,statementData.incomeStatement.ebt,statementData.incomeStatement.intexp,statementData.incomeStatement.netinc,statementData.incomeStatement.netIncComStock,statementData.incomeStatement.nonControllingInterests,statementData.incomeStatement.eps,statementData.incomeStatement.ebit,statementData.incomeStatement.taxExp,statementData.incomeStatement.opinc,statementData.incomeStatement.opex,statementData.incomeStatement.epsDil,statementData.incomeStatement.ebitda,statementData.incomeStatement.consolidatedIncome,statementData.incomeStatement.grossProfit,statementData.incomeStatement.costRev,statementData.incomeStatement.shareswa,statementData.incomeStatement.prefDVDs,statementData.overview.piotroskiFScore,statementData.overview.revenueQoQ,statementData.overview.profitMargin,statementData.overview.currentRatio,statementData.overview.bookVal,statementData.overview.grossMargin,statementData.overview.rps,statementData.overview.epsQoQ,statementData.overview.longTermDebtEquity,statementData.overview.roe,statementData.overview.bvps,statementData.overview.roa
0,2020,3,2020-08-31 00:00:00+00:00,10184000000.0,691000000.0,31315000000.0,0.0,8176000000.0,6145000000.0,50818000000.0,349000000.0,0.0,18297000000.0,21131000000.0,41550000000.0,783236142.0,0.0,376000000.0,0.0,1993000000.0,38305000000.0,26342000000.0,20197000000.0,0.0,-1439000000.0,9268000000.0,0.0,19503000000.0,2150000000.0,0.0,-196000000.0,1295000000.0,220000000.0,-2845000000.0,62000000.0,14000000.0,4274000000.0,-3041000000.0,-196000000.0,0.0,4089000000.0,551000000.0,0.0,0.0,265000000.0,0.0,31000000.0,-2860000000.0,310000000.0,-2858000000.0,-2858000000.0,0.0,-3.69,-2550000000.0,-2000000.0,-2334000000.0,1726000000.0,-3.69,-1999000000.0,-2858000000.0,-608000000.0,639000000.0,783236142.0,0.0,2.0,-0.995254859941834,-19.6129032258065,0.910054988216811,19503000000.0,-19.6129032258065,0.0395793788586431,-2.43023255813953,1.03558426908681,-0.337340829796218,24.9005363187134,-0.157602940260387
1,2020,2,2020-05-31 00:00:00+00:00,11858000000.0,1809000000.0,28977000000.0,0.0,6881000000.0,6088000000.0,49817000000.0,362000000.0,0.0,21155000000.0,17119000000.0,41595000000.0,710354512.0,0.0,604000000.0,0.0,1958000000.0,38552000000.0,22250000000.0,16162000000.0,0.0,-1962000000.0,8222000000.0,0.0,20840000000.0,2618000000.0,-345000000.0,-332000000.0,5528000000.0,558000000.0,-2720000000.0,8000000.0,18000000.0,8336000000.0,-3052000000.0,-95000000.0,0.0,8154000000.0,577000000.0,-81000000.0,0.0,492000000.0,0.0,740000000.0,-4385000000.0,182000000.0,-4374000000.0,-4374000000.0,0.0,-6.07,-4203000000.0,-11000000.0,-4178000000.0,3022000000.0,-6.07,-3626000000.0,-4374000000.0,-1156000000.0,1896000000.0,710354512.0,0.0,3.0,-0.847044233154196,-1.56216216216216,0.693371563501434,20840000000.0,-1.56216216216216,1.04173337044982,-10.3384615384615,0.77552783109405,-0.123269652364547,29.3374641083437,-0.0635457084582309
2,2020,1,2020-02-29 00:00:00+00:00,10716000000.0,904000000.0,22653000000.0,0.0,1354000000.0,3368000000.0,46943000000.0,440000000.0,0.0,25527000000.0,11937000000.0,44058000000.0,710173957.0,0.0,405000000.0,0.0,3349000000.0,39492000000.0,14418000000.0,11050000000.0,0.0,-2028000000.0,2885000000.0,0.0,24290000000.0,4690000000.0,-344000000.0,-1100000000.0,838000000.0,-12000000.0,916000000.0,-7000000.0,20000000.0,1089000000.0,-184000000.0,-1161000000.0,0.0,1470000000.0,570000000.0,0.0,0.0,678000000.0,0.0,4789000000.0,-770000000.0,55000000.0,-781000000.0,-781000000.0,0.0,-1.14,-715000000.0,11000000.0,-711000000.0,1979000000.0,-1.14,-145000000.0,-781000000.0,1268000000.0,3521000000.0,710173957.0,0.0,5.0,0.0248234538840146,0.264773439131343,0.269223590892124,24290000000.0,0.264773439131343,6.74341821858725,-3.375,0.454919720049403,0.0756324577520241,34.2028875609698,0.0415037060837387
3,2019,4,2019-11-30 00:00:00+00:00,9127000000.0,756000000.0,19693000000.0,0.0,518000000.0,1827000000.0,45058000000.0,427000000.0,0.0,26653000000.0,10566000000.0,42999000000.0,712543329.0,0.0,444000000.0,0.0,4086000000.0,38131000000.0,11502000000.0,9675000000.0,0.0,-2066000000.0,2059000000.0,0.0,25365000000.0,4735000000.0,-346000000.0,-1970000000.0,-639000000.0,-131000000.0,1061000000.0,2000000.0,8000000.0,257000000.0,-909000000.0,-1960000000.0,0.0,768000000.0,553000000.0,0.0,0.0,667000000.0,0.0,4782000000.0,438000000.0,49000000.0,423000000.0,423000000.0,0.0,0.62,487000000.0,15000000.0,486000000.0,1220000000.0,0.61,1040000000.0,423000000.0,1706000000.0,3076000000.0,712543329.0,0.0,5.0,0.0731597845601437,0.356754496026767,0.225594390270626,25365000000.0,0.356754496026767,6.71117082340967,-0.138888888888889,0.381431105854524,0.120797099253603,35.5978352019629,0.0673799020850587
5,2019,3,2019-08-31 00:00:00+00:00,8932000000.0,695000000.0,18706000000.0,0.0,1153000000.0,1845000000.0,44001000000.0,482000000.0,0.0,26576000000.0,9774000000.0,41289000000.0,716386738.0,0.0,441000000.0,0.0,4052000000.0,36466000000.0,10738000000.0,8893000000.0,0.0,-2183000000.0,2712000000.0,0.0,25295000000.0,4674000000.0,-347000000.0,-418000000.0,-46000000.0,-154000000.0,1245000000.0,-6000000.0,11000000.0,-886000000.0,827000000.0,-399000000.0,0.0,-377000000.0,548000000.0,0.0,0.0,563000000.0,0.0,6533000000.0,1827000000.0,52000000.0,1780000000.0,1780000000.0,0.0,2.58,1879000000.0,47000000.0,1890000000.0,1134000000.0,2.58,2427000000.0,1780000000.0,3024000000.0,3509000000.0,716386738.0,0.0,6.0,0.119431117203564,0.462880759222409,0.303627407075683,25295000000.0,0.462880759222409,9.11937596477393,0.0661157024793388,0.351571456809646,0.124787178729087,35.3091405218057,0.0700052618334058
6,2019,2,2019-05-31 00:00:00+00:00,10377000000.0,792000000.0,20404000000.0,0.0,1202000000.0,2094000000.0,44512000000.0,501000000.0,0.0,25138000000.0,10027000000.0,41677000000.0,716982054.0,0.0,405000000.0,0.0,4079000000.0,36814000000.0,11174000000.0,9080000000.0,0.0,-2076000000.0,2835000000.0,0.0,24108000000.0,5815000000.0,-346000000.0,-886000000.0,551000000.0,-40000000.0,2053000000.0,-6000000.0,7000000.0,-638000000.0,1167000000.0,-859000000.0,0.0,-236000000.0,543000000.0,0.0,0.0,621000000.0,0.0,4838000000.0,459000000.0,54000000.0,451000000.0,451000000.0,0.0,0.65,513000000.0,8000000.0,516000000.0,1163000000.0,0.65,1056000000.0,451000000.0,1679000000.0,3159000000.0,716982054.0,0.0,6.0,0.110397062198761,0.347044233154196,0.273200346921075,24108000000.0,0.347044233154196,6.74772816559227,-0.177215189873418,0.376638460262154,0.12261149764998,33.6242725539683,0.0692252427634476
7,2019,1,2019-02-28 00:00:00+00:00,9642000000.0,798000000.0,19689000000.0,0.0,649000000.0,2452000000.0,43930000000.0,444000000.0,0.0,25033000000.0,10047000000.0,41829000000.0,718595612.0,0.0,406000000.0,0.0,4124000000.0,37005000000.0,11586000000.0,9134000000.0,0.0,-1869000000.0,2101000000.0,0.0,24241000000.0,4755000000.0,-348000000.0,-2129000000.0,-331000000.0,-274000000.0,1116000000.0,1000000.0,20000000.0,612000000.0,-1013000000.0,-2059000000.0,0.0,1263000000.0,516000000.0,0.0,0.0,629000000.0,0.0,4673000000.0,338000000.0,51000000.0,336000000.0,336000000.0,0.0,0.48,389000000.0,2000000.0,387000000.0,1145000000.0,0.48,905000000.0,336000000.0,1532000000.0,3141000000.0,718595612.0,0.0,5.0,0.104206049149338,0.327840787502675,0.217900850445966,24241000000.0,0.327840787502675,6.5029620581652,-0.111111111111111,0.376799636978672,0.127355532481418,33.7338547511197,0.0727558907134635
8,2018,4,2018-11-30 00:00:00+00:00,9204000000.0,730000000.0,17958000000.0,0.0,982000000.0,2426000000.0,42401000000.0,450000000.0,0.0,25066000000.0,8754000000.0,40176000000.0,725174680.0,0.0,358000000.0,0.0,4101000000.0,35336000000.0,10323000000.0,7897000000.0,0.0,-1949000000.0,2225000000.0,0.0,24443000000.0,4395000000.0,-352000000.0,-858000000.0,454000000.0,-263000000.0,1113000000.0,-8000000.0,16000000.0,247000000.0,255000000.0,-897000000.0,0.0,874000000.0,507000000.0,0.0,0.0,656000000.0,0.0,4456000000.0,507000000.0,47000000.0,493000000.0,493000000.0,0.0,0.72,554000000.0,14000000.0,552000000.0,1163000000.0,0.72,1061000000.0,493000000.0,1715000000.0,2741000000.0,725174680.0,0.0,7.0,0.0462549894341395,0.384874326750449,0.24174272055628,24443000000.0,0.384874326750449,6.1447263988864,-0.0526315789473685,0.323078181892566,0.129429639058843,33.7063616175898,0.075146472442916
10,2018,3,2018-08-31 00:00:00+00:00,8020000000.0,666000000.0,17099000000.0,0.0,526000000.0,1320000000.0,41753000000.0,405000000.0,0.0,24921000000.0,9079000000.0,39998000000.0,736796124.0,0.0,366000000.0,0.0,4131000000.0,35178000000.0,9617000000.0,8297000000.0,0.0,-1840000000.0,1755000000.0,0.0,24654000000.0,4418000000.0,-357000000.0,-403000000.0,-526000000.0,-692000000.0,1349000000.0,5000000.0,17000000.0,-1368000000.0,946000000.0,-514000000.0,0.0,-306000000.0,510000000.0,0.0,0.0,573000000.0,0.0,5836000000.0,1744000000.0,49000000.0,1707000000.0,1707000000.0,0.0,2.42,1793000000.0,37000000.0,1794000000.0,1084000000.0,2.41,2303000000.0,1707000000.0,2878000000.0,2958000000.0,736796124.0,0.0,7.0,0.0582048957388939,0.493145990404387,0.218827930174564,24654000000.0,0.493145990404387,7.92077999585134,0.315217391304348,0.336537681512128,0.131913361115398,33.4610880770594,0.0771564072317581
11,2018,2,2018-05-31 00:00:00+00:00,9308000000.0,745000000.0,18251000000.0,0.0,1053000000.0,1685000000.0,42184000000.0,402000000.0,0.0,23564000000.0,8943000000.0,39906000000.0,741690498.0,0.0,342000000.0,0.0,4133000000.0,35227000000.0,9857000000.0,8172000000.0,0.0,-1855000000.0,2278000000.0,0.0,23933000000.0,5308000000.0,-323000000.0,-1525000000.0,586000000.0,-295000000.0,2023000000.0,-10000000.0,14000000.0,89000000.0,498000000.0,-1515000000.0,0.0,718000000.0,512000000.0,0.0,0.0,605000000.0,0.0,4357000000.0,564000000.0,49000000.0,561000000.0,561000000.0,0.0,0.79,613000000.0,3000000.0,559000000.0,1117000000.0,0.78,1125000000.0,561000000.0,1676000000.0,2681000000.0,741690498.0,0.0,6.0,0.104435994930292,0.38466834978196,0.244735711216158,23933000000.0,0.38466834978196,5.87441798398232,0.519230769230769,0.341453223582501,0.116935358778942,32.2681766377436,0.0685142323958169
