,date,quarter,year,statementData.balanceSheet.liabilitiesCurrent,statementData.balanceSheet.acctPay,statementData.balanceSheet.totalLiabilities,statementData.balanceSheet.investmentsCurrent,statementData.balanceSheet.cashAndEq,statementData.balanceSheet.debtCurrent,statementData.balanceSheet.totalAssets,statementData.balanceSheet.inventory,statementData.balanceSheet.taxAssets,statementData.balanceSheet.retainedEarnings,statementData.balanceSheet.liabilitiesNonCurrent,statementData.balanceSheet.assetsNonCurrent,statementData.balanceSheet.sharesBasic,statementData.balanceSheet.investments,statementData.balanceSheet.acctRec,statementData.balanceSheet.deferredRev,statementData.balanceSheet.intangibles,statementData.balanceSheet.ppeq,statementData.balanceSheet.debt,statementData.balanceSheet.debtNonCurrent,statementData.balanceSheet.taxLiabilities,statementData.balanceSheet.accoci,statementData.balanceSheet.assetsCurrent,statementData.balanceSheet.investmentsNonCurrent,statementData.balanceSheet.equity,statementData.balanceSheet.deposits,statementData.cashFlow.payDiv,statementData.cashFlow.capex,statementData.cashFlow.ncf,statementData.cashFlow.issrepayEquity,statementData.cashFlow.ncfo,statementData.cashFlow.ncfx,statementData.cashFlow.sbcomp,statementData.cashFlow.ncff,statementData.cashFlow.freeCashFlow,statementData.cashFlow.ncfi,statementData.cashFlow.investmentsAcqDisposals,statementData.cashFlow.issrepayDebt,statementData.cashFlow.depamor,statementData.cashFlow.businessAcqDisposals,statementData.incomeStatement.rnd,statementData.incomeStatement.sga,statementData.incomeStatement.netIncDiscOps,statementData.incomeStatement.revenue,statementData.incomeStatement.ebt,statementData.incomeStatement.intexp,statementData.incomeStatement.netinc,statementData.incomeStatement.netIncComStock,statementData.incomeStatement.nonControllingInterests,statementData.incomeStatement.eps,statementData.incomeStatement.ebit,statementData.incomeStatement.taxExp,statementData.incomeStatement.opinc,statementData.incomeStatement.opex,statementData.incomeStatement.epsDil,statementData.incomeStatement.ebitda,statementData.incomeStatement.consolidatedIncome,statementData.incomeStatement.grossProfit,statementData.incomeStatement.costRev,statementData.incomeStatement.shareswa,statementData.incomeStatement.prefDVDs,statementData.overview.piotroskiFScore,statementData.overview.revenueQoQ,statementData.overview.profitMargin,statementData.overview.currentRatio,statementData.overview.bookVal,statementData.overview.grossMargin,statementData.overview.rps,statementData.overview.epsQoQ,statementData.overview.longTermDebtEquity,statementData.overview.roe,statementData.overview.bvps,statementData.overview.roa
0,2020-09-30 00:00:00+00:00,3,2020,6006000000.0,486000000.0,24919000000.0,0.0,1577000000.0,1316000000.0,25148000000.0,0.0,202000000.0,9370000000.0,18913000000.0,21608000000.0,324315074.0,671000000.0,1791000000.0,1615000000.0,17589000000.0,2547000000.0,11812000000.0,10496000000.0,146000000.0,-446000000.0,3540000000.0,671000000.0,229000000.0,0.0,0.0,-18000000.0,-710000000.0,0.0,118000000.0,0.0,52000000.0,-798000000.0,100000000.0,-30000000.0,-2000000.0,-797000000.0,101000000.0,0.0,0.0,131000000.0,0.0,2254000000.0,127000000.0,113000000.0,100000000.0,100000000.0,0.0,0.31,240000000.0,27000000.0,252000000.0,185000000.0,0.31,341000000.0,100000000.0,437000000.0,1817000000.0,324315074.0,0.0,6.0,-0.573429220287661,0.193877551020408,0.589410589410589,229000000.0,0.193877551020408,6.95003156097518,-0.735042735042735,45.8340611353712,0.845138055222089,0.706103472698898,0.00694088417399535
1,2020-06-30 00:00:00+00:00,2,2020,6118000000.0,555000000.0,25759000000.0,0.0,2283000000.0,1665000000.0,25680000000.0,0.0,184000000.0,9270000000.0,19641000000.0,21567000000.0,324255928.0,682000000.0,1621000000.0,1665000000.0,17474000000.0,2577000000.0,12628000000.0,10963000000.0,121000000.0,-608000000.0,4113000000.0,682000000.0,-79000000.0,0.0,0.0,-20000000.0,518000000.0,0.0,991000000.0,0.0,50000000.0,-449000000.0,971000000.0,-24000000.0,0.0,-436000000.0,93000000.0,0.0,0.0,178000000.0,0.0,1464000000.0,-298000000.0,127000000.0,-234000000.0,-234000000.0,0.0,-0.72,-171000000.0,-64000000.0,-154000000.0,256000000.0,-0.72,-78000000.0,-234000000.0,102000000.0,1362000000.0,324255928.0,0.0,6.0,-0.724033930254477,0.069672131147541,0.672278522392939,-79000000.0,0.069672131147541,4.51495215223945,-2.02857142857143,-138.772151898734,1.28432732316227,-0.24363471313314,0.0183199461876311
2,2020-03-31 00:00:00+00:00,1,2020,6516000000.0,828000000.0,25569000000.0,0.0,1760000000.0,1664000000.0,25549000000.0,0.0,155000000.0,9504000000.0,19053000000.0,21500000000.0,324214545.0,706000000.0,2068000000.0,862000000.0,17387000000.0,2636000000.0,13079000000.0,11415000000.0,212000000.0,-739000000.0,4049000000.0,706000000.0,-20000000.0,0.0,-156000000.0,-59000000.0,1529000000.0,-150000000.0,514000000.0,0.0,41000000.0,850000000.0,455000000.0,165000000.0,-28000000.0,1251000000.0,175000000.0,260000000.0,0.0,270000000.0,0.0,4681000000.0,19000000.0,93000000.0,31000000.0,31000000.0,0.0,0.1,112000000.0,-12000000.0,114000000.0,418000000.0,0.09,287000000.0,31000000.0,532000000.0,4149000000.0,324214545.0,0.0,6.0,-0.0660415003990423,0.113650929288614,0.621393492940454,-20000000.0,0.113650929288614,14.4379703877875,-0.909090909090909,-570.75,1.34588917059037,-0.0616875470531404,0.0370470066297792
3,2019-12-31 00:00:00+00:00,4,2019,6677000000.0,720000000.0,24348000000.0,0.0,225000000.0,977000000.0,25051000000.0,0.0,154000000.0,9644000000.0,17671000000.0,21924000000.0,326937219.0,694000000.0,2395000000.0,840000000.0,17689000000.0,2792000000.0,11822000000.0,10845000000.0,290000000.0,-361000000.0,3127000000.0,694000000.0,703000000.0,0.0,-157000000.0,-418000000.0,-47000000.0,-432000000.0,495000000.0,0.0,49000000.0,-501000000.0,77000000.0,-41000000.0,-5000000.0,105000000.0,196000000.0,391000000.0,0.0,267000000.0,0.0,5371000000.0,326000000.0,95000000.0,279000000.0,279000000.0,0.0,0.86,421000000.0,47000000.0,274000000.0,393000000.0,0.85,617000000.0,279000000.0,667000000.0,4704000000.0,326937219.0,0.0,5.0,0.0155038759689923,0.124185440327686,0.468324097648645,703000000.0,0.124185440327686,16.4282305221419,-0.0851063829787234,15.4267425320057,1.16149635036496,2.15025992497966,0.0511748507567687
5,2019-09-30 00:00:00+00:00,3,2019,5738000000.0,813000000.0,23974000000.0,0.0,276000000.0,227000000.0,24812000000.0,0.0,169000000.0,9522000000.0,18236000000.0,21912000000.0,329358821.0,689000000.0,2394000000.0,799000000.0,17540000000.0,2915000000.0,11647000000.0,11420000000.0,291000000.0,-504000000.0,2900000000.0,689000000.0,838000000.0,0.0,-157000000.0,-93000000.0,-20000000.0,-599000000.0,452000000.0,0.0,48000000.0,-403000000.0,359000000.0,-69000000.0,30000000.0,361000000.0,68000000.0,2000000.0,0.0,220000000.0,0.0,5284000000.0,527000000.0,100000000.0,387000000.0,387000000.0,0.0,1.17,627000000.0,140000000.0,607000000.0,281000000.0,1.16,695000000.0,387000000.0,888000000.0,4396000000.0,329358821.0,0.0,6.0,0.0461294793110276,0.168054504163513,0.505402579295922,838000000.0,0.168054504163513,16.043292795246,-0.193103448275862,13.6276849642005,0.88791059939045,2.54433750234975,0.0534300589931429
6,2019-06-30 00:00:00+00:00,2,2019,5624000000.0,927000000.0,23653000000.0,0.0,284000000.0,229000000.0,24893000000.0,0.0,171000000.0,9292000000.0,18029000000.0,22024000000.0,332988834.0,677000000.0,2328000000.0,768000000.0,17681000000.0,2922000000.0,11307000000.0,11078000000.0,359000000.0,-326000000.0,2869000000.0,677000000.0,1240000000.0,0.0,-159000000.0,-76000000.0,20000000.0,-430000000.0,587000000.0,0.0,50000000.0,-481000000.0,511000000.0,-86000000.0,-8000000.0,144000000.0,71000000.0,0.0,0.0,229000000.0,0.0,5305000000.0,314000000.0,102000000.0,232000000.0,232000000.0,0.0,0.7,416000000.0,82000000.0,409000000.0,458000000.0,0.69,487000000.0,232000000.0,867000000.0,4438000000.0,332988834.0,0.0,6.0,-0.0192272139027546,0.163430725730443,0.510135135135135,1240000000.0,0.163430725730443,15.9314651373565,-0.62962962962963,8.93387096774194,0.772186147186147,3.72384859007014,0.0587436192985345
7,2019-03-31 00:00:00+00:00,1,2019,5848000000.0,745000000.0,23143000000.0,0.0,258000000.0,231000000.0,24746000000.0,0.0,171000000.0,9219000000.0,17295000000.0,22011000000.0,339668839.0,708000000.0,2218000000.0,743000000.0,17655000000.0,2940000000.0,11145000000.0,10914000000.0,441000000.0,-360000000.0,2735000000.0,708000000.0,1603000000.0,0.0,-139000000.0,-66000000.0,-60000000.0,-792000000.0,151000000.0,0.0,40000000.0,-123000000.0,85000000.0,-88000000.0,4000000.0,903000000.0,68000000.0,2000000.0,0.0,222000000.0,0.0,5012000000.0,432000000.0,97000000.0,375000000.0,375000000.0,0.0,1.1,529000000.0,57000000.0,510000000.0,285000000.0,1.09,597000000.0,375000000.0,795000000.0,4217000000.0,339668839.0,0.0,5.0,0.000598921940507147,0.158619313647247,0.467681258549932,1603000000.0,0.158619313647247,14.7555484181462,-0.0598290598290597,6.80848409232689,0.828199710886245,4.71930249686519,0.077487281390776
8,2018-12-31 00:00:00+00:00,4,2018,6437000000.0,767000000.0,21471000000.0,0.0,316000000.0,833000000.0,23696000000.0,0.0,171000000.0,8982000000.0,15034000000.0,20990000000.0,341130300.0,857000000.0,2133000000.0,731000000.0,17419000000.0,1956000000.0,9347000000.0,8514000000.0,485000000.0,-391000000.0,2706000000.0,857000000.0,2225000000.0,0.0,-139000000.0,-94000000.0,-53000000.0,-337000000.0,533000000.0,0.0,44000000.0,-453000000.0,439000000.0,-133000000.0,1000000.0,23000000.0,76000000.0,19000000.0,0.0,242000000.0,0.0,5289000000.0,345000000.0,94000000.0,317000000.0,317000000.0,0.0,0.94,439000000.0,28000000.0,422000000.0,395000000.0,0.93,515000000.0,317000000.0,817000000.0,4472000000.0,341130300.0,0.0,7.0,0.0072367168158447,0.154471544715447,0.420382165605096,2225000000.0,0.154471544715447,15.5043395441566,1.76470588235294,3.82651685393258,0.696239503468419,6.52243438944005,0.0795768697121754
10,2018-09-30 00:00:00+00:00,3,2018,6051000000.0,759000000.0,21509000000.0,0.0,373000000.0,617000000.0,23833000000.0,0.0,171000000.0,8705000000.0,15458000000.0,21030000000.0,346988137.0,811000000.0,2175000000.0,632000000.0,17470000000.0,1967000000.0,9327000000.0,8710000000.0,551000000.0,-309000000.0,2803000000.0,811000000.0,2324000000.0,0.0,-142000000.0,-74000000.0,10000000.0,-840000000.0,695000000.0,0.0,47000000.0,-652000000.0,621000000.0,-33000000.0,18000000.0,334000000.0,65000000.0,24000000.0,0.0,221000000.0,0.0,5051000000.0,594000000.0,86000000.0,503000000.0,503000000.0,0.0,1.45,680000000.0,91000000.0,596000000.0,285000000.0,1.43,745000000.0,503000000.0,881000000.0,4170000000.0,346988137.0,0.0,6.0,-0.00531705395825133,0.174420906751138,0.463229218311023,2324000000.0,0.174420906751138,14.5566936197591,0.115384615384615,3.74784853700516,0.553561276699423,6.6976353142586,0.0709948232941348
11,2018-06-30 00:00:00+00:00,2,2018,5904000000.0,834000000.0,21003000000.0,0.0,366000000.0,616000000.0,23844000000.0,0.0,171000000.0,8363000000.0,15099000000.0,21027000000.0,353355376.0,759000000.0,2174000000.0,645000000.0,17543000000.0,1958000000.0,8991000000.0,8375000000.0,567000000.0,-244000000.0,2817000000.0,759000000.0,2841000000.0,0.0,-144000000.0,-324000000.0,-340000000.0,-858000000.0,454000000.0,0.0,51000000.0,-859000000.0,130000000.0,65000000.0,23000000.0,149000000.0,70000000.0,328000000.0,0.0,217000000.0,0.0,5409000000.0,874000000.0,85000000.0,667000000.0,667000000.0,0.0,1.89,959000000.0,207000000.0,818000000.0,293000000.0,1.87,1029000000.0,667000000.0,1111000000.0,4298000000.0,353355376.0,0.0,7.0,0.0379965457685665,0.205398410057312,0.477134146341463,2841000000.0,0.205398410057312,15.307535606873,0.465116279069767,2.94790566701866,0.465071374387973,8.04006445907307,0.0699512498703454
