,year,quarter,date,statementData.balanceSheet.liabilitiesCurrent,statementData.balanceSheet.acctPay,statementData.balanceSheet.totalLiabilities,statementData.balanceSheet.investmentsCurrent,statementData.balanceSheet.cashAndEq,statementData.balanceSheet.debtCurrent,statementData.balanceSheet.totalAssets,statementData.balanceSheet.inventory,statementData.balanceSheet.taxAssets,statementData.balanceSheet.retainedEarnings,statementData.balanceSheet.liabilitiesNonCurrent,statementData.balanceSheet.assetsNonCurrent,statementData.balanceSheet.sharesBasic,statementData.balanceSheet.investments,statementData.balanceSheet.acctRec,statementData.balanceSheet.deferredRev,statementData.balanceSheet.intangibles,statementData.balanceSheet.ppeq,statementData.balanceSheet.debt,statementData.balanceSheet.debtNonCurrent,statementData.balanceSheet.taxLiabilities,statementData.balanceSheet.accoci,statementData.balanceSheet.assetsCurrent,statementData.balanceSheet.investmentsNonCurrent,statementData.balanceSheet.equity,statementData.balanceSheet.deposits,statementData.cashFlow.payDiv,statementData.cashFlow.capex,statementData.cashFlow.ncf,statementData.cashFlow.issrepayEquity,statementData.cashFlow.ncfo,statementData.cashFlow.ncfx,statementData.cashFlow.sbcomp,statementData.cashFlow.ncff,statementData.cashFlow.freeCashFlow,statementData.cashFlow.ncfi,statementData.cashFlow.investmentsAcqDisposals,statementData.cashFlow.issrepayDebt,statementData.cashFlow.depamor,statementData.cashFlow.businessAcqDisposals,statementData.incomeStatement.rnd,statementData.incomeStatement.sga,statementData.incomeStatement.netIncDiscOps,statementData.incomeStatement.revenue,statementData.incomeStatement.ebt,statementData.incomeStatement.intexp,statementData.incomeStatement.netinc,statementData.incomeStatement.netIncComStock,statementData.incomeStatement.nonControllingInterests,statementData.incomeStatement.eps,statementData.incomeStatement.ebit,statementData.incomeStatement.taxExp,statementData.incomeStatement.opinc,statementData.incomeStatement.opex,statementData.incomeStatement.epsDil,statementData.incomeStatement.ebitda,statementData.incomeStatement.consolidatedIncome,statementData.incomeStatement.grossProfit,statementData.incomeStatement.costRev,statementData.incomeStatement.shareswa,statementData.incomeStatement.prefDVDs,statementData.overview.piotroskiFScore,statementData.overview.revenueQoQ,statementData.overview.profitMargin,statementData.overview.currentRatio,statementData.overview.bookVal,statementData.overview.grossMargin,statementData.overview.rps,statementData.overview.epsQoQ,statementData.overview.longTermDebtEquity,statementData.overview.roe,statementData.overview.bvps,statementData.overview.roa
0,2020,3,2020-09-30 00:00:00+00:00,1926495000.0,847733000.0,6745626000.0,0.0,421382000.0,316507000.0,12161212000.0,2245846000.0,0.0,4595028000.0,4819131000.0,8058704000.0,304292579.0,147536000.0,1174504000.0,0.0,5273036000.0,2487978000.0,4448261000.0,4131754000.0,304898000.0,-209722000.0,4102508000.0,147536000.0,5388188000.0,0.0,0.0,-25821000.0,-55044000.0,0.0,221589000.0,14458000.0,7088000.0,-260629000.0,195768000.0,-30462000.0,-6917000.0,-256025000.0,76327000.0,-1641000.0,0.0,813893000.0,0.0,3047684000.0,271993000.0,25182000.0,193483000.0,193483000.0,448000.0,0.64,297175000.0,78510000.0,296002000.0,902540000.0,0.64,373502000.0,193931000.0,1198542000.0,1849142000.0,304292579.0,0.0,7.0,-0.0317967655227998,0.393263212327787,2.12951915265807,5415586000.0,0.393263212327787,10.0156369570879,0.28,0.766816970751577,0.116795227760111,17.7972989607479,0.0484729367531515
1,2020,2,2020-06-30 00:00:00+00:00,1949768000.0,756846000.0,6887358000.0,0.0,476426000.0,309377000.0,12035299000.0,2288293000.0,0.0,4401545000.0,4937590000.0,7928326000.0,303968001.0,136673000.0,1125816000.0,0.0,5176149000.0,2469018000.0,4579332000.0,4269955000.0,574363000.0,-279763000.0,4106973000.0,136673000.0,5118506000.0,0.0,0.0,-32181000.0,138363000.0,0.0,718489000.0,6388000.0,7795000.0,-555415000.0,686308000.0,-31099000.0,0.0,-551874000.0,72930000.0,4594000.0,0.0,737369000.0,-277000.0,2626323000.0,160661000.0,25616000.0,118792000.0,118792000.0,-22000.0,0.39,186277000.0,41869000.0,180453000.0,830551000.0,0.39,259207000.0,118770000.0,1011004000.0,1615319000.0,303968001.0,0.0,6.0,-0.191446083690739,0.384950365967933,2.10639060647215,5147941000.0,0.384950365967933,8.64012985366838,-0.204081632653061,0.834219008437228,0.111858402740011,16.9357991073541,0.0449025902353955
2,2020,1,2020-03-31 00:00:00+00:00,1938968000.0,893807000.0,7366751000.0,0.0,332784000.0,309963000.0,12354070000.0,2718630000.0,0.0,4282753000.0,5427783000.0,7911406000.0,307148085.0,145859000.0,1168626000.0,0.0,5154060000.0,2471609000.0,5087120000.0,4777157000.0,300117000.0,-313903000.0,4442664000.0,145859000.0,4957835000.0,0.0,0.0,-39010000.0,-196794000.0,-88006000.0,194563000.0,-11746000.0,7968000.0,-334739000.0,155553000.0,-44872000.0,0.0,-239442000.0,71379000.0,-5457000.0,0.0,899811000.0,915000.0,3000935000.0,205547000.0,25931000.0,145136000.0,145136000.0,843000.0,0.48,231478000.0,60411000.0,241849000.0,972027000.0,0.48,302857000.0,145979000.0,1213876000.0,1787059000.0,307148085.0,0.0,8.0,-0.0320510608156687,0.40449926439593,2.29125184118562,4987319000.0,0.40449926439593,9.77031974658087,0.548387096774194,0.963557076828898,0.119918265340268,16.2375064132339,0.0468337163784753
3,2019,4,2019-12-31 00:00:00+00:00,2178512000.0,942795000.0,7731376000.0,0.0,523020000.0,547894000.0,12779956000.0,2772777000.0,0.0,4140136000.0,5552864000.0,8092137000.0,306461589.0,139243000.0,1131132000.0,0.0,5256873000.0,2542911000.0,5400880000.0,4852986000.0,310129000.0,-200885000.0,4687819000.0,139243000.0,5008876000.0,0.0,0.0,-84134000.0,91921000.0,0.0,98862000.0,8798000.0,6858000.0,89025000.0,14728000.0,-104764000.0,-700000.0,90198000.0,84167000.0,-13815000.0,0.0,893276000.0,-440000.0,3009860000.0,190596000.0,34555000.0,140388000.0,140388000.0,885000.0,0.46,225151000.0,50208000.0,206768000.0,989246000.0,0.46,309318000.0,141273000.0,1196014000.0,1813846000.0,306461589.0,0.0,4.0,0.0023574812815188,0.397365325962005,2.15184446998685,5048580000.0,0.397365325962005,9.82132870165337,2.83333333333333,0.968877249107385,0.111218109117487,16.4737774037972,0.0428196848719286
5,2019,3,2019-09-30 00:00:00+00:00,2054051000.0,997874000.0,7538990000.0,0.0,433391000.0,353715000.0,12411690000.0,2582188000.0,0.0,3999748000.0,5484939000.0,7927832000.0,308205030.0,144009000.0,1223197000.0,0.0,5147094000.0,2487448000.0,5220250000.0,4866535000.0,296199000.0,-260746000.0,4483858000.0,144009000.0,4817767000.0,0.0,0.0,-59857000.0,56142000.0,-101051000.0,326767000.0,-9600000.0,7178000.0,-217706000.0,266910000.0,-43319000.0,-6894000.0,-109455000.0,77878000.0,19755000.0,0.0,892124000.0,-781000.0,3147773000.0,210010000.0,32104000.0,152263000.0,152263000.0,330000.0,0.5,242114000.0,57747000.0,231364000.0,968965000.0,0.5,319992000.0,152593000.0,1200329000.0,1947444000.0,308205030.0,0.0,4.0,0.00813322410034911,0.38132641712093,2.18293411409941,4872700000.0,0.38132641712093,10.2132434373313,0.19047619047619,1.01012253187006,0.0908357967729374,15.8099301623987,0.0355399195017622
6,2019,2,2019-06-30 00:00:00+00:00,2106946000.0,1031952000.0,7794488000.0,0.0,375967000.0,352143000.0,12704236000.0,2650138000.0,0.0,3847485000.0,5687542000.0,8072387000.0,313994156.0,133154000.0,1285802000.0,0.0,5290048000.0,2501231000.0,5394321000.0,5042178000.0,303179000.0,-188553000.0,4631849000.0,133154000.0,4840489000.0,0.0,0.0,-47528000.0,65347000.0,-120300000.0,461179000.0,2411000.0,7986000.0,-339257000.0,413651000.0,-58986000.0,0.0,-220480000.0,76154000.0,-9982000.0,0.0,898368000.0,-398000.0,3248173000.0,206386000.0,35884000.0,150561000.0,150561000.0,1544000.0,0.49,242270000.0,55825000.0,236111000.0,1011076000.0,0.49,318424000.0,152105000.0,1247187000.0,2000986000.0,313994156.0,0.0,4.0,0.0717386548746499,0.383965693945489,2.19837100713545,4909748000.0,0.383965693945489,10.3446925298826,-0.0392156862745099,1.04166707124012,0.0869575645278507,15.636431144279,0.0346448534365343
7,2019,1,2019-03-31 00:00:00+00:00,1971488000.0,952688000.0,7809136000.0,0.0,316066000.0,352455000.0,12665910000.0,2692006000.0,0.0,3696924000.0,5837648000.0,8021140000.0,314775176.0,134234000.0,1353491000.0,0.0,5243915000.0,2485918000.0,5555035000.0,5202580000.0,305770000.0,-190854000.0,4644770000.0,134234000.0,4799482000.0,0.0,0.0,-51764000.0,-15803000.0,-70462000.0,177225000.0,-2513000.0,5673000.0,-132731000.0,125461000.0,-57784000.0,0.0,-60821000.0,76207000.0,-4785000.0,0.0,896532000.0,0.0,3100303000.0,149598000.0,36089000.0,98048000.0,98048000.0,1015000.0,0.31,185687000.0,51550000.0,222400000.0,985864000.0,0.31,261894000.0,99063000.0,1208264000.0,1892039000.0,314775176.0,0.0,5.0,0.139497214752915,0.389724488219377,2.35597173302602,4856774000.0,0.389724488219377,9.84926142968784,-0.36734693877551,1.08398781368489,0.088854330270981,15.4293424968175,0.0360395385961632
8,2018,4,2018-12-31 00:00:00+00:00,1690348000.0,942398000.0,6554650000.0,0.0,331761000.0,121826000.0,11393402000.0,2836075000.0,0.0,3598876000.0,4864302000.0,6872453000.0,318202654.0,179169000.0,1154083000.0,0.0,5310210000.0,1220162000.0,4310500000.0,4188674000.0,311434000.0,-174950000.0,4520949000.0,179169000.0,4782298000.0,0.0,0.0,-50605000.0,-4096000.0,-60000000.0,189572000.0,-9926000.0,5216000.0,-96319000.0,138967000.0,-87423000.0,-49234000.0,-39219000.0,83100000.0,18653000.0,0.0,880646000.0,4397000.0,3002781000.0,71017000.0,38730000.0,36049000.0,36049000.0,2010000.0,0.12,109747000.0,34968000.0,164146000.0,997663000.0,0.12,192847000.0,38059000.0,1161809000.0,1840972000.0,318202654.0,0.0,4.0,0.215772180957992,0.38691100016951,2.67456701223653,4838752000.0,0.38691100016951,9.43669376183141,-0.692307692307692,0.875870554281645,0.102431636086693,15.2065105025805,0.0434854564557507
10,2018,3,2018-09-30 00:00:00+00:00,1735680000.0,941747000.0,6687920000.0,0.0,341346000.0,118365000.0,11585336000.0,2794894000.0,0.0,3562827000.0,4952240000.0,6992276000.0,318081581.0,157409000.0,1255876000.0,0.0,5428638000.0,1201003000.0,4368502000.0,4250137000.0,325537000.0,-134791000.0,4593060000.0,157409000.0,4840460000.0,0.0,0.0,-56342000.0,-3856000.0,0.0,192498000.0,974000.0,5700000.0,-75029000.0,136156000.0,-122299000.0,-11066000.0,-74020000.0,81473000.0,-60687000.0,0.0,879150000.0,0.0,3122378000.0,180170000.0,40860000.0,134102000.0,134102000.0,378000.0,0.42,221030000.0,46068000.0,234733000.0,962465000.0,0.42,302503000.0,134480000.0,1197198000.0,1925180000.0,318081581.0,0.0,4.0,0.266273825938843,0.383425068969868,2.64625967920354,4897416000.0,0.383425068969868,9.81628043404374,0.0499999999999998,0.878044028873289,0.125130693133843,15.3967293063725,0.0539421193484104
11,2018,2,2018-06-30 00:00:00+00:00,1788308000.0,981643000.0,6771656000.0,0.0,345202000.0,177372000.0,11548631000.0,2718158000.0,0.0,3428725000.0,4983348000.0,6955025000.0,309710577.0,202653000.0,1301514000.0,0.0,5395007000.0,1188464000.0,4438548000.0,4261176000.0,332602000.0,-116061000.0,4593606000.0,202653000.0,4719472000.0,0.0,0.0,-53232000.0,99523000.0,-2255000.0,183506000.0,-71236000.0,5862000.0,1171849000.0,130274000.0,-1184596000.0,0.0,1171000000.0,68438000.0,-1133004000.0,0.0,826044000.0,0.0,3030751000.0,217782000.0,38272000.0,157007000.0,157007000.0,859000.0,0.51,256054000.0,60775000.0,256794000.0,905085000.0,0.5,324492000.0,157866000.0,1161879000.0,1868872000.0,309710577.0,0.0,4.0,0.23280891600306,0.383363397388964,2.56868839148514,4776975000.0,0.383363397388964,9.78575232837463,0.0408163265306123,0.902892526960643,0.128191306035353,15.4239969660449,0.0564770021752037
