,year,quarter,date,statementData.balanceSheet.taxAssets,statementData.balanceSheet.totalAssets,statementData.balanceSheet.intangibles,statementData.balanceSheet.accoci,statementData.balanceSheet.acctPay,statementData.balanceSheet.investments,statementData.balanceSheet.deferredRev,statementData.balanceSheet.cashAndEq,statementData.balanceSheet.ppeq,statementData.balanceSheet.acctRec,statementData.balanceSheet.retainedEarnings,statementData.balanceSheet.inventory,statementData.balanceSheet.taxLiabilities,statementData.balanceSheet.deposits,statementData.balanceSheet.debt,statementData.balanceSheet.sharesBasic,statementData.balanceSheet.equity,statementData.balanceSheet.totalLiabilities,statementData.cashFlow.payDiv,statementData.cashFlow.investmentsAcqDisposals,statementData.cashFlow.businessAcqDisposals,statementData.cashFlow.freeCashFlow,statementData.cashFlow.issrepayEquity,statementData.cashFlow.ncfi,statementData.cashFlow.capex,statementData.cashFlow.sbcomp,statementData.cashFlow.depamor,statementData.cashFlow.ncfo,statementData.cashFlow.ncfx,statementData.cashFlow.issrepayDebt,statementData.cashFlow.ncf,statementData.cashFlow.ncff,statementData.incomeStatement.netIncComStock,statementData.incomeStatement.costRev,statementData.incomeStatement.eps,statementData.incomeStatement.netinc,statementData.incomeStatement.epsDil,statementData.incomeStatement.ebit,statementData.incomeStatement.netIncDiscOps,statementData.incomeStatement.ebitda,statementData.incomeStatement.shareswa,statementData.incomeStatement.nonControllingInterests,statementData.incomeStatement.prefDVDs,statementData.incomeStatement.opex,statementData.incomeStatement.sga,statementData.incomeStatement.grossProfit,statementData.incomeStatement.ebt,statementData.incomeStatement.revenue,statementData.incomeStatement.intexp,statementData.incomeStatement.taxExp,statementData.incomeStatement.consolidatedIncome,statementData.incomeStatement.opinc,statementData.incomeStatement.rnd,statementData.overview.roa,statementData.overview.piotroskiFScore,statementData.overview.bookVal,statementData.overview.epsQoQ,statementData.overview.rps,statementData.overview.grossMargin,statementData.overview.longTermDebtEquity,statementData.overview.revenueQoQ,statementData.overview.bvps,statementData.overview.profitMargin,statementData.overview.roe
0,2020,3,2020-09-30 00:00:00+00:00,0.0,13071000000.0,0.0,-79000000.0,78000000.0,33000000.0,0.0,2430000000.0,10087000000.0,19000000.0,-1115000000.0,0.0,0.0,0.0,6250000000.0,705263208.0,6402000000.0,6584000000.0,0.0,-56000000.0,-1000000.0,-177000000.0,0.0,-85000000.0,-28000000.0,4000000.0,166000000.0,-149000000.0,0.0,1094000000.0,835000000.0,1069000000.0,-313000000.0,327000000.0,-0.44,-313000000.0,-0.44,-320000000.0,0.0,-154000000.0,705263208.0,-3000000.0,0.0,189000000.0,23000000.0,-129000000.0,-386000000.0,198000000.0,66000000.0,-73000000.0,-316000000.0,-318000000.0,0.0,-0.0461067984003764,2.0,6487000000.0,-1.86274509803922,0.280746248711162,-0.651515151515151,0.976257419556389,-0.84310618066561,9.19798442115812,-0.651515151515151,-0.0855210530143262
1,2020,2,2020-06-30 00:00:00+00:00,0.0,12190000000.0,0.0,-74000000.0,68000000.0,38000000.0,0.0,1578000000.0,10208000000.0,6000000.0,-802000000.0,0.0,0.0,0.0,5150000000.0,704958969.0,6717000000.0,5387000000.0,-141000000.0,-130000000.0,8000000.0,-211000000.0,0.0,-161000000.0,-39000000.0,4000000.0,168000000.0,-172000000.0,2000000.0,-750000000.0,-1229000000.0,-898000000.0,-352000000.0,265000000.0,-0.5,-352000000.0,-0.5,-358000000.0,0.0,-190000000.0,704958969.0,-4000000.0,0.0,191000000.0,23000000.0,-162000000.0,-398000000.0,103000000.0,40000000.0,-46000000.0,-356000000.0,-353000000.0,0.0,0.007283691970317,3.0,6803000000.0,-2.28205128205128,0.146107794253767,-1.57281553398058,0.766711329462558,-0.930546190155091,9.65020703212019,-1.57281553398058,0.0130074478128606
2,2020,1,2020-03-31 00:00:00+00:00,0.0,13446000000.0,0.0,-72000000.0,222000000.0,61000000.0,0.0,2796000000.0,10226000000.0,37000000.0,-451000000.0,0.0,0.0,0.0,5904000000.0,705881741.0,7064000000.0,6292000000.0,-179000000.0,-48000000.0,0.0,102000000.0,-147000000.0,-103000000.0,-55000000.0,3000000.0,164000000.0,157000000.0,-8000000.0,1500000000.0,1212000000.0,1166000000.0,-3000000.0,844000000.0,0.0,-3000000.0,0.0,-3000000.0,0.0,161000000.0,705881741.0,0.0,0.0,219000000.0,55000000.0,208000000.0,-40000000.0,1052000000.0,37000000.0,-37000000.0,-3000000.0,-11000000.0,0.0,0.0568783068783069,4.0,7154000000.0,-1.0,1.49033462532926,0.197718631178707,0.835787089467724,-0.243165467625899,10.1348421193969,0.197718631178707,0.0996286074482947
3,2019,4,2019-12-31 00:00:00+00:00,0.0,12305000000.0,0.0,-56000000.0,263000000.0,56000000.0,0.0,1573000000.0,10266000000.0,63000000.0,-307000000.0,0.0,0.0,0.0,4400000000.0,717178100.0,7319000000.0,4838000000.0,-143000000.0,-125000000.0,297000000.0,295000000.0,-87000000.0,132000000.0,-41000000.0,4000000.0,175000000.0,336000000.0,2000000.0,-700000000.0,-465000000.0,-935000000.0,80000000.0,905000000.0,0.12,80000000.0,0.12,178000000.0,0.0,353000000.0,717178100.0,1000000.0,0.0,599000000.0,89000000.0,429000000.0,88000000.0,1334000000.0,90000000.0,8000000.0,81000000.0,-170000000.0,0.0,0.0728150537208888,5.0,7467000000.0,-0.707317073170732,1.86006795243748,0.321589205397301,0.60117502391037,-0.0198383541513593,10.4116397307726,0.321589205397301,0.123498221357138
5,2019,3,2019-09-30 00:00:00+00:00,0.0,13132000000.0,0.0,-62000000.0,277000000.0,59000000.0,0.0,2030000000.0,10237000000.0,104000000.0,-208000000.0,0.0,0.0,0.0,5000000000.0,729903577.0,7499000000.0,5494000000.0,-146000000.0,-89000000.0,508000000.0,227000000.0,-195000000.0,386000000.0,-63000000.0,4000000.0,165000000.0,290000000.0,-2000000.0,589000000.0,905000000.0,231000000.0,368000000.0,886000000.0,0.51,368000000.0,0.51,418000000.0,0.0,583000000.0,729903577.0,4000000.0,0.0,239000000.0,78000000.0,376000000.0,372000000.0,1262000000.0,46000000.0,4000000.0,372000000.0,137000000.0,0.0,0.0908512836817423,4.0,7638000000.0,0.186046511627907,1.72899549990834,0.297939778129952,0.666755567408988,-0.0284834488067744,10.4643959019809,0.297939778129952,0.1525372835552
6,2019,2,2019-06-30 00:00:00+00:00,0.0,12525000000.0,0.0,-56000000.0,248000000.0,53000000.0,0.0,1107000000.0,10590000000.0,163000000.0,-432000000.0,0.0,0.0,0.0,4463000000.0,740893637.0,7467000000.0,4910000000.0,-148000000.0,-70000000.0,98000000.0,357000000.0,-200000000.0,-32000000.0,-60000000.0,3000000.0,166000000.0,417000000.0,1000000.0,0.0,36000000.0,-350000000.0,286000000.0,941000000.0,0.39,286000000.0,0.39,345000000.0,0.0,511000000.0,740893637.0,4000000.0,0.0,262000000.0,96000000.0,542000000.0,302000000.0,1483000000.0,43000000.0,16000000.0,290000000.0,280000000.0,0.0,0.0889213123391493,6.0,7615000000.0,0.392857142857143,2.00163684223948,0.365475387727579,0.597696531404848,-0.0230566534914362,10.2781284920119,0.365475387727579,0.147268089676467
7,2019,1,2019-03-31 00:00:00+00:00,0.0,12577000000.0,0.0,-59000000.0,240000000.0,54000000.0,0.0,1082000000.0,10912000000.0,145000000.0,-573000000.0,0.0,0.0,0.0,4487000000.0,740473371.0,7513000000.0,4910000000.0,-186000000.0,-52000000.0,-318000000.0,149000000.0,0.0,-428000000.0,-58000000.0,4000000.0,170000000.0,207000000.0,0.0,0.0,-482000000.0,-261000000.0,186000000.0,921000000.0,0.25,186000000.0,0.25,231000000.0,0.0,401000000.0,740473371.0,3000000.0,0.0,253000000.0,83000000.0,469000000.0,188000000.0,1390000000.0,43000000.0,2000000.0,189000000.0,216000000.0,0.0,0.0834407018835511,6.0,7667000000.0,-0.264705882352941,1.87717756564672,0.337410071942446,0.59723146545987,0.0326894502228827,10.3541873351176,0.337410071942446,0.13845997217226
8,2018,4,2018-12-31 00:00:00+00:00,0.0,12090000000.0,0.0,-59000000.0,293000000.0,48000000.0,0.0,1542000000.0,9760000000.0,71000000.0,-610000000.0,0.0,0.0,0.0,3837000000.0,742062448.0,7494000000.0,4396000000.0,-148000000.0,-94000000.0,472000000.0,299000000.0,0.0,310000000.0,-60000000.0,3000000.0,165000000.0,359000000.0,-1000000.0,-238000000.0,281000000.0,-387000000.0,303000000.0,933000000.0,0.41,303000000.0,0.41,432000000.0,0.0,597000000.0,742062448.0,3000000.0,0.0,907000000.0,82000000.0,428000000.0,390000000.0,1361000000.0,42000000.0,87000000.0,306000000.0,-479000000.0,0.0,0.089864417989418,5.0,7694000000.0,2.41666666666667,1.83407744680809,0.314474650991918,0.512009607686149,0.0126488095238095,10.368399614799,0.314474650991918,0.149657522458954
10,2018,3,2018-09-30 00:00:00+00:00,0.0,12155000000.0,0.0,-65000000.0,265000000.0,320000000.0,0.0,1269000000.0,9775000000.0,141000000.0,-728000000.0,0.0,0.0,0.0,4079000000.0,741677444.0,7322000000.0,4590000000.0,-148000000.0,-48000000.0,761000000.0,215000000.0,0.0,649000000.0,-71000000.0,4000000.0,412000000.0,286000000.0,0.0,-150000000.0,629000000.0,-306000000.0,322000000.0,899000000.0,0.43,322000000.0,0.43,409000000.0,0.0,821000000.0,741677444.0,56000000.0,0.0,-55000000.0,80000000.0,400000000.0,364000000.0,1299000000.0,45000000.0,42000000.0,378000000.0,455000000.0,0.0,0.0730197761893846,4.0,7565000000.0,2.07142857142857,1.75143522363881,0.307929176289453,0.557088227260311,0.0358851674641147,10.199851783547,0.307929176289453,0.122809477078368
11,2018,2,2018-06-30 00:00:00+00:00,0.0,12075000000.0,0.0,-68000000.0,242000000.0,322000000.0,0.0,646000000.0,10377000000.0,161000000.0,-901000000.0,0.0,0.0,0.0,4228000000.0,741336886.0,7138000000.0,4736000000.0,-148000000.0,-29000000.0,182000000.0,350000000.0,0.0,96000000.0,-57000000.0,4000000.0,189000000.0,407000000.0,-3000000.0,-25000000.0,326000000.0,-174000000.0,209000000.0,963000000.0,0.28,209000000.0,0.28,271000000.0,0.0,460000000.0,741336886.0,2000000.0,0.0,292000000.0,103000000.0,555000000.0,226000000.0,1518000000.0,45000000.0,17000000.0,211000000.0,263000000.0,0.0,0.0552906329433019,6.0,7339000000.0,0.0,2.04765205760988,0.365612648221344,0.592322779490053,0.0534351145038168,9.89968277391232,0.365612648221344,0.0930396974088868
