,year,quarter,date,statementData.balanceSheet.retainedEarnings,statementData.balanceSheet.deposits,statementData.balanceSheet.accoci,statementData.balanceSheet.inventory,statementData.balanceSheet.ppeq,statementData.balanceSheet.deferredRev,statementData.balanceSheet.cashAndEq,statementData.balanceSheet.equity,statementData.balanceSheet.taxLiabilities,statementData.balanceSheet.intangibles,statementData.balanceSheet.totalAssets,statementData.balanceSheet.taxAssets,statementData.balanceSheet.acctPay,statementData.balanceSheet.investments,statementData.balanceSheet.acctRec,statementData.balanceSheet.totalLiabilities,statementData.balanceSheet.sharesBasic,statementData.balanceSheet.debt,statementData.cashFlow.ncf,statementData.cashFlow.issrepayEquity,statementData.cashFlow.payDiv,statementData.cashFlow.ncff,statementData.cashFlow.ncfx,statementData.cashFlow.capex,statementData.cashFlow.ncfi,statementData.cashFlow.investmentsAcqDisposals,statementData.cashFlow.depamor,statementData.cashFlow.ncfo,statementData.cashFlow.issrepayDebt,statementData.cashFlow.sbcomp,statementData.cashFlow.businessAcqDisposals,statementData.cashFlow.freeCashFlow,statementData.incomeStatement.netIncComStock,statementData.incomeStatement.sga,statementData.incomeStatement.ebt,statementData.incomeStatement.ebitda,statementData.incomeStatement.prefDVDs,statementData.incomeStatement.costRev,statementData.incomeStatement.shareswaDil,statementData.incomeStatement.opinc,statementData.incomeStatement.grossProfit,statementData.incomeStatement.ebit,statementData.incomeStatement.eps,statementData.incomeStatement.taxExp,statementData.incomeStatement.revenue,statementData.incomeStatement.nonControllingInterests,statementData.incomeStatement.rnd,statementData.incomeStatement.netinc,statementData.incomeStatement.intexp,statementData.incomeStatement.netIncDiscOps,statementData.incomeStatement.epsDil,statementData.incomeStatement.shareswa,statementData.incomeStatement.consolidatedIncome,statementData.incomeStatement.opex,statementData.overview.roa,statementData.overview.piotroskiFScore,statementData.overview.bookVal,statementData.overview.epsQoQ,statementData.overview.rps,statementData.overview.grossMargin,statementData.overview.longTermDebtEquity,statementData.overview.revenueQoQ,statementData.overview.bvps,statementData.overview.profitMargin,statementData.overview.roe
0,2020,3,2020-09-30 00:00:00+00:00,109033000000.0,261234000000.0,-635000000.0,0.0,0.0,0.0,153201000000.0,92650000000.0,0.0,0.0,1132059000000.0,0.0,187357000000.0,829703000000.0,111181000000.0,1039409000000.0,344076176.0,567653000000.0,20602000000.0,0.0,-580000000.0,-17330000000.0,0.0,-548000000.0,2996000000.0,3770000000.0,468000000.0,34936000000.0,-8639000000.0,157000000.0,-226000000.0,34388000000.0,3233000000.0,5438000000.0,4299000000.0,4767000000.0,134000000.0,0.0,359900000.0,4577000000.0,10781000000.0,4299000000.0,9.07,932000000.0,10781000000.0,0.0,0.0,3367000000.0,0.0,0.0,8.98,355900000.0,3367000000.0,6204000000.0,0.00576359879218769,4.0,92650000000.0,0.877846790890269,31.333177801883,1.0,6.12685375067458,0.295326204493572,269.271767307714,1.0,0.0687282213274281
1,2020,2,2020-06-30 00:00:00+00:00,106248000000.0,268537000000.0,-341000000.0,0.0,0.0,0.0,132599000000.0,90029000000.0,0.0,0.0,1141523000000.0,0.0,199211000000.0,864676000000.0,106489000000.0,1051494000000.0,343886589.0,559937000000.0,27110000000.0,0.0,-626000000.0,34850000000.0,0.0,-640000000.0,3907000000.0,4547000000.0,499000000.0,-11647000000.0,-16167000000.0,185000000.0,0.0,-12287000000.0,197000000.0,9604000000.0,1291000000.0,1790000000.0,176000000.0,0.0,355700000.0,2881000000.0,13295000000.0,1291000000.0,0.53,918000000.0,13295000000.0,0.0,0.0,373000000.0,0.0,0.0,0.53,355700000.0,373000000.0,10414000000.0,0.00457230146657255,3.0,90029000000.0,-0.909556313993174,38.6610016943697,1.0,6.21951815526108,0.405242574780678,261.798519860279,1.0,0.0530540055116059
2,2020,1,2020-03-31 00:00:00+00:00,106501000000.0,219994000000.0,1937000000.0,0.0,0.0,0.0,105489000000.0,92379000000.0,0.0,0.0,1089756000000.0,0.0,213178000000.0,826621000000.0,120927000000.0,997377000000.0,345672769.0,545911000000.0,-28057000000.0,-1928000000.0,-538000000.0,57310000000.0,0.0,-2446000000.0,-32336000000.0,-29890000000.0,437000000.0,-53031000000.0,32066000000.0,1395000000.0,0.0,-55477000000.0,1123000000.0,5674000000.0,1348000000.0,1785000000.0,90000000.0,0.0,361100000.0,2285000000.0,8743000000.0,1348000000.0,3.12,135000000.0,8743000000.0,0.0,0.0,1213000000.0,0.0,0.0,3.11,358000000.0,1213000000.0,6458000000.0,0.00677877553286326,2.0,92379000000.0,-0.455497382198953,25.2927068142877,1.0,5.9094707671657,-0.00726694674690587,267.244076723903,1.0,0.0748246468316063
3,2019,4,2019-12-31 00:00:00+00:00,106465000000.0,190019000000.0,-1484000000.0,0.0,0.0,0.0,133546000000.0,90265000000.0,0.0,0.0,992968000000.0,0.0,174817000000.0,749935000000.0,74605000000.0,902703000000.0,354087045.0,516216000000.0,39452000000.0,-2162000000.0,-644000000.0,-7059000000.0,0.0,25000000.0,-4840000000.0,-4865000000.0,464000000.0,51351000000.0,-12769000000.0,166000000.0,0.0,51376000000.0,1724000000.0,6468000000.0,2321000000.0,2785000000.0,193000000.0,0.0,367400000.0,2657000000.0,9955000000.0,2321000000.0,4.75,404000000.0,9955000000.0,0.0,0.0,1917000000.0,0.0,0.0,4.71,362300000.0,1917000000.0,7298000000.0,0.00816113513876617,5.0,90265000000.0,-0.222585924713584,28.1145558431826,1.0,5.71889436658727,0.232054455445545,254.923192685573,1.0,0.0869134552418268
5,2019,3,2019-09-30 00:00:00+00:00,105194000000.0,182702000000.0,-484000000.0,0.0,0.0,0.0,94094000000.0,92012000000.0,0.0,0.0,1007320000000.0,0.0,188161000000.0,789494000000.0,83092000000.0,915308000000.0,359563518.0,525051000000.0,3002000000.0,-673000000.0,-550000000.0,12812000000.0,0.0,-1153000000.0,-19584000000.0,-17689000000.0,473000000.0,9774000000.0,-1857000000.0,157000000.0,-742000000.0,8621000000.0,1793000000.0,4793000000.0,2416000000.0,2889000000.0,84000000.0,0.0,374300000.0,2707000000.0,8323000000.0,2416000000.0,4.83,539000000.0,8323000000.0,0.0,0.0,1877000000.0,0.0,0.0,4.79,370000000.0,1877000000.0,5616000000.0,0.00892011483269666,5.0,92012000000.0,-0.239370078740157,23.1475096425105,1.0,5.70633178281094,-0.0563492063492064,255.899153817935,1.0,0.0935155574881248
6,2019,2,2019-06-30 00:00:00+00:00,103867000000.0,166367000000.0,-815000000.0,0.0,0.0,0.0,91092000000.0,90892000000.0,0.0,0.0,944903000000.0,0.0,185279000000.0,730808000000.0,83915000000.0,854011000000.0,365838779.0,484386000000.0,3208000000.0,-1250000000.0,-535000000.0,-6230000000.0,0.0,-821000000.0,807000000.0,1689000000.0,399000000.0,8631000000.0,-6992000000.0,192000000.0,-61000000.0,7810000000.0,2198000000.0,5419000000.0,3127000000.0,3526000000.0,223000000.0,0.0,378000000.0,3341000000.0,9461000000.0,3127000000.0,5.86,706000000.0,9461000000.0,0.0,0.0,2421000000.0,0.0,0.0,5.81,374500000.0,2421000000.0,6120000000.0,0.00974133587711127,6.0,90892000000.0,-0.0298013245033112,25.8611184573191,1.0,5.32924789860494,-0.0181610626816107,248.448237905364,1.0,0.102258511303726
7,2019,1,2019-03-31 00:00:00+00:00,101988000000.0,164136000000.0,-613000000.0,0.0,0.0,0.0,87884000000.0,90273000000.0,0.0,0.0,925349000000.0,0.0,180997000000.0,726344000000.0,73438000000.0,835076000000.0,368272261.0,473769000000.0,-42663000000.0,-1250000000.0,-375000000.0,3844000000.0,0.0,138000000.0,-2139000000.0,-2277000000.0,368000000.0,-44368000000.0,-2390000000.0,1503000000.0,0.0,-44230000000.0,2182000000.0,5198000000.0,2719000000.0,3087000000.0,69000000.0,0.0,382400000.0,2943000000.0,8807000000.0,2719000000.0,5.73,468000000.0,8807000000.0,0.0,0.0,2251000000.0,0.0,0.0,5.71,379800000.0,2251000000.0,5864000000.0,0.00983889535798168,3.0,90273000000.0,-0.183760683760684,23.9143724159013,1.0,5.24818051909209,-0.126289682539683,245.125711490934,1.0,0.105195029096798
8,2018,4,2018-12-31 00:00:00+00:00,100100000000.0,158257000000.0,693000000.0,0.0,0.0,0.0,130547000000.0,90185000000.0,0.0,0.0,931796000000.0,0.0,180235000000.0,699799000000.0,72455000000.0,841611000000.0,371973740.0,485512000000.0,11676000000.0,-1225000000.0,-521000000.0,-583000000.0,0.0,-810000000.0,-1985000000.0,-1159000000.0,377000000.0,14244000000.0,-7432000000.0,160000000.0,-16000000.0,13434000000.0,2322000000.0,4456000000.0,2708000000.0,3085000000.0,216000000.0,0.0,383900000.0,2930000000.0,8080000000.0,2708000000.0,6.11,170000000.0,8080000000.0,0.0,0.0,2538000000.0,0.0,0.0,6.06,379400000.0,2538000000.0,5150000000.0,0.0102946101294892,6.0,90185000000.0,-2.175,21.7219634912938,1.0,5.38351167045518,-0.0484041926745966,242.449910577021,1.0,0.113619013323731
10,2018,3,2018-09-30 00:00:00+00:00,98083000000.0,151518000000.0,-1839000000.0,0.0,0.0,0.0,118871000000.0,86762000000.0,0.0,0.0,957190000000.0,0.0,189968000000.0,725377000000.0,83315000000.0,870428000000.0,377556226.0,512794000000.0,-12546000000.0,-1241000000.0,-382000000.0,-3200000000.0,0.0,-1656000000.0,-4032000000.0,-2379000000.0,317000000.0,-5314000000.0,126000000.0,166000000.0,3000000.0,-6970000000.0,2453000000.0,4941000000.0,3078000000.0,3395000000.0,71000000.0,0.0,390500000.0,3252000000.0,8820000000.0,3078000000.0,6.35,554000000.0,8820000000.0,0.0,0.0,2524000000.0,0.0,0.0,6.28,385400000.0,2524000000.0,5568000000.0,0.00565497177624026,4.0,86762000000.0,0.2475442043222,23.3607589879871,1.0,5.91035245844955,0.0593322123468651,229.798885636705,1.0,0.0636234716952206
11,2018,2,2018-06-30 00:00:00+00:00,95941000000.0,153441000000.0,-958000000.0,0.0,0.0,0.0,131417000000.0,86599000000.0,0.0,0.0,968610000000.0,0.0,192617000000.0,720046000000.0,88637000000.0,882011000000.0,377718087.0,520389000000.0,10914000000.0,10000000.0,-531000000.0,5906000000.0,0.0,-1249000000.0,-3590000000.0,-2260000000.0,335000000.0,8598000000.0,3422000000.0,176000000.0,-81000000.0,7349000000.0,2348000000.0,5497000000.0,3276000000.0,3611000000.0,217000000.0,0.0,392600000.0,3510000000.0,9636000000.0,3276000000.0,6.04,711000000.0,9636000000.0,0.0,0.0,2565000000.0,0.0,0.0,5.98,387800000.0,2565000000.0,6126000000.0,0.00525408327621704,7.0,86599000000.0,0.51,25.511089703258,1.0,6.00918024457557,0.221757322175732,229.268872687052,1.0,0.0587754234410843
