,date,quarter,year,statementData.balanceSheet.liabilitiesCurrent,statementData.balanceSheet.acctPay,statementData.balanceSheet.totalLiabilities,statementData.balanceSheet.investmentsCurrent,statementData.balanceSheet.cashAndEq,statementData.balanceSheet.debtCurrent,statementData.balanceSheet.totalAssets,statementData.balanceSheet.inventory,statementData.balanceSheet.taxAssets,statementData.balanceSheet.retainedEarnings,statementData.balanceSheet.liabilitiesNonCurrent,statementData.balanceSheet.assetsNonCurrent,statementData.balanceSheet.sharesBasic,statementData.balanceSheet.investments,statementData.balanceSheet.acctRec,statementData.balanceSheet.deferredRev,statementData.balanceSheet.intangibles,statementData.balanceSheet.ppeq,statementData.balanceSheet.debt,statementData.balanceSheet.debtNonCurrent,statementData.balanceSheet.taxLiabilities,statementData.balanceSheet.accoci,statementData.balanceSheet.assetsCurrent,statementData.balanceSheet.investmentsNonCurrent,statementData.balanceSheet.equity,statementData.balanceSheet.deposits,statementData.cashFlow.payDiv,statementData.cashFlow.capex,statementData.cashFlow.ncf,statementData.cashFlow.issrepayEquity,statementData.cashFlow.ncfo,statementData.cashFlow.ncfx,statementData.cashFlow.sbcomp,statementData.cashFlow.ncff,statementData.cashFlow.freeCashFlow,statementData.cashFlow.ncfi,statementData.cashFlow.investmentsAcqDisposals,statementData.cashFlow.issrepayDebt,statementData.cashFlow.depamor,statementData.cashFlow.businessAcqDisposals,statementData.incomeStatement.rnd,statementData.incomeStatement.sga,statementData.incomeStatement.netIncDiscOps,statementData.incomeStatement.revenue,statementData.incomeStatement.ebt,statementData.incomeStatement.intexp,statementData.incomeStatement.netinc,statementData.incomeStatement.netIncComStock,statementData.incomeStatement.nonControllingInterests,statementData.incomeStatement.eps,statementData.incomeStatement.ebit,statementData.incomeStatement.taxExp,statementData.incomeStatement.opinc,statementData.incomeStatement.opex,statementData.incomeStatement.epsDil,statementData.incomeStatement.ebitda,statementData.incomeStatement.consolidatedIncome,statementData.incomeStatement.grossProfit,statementData.incomeStatement.costRev,statementData.incomeStatement.shareswa,statementData.incomeStatement.prefDVDs,statementData.overview.piotroskiFScore,statementData.overview.revenueQoQ,statementData.overview.profitMargin,statementData.overview.currentRatio,statementData.overview.bookVal,statementData.overview.grossMargin,statementData.overview.rps,statementData.overview.epsQoQ,statementData.overview.longTermDebtEquity,statementData.overview.roe,statementData.overview.bvps,statementData.overview.roa
0,2020-09-30 00:00:00+00:00,3,2020,48200000000.0,4391000000.0,86323000000.0,112467000000.0,20129000000.0,0.0,299243000000.0,835000000.0,1560000000.0,155567000000.0,38123000000.0,134874000000.0,680163635.0,127123000000.0,24925000000.0,8786000000.0,22390000000.0,93582000000.0,24886000000.0,24886000000.0,11688000000.0,46000000.0,164369000000.0,14656000000.0,212920000000.0,0.0,0.0,-5406000000.0,2387000000.0,-9254000000.0,17003000000.0,35000000.0,3195000000.0,546000000.0,11597000000.0,-15197000000.0,-9372000000.0,9802000000.0,3478000000.0,-13000000.0,6856000000.0,6987000000.0,0.0,46173000000.0,13359000000.0,0.0,11247000000.0,11247000000.0,0.0,16.55,13359000000.0,2112000000.0,11213000000.0,13843000000.0,16.4,16837000000.0,11247000000.0,25056000000.0,21117000000.0,680163635.0,0.0,5.0,0.14010222474629,0.542654798258723,3.41014522821577,212920000000.0,0.542654798258723,67.8851347293802,0.622549019607843,0.11687957918467,0.173081979249839,313.042316647817,0.126748928837928
1,2020-06-30 00:00:00+00:00,2,2020,43658000000.0,4064000000.0,71170000000.0,103338000000.0,17742000000.0,0.0,278492000000.0,815000000.0,1289000000.0,151681000000.0,27512000000.0,129423000000.0,682620213.0,116299000000.0,21201000000.0,7463000000.0,22521000000.0,90315000000.0,14727000000.0,14727000000.0,11371000000.0,-296000000.0,149069000000.0,12961000000.0,207322000000.0,0.0,0.0,-5391000000.0,-1902000000.0,-8327000000.0,13993000000.0,51000000.0,3382000000.0,-7498000000.0,8602000000.0,-8448000000.0,-3011000000.0,-35000000.0,3386000000.0,-165000000.0,6875000000.0,6486000000.0,0.0,38297000000.0,8277000000.0,0.0,6959000000.0,6959000000.0,0.0,10.21,8277000000.0,1318000000.0,6383000000.0,13361000000.0,10.13,11663000000.0,6959000000.0,19744000000.0,18553000000.0,682620213.0,0.0,6.0,-0.0166135990139687,0.515549520850197,3.41447157451097,207322000000.0,0.515549520850197,56.1029387508043,-0.287508722958828,0.0710344295347334,0.156226467440847,303.715002942639,0.115631142010619
2,2020-03-31 00:00:00+00:00,1,2020,40189000000.0,4099000000.0,69744000000.0,97585000000.0,19644000000.0,0.0,273403000000.0,889000000.0,2640000000.0,151068000000.0,29555000000.0,126385000000.0,687286090.0,109952000000.0,21825000000.0,7270000000.0,22574000000.0,87966000000.0,15492000000.0,15492000000.0,12199000000.0,-1097000000.0,147018000000.0,12367000000.0,203659000000.0,0.0,0.0,-6005000000.0,1146000000.0,-9737000000.0,11451000000.0,-272000000.0,3191000000.0,-8186000000.0,5446000000.0,-1847000000.0,3936000000.0,-49000000.0,3108000000.0,-190000000.0,6820000000.0,7380000000.0,0.0,41159000000.0,7757000000.0,0.0,6836000000.0,6836000000.0,0.0,9.96,7757000000.0,921000000.0,7977000000.0,14200000000.0,9.87,10865000000.0,6836000000.0,22177000000.0,18982000000.0,687286090.0,0.0,5.0,0.132639863507526,0.538812896328871,3.65816516957376,203659000000.0,0.538812896328871,59.8862694864085,0.0396659707724427,0.076068329904399,0.174295876869016,296.323471350919,0.129119730854069
3,2019-12-31 00:00:00+00:00,4,2019,45221000000.0,5561000000.0,74467000000.0,101177000000.0,18498000000.0,0.0,275909000000.0,999000000.0,2887000000.0,152122000000.0,29246000000.0,123331000000.0,689687449.0,114255000000.0,25326000000.0,8182000000.0,22603000000.0,84587000000.0,14768000000.0,14768000000.0,11860000000.0,-1232000000.0,152578000000.0,13078000000.0,201442000000.0,0.0,0.0,-6052000000.0,2466000000.0,-7297000000.0,14427000000.0,68000000.0,2645000000.0,-7326000000.0,8375000000.0,-4703000000.0,3370000000.0,-47000000.0,3413000000.0,-2142000000.0,7222000000.0,8567000000.0,0.0,46075000000.0,10704000000.0,0.0,10671000000.0,10671000000.0,0.0,15.47,10704000000.0,33000000.0,9266000000.0,15789000000.0,15.33,14117000000.0,10671000000.0,25055000000.0,21020000000.0,689687449.0,0.0,4.0,0.173108259496894,0.543787303309821,3.374051878552,201442000000.0,0.543787303309821,66.8056234266777,0.201086956521739,0.073311424628429,0.177925719651588,292.077230478933,0.131910509188086
5,2019-09-30 00:00:00+00:00,3,2019,39224000000.0,4142000000.0,68075000000.0,105145000000.0,16032000000.0,0.0,263044000000.0,1401000000.0,756000000.0,147125000000.0,28851000000.0,114686000000.0,693398350.0,117633000000.0,20889000000.0,6878000000.0,19816000000.0,79593000000.0,13748000000.0,13748000000.0,13233000000.0,-1196000000.0,148358000000.0,12488000000.0,194969000000.0,0.0,0.0,-6732000000.0,-555000000.0,-6827000000.0,15466000000.0,-122000000.0,2624000000.0,-6954000000.0,8734000000.0,-8945000000.0,-2466000000.0,-145000000.0,2920000000.0,-126000000.0,6554000000.0,7200000000.0,0.0,40499000000.0,8628000000.0,0.0,7068000000.0,7068000000.0,0.0,10.2,8628000000.0,1560000000.0,9177000000.0,13754000000.0,10.12,11548000000.0,7068000000.0,22931000000.0,17568000000.0,693398350.0,0.0,5.0,0.200326022525193,0.566211511395343,3.78232714664491,194969000000.0,0.566211511395343,58.4065422134333,-0.227857683573051,0.0705137739845822,0.174377656994017,281.178921178569,0.130704026701767
6,2019-06-30 00:00:00+00:00,2,2019,37000000000.0,3925000000.0,64909000000.0,104469000000.0,16587000000.0,0.0,257101000000.0,964000000.0,937000000.0,145346000000.0,27909000000.0,109664000000.0,694243815.0,116581000000.0,20965000000.0,6671000000.0,19902000000.0,74604000000.0,13162000000.0,13162000000.0,13397000000.0,-1091000000.0,147437000000.0,12112000000.0,192192000000.0,0.0,0.0,-6126000000.0,-2561000000.0,-4837000000.0,12627000000.0,13000000.0,2756000000.0,-4746000000.0,6501000000.0,-10455000000.0,-4236000000.0,-46000000.0,2835000000.0,-148000000.0,6213000000.0,6255000000.0,0.0,38944000000.0,12147000000.0,0.0,9947000000.0,9947000000.0,0.0,14.33,12147000000.0,2200000000.0,9180000000.0,12468000000.0,14.21,14982000000.0,9947000000.0,21648000000.0,17296000000.0,694243815.0,0.0,7.0,0.192516152739076,0.555875102711586,3.98478378378378,192192000000.0,0.555875102711586,56.0955663681354,2.11521739130435,0.0684835997335997,0.192186212199156,276.836459824997,0.145253872363553
7,2019-03-31 00:00:00+00:00,1,2019,34910000000.0,3710000000.0,61877000000.0,94340000000.0,19148000000.0,0.0,245349000000.0,1053000000.0,861000000.0,138720000000.0,26967000000.0,107142000000.0,695186396.0,108814000000.0,19149000000.0,6376000000.0,20006000000.0,69365000000.0,12272000000.0,12272000000.0,13648000000.0,-1780000000.0,138207000000.0,14474000000.0,183472000000.0,0.0,0.0,-4638000000.0,2447000000.0,-4200000000.0,12000000000.0,18000000.0,2769000000.0,-4183000000.0,7362000000.0,-5388000000.0,-685000000.0,-30000000.0,2613000000.0,-99000000.0,6029000000.0,5993000000.0,0.0,36339000000.0,8146000000.0,0.0,6657000000.0,6657000000.0,0.0,9.58,8146000000.0,1489000000.0,6608000000.0,13719000000.0,9.5,10759000000.0,6657000000.0,20327000000.0,16012000000.0,695186396.0,0.0,6.0,0.166730880369871,0.559371474173753,3.95895158980235,183472000000.0,0.559371474173753,52.2723117268825,-0.291943828529194,0.066887590477021,0.161583975524576,263.917707618663,0.122867718144299
8,2018-12-31 00:00:00+00:00,4,2018,34620000000.0,4378000000.0,55164000000.0,92439000000.0,16701000000.0,0.0,232792000000.0,1107000000.0,1092000000.0,134885000000.0,20544000000.0,97116000000.0,695465998.0,106298000000.0,20838000000.0,6772000000.0,20108000000.0,59719000000.0,4012000000.0,4012000000.0,12660000000.0,-2306000000.0,135676000000.0,13859000000.0,177628000000.0,0.0,0.0,-7081000000.0,3258000000.0,-3691000000.0,12987000000.0,-107000000.0,2253000000.0,-2746000000.0,5906000000.0,-6876000000.0,215000000.0,-5000000.0,2580000000.0,-39000000.0,6034000000.0,7103000000.0,0.0,39276000000.0,10072000000.0,0.0,8948000000.0,8948000000.0,0.0,12.88,10072000000.0,1124000000.0,8221000000.0,13137000000.0,12.75,12652000000.0,8948000000.0,21358000000.0,17918000000.0,695465998.0,0.0,6.0,0.215109983603007,0.543792646909054,3.91900635470826,177628000000.0,0.543792646909054,56.4743641140598,-3.94063926940639,0.0225865291508096,0.18341829617794,255.408604462069,0.140849491622512
10,2018-09-30 00:00:00+00:00,3,2018,31301000000.0,3789000000.0,51698000000.0,92973000000.0,13443000000.0,0.0,221538000000.0,1212000000.0,852000000.0,128405000000.0,20397000000.0,91836000000.0,695677773.0,105646000000.0,17897000000.0,5947000000.0,20343000000.0,55300000000.0,3986000000.0,3986000000.0,12880000000.0,-1676000000.0,129702000000.0,12673000000.0,169840000000.0,0.0,0.0,-5282000000.0,-705000000.0,-3453000000.0,13210000000.0,-29000000.0,2230000000.0,-3478000000.0,7928000000.0,-10408000000.0,-5128000000.0,-25000000.0,2355000000.0,-18000000.0,5232000000.0,5602000000.0,0.0,33740000000.0,10083000000.0,0.0,9192000000.0,9192000000.0,0.0,13.21,10083000000.0,891000000.0,8625000000.0,10834000000.0,13.06,12438000000.0,9192000000.0,19459000000.0,14281000000.0,695677773.0,0.0,6.0,0.214892697681118,0.576733847065797,4.14370147918597,169840000000.0,0.576733847065797,48.4994652833331,0.360453141091658,0.023469147432878,0.116360570208954,244.136016115035,0.0896512686027099
11,2018-06-30 00:00:00+00:00,2,2018,29903000000.0,3369000000.0,49610000000.0,88106000000.0,14148000000.0,0.0,211610000000.0,698000000.0,886000000.0,121282000000.0,19707000000.0,87453000000.0,694548763.0,99593000000.0,17043000000.0,5800000000.0,20557000000.0,51672000000.0,3981000000.0,3981000000.0,13320000000.0,-1525000000.0,124157000000.0,11487000000.0,162000000000.0,0.0,0.0,-5507000000.0,1490000000.0,-3593000000.0,10132000000.0,-331000000.0,2413000000.0,-4937000000.0,4625000000.0,-3374000000.0,2268000000.0,-1344000000.0,2114000000.0,-184000000.0,5114000000.0,5544000000.0,0.0,32657000000.0,4215000000.0,0.0,3195000000.0,3195000000.0,0.0,4.6,4215000000.0,1020000000.0,3045000000.0,15729000000.0,4.54,6329000000.0,3195000000.0,18774000000.0,13883000000.0,694548763.0,0.0,7.0,0.255555555555556,0.574884404568699,4.15199143898606,162000000000.0,0.574884404568699,47.0190168634711,-0.0962671905697446,0.0245740740740741,0.103145501378025,233.244962240326,0.0809957088366179
12,2018-03-31 00:00:00+00:00,1,2018,25394000000.0,3526000000.0,46110000000.0,90227000000.0,12658000000.0,1329000000.0,206935000000.0,636000000.0,715000000.0,120008000000.0,20716000000.0,83174000000.0,695297530.0,101203000000.0,16777000000.0,5634000000.0,20671000000.0,48845000000.0,5302000000.0,3973000000.0,14622000000.0,-670000000.0,123761000000.0,10976000000.0,160825000000.0,0.0,0.0,-7269000000.0,1943000000.0,-3331000000.0,11642000000.0,165000000.0,2457000000.0,-2018000000.0,4373000000.0,-7846000000.0,673000000.0,1313000000.0,1986000000.0,-1250000000.0,5039000000.0,5007000000.0,0.0,31146000000.0,10543000000.0,0.0,9401000000.0,9401000000.0,0.0,13.53,10543000000.0,1142000000.0,7633000000.0,10046000000.0,13.33,12529000000.0,9401000000.0,17679000000.0,13467000000.0,695297530.0,0.0,6.0,0.258424242424242,0.56761702947409,4.87363156651177,160825000000.0,0.56761702947409,44.7952116268844,0.723566878980892,0.0247038706668739,0.107558755028584,231.303856350532,0.0861588814933447
