,year,quarter,date,statementData.balanceSheet.retainedEarnings,statementData.balanceSheet.deposits,statementData.balanceSheet.accoci,statementData.balanceSheet.inventory,statementData.balanceSheet.ppeq,statementData.balanceSheet.deferredRev,statementData.balanceSheet.cashAndEq,statementData.balanceSheet.equity,statementData.balanceSheet.taxLiabilities,statementData.balanceSheet.intangibles,statementData.balanceSheet.totalAssets,statementData.balanceSheet.taxAssets,statementData.balanceSheet.acctPay,statementData.balanceSheet.investments,statementData.balanceSheet.acctRec,statementData.balanceSheet.totalLiabilities,statementData.balanceSheet.sharesBasic,statementData.balanceSheet.debt,statementData.cashFlow.ncf,statementData.cashFlow.issrepayEquity,statementData.cashFlow.payDiv,statementData.cashFlow.ncff,statementData.cashFlow.ncfx,statementData.cashFlow.capex,statementData.cashFlow.ncfi,statementData.cashFlow.investmentsAcqDisposals,statementData.cashFlow.depamor,statementData.cashFlow.ncfo,statementData.cashFlow.issrepayDebt,statementData.cashFlow.sbcomp,statementData.cashFlow.businessAcqDisposals,statementData.cashFlow.freeCashFlow,statementData.incomeStatement.netIncComStock,statementData.incomeStatement.sga,statementData.incomeStatement.ebt,statementData.incomeStatement.ebitda,statementData.incomeStatement.prefDVDs,statementData.incomeStatement.costRev,statementData.incomeStatement.shareswaDil,statementData.incomeStatement.opinc,statementData.incomeStatement.grossProfit,statementData.incomeStatement.ebit,statementData.incomeStatement.eps,statementData.incomeStatement.taxExp,statementData.incomeStatement.revenue,statementData.incomeStatement.nonControllingInterests,statementData.incomeStatement.rnd,statementData.incomeStatement.netinc,statementData.incomeStatement.intexp,statementData.incomeStatement.netIncDiscOps,statementData.incomeStatement.epsDil,statementData.incomeStatement.shareswa,statementData.incomeStatement.consolidatedIncome,statementData.incomeStatement.opex,statementData.overview.roa,statementData.overview.piotroskiFScore,statementData.overview.bookVal,statementData.overview.epsQoQ,statementData.overview.rps,statementData.overview.grossMargin,statementData.overview.longTermDebtEquity,statementData.overview.revenueQoQ,statementData.overview.bvps,statementData.overview.profitMargin,statementData.overview.roe
0,2020,3,2020-09-30 00:00:00+00:00,3330000000.0,118445000000.0,1565000000.0,0.0,1896000000.0,0.0,13473000000.0,17904000000.0,0.0,5316000000.0,145180000000.0,0.0,0.0,115734000000.0,0.0,127276000000.0,960165679.0,4919000000.0,275000000.0,0.0,-148000000.0,8000000.0,0.0,-8000000.0,-414000000.0,-394000000.0,132000000.0,681000000.0,-1481000000.0,0.0,6000000.0,673000000.0,501000000.0,694000000.0,605000000.0,737000000.0,0.0,0.0,962000000.0,634000000.0,1530000000.0,605000000.0,0.52,104000000.0,1530000000.0,29000000.0,0.0,501000000.0,0.0,0.0,0.52,960000000.0,530000000.0,896000000.0,0.00560258782730333,6.0,17904000000.0,0.333333333333333,1.59347499443375,1.0,0.274743074173369,0.10310021629416,18.6467818956482,1.0,0.0444939464510436
1,2020,2,2020-06-30 00:00:00+00:00,2978000000.0,116779000000.0,1626000000.0,0.0,1929000000.0,0.0,13198000000.0,17602000000.0,0.0,5330000000.0,144070000000.0,0.0,0.0,114826000000.0,0.0,126442000000.0,959679611.0,6408000000.0,7943000000.0,0.0,-149000000.0,8222000000.0,0.0,-45000000.0,-1136000000.0,-689000000.0,128000000.0,857000000.0,-8691000000.0,0.0,-387000000.0,812000000.0,-237000000.0,689000000.0,-284000000.0,-156000000.0,0.0,0.0,960000000.0,-261000000.0,663000000.0,-284000000.0,-0.25,-47000000.0,663000000.0,23000000.0,0.0,-237000000.0,0.0,0.0,-0.25,960000000.0,-214000000.0,924000000.0,0.00490978366500689,5.0,17628000000.0,-1.67567567567568,0.690855565128808,1.0,0.36404953982502,-0.506696428571429,18.3686303198954,1.0,0.0385193924199971
2,2020,1,2020-03-31 00:00:00+00:00,3364000000.0,100030000000.0,1324000000.0,0.0,1935000000.0,0.0,5255000000.0,17332000000.0,0.0,4943000000.0,133542000000.0,0.0,0.0,112429000000.0,0.0,116210000000.0,957381827.0,13255000000.0,1141000000.0,0.0,-149000000.0,5634000000.0,0.0,-43000000.0,-5280000000.0,-5232000000.0,100000000.0,787000000.0,3251000000.0,0.0,0.0,744000000.0,139000000.0,629000000.0,181000000.0,281000000.0,0.0,0.0,961000000.0,204000000.0,1040000000.0,181000000.0,0.15,42000000.0,1040000000.0,23000000.0,0.0,139000000.0,0.0,0.0,0.14,957000000.0,162000000.0,836000000.0,0.00980896193013055,4.0,17332000000.0,-0.594594594594595,1.0862959486696,1.0,0.764770366951304,-0.234731420161884,18.103539790713,1.0,0.0756704980842912
3,2019,4,2019-12-31 00:00:00+00:00,3751000000.0,97475000000.0,-90000000.0,0.0,1960000000.0,0.0,4114000000.0,16295000000.0,0.0,4950000000.0,126240000000.0,0.0,0.0,107014000000.0,0.0,109945000000.0,964639091.0,9929000000.0,-953000000.0,-132000000.0,-151000000.0,-1737000000.0,0.0,-51000000.0,287000000.0,347000000.0,105000000.0,497000000.0,-4602000000.0,0.0,0.0,446000000.0,366000000.0,649000000.0,464000000.0,569000000.0,0.0,0.0,966000000.0,487000000.0,1384000000.0,464000000.0,0.38,98000000.0,1384000000.0,23000000.0,0.0,366000000.0,0.0,0.0,0.37,965000000.0,389000000.0,897000000.0,0.0117719161867764,6.0,16295000000.0,0.027027027027027,1.43473348002647,1.0,0.609328014728444,0.0297619047619047,16.8923280758897,1.0,0.0924979998769155
5,2019,3,2019-09-30 00:00:00+00:00,3534000000.0,94305000000.0,295000000.0,0.0,1944000000.0,0.0,5067000000.0,16581000000.0,0.0,4956000000.0,128147000000.0,0.0,0.0,107133000000.0,0.0,111566000000.0,997772338.0,14529000000.0,579000000.0,-589000000.0,-140000000.0,-371000000.0,0.0,-72000000.0,187000000.0,268000000.0,109000000.0,763000000.0,1050000000.0,0.0,0.0,691000000.0,385000000.0,644000000.0,492000000.0,601000000.0,0.0,0.0,991000000.0,516000000.0,1387000000.0,492000000.0,0.39,107000000.0,1387000000.0,24000000.0,0.0,385000000.0,0.0,0.0,0.39,988000000.0,409000000.0,871000000.0,0.0119728317864179,6.0,16581000000.0,-0.22,1.3900966655181,1.0,0.876243893613172,0.00726216412490932,16.6180193301771,1.0,0.0957501841952627
6,2019,2,2019-06-30 00:00:00+00:00,3299000000.0,94971000000.0,-21000000.0,0.0,1950000000.0,0.0,4488000000.0,16608000000.0,0.0,4930000000.0,127518000000.0,0.0,0.0,107659000000.0,0.0,110910000000.0,1013224918.0,13463000000.0,681000000.0,-190000000.0,-143000000.0,-1785000000.0,0.0,-19000000.0,1723000000.0,1746000000.0,107000000.0,743000000.0,-1150000000.0,0.0,0.0,724000000.0,374000000.0,633000000.0,467000000.0,574000000.0,0.0,0.0,1012000000.0,483000000.0,1344000000.0,467000000.0,0.37,93000000.0,1344000000.0,16000000.0,0.0,374000000.0,0.0,0.0,0.37,1010000000.0,390000000.0,861000000.0,0.0133442298050084,5.0,16608000000.0,0.15625,1.3264577056128,1.0,0.810633429672447,-0.0246734397677794,16.3912273622153,1.0,0.109067441110035
7,2019,1,2019-03-31 00:00:00+00:00,3066000000.0,95720000000.0,-598000000.0,0.0,2026000000.0,0.0,3807000000.0,15512000000.0,0.0,4937000000.0,128802000000.0,0.0,0.0,109518000000.0,0.0,113279000000.0,1017718703.0,14557000000.0,269000000.0,-190000000.0,-143000000.0,1379000000.0,0.0,-36000000.0,-1688000000.0,-1642000000.0,105000000.0,578000000.0,500000000.0,0.0,0.0,542000000.0,378000000.0,636000000.0,483000000.0,588000000.0,0.0,0.0,1028000000.0,499000000.0,1359000000.0,483000000.0,0.37,105000000.0,1359000000.0,16000000.0,0.0,378000000.0,0.0,0.0,0.37,1019000000.0,394000000.0,860000000.0,0.0133035492678084,4.0,15523000000.0,0.0571428571428572,1.33533951571685,1.0,0.938434760185663,-0.0469845722300141,15.2527412085891,1.0,0.109568431209014
8,2018,4,2018-12-31 00:00:00+00:00,2828000000.0,94491000000.0,-964000000.0,0.0,2045000000.0,0.0,3538000000.0,15090000000.0,0.0,4944000000.0,125688000000.0,0.0,0.0,107245000000.0,0.0,110598000000.0,1033870240.0,14024000000.0,43000000.0,-370000000.0,-148000000.0,250000000.0,0.0,-22000000.0,-1211000000.0,-1154000000.0,107000000.0,1004000000.0,-451000000.0,0.0,0.0,982000000.0,390000000.0,636000000.0,475000000.0,582000000.0,0.0,0.0,1045000000.0,491000000.0,1344000000.0,475000000.0,0.37,85000000.0,1344000000.0,16000000.0,0.0,390000000.0,0.0,0.0,0.38,1035000000.0,406000000.0,853000000.0,0.0136216789623415,5.0,15090000000.0,0.37037037037037,1.29996971380083,1.0,0.92935719019218,-0.080082135523614,14.5956420991478,1.0,0.110238524950002
10,2018,3,2018-09-30 00:00:00+00:00,2582000000.0,93255000000.0,-1394000000.0,0.0,2051000000.0,0.0,3495000000.0,14770000000.0,0.0,4951000000.0,124578000000.0,0.0,0.0,105913000000.0,0.0,109808000000.0,1102470189.0,14428000000.0,-791000000.0,-1282000000.0,-101000000.0,-282000000.0,0.0,-55000000.0,-1120000000.0,-1382000000.0,116000000.0,611000000.0,3151000000.0,0.0,357000000.0,556000000.0,548000000.0,636000000.0,633000000.0,749000000.0,0.0,0.0,1095000000.0,455000000.0,1377000000.0,633000000.0,0.5,85000000.0,1377000000.0,16000000.0,0.0,548000000.0,0.0,-388000000.0,0.5,1086000000.0,564000000.0,922000000.0,0.0130877499788452,5.0,14770000000.0,1.0,1.24901336447837,1.0,0.976844955991875,0.0567920184190329,13.3971876494885,1.0,0.103761680376967
11,2018,2,2018-06-30 00:00:00+00:00,2182000000.0,95283000000.0,-1255000000.0,0.0,2050000000.0,0.0,4286000000.0,15777000000.0,0.0,5060000000.0,124557000000.0,0.0,0.0,104995000000.0,0.0,108780000000.0,1123148818.0,11290000000.0,1101000000.0,-235000000.0,-101000000.0,1265000000.0,0.0,-18000000.0,-670000000.0,-653000000.0,118000000.0,506000000.0,3349000000.0,0.0,0.0,488000000.0,359000000.0,676000000.0,448000000.0,566000000.0,0.0,0.0,1128000000.0,467000000.0,1378000000.0,448000000.0,0.32,89000000.0,1378000000.0,16000000.0,0.0,359000000.0,0.0,6000000.0,0.32,1119000000.0,375000000.0,911000000.0,0.0110780045855344,5.0,15777000000.0,0.28,1.22690775960911,1.0,0.715598656271788,0.040785498489426,14.0471144581661,1.0,0.0850773359810112
