,year,quarter,date,statementData.balanceSheet.retainedEarnings,statementData.balanceSheet.deposits,statementData.balanceSheet.accoci,statementData.balanceSheet.inventory,statementData.balanceSheet.ppeq,statementData.balanceSheet.deferredRev,statementData.balanceSheet.cashAndEq,statementData.balanceSheet.equity,statementData.balanceSheet.taxLiabilities,statementData.balanceSheet.intangibles,statementData.balanceSheet.totalAssets,statementData.balanceSheet.taxAssets,statementData.balanceSheet.acctPay,statementData.balanceSheet.investments,statementData.balanceSheet.acctRec,statementData.balanceSheet.totalLiabilities,statementData.balanceSheet.sharesBasic,statementData.balanceSheet.debt,statementData.cashFlow.ncf,statementData.cashFlow.issrepayEquity,statementData.cashFlow.payDiv,statementData.cashFlow.ncff,statementData.cashFlow.ncfx,statementData.cashFlow.capex,statementData.cashFlow.ncfi,statementData.cashFlow.investmentsAcqDisposals,statementData.cashFlow.depamor,statementData.cashFlow.ncfo,statementData.cashFlow.issrepayDebt,statementData.cashFlow.sbcomp,statementData.cashFlow.businessAcqDisposals,statementData.cashFlow.freeCashFlow,statementData.incomeStatement.netIncComStock,statementData.incomeStatement.sga,statementData.incomeStatement.ebt,statementData.incomeStatement.ebitda,statementData.incomeStatement.prefDVDs,statementData.incomeStatement.costRev,statementData.incomeStatement.shareswaDil,statementData.incomeStatement.opinc,statementData.incomeStatement.grossProfit,statementData.incomeStatement.ebit,statementData.incomeStatement.eps,statementData.incomeStatement.taxExp,statementData.incomeStatement.revenue,statementData.incomeStatement.nonControllingInterests,statementData.incomeStatement.rnd,statementData.incomeStatement.netinc,statementData.incomeStatement.intexp,statementData.incomeStatement.netIncDiscOps,statementData.incomeStatement.epsDil,statementData.incomeStatement.shareswa,statementData.incomeStatement.consolidatedIncome,statementData.incomeStatement.opex,statementData.overview.roa,statementData.overview.piotroskiFScore,statementData.overview.bookVal,statementData.overview.epsQoQ,statementData.overview.rps,statementData.overview.grossMargin,statementData.overview.longTermDebtEquity,statementData.overview.revenueQoQ,statementData.overview.bvps,statementData.overview.profitMargin,statementData.overview.roe
0,2020,3,2020-09-30 00:00:00+00:00,-821841000.0,0.0,-16800000.0,0.0,11556645000.0,0.0,569075000.0,6082997000.0,0.0,0.0,13401042000.0,0.0,235812000.0,1228638000.0,0.0,7102841000.0,65209946.0,6685028000.0,312600000.0,-26681000.0,-135726000.0,99458000.0,0.0,-69414000.0,-14185000.0,5874000.0,130202000.0,227327000.0,277286000.0,880000.0,0.0,157913000.0,73661000.0,13310000.0,73661000.0,259293000.0,0.0,121014000.0,65241428.0,106283000.0,249797000.0,129091000.0,1.13,0.0,370811000.0,5181000.0,0.0,73661000.0,55430000.0,0.0,1.13,65232837.0,78842000.0,143514000.0,0.0456582107352125,5.0,6298201000.0,-0.251655629139073,5.68641783570868,0.673650458050058,1.09896947179162,0.0105714410299456,96.5834414277846,0.673650458050058,0.0974898718149972
1,2020,2,2020-06-30 00:00:00+00:00,-760028000.0,0.0,-18710000.0,0.0,11660103000.0,0.0,256475000.0,6166074000.0,0.0,0.0,13177411000.0,0.0,213149000.0,1207939000.0,0.0,6791289000.0,65417355.0,6395038000.0,-25872000.0,-19620000.0,-135958000.0,-342890000.0,0.0,-66645000.0,157834000.0,-6567000.0,133609000.0,159184000.0,-176717000.0,-3026000.0,0.0,92539000.0,84458000.0,14952000.0,84458000.0,272514000.0,0.0,118782000.0,65427935.0,103139000.0,251715000.0,138905000.0,1.29,0.0,370497000.0,5618000.0,0.0,84458000.0,54447000.0,0.0,1.29,65412407.0,90076000.0,148576000.0,0.0479723617582961,5.0,6386122000.0,-0.0785714285714285,5.66358881370242,0.679398213750719,1.0371328660668,0.0245053714380521,97.6212199346794,0.679398213750719,0.101066491528141
2,2020,1,2020-03-31 00:00:00+00:00,-708697000.0,0.0,-22668000.0,0.0,11938411000.0,0.0,282347000.0,6228165000.0,0.0,0.0,13450841000.0,0.0,244102000.0,1180143000.0,0.0,7000249000.0,66172080.0,6572057000.0,201253000.0,-162052000.0,-128879000.0,379964000.0,0.0,-519430000.0,-445637000.0,73240000.0,131559000.0,266926000.0,690577000.0,1405000.0,0.0,-252504000.0,315006000.0,13982000.0,315006000.0,501712000.0,0.0,115902000.0,66195415.0,130837000.0,276465000.0,370153000.0,4.77,0.0,392367000.0,13759000.0,0.0,315006000.0,55147000.0,0.0,4.76,66043831.0,328765000.0,145628000.0,0.0490443245625885,5.0,6450592000.0,1.6353591160221,5.92949473554405,0.704608185703691,1.05521562129455,0.101464532048745,97.4820800555159,0.704608185703691,0.102371301739579
3,2019,4,2019-12-31 00:00:00+00:00,-887619000.0,0.0,-13888000.0,0.0,10969479000.0,0.0,81094000.0,6220427000.0,0.0,0.0,12705405000.0,0.0,206929000.0,1613897000.0,0.0,6264491000.0,66081652.0,5885613000.0,-10632000.0,1035000.0,-128896000.0,-399346000.0,0.0,-115686000.0,176562000.0,269219000.0,122908000.0,212152000.0,-239748000.0,-3426000.0,0.0,96466000.0,128818000.0,15531000.0,128818000.0,306414000.0,0.0,109740000.0,66184840.0,116818000.0,265625000.0,183506000.0,1.95,0.0,375365000.0,6364000.0,0.0,128818000.0,54688000.0,0.0,1.95,66087946.0,135182000.0,148807000.0,0.0344859617427961,6.0,6440914000.0,0.0893854748603351,5.68032106703386,0.707644559295619,0.946175077691612,0.0628812033140973,97.4690221122196,0.707644559295619,0.070876327072647
5,2019,3,2019-09-30 00:00:00+00:00,-887521000.0,0.0,-19028000.0,0.0,11017334000.0,0.0,91726000.0,6225100000.0,0.0,0.0,12997892000.0,0.0,246555000.0,1630755000.0,216541000.0,6543811000.0,65727808.0,6125636000.0,36755000.0,100310000.0,-128172000.0,132447000.0,0.0,-141933000.0,-372786000.0,-231827000.0,120809000.0,277094000.0,170310000.0,1427000.0,0.0,135161000.0,99335000.0,11345000.0,99335000.0,275040000.0,0.0,110726000.0,65973085.0,124039000.0,256206000.0,154231000.0,1.51,0.0,366932000.0,6365000.0,0.0,99335000.0,54896000.0,0.0,1.51,65850524.0,105700000.0,132167000.0,0.0338362739048458,6.0,6454081000.0,0.227642276422764,5.58259907283079,0.698238365691736,0.984022104062585,0.0456375724174092,98.1940703088714,0.698238365691736,0.0689720893955179
6,2019,2,2019-06-30 00:00:00+00:00,-857994000.0,0.0,-18992000.0,0.0,10956710000.0,0.0,54971000.0,6154907000.0,0.0,0.0,12671145000.0,0.0,199908000.0,1539515000.0,74416000.0,6289199000.0,65716550.0,5919477000.0,-69155000.0,1982000.0,-128161000.0,-131010000.0,0.0,-90902000.0,-112219000.0,-22679000.0,119465000.0,174074000.0,4447000.0,-262000.0,0.0,83172000.0,92275000.0,13927000.0,92275000.0,265852000.0,0.0,103659000.0,65821815.0,124560000.0,257976000.0,146387000.0,1.4,0.0,361635000.0,5786000.0,0.0,92275000.0,54112000.0,0.0,1.4,65718806.0,98061000.0,133416000.0,0.0326955745646363,7.0,6381946000.0,-0.0789473684210527,5.50295169177323,0.713360155958356,0.961749218956517,0.0370265224834612,97.1132233813248,0.713360155958356,0.0657721210236678
7,2019,1,2019-03-31 00:00:00+00:00,-822087000.0,0.0,-14817000.0,0.0,10817247000.0,0.0,124126000.0,6191257000.0,0.0,0.0,12578001000.0,0.0,240658000.0,1518591000.0,71154000.0,6223637000.0,65692107.0,5814811000.0,-27269000.0,-50310000.0,-122525000.0,-63780000.0,0.0,-115522000.0,-219248000.0,-105314000.0,120568000.0,255759000.0,137259000.0,2068000.0,0.0,140237000.0,118858000.0,13459000.0,118858000.0,293069000.0,0.0,106469000.0,65783869.0,115695000.0,249754000.0,172501000.0,1.81,0.0,356223000.0,6647000.0,0.0,118858000.0,53643000.0,0.0,1.81,65702788.0,125505000.0,134059000.0,0.0334237799746316,7.0,6354364000.0,0.311594202898551,5.42261492693483,0.701116996937312,0.939197161416494,0.0258254020820434,96.7294898913807,0.701116996937312,0.0665502137808206
8,2018,4,2018-12-31 00:00:00+00:00,-812796000.0,0.0,-13217000.0,0.0,10611182000.0,0.0,151395000.0,6267073000.0,0.0,0.0,12383596000.0,0.0,186431000.0,1509685000.0,71895000.0,5954277000.0,66065097.0,5605942000.0,-23231000.0,-44433000.0,-122872000.0,-244579000.0,0.0,-103547000.0,75931000.0,-40940000.0,120597000.0,145417000.0,-68081000.0,-943000.0,0.0,41870000.0,117820000.0,16912000.0,117820000.0,292574000.0,0.0,106199000.0,66061344.0,171273000.0,246959000.0,171977000.0,1.79,0.0,353158000.0,6620000.0,0.0,117820000.0,54157000.0,0.0,1.78,66020262.0,124440000.0,75686000.0,0.0311499028144876,6.0,6429319000.0,0.140127388535032,5.34560631917334,0.699287571002214,0.894507212537655,0.0234565182111144,97.317937790964,0.699287571002214,0.0616672261958276
10,2018,3,2018-09-30 00:00:00+00:00,-808085000.0,0.0,-8548000.0,0.0,10745238000.0,0.0,174626000.0,6316961000.0,0.0,0.0,12518143000.0,0.0,249331000.0,1478189000.0,69166000.0,6045450000.0,66050101.0,5633672000.0,-2950000.0,757000.0,-122856000.0,-183750000.0,0.0,-101000000.0,-76816000.0,23883000.0,120852000.0,257616000.0,-54158000.0,1303000.0,0.0,156616000.0,80975000.0,10601000.0,80975000.0,257023000.0,0.0,105536000.0,66103812.0,113897000.0,245381000.0,136171000.0,1.23,0.0,350917000.0,5135000.0,0.0,80975000.0,55196000.0,0.0,1.22,66052108.0,86110000.0,131484000.0,0.0299485961271939,5.0,6472693000.0,0.0165289256198347,5.31289119451914,0.69925651934788,0.891832639144044,0.019014487366749,97.9967161594499,0.69925651934788,0.0593974284408009
11,2018,2,2018-06-30 00:00:00+00:00,-766193000.0,0.0,-11438000.0,0.0,10754843000.0,0.0,177576000.0,6354185000.0,0.0,0.0,12555654000.0,0.0,191117000.0,1498511000.0,68386000.0,6044714000.0,66046207.0,5691093000.0,38498000.0,356000.0,-122851000.0,-156646000.0,0.0,-76304000.0,39981000.0,-10602000.0,119330000.0,155163000.0,-24411000.0,3816000.0,0.0,78859000.0,100440000.0,11125000.0,100440000.0,276048000.0,0.0,101928000.0,66096349.0,116272000.0,246795000.0,156718000.0,1.52,0.0,348723000.0,5970000.0,0.0,100440000.0,56278000.0,0.0,1.52,66047751.0,106410000.0,130523000.0,0.0298522005594888,6.0,6510940000.0,0.407407407407407,5.27998526849543,0.707710704484648,0.895644838795219,0.028493313907191,98.5815884930379,0.707710704484648,0.0593201770356471
