,year,quarter,date,statementData.balanceSheet.liabilitiesCurrent,statementData.balanceSheet.acctPay,statementData.balanceSheet.totalLiabilities,statementData.balanceSheet.investmentsCurrent,statementData.balanceSheet.cashAndEq,statementData.balanceSheet.debtCurrent,statementData.balanceSheet.totalAssets,statementData.balanceSheet.inventory,statementData.balanceSheet.taxAssets,statementData.balanceSheet.retainedEarnings,statementData.balanceSheet.liabilitiesNonCurrent,statementData.balanceSheet.assetsNonCurrent,statementData.balanceSheet.sharesBasic,statementData.balanceSheet.investments,statementData.balanceSheet.acctRec,statementData.balanceSheet.deferredRev,statementData.balanceSheet.intangibles,statementData.balanceSheet.ppeq,statementData.balanceSheet.debt,statementData.balanceSheet.debtNonCurrent,statementData.balanceSheet.taxLiabilities,statementData.balanceSheet.accoci,statementData.balanceSheet.assetsCurrent,statementData.balanceSheet.investmentsNonCurrent,statementData.balanceSheet.equity,statementData.balanceSheet.deposits,statementData.cashFlow.payDiv,statementData.cashFlow.capex,statementData.cashFlow.ncf,statementData.cashFlow.issrepayEquity,statementData.cashFlow.ncfo,statementData.cashFlow.ncfx,statementData.cashFlow.sbcomp,statementData.cashFlow.ncff,statementData.cashFlow.freeCashFlow,statementData.cashFlow.ncfi,statementData.cashFlow.investmentsAcqDisposals,statementData.cashFlow.issrepayDebt,statementData.cashFlow.depamor,statementData.cashFlow.businessAcqDisposals,statementData.incomeStatement.rnd,statementData.incomeStatement.sga,statementData.incomeStatement.netIncDiscOps,statementData.incomeStatement.revenue,statementData.incomeStatement.ebt,statementData.incomeStatement.intexp,statementData.incomeStatement.netinc,statementData.incomeStatement.netIncComStock,statementData.incomeStatement.nonControllingInterests,statementData.incomeStatement.eps,statementData.incomeStatement.ebit,statementData.incomeStatement.taxExp,statementData.incomeStatement.opinc,statementData.incomeStatement.opex,statementData.incomeStatement.epsDil,statementData.incomeStatement.ebitda,statementData.incomeStatement.consolidatedIncome,statementData.incomeStatement.grossProfit,statementData.incomeStatement.costRev,statementData.incomeStatement.shareswa,statementData.incomeStatement.prefDVDs,statementData.overview.piotroskiFScore,statementData.overview.revenueQoQ,statementData.overview.profitMargin,statementData.overview.currentRatio,statementData.overview.bookVal,statementData.overview.grossMargin,statementData.overview.rps,statementData.overview.epsQoQ,statementData.overview.longTermDebtEquity,statementData.overview.roe,statementData.overview.bvps,statementData.overview.roa
0,2020,3,2020-09-30 00:00:00+00:00,1916000000.0,541000000.0,13747000000.0,0.0,174000000.0,700000000.0,17908000000.0,108000000.0,0.0,5868000000.0,11831000000.0,16180000000.0,72080277.0,0.0,1324000000.0,0.0,5848000000.0,10302000000.0,10575000000.0,9875000000.0,1818000000.0,-214000000.0,1728000000.0,0.0,4161000000.0,0.0,0.0,-265000000.0,47000000.0,-5000000.0,827000000.0,1000000.0,18000000.0,-536000000.0,562000000.0,-245000000.0,-1000000.0,-531000000.0,492000000.0,0.0,0.0,232000000.0,0.0,2187000000.0,275000000.0,278000000.0,208000000.0,208000000.0,0.0,2.88,553000000.0,67000000.0,551000000.0,335000000.0,2.87,1045000000.0,208000000.0,886000000.0,1301000000.0,72080277.0,0.0,7.0,-0.120980707395498,0.405121170553269,0.90187891440501,4161000000.0,0.405121170553269,30.341170858708,-0.435294117647059,2.37322758952175,0.239747634069401,57.7273031289822,0.0505662221980827
1,2020,2,2020-06-30 00:00:00+00:00,1921000000.0,316000000.0,13993000000.0,0.0,127000000.0,806000000.0,17900000000.0,107000000.0,0.0,5660000000.0,12072000000.0,16278000000.0,72049494.0,0.0,1226000000.0,0.0,5896000000.0,10361000000.0,10937000000.0,10131000000.0,1820000000.0,-247000000.0,1622000000.0,0.0,3907000000.0,0.0,0.0,-7000000.0,-386000000.0,0.0,817000000.0,2000000.0,15000000.0,-1203000000.0,810000000.0,-2000000.0,0.0,-1203000000.0,490000000.0,-2000000.0,0.0,222000000.0,0.0,1939000000.0,251000000.0,130000000.0,212000000.0,212000000.0,0.0,2.94,381000000.0,39000000.0,381000000.0,320000000.0,2.93,871000000.0,212000000.0,701000000.0,1238000000.0,72049494.0,0.0,6.0,-0.153275109170306,0.361526560082517,0.844351900052056,3907000000.0,0.361526560082517,26.9120557598919,-0.147826086956522,2.59303813667776,0.296631606976435,54.2266126116028,0.0593002674899858
2,2020,1,2020-03-31 00:00:00+00:00,1996000000.0,484000000.0,15233000000.0,0.0,513000000.0,854000000.0,18868000000.0,115000000.0,0.0,5448000000.0,13237000000.0,16654000000.0,74375477.0,0.0,1413000000.0,0.0,5945000000.0,10688000000.0,12127000000.0,11273000000.0,1878000000.0,-292000000.0,2214000000.0,0.0,3635000000.0,0.0,0.0,-44000000.0,461000000.0,-275000000.0,644000000.0,-2000000.0,13000000.0,-142000000.0,600000000.0,-39000000.0,-1000000.0,133000000.0,526000000.0,0.0,0.0,267000000.0,0.0,2125000000.0,226000000.0,136000000.0,173000000.0,173000000.0,0.0,2.33,362000000.0,53000000.0,358000000.0,369000000.0,2.33,888000000.0,173000000.0,727000000.0,1398000000.0,74375477.0,0.0,5.0,0.00377893245158245,0.342117647058824,1.10921843687375,3635000000.0,0.342117647058824,28.5712453313073,0.0542986425339367,3.10123796423659,0.321249914342493,48.8736361314362,0.0614497312885044
3,2019,4,2019-12-31 00:00:00+00:00,2198000000.0,454000000.0,15140000000.0,0.0,52000000.0,997000000.0,18970000000.0,120000000.0,0.0,5275000000.0,12942000000.0,17128000000.0,75155939.0,0.0,1530000000.0,0.0,6049000000.0,11060000000.0,11961000000.0,10964000000.0,1887000000.0,-186000000.0,1842000000.0,0.0,3830000000.0,0.0,0.0,36000000.0,-8000000.0,-205000000.0,442000000.0,0.0,16000000.0,-489000000.0,478000000.0,39000000.0,-1000000.0,-284000000.0,516000000.0,-2000000.0,0.0,268000000.0,0.0,2456000000.0,433000000.0,170000000.0,338000000.0,338000000.0,0.0,4.48,603000000.0,95000000.0,599000000.0,366000000.0,4.45,1119000000.0,338000000.0,965000000.0,1491000000.0,75155939.0,0.0,6.0,0.0650477016478752,0.392915309446254,0.83803457688808,3830000000.0,0.392915309446254,32.6787215046305,0.172774869109948,2.86266318537859,0.327635526407591,50.9607098382471,0.0617829702136617
5,2019,3,2019-09-30 00:00:00+00:00,2643000000.0,839000000.0,15755000000.0,0.0,60000000.0,973000000.0,19405000000.0,130000000.0,0.0,4937000000.0,13112000000.0,17524000000.0,77162794.0,0.0,1595000000.0,0.0,6104000000.0,11401000000.0,12186000000.0,11213000000.0,1800000000.0,-217000000.0,1881000000.0,0.0,3650000000.0,0.0,0.0,-696000000.0,-15000000.0,-210000000.0,992000000.0,0.0,14000000.0,-264000000.0,296000000.0,-743000000.0,-1000000.0,-54000000.0,519000000.0,-52000000.0,0.0,273000000.0,0.0,2488000000.0,510000000.0,147000000.0,391000000.0,391000000.0,0.0,5.1,657000000.0,119000000.0,656000000.0,377000000.0,5.08,1176000000.0,391000000.0,1033000000.0,1455000000.0,77162794.0,0.0,5.0,0.175803402646503,0.415192926045016,0.711691259931896,3650000000.0,0.415192926045016,32.2435188129657,0.259259259259259,3.07205479452055,0.329641881202359,47.3025898984425,0.0609809634034402
6,2019,2,2019-06-30 00:00:00+00:00,2535000000.0,752000000.0,15569000000.0,0.0,75000000.0,995000000.0,19047000000.0,135000000.0,0.0,4546000000.0,13034000000.0,17207000000.0,78624102.0,0.0,1525000000.0,0.0,6153000000.0,11036000000.0,12192000000.0,11197000000.0,1743000000.0,-194000000.0,1840000000.0,0.0,3478000000.0,0.0,0.0,-723000000.0,23000000.0,-205000000.0,923000000.0,0.0,16000000.0,-159000000.0,200000000.0,-741000000.0,-1000000.0,46000000.0,504000000.0,-22000000.0,0.0,271000000.0,0.0,2290000000.0,351000000.0,180000000.0,270000000.0,270000000.0,0.0,3.45,531000000.0,81000000.0,529000000.0,382000000.0,3.44,1035000000.0,270000000.0,911000000.0,1379000000.0,78624102.0,0.0,4.0,0.21099947117927,0.397816593886463,0.725838264299803,3478000000.0,0.397816593886463,29.1259288404973,0.0714285714285714,3.21937895342151,0.320235467255335,44.2357993481439,0.0603438713255685
7,2019,1,2019-03-31 00:00:00+00:00,2238000000.0,557000000.0,15211000000.0,0.0,52000000.0,930000000.0,18586000000.0,123000000.0,0.0,4276000000.0,12973000000.0,16866000000.0,79591082.0,0.0,1487000000.0,0.0,6210000000.0,10640000000.0,12103000000.0,11173000000.0,1714000000.0,-216000000.0,1720000000.0,0.0,3375000000.0,0.0,0.0,-99000000.0,9000000.0,-239000000.0,667000000.0,0.0,15000000.0,-393000000.0,568000000.0,-265000000.0,0.0,-154000000.0,499000000.0,-173000000.0,0.0,280000000.0,0.0,2117000000.0,220000000.0,151000000.0,175000000.0,175000000.0,0.0,2.21,371000000.0,45000000.0,368000000.0,393000000.0,2.19,870000000.0,175000000.0,761000000.0,1356000000.0,79591082.0,0.0,4.0,0.220876585928489,0.359470949456778,0.768543342269884,3375000000.0,0.359470949456778,26.598457349782,0.0137614678899081,3.31051851851852,0.327809581199156,42.4042482548485,0.0638300992945249
8,2018,4,2018-12-31 00:00:00+00:00,2116000000.0,536000000.0,14730000000.0,0.0,43000000.0,903000000.0,18133000000.0,109000000.0,0.0,4101000000.0,12614000000.0,16372000000.0,81102622.0,0.0,1545000000.0,0.0,6142000000.0,10214000000.0,11747000000.0,10844000000.0,1687000000.0,-237000000.0,1761000000.0,0.0,3403000000.0,0.0,0.0,1000000.0,-22000000.0,-211000000.0,730000000.0,2000000.0,29000000.0,1404000000.0,731000000.0,-2158000000.0,-2000000.0,1615000000.0,470000000.0,-2161000000.0,0.0,302000000.0,0.0,2306000000.0,425000000.0,142000000.0,310000000.0,310000000.0,0.0,3.82,567000000.0,115000000.0,563000000.0,435000000.0,3.78,1037000000.0,310000000.0,998000000.0,1308000000.0,81102622.0,0.0,6.0,0.199791883454735,0.432784041630529,0.832230623818526,3403000000.0,0.432784041630529,28.4331128036773,-0.639622641509434,3.18660005877167,0.338297708156494,41.9591859804483,0.0681984350450352
10,2018,3,2018-09-30 00:00:00+00:00,2087000000.0,688000000.0,13020000000.0,0.0,65000000.0,896000000.0,16354000000.0,104000000.0,0.0,3791000000.0,10933000000.0,14662000000.0,82748285.0,0.0,1438000000.0,0.0,5208000000.0,9439000000.0,10078000000.0,9182000000.0,1628000000.0,-178000000.0,1692000000.0,0.0,3334000000.0,0.0,0.0,-645000000.0,-52000000.0,-211000000.0,474000000.0,-1000000.0,30000000.0,863000000.0,-171000000.0,-1388000000.0,0.0,1074000000.0,418000000.0,-747000000.0,0.0,265000000.0,0.0,2116000000.0,460000000.0,118000000.0,333000000.0,333000000.0,0.0,4.05,578000000.0,127000000.0,578000000.0,360000000.0,4.01,996000000.0,333000000.0,938000000.0,1178000000.0,82748285.0,0.0,7.0,0.198187995469989,0.443289224952741,0.810733109726881,3334000000.0,0.443289224952741,25.5715269506794,0.716101694915254,2.75404919016197,0.531669562470384,40.2908652427056,0.110035959463877
11,2018,2,2018-06-30 00:00:00+00:00,2229000000.0,859000000.0,11944000000.0,0.0,117000000.0,900000000.0,15108000000.0,94000000.0,0.0,3458000000.0,9715000000.0,13602000000.0,83596643.0,0.0,1203000000.0,0.0,4894000000.0,8693000000.0,8986000000.0,8086000000.0,1509000000.0,-196000000.0,1506000000.0,0.0,3164000000.0,0.0,0.0,-832000000.0,-161000000.0,-168000000.0,1007000000.0,-3000000.0,24000000.0,-338000000.0,175000000.0,-827000000.0,-1000000.0,-170000000.0,390000000.0,-6000000.0,0.0,239000000.0,0.0,1891000000.0,359000000.0,112000000.0,270000000.0,270000000.0,0.0,3.22,471000000.0,89000000.0,470000000.0,312000000.0,3.2,861000000.0,270000000.0,782000000.0,1109000000.0,83596643.0,0.0,6.0,0.184095178459612,0.413537810682179,0.67563930013459,3164000000.0,0.413537810682179,22.6205255634488,0.92814371257485,2.55562579013906,0.536961608458272,37.8484097740623,0.105787946047465
