,year,quarter,date,statementData.balanceSheet.retainedEarnings,statementData.balanceSheet.deposits,statementData.balanceSheet.accoci,statementData.balanceSheet.inventory,statementData.balanceSheet.ppeq,statementData.balanceSheet.deferredRev,statementData.balanceSheet.cashAndEq,statementData.balanceSheet.equity,statementData.balanceSheet.taxLiabilities,statementData.balanceSheet.intangibles,statementData.balanceSheet.totalAssets,statementData.balanceSheet.taxAssets,statementData.balanceSheet.acctPay,statementData.balanceSheet.investments,statementData.balanceSheet.acctRec,statementData.balanceSheet.totalLiabilities,statementData.balanceSheet.sharesBasic,statementData.balanceSheet.debt,statementData.cashFlow.ncf,statementData.cashFlow.issrepayEquity,statementData.cashFlow.payDiv,statementData.cashFlow.ncff,statementData.cashFlow.ncfx,statementData.cashFlow.capex,statementData.cashFlow.ncfi,statementData.cashFlow.investmentsAcqDisposals,statementData.cashFlow.depamor,statementData.cashFlow.ncfo,statementData.cashFlow.issrepayDebt,statementData.cashFlow.sbcomp,statementData.cashFlow.businessAcqDisposals,statementData.cashFlow.freeCashFlow,statementData.incomeStatement.netIncComStock,statementData.incomeStatement.sga,statementData.incomeStatement.ebt,statementData.incomeStatement.ebitda,statementData.incomeStatement.prefDVDs,statementData.incomeStatement.costRev,statementData.incomeStatement.shareswaDil,statementData.incomeStatement.opinc,statementData.incomeStatement.grossProfit,statementData.incomeStatement.ebit,statementData.incomeStatement.eps,statementData.incomeStatement.taxExp,statementData.incomeStatement.revenue,statementData.incomeStatement.nonControllingInterests,statementData.incomeStatement.rnd,statementData.incomeStatement.netinc,statementData.incomeStatement.intexp,statementData.incomeStatement.netIncDiscOps,statementData.incomeStatement.epsDil,statementData.incomeStatement.shareswa,statementData.incomeStatement.consolidatedIncome,statementData.incomeStatement.opex,statementData.overview.roa,statementData.overview.piotroskiFScore,statementData.overview.bookVal,statementData.overview.epsQoQ,statementData.overview.rps,statementData.overview.grossMargin,statementData.overview.longTermDebtEquity,statementData.overview.revenueQoQ,statementData.overview.bvps,statementData.overview.profitMargin,statementData.overview.roe
0,2020,3,2020-09-30 00:00:00+00:00,-2500827000.0,0.0,-10494000.0,0.0,8550003000.0,0.0,24200000.0,3312656000.0,49239000.0,0.0,9551388000.0,0.0,217252000.0,803351000.0,0.0,5457950000.0,295066874.0,5113992000.0,1324000.0,-19795000.0,-106231000.0,-7416000.0,0.0,-85786000.0,-130837000.0,-1053000.0,155836000.0,139577000.0,131546000.0,4278000.0,-43998000.0,53791000.0,-26309000.0,20837000.0,-25071000.0,193033000.0,1051000.0,97713000.0,295003000.0,30115000.0,212331000.0,37197000.0,-0.09,187000.0,310044000.0,-1959000.0,0.0,-25258000.0,62268000.0,0.0,-0.09,294713000.0,-27217000.0,182216000.0,0.0136473753282615,3.0,4093438000.0,-2.0,1.05075841214219,0.684841506366838,1.54377393849527,0.0495947784992248,13.8729161444263,0.684841506366838,0.0387693897012666
1,2020,2,2020-06-30 00:00:00+00:00,-2432882000.0,0.0,-11940000.0,0.0,8605701000.0,0.0,22876000.0,3397322000.0,31952000.0,0.0,9564471000.0,0.0,226518000.0,754014000.0,0.0,5315060000.0,294886013.0,4963896000.0,-53000.0,0.0,-106165000.0,-233762000.0,0.0,-75902000.0,52150000.0,129494000.0,157083000.0,181559000.0,-116457000.0,4000000.0,-1442000.0,105657000.0,56709000.0,19768000.0,59297000.0,254977000.0,1062000.0,93729000.0,295087000.0,91777000.0,213527000.0,97894000.0,0.19,1526000.0,307256000.0,4325000.0,0.0,57771000.0,38597000.0,0.0,0.19,294710000.0,62096000.0,121750000.0,0.0195420839968028,3.0,4249411000.0,0.583333333333333,1.04194836802924,0.694948186528497,1.46112025883917,0.0922405335077565,14.4103511616877,0.694948186528497,0.0545485288315685
2,2020,1,2020-03-31 00:00:00+00:00,-2360636000.0,0.0,-12870000.0,0.0,8748937000.0,0.0,22929000.0,3464115000.0,33134000.0,0.0,9691105000.0,0.0,197513000.0,739938000.0,0.0,5393582000.0,294631463.0,5082967000.0,-10362000.0,0.0,-100930000.0,68226000.0,0.0,-200276000.0,-214044000.0,-900000.0,157501000.0,135456000.0,181753000.0,6808000.0,-12868000.0,-64820000.0,4155000.0,24181000.0,5385000.0,202203000.0,1066000.0,94628000.0,295160000.0,38954000.0,226853000.0,44702000.0,0.01,164000.0,321481000.0,319000.0,0.0,5221000.0,39317000.0,0.0,0.01,294457000.0,5540000.0,187899000.0,0.0178368988947183,4.0,4297523000.0,-0.875,1.09112922539437,0.705649789567657,1.46732051332014,0.187709893487714,14.5860966654468,0.705649789567657,0.0496285974330772
3,2019,4,2019-12-31 00:00:00+00:00,-2462132000.0,0.0,-10448000.0,0.0,8674973000.0,0.0,33291000.0,3358542000.0,29445000.0,0.0,9636472000.0,0.0,199414000.0,741912000.0,0.0,5228493000.0,293053423.0,4906082000.0,9750000.0,63306000.0,-100370000.0,139807000.0,0.0,-166933000.0,-303885000.0,-115751000.0,145177000.0,173828000.0,222420000.0,11310000.0,-21201000.0,6895000.0,96608000.0,23234000.0,97641000.0,303253000.0,1031000.0,87509000.0,294184000.0,44782000.0,217309000.0,158076000.0,0.33,2000.0,304818000.0,7598000.0,0.0,97639000.0,60435000.0,0.0,0.33,293194000.0,105237000.0,172527000.0,0.0209772592966753,5.0,4407979000.0,0.1,1.04014482028418,0.712913935528742,1.46077732539894,0.13879559303164,15.0415543858022,0.712913935528742,0.0578593656651063
5,2019,3,2019-09-30 00:00:00+00:00,-2496328000.0,0.0,-9022000.0,0.0,7699676000.0,0.0,23541000.0,3246562000.0,42031000.0,0.0,8697597000.0,0.0,181619000.0,829079000.0,0.0,4353641000.0,285282476.0,4066032000.0,-482000.0,449137000.0,-97286000.0,405872000.0,0.0,-595045000.0,-576809000.0,-405000.0,129010000.0,170455000.0,64465000.0,2704000.0,18641000.0,-424590000.0,26173000.0,20506000.0,28703000.0,200236000.0,1031000.0,85359000.0,289529000.0,58856000.0,210035000.0,71226000.0,0.09,1499000.0,295394000.0,2218000.0,0.0,27204000.0,42523000.0,0.0,0.09,288706000.0,29422000.0,151179000.0,0.0203205447671474,4.0,4343956000.0,0.285714285714286,1.03544390157354,0.711033399459705,1.25241162805454,0.109902909703018,15.2268588695227,0.711033399459705,0.0549089242478345
6,2019,2,2019-06-30 00:00:00+00:00,-2336609000.0,0.0,-7838000.0,0.0,7226558000.0,0.0,24023000.0,2949404000.0,23919000.0,0.0,8197266000.0,0.0,168861000.0,806494000.0,0.0,4228719000.0,281794814.0,3958688000.0,-131000.0,20693000.0,-96512000.0,197025000.0,0.0,-374448000.0,-346244000.0,37480000.0,119612000.0,149088000.0,280130000.0,4379000.0,-9276000.0,-225360000.0,34588000.0,20344000.0,35744000.0,189773000.0,1031000.0,78728000.0,282575000.0,64925000.0,202580000.0,70161000.0,0.12,125000.0,281308000.0,2699000.0,0.0,35619000.0,34417000.0,0.0,0.12,281960000.0,38318000.0,137655000.0,0.0198946832252588,5.0,3968547000.0,0.714285714285714,0.998272452238954,0.720135936411336,1.34219930535118,0.0830243740928533,14.0831087118587,0.720135936411336,0.0550612752216189
7,2019,1,2019-03-31 00:00:00+00:00,-2281262000.0,0.0,-2970000.0,0.0,7010601000.0,0.0,24154000.0,2948982000.0,27205000.0,0.0,7955725000.0,0.0,170882000.0,786074000.0,0.0,3941863000.0,275611046.0,3678047000.0,-184737000.0,192179000.0,-88911000.0,137679000.0,0.0,-444092000.0,-459749000.0,5285000.0,114124000.0,137333000.0,42217000.0,5937000.0,-20942000.0,-306759000.0,23492000.0,20170000.0,26715000.0,174381000.0,1011000.0,78239000.0,277557000.0,52494000.0,192434000.0,60257000.0,0.08,2212000.0,270673000.0,2099000.0,0.0,24503000.0,33542000.0,0.0,0.08,277002000.0,26602000.0,139940000.0,0.0182818124600388,4.0,4013862000.0,-0.733333333333333,0.982083279782625,0.710946418741433,1.24722599188466,0.0685655632537849,14.5635019287289,0.710946418741433,0.0506646999881128
8,2018,4,2018-12-31 00:00:00+00:00,-2063996000.0,0.0,-67000.0,0.0,6541999000.0,0.0,208891000.0,2905625000.0,20608000.0,0.0,7711728000.0,0.0,174009000.0,823128000.0,0.0,3816211000.0,268390557.0,3547787000.0,180811000.0,299825000.0,-86558000.0,-62699000.0,0.0,-51933000.0,89558000.0,156348000.0,108085000.0,153952000.0,-261656000.0,3550000.0,-14857000.0,102019000.0,81168000.0,18235000.0,82209000.0,228520000.0,971000.0,77320000.0,270872000.0,126215000.0,190347000.0,120435000.0,0.3,70000.0,267667000.0,7476000.0,0.0,82139000.0,38226000.0,0.0,0.3,270129000.0,89615000.0,64132000.0,0.0258692544317481,6.0,3895517000.0,0.2,0.997304089204599,0.711133610045317,1.22100649602065,0.0584743751977221,14.5143593856024,0.711133610045317,0.0715792960448306
10,2018,3,2018-09-30 00:00:00+00:00,-2075402000.0,0.0,202000.0,0.0,6701337000.0,0.0,28080000.0,2593255000.0,38581000.0,0.0,7678784000.0,0.0,169184000.0,808385000.0,0.0,4078516000.0,267678903.0,3811180000.0,-2832000.0,0.0,-86326000.0,-62604000.0,0.0,-61226000.0,-91851000.0,-300000.0,109563000.0,151623000.0,60896000.0,3612000.0,-30325000.0,90397000.0,17639000.0,19136000.0,18768000.0,162732000.0,971000.0,78442000.0,268861000.0,55011000.0,187702000.0,53169000.0,0.07,158000.0,266144000.0,1648000.0,0.0,18610000.0,34401000.0,0.0,0.07,267727000.0,20258000.0,132691000.0,0.0241841443733345,5.0,3600268000.0,0.166666666666667,0.994265879817955,0.705264819045329,1.46965107557876,0.0599503765567064,13.4499505177664,0.705264819045329,0.067447023066473
11,2018,2,2018-06-30 00:00:00+00:00,-1929124000.0,0.0,-1407000.0,0.0,6757548000.0,0.0,30912000.0,2757494000.0,21972000.0,0.0,7707358000.0,0.0,169475000.0,780619000.0,0.0,4016279000.0,267600380.0,3752112000.0,10059000.0,0.0,-86306000.0,-26117000.0,0.0,-75372000.0,-86669000.0,-1240000.0,108204000.0,122845000.0,71107000.0,3578000.0,-10057000.0,47473000.0,19630000.0,19430000.0,20834000.0,160636000.0,971000.0,73359000.0,268890000.0,55179000.0,186384000.0,52432000.0,0.07,233000.0,259743000.0,1843000.0,0.0,20601000.0,31598000.0,0.0,0.07,267311000.0,22444000.0,131205000.0,0.0238127096706401,6.0,3691079000.0,1.33333333333333,0.970637635118455,0.717570829627747,1.36069634240365,0.0474395009254815,13.7932502188525,0.717570829627747,0.0651047690043771
