,date,quarter,year,statementData.balanceSheet.liabilitiesCurrent,statementData.balanceSheet.acctPay,statementData.balanceSheet.totalLiabilities,statementData.balanceSheet.investmentsCurrent,statementData.balanceSheet.cashAndEq,statementData.balanceSheet.debtCurrent,statementData.balanceSheet.totalAssets,statementData.balanceSheet.inventory,statementData.balanceSheet.taxAssets,statementData.balanceSheet.retainedEarnings,statementData.balanceSheet.liabilitiesNonCurrent,statementData.balanceSheet.assetsNonCurrent,statementData.balanceSheet.sharesBasic,statementData.balanceSheet.investments,statementData.balanceSheet.acctRec,statementData.balanceSheet.deferredRev,statementData.balanceSheet.intangibles,statementData.balanceSheet.ppeq,statementData.balanceSheet.debt,statementData.balanceSheet.debtNonCurrent,statementData.balanceSheet.taxLiabilities,statementData.balanceSheet.accoci,statementData.balanceSheet.assetsCurrent,statementData.balanceSheet.investmentsNonCurrent,statementData.balanceSheet.equity,statementData.balanceSheet.deposits,statementData.cashFlow.payDiv,statementData.cashFlow.capex,statementData.cashFlow.ncf,statementData.cashFlow.issrepayEquity,statementData.cashFlow.ncfo,statementData.cashFlow.ncfx,statementData.cashFlow.sbcomp,statementData.cashFlow.ncff,statementData.cashFlow.freeCashFlow,statementData.cashFlow.ncfi,statementData.cashFlow.investmentsAcqDisposals,statementData.cashFlow.issrepayDebt,statementData.cashFlow.depamor,statementData.cashFlow.businessAcqDisposals,statementData.incomeStatement.rnd,statementData.incomeStatement.sga,statementData.incomeStatement.netIncDiscOps,statementData.incomeStatement.revenue,statementData.incomeStatement.ebt,statementData.incomeStatement.intexp,statementData.incomeStatement.netinc,statementData.incomeStatement.netIncComStock,statementData.incomeStatement.nonControllingInterests,statementData.incomeStatement.eps,statementData.incomeStatement.ebit,statementData.incomeStatement.taxExp,statementData.incomeStatement.opinc,statementData.incomeStatement.opex,statementData.incomeStatement.epsDil,statementData.incomeStatement.ebitda,statementData.incomeStatement.consolidatedIncome,statementData.incomeStatement.grossProfit,statementData.incomeStatement.costRev,statementData.incomeStatement.shareswa,statementData.incomeStatement.prefDVDs,statementData.overview.piotroskiFScore,statementData.overview.revenueQoQ,statementData.overview.profitMargin,statementData.overview.currentRatio,statementData.overview.bookVal,statementData.overview.grossMargin,statementData.overview.rps,statementData.overview.epsQoQ,statementData.overview.longTermDebtEquity,statementData.overview.roe,statementData.overview.bvps,statementData.overview.roa
0,2020-09-30 00:00:00+00:00,3,2020,12163800000.0,8572700000.0,20657600000.0,0.0,3278300000.0,23600000.0,23779500000.0,1174400000.0,0.0,7932600000.0,8493800000.0,11917100000.0,214868724.0,81400000.0,6298300000.0,0.0,9744600000.0,1841100000.0,6934000000.0,6910400000.0,610700000.0,-1380600000.0,11862400000.0,81400000.0,2638800000.0,1129500000.0,-139800000.0,-16400000.0,-2700000.0,-13100000.0,200800000.0,57500000.0,17600000.0,-181800000.0,184400000.0,-79200000.0,0.0,16800000.0,54700000.0,-62800000.0,0.0,2650400000.0,0.0,3206500000.0,434200000.0,54400000.0,313300000.0,313300000.0,21600000.0,1.45,488600000.0,120900000.0,501400000.0,2705100000.0,1.45,543300000.0,334900000.0,3206500000.0,0.0,214868724.0,0.0,4.0,-0.115155361774932,1.0,0.97522155905227,3121900000.0,1.0,14.9230653038178,0.0902255639097744,2.61876610580567,0.371746206523524,14.5293365264272,0.0397275389425464
1,2020-06-30 00:00:00+00:00,2,2020,11330900000.0,7919500000.0,19779700000.0,0.0,3281000000.0,6400000.0,22641100000.0,1158600000.0,0.0,7759300000.0,8448800000.0,11748000000.0,214282876.0,82200000.0,5290800000.0,0.0,9552700000.0,1868300000.0,6896200000.0,6889800000.0,659800000.0,-1456600000.0,10893100000.0,82200000.0,2413000000.0,1070000000.0,-141200000.0,-7200000.0,588500000.0,-4300000.0,125000000.0,83600000.0,16200000.0,385500000.0,117800000.0,-5600000.0,0.0,587800000.0,57100000.0,1600000.0,0.0,2403200000.0,0.0,2800700000.0,-2300000.0,53700000.0,-24200000.0,-24200000.0,9800000.0,-0.11,51400000.0,21900000.0,62500000.0,2738200000.0,-0.11,108500000.0,-14400000.0,2800700000.0,0.0,214282876.0,0.0,5.0,-0.247083176514866,1.0,0.961362292492212,2861400000.0,1.0,13.07010645125,-1.06508875739645,2.85528387898881,0.369048788634979,13.3533768699278,0.0388242747837555
2,2020-03-31 00:00:00+00:00,1,2020,12857000000.0,9387200000.0,20751300000.0,1600000.0,2692500000.0,10900000.0,23675900000.0,1313200000.0,0.0,7924500000.0,7894300000.0,11825800000.0,216867679.0,94300000.0,6690500000.0,0.0,9514400000.0,1987600000.0,6332700000.0,6321800000.0,670000000.0,-1528300000.0,11850100000.0,92700000.0,2447600000.0,1075700000.0,-141700000.0,-26400000.0,-1613200000.0,-198600000.0,-987200000.0,-210500000.0,18700000.0,-391200000.0,-1013600000.0,-24300000.0,0.0,-4300000.0,57000000.0,2100000.0,0.0,2929700000.0,0.0,3406900000.0,355500000.0,58500000.0,258100000.0,258100000.0,13600000.0,1.19,414000000.0,97400000.0,420200000.0,2986700000.0,1.19,471000000.0,271700000.0,3406900000.0,0.0,216867679.0,0.0,4.0,-0.0178731009830205,1.0,0.921684685385393,2924600000.0,1.0,15.7095792960462,0.00847457627118642,2.58285667592744,0.524381375420114,13.4856425516501,0.0538147887799796
3,2019-12-31 00:00:00+00:00,4,2019,15980900000.0,11768400000.0,23409700000.0,3600000.0,4305700000.0,612500000.0,26783400000.0,1257600000.0,0.0,7806300000.0,7428800000.0,12198700000.0,217732035.0,110400000.0,7829000000.0,0.0,9778700000.0,2061700000.0,6419100000.0,5806600000.0,660900000.0,-1197600000.0,14584700000.0,106800000.0,2853900000.0,1215300000.0,-141800000.0,-25200000.0,1865300000.0,-63800000.0,2087900000.0,92500000.0,18900000.0,-289200000.0,2062700000.0,-25900000.0,1900000.0,2000000.0,56200000.0,-2600000.0,0.0,3438600000.0,0.0,4141200000.0,573900000.0,51900000.0,415000000.0,415000000.0,34800000.0,1.9,625800000.0,158900000.0,646400000.0,3494800000.0,1.89,682000000.0,449800000.0,4141200000.0,0.0,217732035.0,0.0,5.0,0.0133359434262363,1.0,0.912633205889531,3373700000.0,1.0,19.019709249491,0.0734463276836157,2.03461929289744,0.528166444805995,15.4947341579754,0.0531968354417808
5,2019-09-30 00:00:00+00:00,3,2019,13259800000.0,9439600000.0,20666000000.0,5200000.0,2440400000.0,611300000.0,23653500000.0,1427900000.0,0.0,7533100000.0,7406200000.0,12052600000.0,217523691.0,115700000.0,6547900000.0,0.0,9625900000.0,2048100000.0,6395300000.0,5784000000.0,615200000.0,-1348800000.0,11600900000.0,110500000.0,2464100000.0,1059200000.0,-142100000.0,-28200000.0,-457700000.0,-16200000.0,261000000.0,-52900000.0,19300000.0,-636100000.0,232800000.0,-29700000.0,0.0,-398700000.0,57900000.0,-1500000.0,0.0,3092600000.0,0.0,3623800000.0,402500000.0,62800000.0,290200000.0,290200000.0,22000000.0,1.33,465300000.0,112300000.0,473300000.0,3150500000.0,1.32,523200000.0,312200000.0,3623800000.0,0.0,217523691.0,0.0,3.0,-0.0243652909027273,1.0,0.874892532315721,2987500000.0,1.0,16.6593348216034,0.0,2.34730733330628,0.53821672242163,13.7341362049617,0.0537250897752624
6,2019-06-30 00:00:00+00:00,2,2019,15068100000.0,10445900000.0,22082700000.0,5400000.0,2898100000.0,1508000000.0,25042100000.0,1363500000.0,0.0,7384700000.0,7014600000.0,12239300000.0,220167610.0,117100000.0,7244900000.0,0.0,9718200000.0,2115100000.0,6851800000.0,5343800000.0,561400000.0,-1234900000.0,12802800000.0,111700000.0,2410200000.0,1094100000.0,-145600000.0,-21600000.0,-551600000.0,-239600000.0,-97300000.0,-13000000.0,17500000.0,-429000000.0,-118900000.0,-12300000.0,0.0,24000000.0,57800000.0,9300000.0,0.0,3088300000.0,0.0,3719800000.0,501300000.0,66600000.0,370700000.0,370700000.0,23400000.0,1.69,567900000.0,130600000.0,573700000.0,3146100000.0,1.68,625700000.0,394100000.0,3719800000.0,0.0,220167610.0,0.0,2.0,-0.0362213700901648,1.0,0.849662532104247,2959400000.0,1.0,16.895309895947,0.0496894409937887,2.21716040162642,0.5463326599879,13.4415775326807,0.0547259133568
7,2019-03-31 00:00:00+00:00,1,2019,14913100000.0,10342900000.0,22241600000.0,5400000.0,3449700000.0,1095200000.0,25211200000.0,1314400000.0,0.0,7157000000.0,7328500000.0,12139000000.0,223690798.0,123800000.0,7036700000.0,0.0,9746700000.0,1985200000.0,6715200000.0,5620000000.0,603400000.0,-1218000000.0,13072200000.0,118400000.0,2413300000.0,1104100000.0,-134800000.0,-27200000.0,-202700000.0,-284100000.0,-395600000.0,23600000.0,16800000.0,132300000.0,-422800000.0,37000000.0,0.0,587100000.0,59600000.0,64200000.0,0.0,2980400000.0,0.0,3468900000.0,365900000.0,63000000.0,263200000.0,263200000.0,16500000.0,1.18,428900000.0,102700000.0,428900000.0,3040000000.0,1.17,488500000.0,279700000.0,3468900000.0,0.0,223690798.0,0.0,2.0,-0.0442748512232753,1.0,0.876558193802764,2969600000.0,1.0,15.5075668333929,0.0260869565217392,2.32876144698131,0.5486624928856,13.2754678625627,0.0561145490356701
8,2018-12-31 00:00:00+00:00,4,2018,15270200000.0,11464300000.0,21510100000.0,5500000.0,3652400000.0,507700000.0,24617000000.0,1161500000.0,0.0,7016100000.0,6239900000.0,10890100000.0,224105675.0,126400000.0,7666100000.0,0.0,9767100000.0,694400000.0,4891800000.0,4384100000.0,594300000.0,-1228500000.0,13726900000.0,120900000.0,2547100000.0,1159000000.0,-134800000.0,-79500000.0,1553300000.0,-50400000.0,1960900000.0,-53300000.0,16600000.0,-264500000.0,1881400000.0,-89800000.0,15900000.0,-3200000.0,61300000.0,-26200000.0,0.0,3398200000.0,0.0,4086700000.0,548900000.0,68300000.0,399200000.0,399200000.0,30500000.0,1.77,617200000.0,149700000.0,627200000.0,3459500000.0,1.77,678500000.0,429700000.0,4086700000.0,0.0,224105675.0,0.0,6.0,-0.0215012570334012,1.0,0.898933871200115,3106900000.0,1.0,18.2355935430908,0.609090909090909,1.72121235915355,0.537188911163761,13.8635489708148,0.0571803007311353
10,2018-09-30 00:00:00+00:00,3,2018,13280100000.0,9568200000.0,19541900000.0,6700000.0,2099100000.0,510700000.0,22487600000.0,1359200000.0,0.0,6751700000.0,6261800000.0,10912300000.0,224372758.0,125600000.0,6811000000.0,0.0,9808000000.0,673100000.0,4868500000.0,4357800000.0,682000000.0,-1186200000.0,11575300000.0,118900000.0,2381700000.0,1142500000.0,-135600000.0,-26400000.0,185800000.0,-55200000.0,334300000.0,-35400000.0,18800000.0,-274200000.0,307900000.0,161100000.0,0.0,-6500000.0,65900000.0,187500000.0,0.0,3324500000.0,0.0,3714300000.0,414200000.0,69400000.0,298900000.0,298900000.0,32400000.0,1.33,483600000.0,115300000.0,323900000.0,3390400000.0,1.32,549500000.0,331300000.0,3714300000.0,0.0,224372758.0,0.0,6.0,-0.00139803737061428,1.0,0.871627472684694,2945700000.0,1.0,16.5541486992819,0.166666666666667,1.82970147373725,0.47527301248919,13.1285991501696,0.0507661538924227
11,2018-06-30 00:00:00+00:00,2,2018,12617900000.0,9568100000.0,19310600000.0,5400000.0,1913300000.0,20800000.0,22169500000.0,1353500000.0,0.0,6587700000.0,6692700000.0,10939400000.0,227289588.0,125700000.0,6760500000.0,0.0,9820300000.0,697200000.0,4887600000.0,4866800000.0,714400000.0,-1167300000.0,11230100000.0,120300000.0,2321400000.0,1147100000.0,-139200000.0,-53600000.0,-654800000.0,-233300000.0,47900000.0,-141600000.0,17600000.0,-475500000.0,-5700000.0,-85600000.0,0.0,13300000.0,67400000.0,-32000000.0,0.0,3209900000.0,0.0,3859600000.0,500900000.0,66400000.0,364200000.0,364200000.0,30600000.0,1.61,567300000.0,136700000.0,582300000.0,3277300000.0,1.6,634700000.0,394800000.0,3859600000.0,0.0,227289588.0,0.0,4.0,0.0183372470383367,1.0,0.890013393670896,2858900000.0,1.0,16.9809802286236,0.141843971631206,2.09649349530456,0.454637396632756,12.5782268565685,0.0493981446068952
