,date,quarter,year,statementData.balanceSheet.taxAssets,statementData.balanceSheet.totalAssets,statementData.balanceSheet.intangibles,statementData.balanceSheet.accoci,statementData.balanceSheet.acctPay,statementData.balanceSheet.investments,statementData.balanceSheet.deferredRev,statementData.balanceSheet.cashAndEq,statementData.balanceSheet.ppeq,statementData.balanceSheet.acctRec,statementData.balanceSheet.retainedEarnings,statementData.balanceSheet.inventory,statementData.balanceSheet.taxLiabilities,statementData.balanceSheet.deposits,statementData.balanceSheet.debt,statementData.balanceSheet.sharesBasic,statementData.balanceSheet.equity,statementData.balanceSheet.totalLiabilities,statementData.cashFlow.payDiv,statementData.cashFlow.investmentsAcqDisposals,statementData.cashFlow.businessAcqDisposals,statementData.cashFlow.freeCashFlow,statementData.cashFlow.issrepayEquity,statementData.cashFlow.ncfi,statementData.cashFlow.capex,statementData.cashFlow.sbcomp,statementData.cashFlow.depamor,statementData.cashFlow.ncfo,statementData.cashFlow.ncfx,statementData.cashFlow.issrepayDebt,statementData.cashFlow.ncf,statementData.cashFlow.ncff,statementData.incomeStatement.netIncComStock,statementData.incomeStatement.costRev,statementData.incomeStatement.eps,statementData.incomeStatement.netinc,statementData.incomeStatement.epsDil,statementData.incomeStatement.ebit,statementData.incomeStatement.netIncDiscOps,statementData.incomeStatement.ebitda,statementData.incomeStatement.shareswa,statementData.incomeStatement.nonControllingInterests,statementData.incomeStatement.prefDVDs,statementData.incomeStatement.opex,statementData.incomeStatement.sga,statementData.incomeStatement.grossProfit,statementData.incomeStatement.ebt,statementData.incomeStatement.revenue,statementData.incomeStatement.intexp,statementData.incomeStatement.taxExp,statementData.incomeStatement.consolidatedIncome,statementData.incomeStatement.opinc,statementData.incomeStatement.rnd,statementData.overview.roa,statementData.overview.piotroskiFScore,statementData.overview.bookVal,statementData.overview.epsQoQ,statementData.overview.rps,statementData.overview.grossMargin,statementData.overview.longTermDebtEquity,statementData.overview.revenueQoQ,statementData.overview.bvps,statementData.overview.profitMargin,statementData.overview.roe
0,2020-09-30 00:00:00+00:00,3,2020,0.0,780492000000.0,9360000000.0,16036000000.0,34772000000.0,506245000000.0,0.0,24405000000.0,0.0,20712000000.0,36782000000.0,0.0,11477000000.0,0.0,18966000000.0,907662465.0,73316000000.0,706923000000.0,-419000000.0,-6493000000.0,-157000000.0,3793000000.0,-80000000.0,-6679000000.0,0.0,0.0,0.0,3793000000.0,117000000.0,-76000000.0,116000000.0,2885000000.0,633000000.0,11622000000.0,0.7,706000000.0,0.69,920000000.0,0.0,920000000.0,907662465.0,3000000.0,73000000.0,3470000000.0,0.0,4393000000.0,920000000.0,16015000000.0,0.0,214000000.0,709000000.0,923000000.0,0.0,0.00740579437652642,6.0,73569000000.0,-0.696969696969697,17.6442241665243,0.274305338744927,0.258688417262262,-0.142574151408074,81.0532580522651,0.274305338744927,0.0785355358231654
1,2020-06-30 00:00:00+00:00,2,2020,0.0,767583000000.0,9245000000.0,18563000000.0,34133000000.0,494944000000.0,0.0,24289000000.0,0.0,20848000000.0,36568000000.0,0.0,12262000000.0,0.0,18935000000.0,907588731.0,75693000000.0,691643000000.0,-419000000.0,-1275000000.0,-356000000.0,846000000.0,0.0,-1391000000.0,0.0,0.0,0.0,846000000.0,60000000.0,-20000000.0,195000000.0,680000000.0,68000000.0,10919000000.0,0.07,145000000.0,0.07,192000000.0,0.0,192000000.0,907588731.0,5000000.0,77000000.0,2983000000.0,0.0,3180000000.0,192000000.0,14099000000.0,0.0,47000000.0,150000000.0,197000000.0,0.0,0.00953222563482086,7.0,75940000000.0,-0.960674157303371,15.5345692585511,0.225547911199376,0.25015523232003,-0.194204720809282,83.6722596988701,0.225547911199376,0.101588297804055
2,2020-03-31 00:00:00+00:00,1,2020,0.0,737741000000.0,9159000000.0,12757000000.0,35530000000.0,483111000000.0,0.0,24094000000.0,0.0,21224000000.0,36919000000.0,0.0,10717000000.0,0.0,18940000000.0,915828071.0,70221000000.0,667278000000.0,-404000000.0,-7779000000.0,-483000000.0,1847000000.0,-500000000.0,-8337000000.0,0.0,0.0,0.0,1847000000.0,-171000000.0,1056000000.0,7496000000.0,14157000000.0,4366000000.0,9394000000.0,4.78,4398000000.0,4.75,5640000000.0,0.0,5640000000.0,915828071.0,3000000.0,32000000.0,3273000000.0,0.0,8916000000.0,5640000000.0,18310000000.0,0.0,1242000000.0,4401000000.0,5643000000.0,0.0,0.0118353654345159,7.0,70463000000.0,2.39007092198582,19.9928355329917,0.486947023484435,0.269719884365076,0.123175070543492,76.9391136079296,0.486947023484435,0.130153717826501
3,2019-12-31 00:00:00+00:00,4,2019,0.0,740463000000.0,9308000000.0,13052000000.0,26745000000.0,473795000000.0,0.0,16598000000.0,0.0,20443000000.0,33078000000.0,0.0,9460000000.0,0.0,17844000000.0,919631257.0,66144000000.0,674081000000.0,-406000000.0,-6765000000.0,-326000000.0,5181000000.0,-250000000.0,-7093000000.0,0.0,0.0,630000000.0,5181000000.0,67000000.0,-25000000.0,-2854000000.0,-1009000000.0,536000000.0,13549000000.0,0.61,593000000.0,0.61,-32000000.0,0.0,598000000.0,919631257.0,-5000000.0,57000000.0,3631000000.0,0.0,3594000000.0,-32000000.0,17143000000.0,0.0,-625000000.0,588000000.0,-37000000.0,0.0,0.00781389250263775,7.0,66382000000.0,-0.698019801980198,18.6411671738121,0.209648252931226,0.26977503628447,0.0945600817264718,72.1832794337046,0.209648252931226,0.0891010465985547
5,2019-09-30 00:00:00+00:00,3,2019,0.0,742812000000.0,9278000000.0,15197000000.0,28443000000.0,471893000000.0,0.0,19452000000.0,0.0,20723000000.0,32948000000.0,0.0,10184000000.0,0.0,17747000000.0,936447592.0,68368000000.0,674193000000.0,-413000000.0,-5435000000.0,121000000.0,4146000000.0,-785000000.0,-5351000000.0,0.0,0.0,0.0,4146000000.0,-105000000.0,-19000000.0,1017000000.0,2327000000.0,2152000000.0,12444000000.0,2.31,2184000000.0,2.3,2785000000.0,0.0,2785000000.0,936447592.0,6000000.0,32000000.0,3443000000.0,0.0,6234000000.0,2785000000.0,18678000000.0,0.0,601000000.0,2190000000.0,2791000000.0,0.0,0.0100079806517011,7.0,68619000000.0,1.59550561797753,19.9455902920406,0.333761644715708,0.259580505499649,0.146663392473448,73.2758571715138,0.333761644715708,0.118227491383525
6,2019-06-30 00:00:00+00:00,2,2019,97000000.0,732167000000.0,9408000000.0,11631000000.0,25354000000.0,461094000000.0,0.0,18435000000.0,0.0,20425000000.0,31209000000.0,0.0,8766000000.0,0.0,17679000000.0,950369346.0,63811000000.0,668121000000.0,-419000000.0,880000000.0,-286000000.0,2387000000.0,-750000000.0,557000000.0,0.0,0.0,0.0,2387000000.0,51000000.0,475000000.0,3929000000.0,934000000.0,1684000000.0,11810000000.0,1.78,1741000000.0,1.77,2292000000.0,0.0,2292000000.0,950369346.0,5000000.0,57000000.0,3390000000.0,0.0,5687000000.0,2292000000.0,17497000000.0,0.0,551000000.0,1746000000.0,2297000000.0,0.0,0.00836775750315045,7.0,64046000000.0,1.14457831325301,18.4107369136462,0.325027147511002,0.277052545799314,-0.174085437809771,67.3906416169277,0.325027147511002,0.104514614929903
7,2019-03-31 00:00:00+00:00,1,2019,0.0,713188000000.0,9418000000.0,6911000000.0,25084000000.0,450866000000.0,0.0,14506000000.0,0.0,20615000000.0,29944000000.0,0.0,7580000000.0,0.0,17335000000.0,957270842.0,58509000000.0,654450000000.0,-405000000.0,-5264000000.0,-380000000.0,2072000000.0,-500000000.0,-5699000000.0,0.0,0.0,0.0,2072000000.0,-4000000.0,-22000000.0,-1315000000.0,2316000000.0,1349000000.0,11333000000.0,1.41,1381000000.0,1.4,1740000000.0,0.0,1740000000.0,957270842.0,4000000.0,32000000.0,3225000000.0,0.0,4969000000.0,1740000000.0,16302000000.0,0.0,359000000.0,1385000000.0,1744000000.0,0.0,0.00724859294744984,7.0,58738000000.0,0.175,17.0296631682008,0.304809225861857,0.296279204908647,0.101114488348531,61.3598549364361,0.304809225861857,0.093927245182626
8,2018-12-31 00:00:00+00:00,4,2018,0.0,687538000000.0,9422000000.0,1722000000.0,24794000000.0,436210000000.0,0.0,15821000000.0,0.0,19644000000.0,28926000000.0,0.0,5855000000.0,0.0,17304000000.0,986838252.0,52741000000.0,634580000000.0,-415000000.0,4954000000.0,460000000.0,1301000000.0,-1200000000.0,5358000000.0,0.0,0.0,628000000.0,1301000000.0,4000000.0,-573000000.0,3331000000.0,-3332000000.0,2010000000.0,9796000000.0,2.02,2067000000.0,2.0,2476000000.0,0.0,3104000000.0,986838252.0,-5000000.0,57000000.0,3395000000.0,0.0,5866000000.0,2476000000.0,15662000000.0,0.0,409000000.0,2062000000.0,2471000000.0,0.0,0.00710469441756693,7.0,52958000000.0,-0.0516431924882629,15.8708886367733,0.374537096156302,0.328093892796875,-0.0112373737373738,53.6643162065023,0.374537096156302,0.0929872287211456
10,2018-09-30 00:00:00+00:00,3,2018,0.0,698451000000.0,9440000000.0,1000000000.0,26075000000.0,439941000000.0,0.0,12490000000.0,0.0,19820000000.0,27331000000.0,0.0,5090000000.0,0.0,17917000000.0,994837941.0,51625000000.0,646642000000.0,-419000000.0,-5962000000.0,-278000000.0,3533000000.0,-636000000.0,-6228000000.0,0.0,0.0,0.0,3533000000.0,-46000000.0,-1113000000.0,-3822000000.0,-1081000000.0,880000000.0,11741000000.0,0.89,912000000.0,0.88,1076000000.0,0.0,1076000000.0,994837941.0,3000000.0,32000000.0,3469000000.0,0.0,4548000000.0,1076000000.0,16289000000.0,0.0,164000000.0,915000000.0,1079000000.0,0.0,0.00739304822258094,7.0,51809000000.0,-10.8888888888889,16.3735210818623,0.27920682669286,0.347060532687651,0.00729701317172715,52.0778288249865,0.27920682669286,0.0952398249214507
11,2018-06-30 00:00:00+00:00,2,2018,0.0,706333000000.0,9499000000.0,2854000000.0,27030000000.0,438812000000.0,0.0,16312000000.0,0.0,19608000000.0,26870000000.0,0.0,5599000000.0,0.0,19246000000.0,1016530764.0,53633000000.0,652501000000.0,-428000000.0,-4246000000.0,41000000.0,5608000000.0,-1115000000.0,-4279000000.0,0.0,0.0,0.0,5608000000.0,-338000000.0,-191000000.0,2385000000.0,1394000000.0,845000000.0,16599000000.0,0.83,891000000.0,0.83,1098000000.0,0.0,1098000000.0,1016530764.0,3000000.0,46000000.0,3485000000.0,0.0,4586000000.0,1098000000.0,21185000000.0,0.0,207000000.0,894000000.0,1101000000.0,0.0,0.00596924307983286,6.0,53832000000.0,0.0246913580246912,20.8404907655112,0.216473920226575,0.358846232729849,0.381660470879802,52.9565871554872,0.216473920226575,0.0757456741799914
