,date,quarter,year,statementData.balanceSheet.totalLiabilities,statementData.balanceSheet.debtNonCurrent,statementData.balanceSheet.ppeq,statementData.balanceSheet.intangibles,statementData.balanceSheet.liabilitiesNonCurrent,statementData.balanceSheet.retainedEarnings,statementData.balanceSheet.debtCurrent,statementData.balanceSheet.inventory,statementData.balanceSheet.deposits,statementData.balanceSheet.acctRec,statementData.balanceSheet.accoci,statementData.balanceSheet.assetsCurrent,statementData.balanceSheet.investments,statementData.balanceSheet.investmentsNonCurrent,statementData.balanceSheet.taxAssets,statementData.balanceSheet.totalAssets,statementData.balanceSheet.assetsNonCurrent,statementData.balanceSheet.liabilitiesCurrent,statementData.balanceSheet.deferredRev,statementData.balanceSheet.taxLiabilities,statementData.balanceSheet.debt,statementData.balanceSheet.acctPay,statementData.balanceSheet.investmentsCurrent,statementData.balanceSheet.cashAndEq,statementData.balanceSheet.sharesBasic,statementData.balanceSheet.equity,statementData.cashFlow.sbcomp,statementData.cashFlow.freeCashFlow,statementData.cashFlow.ncfi,statementData.cashFlow.ncfo,statementData.cashFlow.ncfx,statementData.cashFlow.issrepayEquity,statementData.cashFlow.depamor,statementData.cashFlow.businessAcqDisposals,statementData.cashFlow.ncff,statementData.cashFlow.investmentsAcqDisposals,statementData.cashFlow.payDiv,statementData.cashFlow.ncf,statementData.cashFlow.capex,statementData.cashFlow.issrepayDebt,statementData.incomeStatement.shareswaDil,statementData.incomeStatement.ebitda,statementData.incomeStatement.ebit,statementData.incomeStatement.eps,statementData.incomeStatement.opex,statementData.incomeStatement.grossProfit,statementData.incomeStatement.epsDil,statementData.incomeStatement.ebt,statementData.incomeStatement.nonControllingInterests,statementData.incomeStatement.opinc,statementData.incomeStatement.taxExp,statementData.incomeStatement.netinc,statementData.incomeStatement.intexp,statementData.incomeStatement.shareswa,statementData.incomeStatement.consolidatedIncome,statementData.incomeStatement.costRev,statementData.incomeStatement.sga,statementData.incomeStatement.revenue,statementData.incomeStatement.netIncComStock,statementData.incomeStatement.prefDVDs,statementData.incomeStatement.rnd,statementData.incomeStatement.netIncDiscOps,statementData.overview.piotroskiFScore,statementData.overview.revenueQoQ,statementData.overview.profitMargin,statementData.overview.currentRatio,statementData.overview.bookVal,statementData.overview.grossMargin,statementData.overview.rps,statementData.overview.epsQoQ,statementData.overview.longTermDebtEquity,statementData.overview.roe,statementData.overview.bvps,statementData.overview.roa
0,2020-09-30 00:00:00+00:00,3,2020,5803700000.0,3764600000.0,1213700000.0,2375300000.0,4490500000.0,2283800000.0,53500000.0,630900000.0,0.0,648600000.0,-998900000.0,1667400000.0,0.0,0.0,261500000.0,5828200000.0,4160800000.0,1313200000.0,0.0,74400000.0,3818100000.0,718800000.0,0.0,316800000.0,155676478.0,24500000.0,18700000.0,162500000.0,-33900000.0,197200000.0,-7300000.0,-20000000.0,43800000.0,-600000.0,-128900000.0,3300000.0,-24900000.0,27100000.0,-34700000.0,-83700000.0,156100000.0,238200000.0,194400000.0,0.86,210000000.0,404500000.0,0.86,151400000.0,0.0,194500000.0,17400000.0,134000000.0,43000000.0,155500000.0,134000000.0,832700000.0,199300000.0,1237200000.0,134000000.0,0.0,0.0,-2200000.0,5.0,0.0153467377923677,0.326947946977045,1.26972281449893,24500000.0,0.326947946977045,7.94725070797144,0.954545454545455,153.657142857143,-4.38989851309889,0.157377661126172,0.0807968480541426
1,2020-06-30 00:00:00+00:00,2,2020,5826400000.0,3751400000.0,1196900000.0,2368200000.0,4471700000.0,2175100000.0,128400000.0,638200000.0,0.0,585600000.0,-993000000.0,1632100000.0,0.0,0.0,250900000.0,5756300000.0,4124200000.0,1354700000.0,0.0,75000000.0,3879800000.0,724100000.0,0.0,289700000.0,155662645.0,-70100000.0,18400000.0,137100000.0,-42500000.0,172000000.0,3300000.0,0.0,42800000.0,100000.0,-117700000.0,-7700000.0,-25000000.0,15100000.0,-34900000.0,-92700000.0,155900000.0,230800000.0,188000000.0,0.64,203900000.0,389900000.0,0.64,144700000.0,0.0,186000000.0,44600000.0,100100000.0,43300000.0,155600000.0,100100000.0,761300000.0,184500000.0,1151200000.0,100100000.0,0.0,0.0,200000.0,7.0,-0.00844099913867358,0.338690062543433,1.20476858345021,-70100000.0,0.338690062543433,7.39548014232959,1.90909090909091,-53.5149786019972,-2.12149408480659,-0.450332833545261,0.0697891022305402
2,2020-03-31 00:00:00+00:00,1,2020,5852900000.0,3747100000.0,1184000000.0,2371700000.0,4485100000.0,2099900000.0,211300000.0,568200000.0,0.0,565800000.0,-1018300000.0,1560200000.0,0.0,0.0,244700000.0,5671000000.0,4110800000.0,1367800000.0,0.0,50100000.0,3958400000.0,715300000.0,0.0,274600000.0,154670740.0,-181900000.0,14900000.0,-7700000.0,-24700000.0,41000000.0,-33600000.0,0.0,43100000.0,9300000.0,29500000.0,14700000.0,-25700000.0,12200000.0,-48700000.0,66400000.0,154800000.0,246800000.0,203700000.0,0.82,203700000.0,390500000.0,0.82,159300000.0,0.0,186800000.0,32700000.0,126600000.0,44400000.0,154500000.0,126600000.0,783400000.0,194100000.0,1173900000.0,126600000.0,0.0,0.0,-12100000.0,6.0,0.0550013480722567,0.332651844279751,1.14066383974265,-181900000.0,0.332651844279751,7.58967080651454,1.21621621621622,-20.5997800989555,-1.29802618721907,-1.17604661359996,0.0594918738328011
3,2019-12-31 00:00:00+00:00,4,2019,5961400000.0,3764300000.0,1232000000.0,2399000000.0,4525200000.0,1998500000.0,141800000.0,570300000.0,0.0,636800000.0,-909000000.0,1564000000.0,0.0,0.0,271400000.0,5765200000.0,4201200000.0,1436200000.0,0.0,43000000.0,3906100000.0,738500000.0,0.0,262400000.0,154515743.0,-196200000.0,18100000.0,211800000.0,-50200000.0,259900000.0,8200000.0,0.0,43500000.0,100000.0,-155500000.0,-2200000.0,-24700000.0,62400000.0,-48100000.0,-137300000.0,155200000.0,206400000.0,162900000.0,0.67,224300000.0,429300000.0,0.67,115400000.0,0.0,205000000.0,11100000.0,104300000.0,47500000.0,154000000.0,104300000.0,869600000.0,215600000.0,1298900000.0,104300000.0,0.0,0.0,20100000.0,8.0,0.0306276283424582,0.330510431903919,1.08898482105556,-196200000.0,0.330510431903919,8.40626317280822,-0.468253968253968,-19.1860346585117,-0.92777140841344,-1.26977352721917,0.0482278997483164
5,2019-09-30 00:00:00+00:00,3,2019,5980500000.0,3751400000.0,1196100000.0,2395200000.0,4478200000.0,1919200000.0,243800000.0,618300000.0,0.0,528600000.0,-928800000.0,1591400000.0,0.0,0.0,218900000.0,5676400000.0,4085000000.0,1502300000.0,0.0,42600000.0,3995200000.0,712700000.0,0.0,200000000.0,154526089.0,-304100000.0,15500000.0,34800000.0,-491000000.0,81900000.0,-6700000.0,0.0,41300000.0,-429500000.0,393600000.0,-14400000.0,-24700000.0,-22200000.0,-47100000.0,419000000.0,154800000.0,180600000.0,139300000.0,0.44,238000000.0,392000000.0,0.44,90800000.0,0.0,154000000.0,22800000.0,68000000.0,48500000.0,154000000.0,68000000.0,826500000.0,221600000.0,1218500000.0,68000000.0,0.0,0.0,11500000.0,8.0,0.0272298094756365,0.321707016823964,1.05930905944219,-304100000.0,0.321707016823964,7.88539985633106,-0.12,-12.3360736599803,-1.11638031563399,-1.96795247953244,0.0680630009337334
6,2019-06-30 00:00:00+00:00,2,2019,5557700000.0,3291700000.0,1050100000.0,2057700000.0,3970300000.0,1876400000.0,296900000.0,596100000.0,0.0,576900000.0,-911400000.0,1576600000.0,0.0,0.0,228900000.0,5216500000.0,3639900000.0,1587400000.0,0.0,45200000.0,3588600000.0,753000000.0,0.0,222200000.0,155703682.0,-341200000.0,9900000.0,59100000.0,-67200000.0,104200000.0,13400000.0,-49600000.0,33300000.0,-21500000.0,-64200000.0,-600000.0,-24700000.0,-13800000.0,-45100000.0,10400000.0,155300000.0,122000000.0,88700000.0,0.22,299900000.0,378300000.0,0.21,45500000.0,0.0,78400000.0,12300000.0,33200000.0,43200000.0,154500000.0,33200000.0,782700000.0,266200000.0,1161000000.0,33200000.0,0.0,0.0,-7700000.0,7.0,0.00502077562326875,0.325839793281654,0.993196421821847,-341200000.0,0.325839793281654,7.45647106790962,-0.690140845070423,-9.64742086752638,-1.03648714896001,-2.1913418849016,0.0724825772453682
7,2019-03-31 00:00:00+00:00,1,2019,5447400000.0,3284600000.0,1026100000.0,2053300000.0,3966300000.0,1868000000.0,282900000.0,597400000.0,0.0,546700000.0,-898600000.0,1555200000.0,0.0,0.0,213100000.0,5155000000.0,3599800000.0,1481100000.0,0.0,45900000.0,3567500000.0,769100000.0,0.0,236000000.0,155632640.0,-292400000.0,13900000.0,15700000.0,-57200000.0,65100000.0,-9600000.0,-17700000.0,32700000.0,-4300000.0,-34000000.0,-3500000.0,-25000000.0,-35700000.0,-49400000.0,19000000.0,155400000.0,165500000.0,132800000.0,0.37,224100000.0,365200000.0,0.37,87900000.0,0.0,141100000.0,30400000.0,57500000.0,44900000.0,154800000.0,57500000.0,747500000.0,212100000.0,1112700000.0,57500000.0,0.0,0.0,6800000.0,8.0,-0.0161803713527852,0.328210658757976,1.05003038282358,-292400000.0,0.328210658757976,7.14952853077606,-1.30578512396694,-11.2332421340629,-1.23692687272976,-1.87878326808567,0.0899638110999232
8,2018-12-31 00:00:00+00:00,4,2018,5398800000.0,3236500000.0,1036200000.0,2049300000.0,3910200000.0,1835500000.0,237700000.0,544900000.0,0.0,554700000.0,-920400000.0,1554800000.0,0.0,0.0,228900000.0,5050200000.0,3495400000.0,1488600000.0,0.0,43900000.0,3474200000.0,765000000.0,0.0,271700000.0,156925124.0,-348600000.0,11800000.0,224200000.0,-55500000.0,278000000.0,2000000.0,-48300000.0,32800000.0,3900000.0,-144100000.0,-5600000.0,-24800000.0,80400000.0,-53800000.0,-73400000.0,158400000.0,198800000.0,166000000.0,1.26,233700000.0,399100000.0,1.25,119400000.0,0.0,165400000.0,-80900000.0,200300000.0,46600000.0,155200000.0,200300000.0,861200000.0,203400000.0,1260300000.0,200300000.0,0.0,0.0,-900000.0,7.0,0.0264701091382962,0.316670633976037,1.04447131532984,-348600000.0,0.316670633976037,8.03121876137565,-15.0,-9.28427997705106,-0.504342148220699,-2.22144160931171,0.0387216443163304
10,2018-09-30 00:00:00+00:00,3,2018,5442700000.0,3242500000.0,1022000000.0,2054200000.0,3876100000.0,1646700000.0,313400000.0,605400000.0,0.0,597500000.0,-870700000.0,1595400000.0,0.0,0.0,146300000.0,4997000000.0,3401600000.0,1566600000.0,0.0,77100000.0,3555900000.0,775300000.0,0.0,191300000.0,158812370.0,-445700000.0,14400000.0,72300000.0,-130400000.0,113400000.0,-300000.0,-126400000.0,32700000.0,-89100000.0,28500000.0,-200000.0,-25300000.0,11200000.0,-41100000.0,184400000.0,158000000.0,189900000.0,157200000.0,0.5,202300000.0,365500000.0,0.5,112400000.0,0.0,163200000.0,33400000.0,79000000.0,44800000.0,157200000.0,79000000.0,820700000.0,192100000.0,1186200000.0,79000000.0,0.0,0.0,-3400000.0,6.0,0.0485282418456643,0.308126791434834,1.01838376101111,-445700000.0,0.308126791434834,7.46919147419058,-0.880668257756563,-7.27507291900381,0.157966233262177,-2.80645644920481,-0.00806835302513679
11,2018-06-30 00:00:00+00:00,2,2018,5231600000.0,3217100000.0,983700000.0,2017600000.0,3857500000.0,1593200000.0,118600000.0,580200000.0,0.0,595500000.0,-858800000.0,1531000000.0,0.0,0.0,133500000.0,4859200000.0,3328200000.0,1374100000.0,0.0,83900000.0,3335700000.0,790700000.0,0.0,180100000.0,161158938.0,-372400000.0,13000000.0,40000000.0,-44800000.0,70300000.0,-25800000.0,-96200000.0,32900000.0,-700000.0,-146500000.0,-13800000.0,-26200000.0,-146800000.0,-30300000.0,-24300000.0,160600000.0,225300000.0,192400000.0,0.71,203300000.0,363500000.0,0.71,147900000.0,0.0,160200000.0,33500000.0,114400000.0,44500000.0,159700000.0,114400000.0,791700000.0,192800000.0,1155200000.0,114400000.0,0.0,0.0,-31100000.0,7.0,0.0793235541436981,0.314664127423823,1.11418382941562,-372400000.0,0.314664127423823,7.16807900533571,0.339622641509434,-8.63882921589689,15.203187250996,-2.31076231093059,0.126477272727273
