,year,quarter,date,statementData.balanceSheet.retainedEarnings,statementData.balanceSheet.deposits,statementData.balanceSheet.accoci,statementData.balanceSheet.inventory,statementData.balanceSheet.ppeq,statementData.balanceSheet.deferredRev,statementData.balanceSheet.cashAndEq,statementData.balanceSheet.equity,statementData.balanceSheet.taxLiabilities,statementData.balanceSheet.intangibles,statementData.balanceSheet.totalAssets,statementData.balanceSheet.taxAssets,statementData.balanceSheet.acctPay,statementData.balanceSheet.investments,statementData.balanceSheet.acctRec,statementData.balanceSheet.totalLiabilities,statementData.balanceSheet.sharesBasic,statementData.balanceSheet.debt,statementData.cashFlow.ncf,statementData.cashFlow.issrepayEquity,statementData.cashFlow.payDiv,statementData.cashFlow.ncff,statementData.cashFlow.ncfx,statementData.cashFlow.capex,statementData.cashFlow.ncfi,statementData.cashFlow.investmentsAcqDisposals,statementData.cashFlow.depamor,statementData.cashFlow.ncfo,statementData.cashFlow.issrepayDebt,statementData.cashFlow.sbcomp,statementData.cashFlow.businessAcqDisposals,statementData.cashFlow.freeCashFlow,statementData.incomeStatement.netIncComStock,statementData.incomeStatement.sga,statementData.incomeStatement.ebt,statementData.incomeStatement.ebitda,statementData.incomeStatement.prefDVDs,statementData.incomeStatement.costRev,statementData.incomeStatement.shareswaDil,statementData.incomeStatement.opinc,statementData.incomeStatement.grossProfit,statementData.incomeStatement.ebit,statementData.incomeStatement.eps,statementData.incomeStatement.taxExp,statementData.incomeStatement.revenue,statementData.incomeStatement.nonControllingInterests,statementData.incomeStatement.rnd,statementData.incomeStatement.netinc,statementData.incomeStatement.intexp,statementData.incomeStatement.netIncDiscOps,statementData.incomeStatement.epsDil,statementData.incomeStatement.shareswa,statementData.incomeStatement.consolidatedIncome,statementData.incomeStatement.opex,statementData.overview.roa,statementData.overview.piotroskiFScore,statementData.overview.bookVal,statementData.overview.epsQoQ,statementData.overview.rps,statementData.overview.grossMargin,statementData.overview.longTermDebtEquity,statementData.overview.revenueQoQ,statementData.overview.bvps,statementData.overview.profitMargin,statementData.overview.roe
0,2020,3,2020-09-30 00:00:00+00:00,-2463635000.0,0.0,-89834000.0,0.0,10680230000.0,45473000.0,1490338000.0,6468840000.0,0.0,25746000.0,17562898000.0,0.0,430446000.0,3508067000.0,781432000.0,9983462000.0,191151142.0,7882778000.0,-373003000.0,300000.0,-101311000.0,-544120000.0,0.0,250471000.0,247472000.0,0.0,111985000.0,-76355000.0,-502739000.0,6170000.0,-2999000.0,174116000.0,53170000.0,32407000.0,89481000.0,258837000.0,12530000.0,195645000.0,191162000.0,238550000.0,168317000.0,146852000.0,0.28,23781000.0,363962000.0,3036000.0,0.0,65700000.0,57371000.0,0.0,0.28,191162000.0,68736000.0,-70233000.0,0.00297356452594107,1.0,7579436000.0,-0.834319526627219,1.90405349500868,0.462457619202005,1.21857674637184,-0.218900294230633,39.6515339678169,0.462457619202005,0.0080801033710538
1,2020,2,2020-06-30 00:00:00+00:00,-2415500000.0,0.0,-82646000.0,0.0,10591422000.0,49386000.0,1863341000.0,6496417000.0,0.0,27660000.0,18042447000.0,0.0,385956000.0,3666104000.0,811204000.0,10394622000.0,191115726.0,8381926000.0,196033000.0,368000.0,-126141000.0,4484000.0,0.0,-23691000.0,-24718000.0,0.0,97007000.0,216267000.0,-7981000.0,7703000.0,-1027000.0,192576000.0,-197750000.0,35014000.0,-183383000.0,-27971000.0,12530000.0,174425000.0,191104000.0,159342000.0,168601000.0,-124978000.0,-1.03,1837000.0,343026000.0,-32132000.0,0.0,-185220000.0,58405000.0,0.0,-1.03,191104000.0,-217352000.0,9259000.0,0.0177766493669224,3.0,7647825000.0,-1.0818759936407,1.79486014667364,0.491510847574236,1.29023829597146,-0.259287890598852,40.0167226426987,0.491510847574236,0.0476535733658416
2,2020,1,2020-03-31 00:00:00+00:00,-2091612000.0,0.0,-82719000.0,0.0,10496908000.0,54992000.0,1667308000.0,6837027000.0,0.0,29123000.0,18209659000.0,0.0,407598000.0,4015920000.0,847602000.0,10292648000.0,190985677.0,8458288000.0,60177000.0,4762000.0,-498486000.0,108068000.0,0.0,-126674000.0,-99339000.0,28375000.0,96913000.0,51448000.0,550788000.0,25765000.0,-1040000.0,-75226000.0,4963000.0,52834000.0,30307000.0,186062000.0,12531000.0,230007000.0,191113000.0,148661000.0,214525000.0,89149000.0,0.03,12813000.0,444532000.0,-121997000.0,0.0,17494000.0,58842000.0,0.0,0.03,191038000.0,-104503000.0,65864000.0,0.160893109342761,3.0,7917011000.0,-0.968421052631579,2.32756721332564,0.482586180522437,1.23712953013057,-0.168583120740347,41.4534279447563,0.482586180522437,0.42484125339674
3,2019,4,2019-12-31 00:00:00+00:00,-1954266000.0,0.0,-40233000.0,0.0,10437600000.0,59429000.0,1607131000.0,6732030000.0,0.0,30965000.0,18287013000.0,0.0,440049000.0,4255127000.0,837939000.0,10087120000.0,190850321.0,7904863000.0,361575000.0,4500000.0,-126035000.0,-137721000.0,0.0,167838000.0,234728000.0,0.0,96982000.0,264568000.0,-83915000.0,5863000.0,-1777000.0,432406000.0,193217000.0,39791000.0,228647000.0,385312000.0,12533000.0,223975000.0,191131000.0,301001000.0,236993000.0,288330000.0,1.01,22897000.0,460968000.0,-45074000.0,0.0,205750000.0,59683000.0,-55000.0,1.01,190918000.0,160676000.0,-64008000.0,0.171969149533764,5.0,8199893000.0,0.942307692307692,2.41533782906239,0.514120286006838,1.17421684098259,-0.15172326224612,42.9650469385378,0.514120286006838,0.493445272886909
5,2019,3,2019-09-30 00:00:00+00:00,-1649035000.0,0.0,-47359000.0,0.0,10635199000.0,62583000.0,1245556000.0,7075072000.0,0.0,30773000.0,18216099000.0,0.0,453331000.0,4366167000.0,843145000.0,9651510000.0,190813470.0,7978126000.0,168646000.0,357000.0,-125947000.0,-51510000.0,0.0,-25937000.0,115037000.0,1857000.0,101085000.0,105119000.0,-44780000.0,5871000.0,-7905000.0,79182000.0,322906000.0,33237000.0,359323000.0,521856000.0,12532000.0,226359000.0,191024000.0,417035000.0,239602000.0,420771000.0,1.69,23885000.0,465961000.0,28411000.0,0.0,335438000.0,61448000.0,8000.0,1.69,190814000.0,363849000.0,-177433000.0,0.169422852749744,4.0,8564589000.0,0.69,2.441971208846,0.514210416751617,1.1276388424033,-0.140369487573056,44.8846142780172,0.514210416751617,0.526172530183938
6,2019,2,2019-06-30 00:00:00+00:00,-1845995000.0,0.0,-38066000.0,0.0,10528401000.0,66835000.0,1076910000.0,6860554000.0,0.0,32478000.0,17913857000.0,0.0,392581000.0,4373211000.0,834351000.0,9555651000.0,190761498.0,8010615000.0,167276000.0,535000.0,-125927000.0,-1771675000.0,0.0,-30791000.0,1710217000.0,-107000.0,117731000.0,228734000.0,-1279108000.0,10520000.0,1741115000.0,197943000.0,2400195000.0,38872000.0,2439641000.0,2620401000.0,12532000.0,220752000.0,191058000.0,99252000.0,242351000.0,2502670000.0,12.58,26914000.0,463103000.0,183966000.0,0.0,2412727000.0,63029000.0,-60000.0,12.56,190781000.0,2596693000.0,143099000.0,0.165555170183885,4.0,8358206000.0,20.3220338983051,2.42765445257722,0.52331986620687,1.16763383831685,-0.145279411167588,43.8149526378745,0.52331986620687,0.570352517762082
7,2019,1,2019-03-31 00:00:00+00:00,-4120265000.0,0.0,-11385000.0,0.0,10670877000.0,71328000.0,900806000.0,4443992000.0,0.0,34161000.0,17637955000.0,0.0,442496000.0,1092988000.0,840038000.0,11679978000.0,190535499.0,9123699000.0,192729000.0,-7181000.0,-125876000.0,-274683000.0,0.0,102890000.0,403294000.0,167959000.0,123135000.0,64118000.0,-240674000.0,31654000.0,23933000.0,167008000.0,181488000.0,58020000.0,223765000.0,449363000.0,12534000.0,246895000.0,190996000.0,327756000.0,287773000.0,326228000.0,0.95,29743000.0,534668000.0,19022000.0,0.0,194022000.0,102463000.0,137000.0,0.95,190689000.0,213044000.0,-39983000.0,0.0341800251399693,5.0,5957977000.0,-11.5555555555556,2.80613325498993,0.5382274607794,2.05304127460175,-0.00329768453704726,31.2696428291297,0.5382274607794,0.132998008141037
8,2018,4,2018-12-31 00:00:00+00:00,-4167184000.0,0.0,7664000.0,0.0,13057708000.0,167730000.0,716905000.0,4465231000.0,0.0,136781000.0,17180794000.0,0.0,430976000.0,1329069000.0,1008453000.0,11289349000.0,190285799.0,9836621000.0,-202905000.0,-10138000.0,-119892000.0,-292092000.0,0.0,-147440000.0,-225416000.0,-75142000.0,119024000.0,314603000.0,-212237000.0,5532000.0,-2834000.0,167163000.0,100494000.0,32934000.0,145696000.0,347895000.0,12533000.0,254320000.0,191284000.0,215874000.0,289097000.0,228871000.0,0.52,32669000.0,543417000.0,-15206000.0,0.0,113027000.0,83175000.0,-257000.0,0.52,190348000.0,97821000.0,73223000.0,0.0227747021795436,6.0,5891445000.0,2.71428571428571,2.85579377365938,0.531998446864931,2.20293664538296,0.0134103903950946,30.9610335135939,0.531998446864931,0.0880364813156791
10,2018,3,2018-09-30 00:00:00+00:00,-4135602000.0,0.0,34173000.0,0.0,11966789000.0,176211000.0,919810000.0,4377917000.0,0.0,139994000.0,16678020000.0,0.0,415531000.0,1437158000.0,1007090000.0,10715929000.0,190237957.0,9792659000.0,-292149000.0,791000.0,-119862000.0,-141527000.0,0.0,-583079000.0,-397400000.0,0.0,120013000.0,246778000.0,3485000.0,5545000.0,10547000.0,-336301000.0,190645000.0,31977000.0,205122000.0,414086000.0,12534000.0,235575000.0,191327000.0,298225000.0,306473000.0,294073000.0,1.0,1943000.0,542048000.0,15983000.0,0.0,203179000.0,88951000.0,-61000.0,1.0,190245000.0,219162000.0,8248000.0,0.0183850756534917,6.0,5962091000.0,-7.66666666666667,2.84931571253154,0.56539826731212,2.23683066627348,0.0251401877996427,31.340175714776,0.56539826731212,0.0718205625498919
11,2018,2,2018-06-30 00:00:00+00:00,-4206381000.0,0.0,33351000.0,0.0,12012423000.0,187934000.0,1211959000.0,4281875000.0,0.0,146370000.0,16866083000.0,0.0,394079000.0,1498490000.0,1002387000.0,10984455000.0,190169168.0,9781529000.0,-206109000.0,702000.0,-119830000.0,-117665000.0,0.0,-169652000.0,-64286000.0,0.0,118411000.0,-24158000.0,-234000.0,6976000.0,60767000.0,-193810000.0,111534000.0,34427000.0,124535000.0,330603000.0,12534000.0,235981000.0,191168000.0,180029000.0,305837000.0,212192000.0,0.59,467000.0,541818000.0,-18730000.0,0.0,124068000.0,87657000.0,-683000.0,0.58,190200000.0,105338000.0,125808000.0,0.00541328003187259,2.0,5881628000.0,-0.0327868852459017,2.84913693264936,0.564464451162567,2.28440321121004,0.0601287060715689,30.9283994974411,0.564464451162567,0.0209646362782836
