,date,quarter,year,statementData.balanceSheet.liabilitiesCurrent,statementData.balanceSheet.acctPay,statementData.balanceSheet.totalLiabilities,statementData.balanceSheet.investmentsCurrent,statementData.balanceSheet.cashAndEq,statementData.balanceSheet.debtCurrent,statementData.balanceSheet.totalAssets,statementData.balanceSheet.inventory,statementData.balanceSheet.taxAssets,statementData.balanceSheet.retainedEarnings,statementData.balanceSheet.liabilitiesNonCurrent,statementData.balanceSheet.assetsNonCurrent,statementData.balanceSheet.sharesBasic,statementData.balanceSheet.investments,statementData.balanceSheet.acctRec,statementData.balanceSheet.deferredRev,statementData.balanceSheet.intangibles,statementData.balanceSheet.ppeq,statementData.balanceSheet.debt,statementData.balanceSheet.debtNonCurrent,statementData.balanceSheet.taxLiabilities,statementData.balanceSheet.accoci,statementData.balanceSheet.assetsCurrent,statementData.balanceSheet.investmentsNonCurrent,statementData.balanceSheet.equity,statementData.balanceSheet.deposits,statementData.cashFlow.payDiv,statementData.cashFlow.capex,statementData.cashFlow.ncf,statementData.cashFlow.issrepayEquity,statementData.cashFlow.ncfo,statementData.cashFlow.ncfx,statementData.cashFlow.sbcomp,statementData.cashFlow.ncff,statementData.cashFlow.freeCashFlow,statementData.cashFlow.ncfi,statementData.cashFlow.investmentsAcqDisposals,statementData.cashFlow.issrepayDebt,statementData.cashFlow.depamor,statementData.cashFlow.businessAcqDisposals,statementData.incomeStatement.rnd,statementData.incomeStatement.sga,statementData.incomeStatement.netIncDiscOps,statementData.incomeStatement.revenue,statementData.incomeStatement.ebt,statementData.incomeStatement.intexp,statementData.incomeStatement.netinc,statementData.incomeStatement.netIncComStock,statementData.incomeStatement.nonControllingInterests,statementData.incomeStatement.eps,statementData.incomeStatement.ebit,statementData.incomeStatement.taxExp,statementData.incomeStatement.opinc,statementData.incomeStatement.opex,statementData.incomeStatement.epsDil,statementData.incomeStatement.ebitda,statementData.incomeStatement.consolidatedIncome,statementData.incomeStatement.grossProfit,statementData.incomeStatement.costRev,statementData.incomeStatement.shareswa,statementData.incomeStatement.prefDVDs,statementData.overview.piotroskiFScore,statementData.overview.revenueQoQ,statementData.overview.profitMargin,statementData.overview.currentRatio,statementData.overview.bookVal,statementData.overview.grossMargin,statementData.overview.rps,statementData.overview.epsQoQ,statementData.overview.longTermDebtEquity,statementData.overview.roe,statementData.overview.bvps,statementData.overview.roa
0,2020-09-30 00:00:00+00:00,3,2020,697000000.0,185000000.0,4750000000.0,212000000.0,402000000.0,5000000.0,12537000000.0,26000000.0,19000000.0,-6573000000.0,4053000000.0,11331000000.0,196707339.0,212000000.0,522000000.0,0.0,16000000.0,10956000000.0,3861000000.0,3856000000.0,0.0,0.0,1206000000.0,0.0,7787000000.0,0.0,-40000000.0,-312000000.0,82000000.0,-50000000.0,608000000.0,0.0,18000000.0,-217000000.0,296000000.0,-309000000.0,0.0,-121000000.0,288000000.0,3000000.0,14000000.0,70000000.0,0.0,834000000.0,-35000000.0,44000000.0,-61000000.0,-61000000.0,0.0,-0.31,9000000.0,26000000.0,227000000.0,375000000.0,-0.31,297000000.0,-61000000.0,602000000.0,232000000.0,196707339.0,0.0,5.0,-0.252017937219731,0.721822541966427,1.73027259684362,7787000000.0,0.721822541966427,4.23980113929557,-1.11151079136691,0.495184281494799,-0.978694946020827,39.5867283833269,-0.643639162464854
1,2020-06-30 00:00:00+00:00,2,2020,760000000.0,224000000.0,4860000000.0,467000000.0,320000000.0,6000000.0,12780000000.0,27000000.0,45000000.0,-6472000000.0,4100000000.0,11413000000.0,196701580.0,467000000.0,507000000.0,0.0,16000000.0,10942000000.0,3963000000.0,3957000000.0,0.0,0.0,1367000000.0,0.0,7920000000.0,0.0,-40000000.0,-495000000.0,155000000.0,-1000000.0,689000000.0,0.0,17000000.0,-42000000.0,194000000.0,-492000000.0,0.0,0.0,271000000.0,3000000.0,16000000.0,65000000.0,0.0,474000000.0,-567000000.0,41000000.0,-435000000.0,-435000000.0,0.0,-2.23,-526000000.0,-132000000.0,6000000.0,247000000.0,-2.23,-255000000.0,-435000000.0,253000000.0,221000000.0,196701580.0,0.0,4.0,-0.57941437444543,0.533755274261603,1.79868421052632,7920000000.0,0.533755274261603,2.40974170110886,3.64583333333333,0.499621212121212,-0.732050501977487,40.2640385501733,-0.498330270004401
2,2020-03-31 00:00:00+00:00,1,2020,1046000000.0,340000000.0,5235000000.0,1241000000.0,165000000.0,0.0,13614000000.0,25000000.0,0.0,-5997000000.0,4189000000.0,11354000000.0,196705121.0,1241000000.0,770000000.0,0.0,17000000.0,10911000000.0,3956000000.0,3956000000.0,87000000.0,0.0,2260000000.0,0.0,8379000000.0,0.0,-39000000.0,-596000000.0,95000000.0,-104000000.0,836000000.0,0.0,18000000.0,-145000000.0,240000000.0,-596000000.0,0.0,0.0,524000000.0,0.0,2719000000.0,69000000.0,0.0,922000000.0,-10844000000.0,42000000.0,-9277000000.0,-9277000000.0,0.0,-47.49,-10802000000.0,-1567000000.0,-12376000000.0,13010000000.0,-47.49,-10278000000.0,-9277000000.0,634000000.0,288000000.0,196705121.0,0.0,4.0,-0.164855072463768,0.68763557483731,2.16061185468451,8379000000.0,0.68763557483731,4.6872190988866,12.6074498567335,0.472132712734216,-0.593124810397407,42.5967557804456,-0.412957445862422
3,2019-12-31 00:00:00+00:00,4,2019,1182000000.0,321000000.0,6950000000.0,6000000.0,70000000.0,112000000.0,24732000000.0,30000000.0,0.0,3320000000.0,5768000000.0,23677000000.0,201028695.0,6000000.0,888000000.0,0.0,1934000000.0,21327000000.0,4067000000.0,3955000000.0,1654000000.0,0.0,1055000000.0,0.0,17782000000.0,0.0,-25000000.0,-840000000.0,70000000.0,-250000000.0,769000000.0,0.0,18000000.0,-726000000.0,-71000000.0,27000000.0,0.0,-450000000.0,533000000.0,867000000.0,111000000.0,72000000.0,0.0,1246000000.0,-600000000.0,44000000.0,-471000000.0,-471000000.0,0.0,-2.37,-556000000.0,-129000000.0,-108000000.0,1054000000.0,-2.37,-23000000.0,-471000000.0,946000000.0,300000000.0,201028695.0,0.0,4.0,0.16776007497657,0.759229534510433,0.892554991539763,17782000000.0,0.759229534510433,6.19812012409472,-1.27751756440281,0.222415926217523,-0.0389982160390535,88.4550337453069,-0.0275095112671934
5,2019-09-30 00:00:00+00:00,3,2019,1340000000.0,286000000.0,7621000000.0,201000000.0,0.0,70000000.0,26132000000.0,30000000.0,0.0,3817000000.0,6281000000.0,24115000000.0,201078813.0,201000000.0,798000000.0,0.0,2158000000.0,21428000000.0,4419000000.0,4349000000.0,1783000000.0,0.0,2017000000.0,0.0,18511000000.0,0.0,-25000000.0,-629000000.0,0.0,-1000000.0,665000000.0,0.0,20000000.0,-118000000.0,36000000.0,-547000000.0,0.0,-90000000.0,488000000.0,82000000.0,26000000.0,75000000.0,0.0,1115000000.0,780000000.0,46000000.0,558000000.0,558000000.0,0.0,2.78,826000000.0,222000000.0,425000000.0,390000000.0,2.78,1314000000.0,558000000.0,815000000.0,300000000.0,201078813.0,0.0,4.0,-0.0645973154362416,0.730941704035874,1.50522388059701,18511000000.0,0.730941704035874,5.54508942719888,-3.64761904761905,0.234941386202798,0.0697982182081122,92.0584308402497,0.0491582750403567
6,2019-06-30 00:00:00+00:00,2,2019,1403000000.0,310000000.0,7519000000.0,12000000.0,0.0,269000000.0,25478000000.0,33000000.0,0.0,3284000000.0,6116000000.0,24618000000.0,200594025.0,12000000.0,761000000.0,0.0,2240000000.0,22216000000.0,4619000000.0,4350000000.0,1561000000.0,0.0,860000000.0,0.0,17959000000.0,0.0,-25000000.0,-877000000.0,0.0,-1000000.0,779000000.0,0.0,23000000.0,-208000000.0,-98000000.0,-571000000.0,0.0,-180000000.0,478000000.0,306000000.0,17000000.0,88000000.0,0.0,1127000000.0,-150000000.0,48000000.0,-97000000.0,-97000000.0,0.0,-0.48,-102000000.0,-53000000.0,-622000000.0,1455000000.0,-0.48,376000000.0,-97000000.0,833000000.0,294000000.0,200594025.0,0.0,3.0,0.192592592592593,0.739130434782609,0.612972202423378,17959000000.0,0.739130434782609,5.61831290837302,-1.52173913043478,0.242218386324406,0.028992751812047,89.529087419229,0.0202423654871546
7,2019-03-31 00:00:00+00:00,1,2019,1660000000.0,319000000.0,8109000000.0,1000000.0,0.0,397000000.0,26168000000.0,34000000.0,0.0,3406000000.0,6449000000.0,25141000000.0,200594232.0,1000000.0,943000000.0,0.0,2247000000.0,22771000000.0,4964000000.0,4567000000.0,1612000000.0,0.0,1027000000.0,0.0,18059000000.0,0.0,-25000000.0,-907000000.0,0.0,-13000000.0,623000000.0,0.0,24000000.0,279000000.0,-284000000.0,-902000000.0,0.0,319000000.0,465000000.0,5000000.0,47000000.0,91000000.0,0.0,1104000000.0,-889000000.0,47000000.0,-695000000.0,-695000000.0,0.0,-3.49,-842000000.0,-194000000.0,213000000.0,605000000.0,-3.49,-377000000.0,-695000000.0,818000000.0,286000000.0,200594232.0,0.0,3.0,0.165786694825766,0.740942028985507,0.618674698795181,18059000000.0,0.740942028985507,5.50364778185646,-1.62321428571429,0.252893294202337,0.0472869429241595,90.0275138519437,0.0327042664792083
8,2018-12-31 00:00:00+00:00,4,2018,1356000000.0,303000000.0,7526000000.0,484000000.0,0.0,159000000.0,26294000000.0,35000000.0,0.0,4126000000.0,6170000000.0,24885000000.0,200250195.0,484000000.0,831000000.0,0.0,2243000000.0,22313000000.0,4353000000.0,4194000000.0,1808000000.0,0.0,1409000000.0,0.0,18768000000.0,0.0,0.0,-895000000.0,-24000000.0,-1000000.0,697000000.0,0.0,24000000.0,73000000.0,-198000000.0,-794000000.0,0.0,74000000.0,445000000.0,101000000.0,29000000.0,90000000.0,0.0,1067000000.0,1891000000.0,46000000.0,1513000000.0,1513000000.0,0.0,8.54,1937000000.0,378000000.0,312000000.0,486000000.0,8.51,2382000000.0,1513000000.0,798000000.0,269000000.0,200250195.0,0.0,5.0,0.367948717948718,0.747891283973758,1.03908554572271,18768000000.0,0.747891283973758,5.32833438689036,3.74444444444444,0.22346547314578,0.164374696651027,93.7227551763433,0.113339448176702
10,2018-09-30 00:00:00+00:00,3,2018,1876000000.0,327000000.0,7978000000.0,0.0,24000000.0,634000000.0,25210000000.0,36000000.0,0.0,2613000000.0,6102000000.0,24182000000.0,200263524.0,0.0,907000000.0,0.0,2266000000.0,21895000000.0,4777000000.0,4143000000.0,1431000000.0,0.0,1028000000.0,0.0,17232000000.0,0.0,0.0,-856000000.0,-31000000.0,-32000000.0,771000000.0,0.0,23000000.0,55000000.0,-85000000.0,-857000000.0,0.0,102000000.0,406000000.0,-1000000.0,10000000.0,84000000.0,0.0,1192000000.0,-268000000.0,46000000.0,-199000000.0,-199000000.0,0.0,-1.05,-222000000.0,-69000000.0,400000000.0,531000000.0,-1.05,184000000.0,-199000000.0,931000000.0,261000000.0,200263524.0,0.0,7.0,0.901116427432217,0.781040268456376,0.547974413646055,17232000000.0,0.781040268456376,5.95215731847403,0.363636363636364,0.240424791086351,0.0908773156239077,86.0466232482756,0.0610722884491162
11,2018-06-30 00:00:00+00:00,2,2018,1246000000.0,277000000.0,4902000000.0,173000000.0,55000000.0,358000000.0,14793000000.0,17000000.0,0.0,2812000000.0,3656000000.0,13843000000.0,149071775.0,173000000.0,655000000.0,0.0,21000000.0,13791000000.0,2729000000.0,2371000000.0,981000000.0,0.0,950000000.0,0.0,9891000000.0,0.0,0.0,-481000000.0,55000000.0,-2000000.0,602000000.0,0.0,18000000.0,-75000000.0,121000000.0,-472000000.0,0.0,-72000000.0,310000000.0,6000000.0,8000000.0,72000000.0,0.0,945000000.0,177000000.0,27000000.0,137000000.0,137000000.0,0.0,0.92,204000000.0,40000000.0,336000000.0,400000000.0,0.92,514000000.0,137000000.0,736000000.0,209000000.0,149071775.0,0.0,8.0,0.666666666666667,0.778835978835979,0.762439807383628,9891000000.0,0.778835978835979,6.33922820064362,-0.0980392156862745,0.239712870286119,0.121156691324815,66.3505885000698,0.0798751507412925
