,year,quarter,date,statementData.balanceSheet.liabilitiesCurrent,statementData.balanceSheet.acctPay,statementData.balanceSheet.totalLiabilities,statementData.balanceSheet.investmentsCurrent,statementData.balanceSheet.cashAndEq,statementData.balanceSheet.debtCurrent,statementData.balanceSheet.totalAssets,statementData.balanceSheet.inventory,statementData.balanceSheet.taxAssets,statementData.balanceSheet.retainedEarnings,statementData.balanceSheet.liabilitiesNonCurrent,statementData.balanceSheet.assetsNonCurrent,statementData.balanceSheet.sharesBasic,statementData.balanceSheet.investments,statementData.balanceSheet.acctRec,statementData.balanceSheet.deferredRev,statementData.balanceSheet.intangibles,statementData.balanceSheet.ppeq,statementData.balanceSheet.debt,statementData.balanceSheet.debtNonCurrent,statementData.balanceSheet.taxLiabilities,statementData.balanceSheet.accoci,statementData.balanceSheet.assetsCurrent,statementData.balanceSheet.investmentsNonCurrent,statementData.balanceSheet.equity,statementData.balanceSheet.deposits,statementData.cashFlow.payDiv,statementData.cashFlow.capex,statementData.cashFlow.ncf,statementData.cashFlow.issrepayEquity,statementData.cashFlow.ncfo,statementData.cashFlow.ncfx,statementData.cashFlow.sbcomp,statementData.cashFlow.ncff,statementData.cashFlow.freeCashFlow,statementData.cashFlow.ncfi,statementData.cashFlow.investmentsAcqDisposals,statementData.cashFlow.issrepayDebt,statementData.cashFlow.depamor,statementData.cashFlow.businessAcqDisposals,statementData.incomeStatement.rnd,statementData.incomeStatement.sga,statementData.incomeStatement.netIncDiscOps,statementData.incomeStatement.revenue,statementData.incomeStatement.ebt,statementData.incomeStatement.intexp,statementData.incomeStatement.netinc,statementData.incomeStatement.netIncComStock,statementData.incomeStatement.nonControllingInterests,statementData.incomeStatement.eps,statementData.incomeStatement.ebit,statementData.incomeStatement.taxExp,statementData.incomeStatement.opinc,statementData.incomeStatement.opex,statementData.incomeStatement.epsDil,statementData.incomeStatement.ebitda,statementData.incomeStatement.consolidatedIncome,statementData.incomeStatement.grossProfit,statementData.incomeStatement.costRev,statementData.incomeStatement.shareswa,statementData.incomeStatement.prefDVDs,statementData.overview.piotroskiFScore,statementData.overview.revenueQoQ,statementData.overview.profitMargin,statementData.overview.currentRatio,statementData.overview.bookVal,statementData.overview.grossMargin,statementData.overview.rps,statementData.overview.epsQoQ,statementData.overview.longTermDebtEquity,statementData.overview.roe,statementData.overview.bvps,statementData.overview.roa
0,2020,3,2020-09-30 00:00:00+00:00,775400000.0,352100000.0,4167200000.0,101200000.0,949100000.0,69600000.0,7372600000.0,777600000.0,0.0,2806700000.0,3391800000.0,4628900000.0,94835022.0,146400000.0,864600000.0,0.0,1168900000.0,3362600000.0,2735300000.0,2665700000.0,381000000.0,-150900000.0,2743700000.0,45200000.0,3205400000.0,0.0,-74900000.0,-102300000.0,95800000.0,0.0,298200000.0,0.0,6000000.0,-75300000.0,195900000.0,-127100000.0,-23800000.0,-300000.0,100500000.0,100000.0,0.0,127100000.0,0.0,1693700000.0,185700000.0,24400000.0,139100000.0,139100000.0,0.0,1.47,210100000.0,46600000.0,209500000.0,135900000.0,1.46,310600000.0,139100000.0,345400000.0,1348300000.0,94835022.0,0.0,5.0,-0.0325584052093448,0.203932219401311,3.53843177714728,3205400000.0,0.203932219401311,17.859435937074,-0.226315789473684,0.831627877955949,0.150867079637562,33.7997496325777,0.0648282468865471
1,2020,2,2020-06-30 00:00:00+00:00,683600000.0,315200000.0,4138900000.0,86900000.0,853300000.0,68700000.0,7272000000.0,834500000.0,6100000.0,2742900000.0,3455300000.0,4613000000.0,94842778.0,123200000.0,817300000.0,0.0,1178400000.0,3344400000.0,2733400000.0,2664700000.0,361100000.0,-153400000.0,2659000000.0,36300000.0,3133100000.0,0.0,-74900000.0,-80700000.0,89300000.0,0.0,226800000.0,0.0,7700000.0,-85700000.0,146100000.0,-51800000.0,27100000.0,-400000.0,108200000.0,4200000.0,0.0,136300000.0,0.0,1541600000.0,91600000.0,25100000.0,56700000.0,56700000.0,0.0,0.6,116700000.0,34900000.0,116100000.0,209700000.0,0.59,224900000.0,56700000.0,325800000.0,1215800000.0,94842778.0,0.0,5.0,-0.124041138701063,0.211338868707836,3.88970157987127,3133100000.0,0.211338868707836,16.2542687224957,-0.707317073170732,0.850499505282308,0.166086837198415,33.034671337864,0.0708381388463326
2,2020,1,2020-03-31 00:00:00+00:00,744600000.0,389000000.0,4197700000.0,92300000.0,764000000.0,65900000.0,7347600000.0,809900000.0,0.0,2771100000.0,3453100000.0,4734000000.0,94652815.0,149400000.0,879500000.0,0.0,1247900000.0,3373900000.0,2736100000.0,2670200000.0,358000000.0,-157000000.0,2613600000.0,57100000.0,3149900000.0,0.0,-74800000.0,-70500000.0,84500000.0,0.0,236700000.0,0.0,10100000.0,-75200000.0,166200000.0,-77000000.0,-3900000.0,-400000.0,100300000.0,100000.0,0.0,145900000.0,0.0,1708700000.0,190100000.0,19600000.0,141700000.0,141700000.0,0.0,1.5,209700000.0,48400000.0,209100000.0,155900000.0,1.49,310000000.0,141700000.0,365000000.0,1343700000.0,94652815.0,0.0,6.0,-0.0144200265328488,0.213612688008427,3.51007252215955,3149900000.0,0.213612688008427,18.0522893059229,-0.242424242424242,0.847709451093686,0.213947835227646,33.2784608677513,0.0903050029637179
3,2019,4,2019-12-31 00:00:00+00:00,723800000.0,351900000.0,4164800000.0,87900000.0,679500000.0,64100000.0,7235800000.0,794100000.0,26500000.0,2704800000.0,3441000000.0,4757400000.0,94657919.0,146000000.0,845600000.0,0.0,1257500000.0,3386000000.0,2734500000.0,2670400000.0,340100000.0,-159500000.0,2478400000.0,58100000.0,3071000000.0,0.0,-74800000.0,-135700000.0,-58800000.0,0.0,329200000.0,0.0,5900000.0,-109700000.0,193500000.0,-278300000.0,-146100000.0,-26500000.0,98900000.0,2700000.0,0.0,137000000.0,0.0,1720000000.0,172400000.0,60800000.0,136200000.0,136200000.0,0.0,1.43,233200000.0,36200000.0,235100000.0,148200000.0,1.43,332100000.0,136200000.0,383300000.0,1336700000.0,94657919.0,0.0,5.0,-0.0151732035499571,0.222848837209302,3.42415031776734,3071000000.0,0.222848837209302,18.1706931461276,-0.341013824884793,0.869553891240638,0.235638455356765,32.443138751022,0.0979813506202976
5,2019,3,2019-09-30 00:00:00+00:00,770700000.0,385500000.0,4156400000.0,0.0,738300000.0,61900000.0,7191100000.0,806300000.0,9500000.0,2643700000.0,3385700000.0,4659800000.0,94662821.0,0.0,932300000.0,0.0,1267200000.0,3342700000.0,2741900000.0,2680000000.0,327600000.0,-128800000.0,2531300000.0,0.0,3034700000.0,0.0,-74600000.0,-92900000.0,168900000.0,0.0,339800000.0,0.0,5900000.0,-75400000.0,246900000.0,-95500000.0,0.0,-400000.0,97900000.0,200000.0,0.0,136900000.0,0.0,1750700000.0,239300000.0,21600000.0,179800000.0,179800000.0,0.0,1.9,260900000.0,59500000.0,262800000.0,148600000.0,1.89,358800000.0,179800000.0,411400000.0,1339300000.0,94662821.0,0.0,5.0,-0.0327089894469308,0.234991717598675,3.2844167639808,3034700000.0,0.234991717598675,18.4940611478291,-0.132420091324201,0.883118594918773,0.267812902152693,32.0579924403478,0.110186645920227
6,2019,2,2019-06-30 00:00:00+00:00,729600000.0,382800000.0,4153200000.0,0.0,569400000.0,61400000.0,7074400000.0,815700000.0,11400000.0,2539200000.0,3423600000.0,4671700000.0,94493991.0,0.0,947000000.0,0.0,1276900000.0,3345200000.0,2747000000.0,2685600000.0,314800000.0,-132200000.0,2402700000.0,0.0,2921200000.0,0.0,-74600000.0,-92100000.0,127000000.0,0.0,302400000.0,0.0,11700000.0,-82700000.0,210300000.0,-92700000.0,0.0,-400000.0,95900000.0,1200000.0,0.0,143700000.0,0.0,1759900000.0,256000000.0,22400000.0,193600000.0,193600000.0,0.0,2.05,278400000.0,62400000.0,280400000.0,147500000.0,2.04,374300000.0,193600000.0,427900000.0,1332000000.0,94493991.0,0.0,7.0,-0.00429985855728432,0.243138814705381,3.29317434210526,2921200000.0,0.243138814705381,18.6244647027344,0.0353535353535352,0.919348213063125,0.290042497069168,30.9141350585986,0.116973925762853
7,2019,1,2019-03-31 00:00:00+00:00,740700000.0,405100000.0,4134000000.0,0.0,442400000.0,58700000.0,6928600000.0,831700000.0,0.0,2427800000.0,3393300000.0,4666200000.0,94495930.0,0.0,930300000.0,0.0,1286000000.0,3327100000.0,2725900000.0,2667200000.0,318400000.0,-135500000.0,2262400000.0,0.0,2794600000.0,0.0,-74700000.0,-78800000.0,80900000.0,0.0,236000000.0,0.0,6900000.0,-75000000.0,157200000.0,-80100000.0,0.0,-300000.0,94800000.0,0.0,0.0,140000000.0,0.0,1733700000.0,249300000.0,24100000.0,186800000.0,186800000.0,0.0,1.98,273400000.0,62500000.0,275400000.0,146000000.0,1.97,368200000.0,186800000.0,421400000.0,1312300000.0,94495930.0,0.0,6.0,0.0254939074884657,0.2430639672377,3.05440799243958,2794600000.0,0.2430639672377,18.3468219213251,0.337837837837838,0.95441208044085,0.302237799946077,29.5737604783613,0.119282964516852
8,2018,4,2018-12-31 00:00:00+00:00,693600000.0,382200000.0,3897300000.0,0.0,361500000.0,1400000.0,6569700000.0,795600000.0,16700000.0,2315800000.0,3203700000.0,4454600000.0,94497298.0,0.0,901900000.0,0.0,1295500000.0,3108600000.0,2502700000.0,2501300000.0,285200000.0,-138800000.0,2115100000.0,0.0,2672400000.0,0.0,-74700000.0,-147100000.0,67700000.0,0.0,345600000.0,0.0,6100000.0,-75000000.0,198500000.0,-202900000.0,0.0,-300000.0,97300000.0,-55300000.0,0.0,129700000.0,0.0,1746500000.0,264500000.0,21700000.0,204600000.0,204600000.0,0.0,2.17,286200000.0,59900000.0,286700000.0,138700000.0,2.16,383500000.0,204600000.0,425400000.0,1321100000.0,94497298.0,0.0,7.0,0.0369292881315679,0.243572860005726,3.04945213379469,2672400000.0,0.243572860005726,18.4820099300617,-0.23859649122807,0.935975153420147,0.299257937634321,28.2801736828496,0.115650869144489
10,2018,3,2018-09-30 00:00:00+00:00,766500000.0,438900000.0,3969800000.0,0.0,293800000.0,1400000.0,6500000000.0,780600000.0,5100000.0,2185500000.0,3203300000.0,4385300000.0,94497884.0,0.0,986200000.0,0.0,1262600000.0,3065100000.0,2502200000.0,2500800000.0,279300000.0,-145100000.0,2114700000.0,0.0,2530200000.0,0.0,-74500000.0,-130400000.0,94200000.0,0.0,301000000.0,0.0,6700000.0,-75000000.0,170600000.0,-131800000.0,0.0,-300000.0,101400000.0,0.0,0.0,134200000.0,0.0,1809900000.0,274100000.0,23900000.0,206700000.0,206700000.0,0.0,2.19,298000000.0,67400000.0,298500000.0,144700000.0,2.18,399400000.0,206700000.0,443200000.0,1366700000.0,94497884.0,0.0,8.0,0.103530272544357,0.244875407481076,2.75890410958904,2530200000.0,0.244875407481076,19.1528098131806,0.489795918367347,0.988380365188523,0.342329272715636,26.7752027124756,0.127587673787118
11,2018,2,2018-06-30 00:00:00+00:00,715800000.0,431700000.0,3927600000.0,0.0,199600000.0,1400000.0,6315600000.0,763700000.0,16700000.0,2054000000.0,3211800000.0,4359000000.0,94346682.0,0.0,920000000.0,0.0,1272800000.0,3026500000.0,2501800000.0,2500400000.0,272800000.0,-149000000.0,1956600000.0,0.0,2388000000.0,0.0,-59500000.0,-165900000.0,97200000.0,0.0,331000000.0,0.0,5600000.0,-67500000.0,165100000.0,-166300000.0,0.0,-400000.0,104100000.0,400000.0,0.0,137700000.0,0.0,1767500000.0,245300000.0,23800000.0,186600000.0,186600000.0,0.0,1.98,269100000.0,58700000.0,269600000.0,151000000.0,1.97,373200000.0,186600000.0,420600000.0,1346900000.0,94346682.0,0.0,9.0,0.11584595959596,0.237963224893918,2.73344509639564,2388000000.0,0.237963224893918,18.7340981424233,0.302631578947368,1.04706867671692,0.332496096666893,25.3109060051524,0.119075692562024
12,2018,1,2018-03-31 00:00:00+00:00,673600000.0,427300000.0,3866000000.0,0.0,102400000.0,1400000.0,6139800000.0,766400000.0,48600000.0,1949600000.0,3192400000.0,4307200000.0,94349822.0,0.0,860200000.0,0.0,1282800000.0,2961400000.0,2501200000.0,2499800000.0,256700000.0,-153000000.0,1832600000.0,0.0,2273800000.0,0.0,-59400000.0,-108000000.0,-114500000.0,0.0,202500000.0,0.0,5100000.0,-209800000.0,94500000.0,-107200000.0,0.0,-150300000.0,108100000.0,100000.0,0.0,134900000.0,0.0,1690600000.0,186600000.0,25800000.0,140100000.0,140100000.0,0.0,1.48,212400000.0,46500000.0,212900000.0,143200000.0,1.48,320500000.0,140100000.0,356100000.0,1334500000.0,94349822.0,0.0,7.0,0.100292873413602,0.210635277416302,2.72060570071259,2273800000.0,0.210635277416302,17.9184227819741,0.184,1.09939308646319,0.330876370076102,24.0996745070701,0.113945697367282
