,date,quarter,year,statementData.balanceSheet.liabilitiesCurrent,statementData.balanceSheet.acctPay,statementData.balanceSheet.totalLiabilities,statementData.balanceSheet.investmentsCurrent,statementData.balanceSheet.cashAndEq,statementData.balanceSheet.debtCurrent,statementData.balanceSheet.totalAssets,statementData.balanceSheet.inventory,statementData.balanceSheet.taxAssets,statementData.balanceSheet.retainedEarnings,statementData.balanceSheet.liabilitiesNonCurrent,statementData.balanceSheet.assetsNonCurrent,statementData.balanceSheet.sharesBasic,statementData.balanceSheet.investments,statementData.balanceSheet.acctRec,statementData.balanceSheet.deferredRev,statementData.balanceSheet.intangibles,statementData.balanceSheet.ppeq,statementData.balanceSheet.debt,statementData.balanceSheet.debtNonCurrent,statementData.balanceSheet.taxLiabilities,statementData.balanceSheet.accoci,statementData.balanceSheet.assetsCurrent,statementData.balanceSheet.investmentsNonCurrent,statementData.balanceSheet.equity,statementData.balanceSheet.deposits,statementData.cashFlow.payDiv,statementData.cashFlow.capex,statementData.cashFlow.ncf,statementData.cashFlow.issrepayEquity,statementData.cashFlow.ncfo,statementData.cashFlow.ncfx,statementData.cashFlow.sbcomp,statementData.cashFlow.ncff,statementData.cashFlow.freeCashFlow,statementData.cashFlow.ncfi,statementData.cashFlow.investmentsAcqDisposals,statementData.cashFlow.issrepayDebt,statementData.cashFlow.depamor,statementData.cashFlow.businessAcqDisposals,statementData.incomeStatement.rnd,statementData.incomeStatement.sga,statementData.incomeStatement.netIncDiscOps,statementData.incomeStatement.revenue,statementData.incomeStatement.ebt,statementData.incomeStatement.intexp,statementData.incomeStatement.netinc,statementData.incomeStatement.netIncComStock,statementData.incomeStatement.nonControllingInterests,statementData.incomeStatement.eps,statementData.incomeStatement.ebit,statementData.incomeStatement.taxExp,statementData.incomeStatement.opinc,statementData.incomeStatement.opex,statementData.incomeStatement.epsDil,statementData.incomeStatement.ebitda,statementData.incomeStatement.consolidatedIncome,statementData.incomeStatement.grossProfit,statementData.incomeStatement.costRev,statementData.incomeStatement.shareswa,statementData.incomeStatement.prefDVDs,statementData.overview.piotroskiFScore,statementData.overview.revenueQoQ,statementData.overview.profitMargin,statementData.overview.currentRatio,statementData.overview.bookVal,statementData.overview.grossMargin,statementData.overview.rps,statementData.overview.epsQoQ,statementData.overview.longTermDebtEquity,statementData.overview.roe,statementData.overview.bvps,statementData.overview.roa
0,2020-09-30 00:00:00+00:00,3,2020,595953000.0,143758000.0,2980548000.0,39402000.0,272957000.0,156752000.0,4605970000.0,45959000.0,21971000.0,-1684046000.0,2384595000.0,3971941000.0,102048311.0,40354000.0,284022000.0,0.0,0.0,3880200000.0,2314340000.0,2157588000.0,43450000.0,0.0,634029000.0,952000.0,1543802000.0,0.0,-23684000.0,-3718000.0,229115000.0,0.0,259193000.0,0.0,9738000.0,-27064000.0,255475000.0,-3014000.0,0.0,-1064000.0,155467000.0,0.0,0.0,28598000.0,0.0,401659000.0,-365235000.0,23361000.0,-292740000.0,-292740000.0,0.0,-2.94,-341874000.0,-72495000.0,-290125000.0,393691000.0,-2.94,-186407000.0,-292740000.0,103566000.0,298093000.0,102048311.0,0.0,3.0,-0.310225740805935,0.257845585434411,1.06389094442011,1625422000.0,0.257845585434411,3.93596911172788,-3.4297520661157,1.39758077784586,-0.93970158673564,15.927965725959,-0.401668852502523
1,2020-06-30 00:00:00+00:00,2,2020,504775000.0,116570000.0,2937321000.0,71590000.0,43842000.0,108457000.0,4869788000.0,51184000.0,0.0,-1391419000.0,2432546000.0,4445686000.0,102100718.0,71590000.0,256112000.0,0.0,0.0,4376998000.0,2272961000.0,2164504000.0,83951000.0,0.0,424102000.0,0.0,1850847000.0,0.0,-23616000.0,-164137000.0,-44864000.0,0.0,144706000.0,0.0,6747000.0,-26440000.0,-19431000.0,-163130000.0,0.0,-2800000.0,194954000.0,0.0,0.0,26226000.0,0.0,249383000.0,-1196653000.0,23047000.0,-925147000.0,-925147000.0,0.0,-9.28,-1173606000.0,-271506000.0,-1059164000.0,975962000.0,-9.28,-978652000.0,-925147000.0,-83202000.0,332585000.0,102100718.0,0.0,3.0,-0.543641564021718,-0.333631402300879,0.840180278341836,1932467000.0,-0.333631402300879,2.4425195521152,-9.67289719626168,1.16946673604031,-0.619972202319403,18.9270657234751,-0.290374323606179
2,2020-03-31 00:00:00+00:00,1,2020,625099000.0,183392000.0,3347226000.0,200537000.0,88706000.0,72730000.0,6218346000.0,45108000.0,0.0,-466281000.0,2722127000.0,5541755000.0,102135577.0,207658000.0,338164000.0,0.0,0.0,5464786000.0,2257313000.0,2184583000.0,350416000.0,0.0,676591000.0,7121000.0,2789500000.0,0.0,-21593000.0,-291665000.0,-6016000.0,0.0,308791000.0,0.0,6394000.0,-23323000.0,17126000.0,-291484000.0,0.0,-1565000.0,215086000.0,0.0,0.0,25509000.0,0.0,472830000.0,-790837000.0,23181000.0,-774282000.0,-774282000.0,0.0,-7.77,-767656000.0,-16555000.0,-1008649000.0,1084976000.0,-7.77,-552570000.0,-774282000.0,76327000.0,396503000.0,102135577.0,0.0,3.0,-0.180476188000146,0.161425882452467,1.08237415193433,2871120000.0,0.161425882452467,4.62943485402741,-30.8846153846154,0.783145008065962,-0.238546862200799,28.1108707106046,-0.117856977619204
3,2019-12-31 00:00:00+00:00,4,2019,758621000.0,244219000.0,3482268000.0,17944000.0,94722000.0,82684000.0,7140029000.0,47893000.0,0.0,331795000.0,2723647000.0,6518543000.0,101810140.0,18524000.0,461324000.0,0.0,716865000.0,5729989000.0,2253120000.0,2170436000.0,392870000.0,0.0,621486000.0,580000.0,3576141000.0,0.0,-21579000.0,-263677000.0,70837000.0,0.0,359809000.0,0.0,6394000.0,-25540000.0,96132000.0,-263432000.0,0.0,-1138000.0,250451000.0,0.0,0.0,26349000.0,0.0,657244000.0,-384339000.0,23721000.0,-300771000.0,-300771000.0,0.0,-3.05,-360618000.0,-83568000.0,-335332000.0,544991000.0,-3.05,-110167000.0,-300771000.0,209659000.0,447585000.0,101810140.0,0.0,2.0,0.0530714396727558,0.31899720651691,0.819231210314505,3657761000.0,0.31899720651691,6.4555848759269,-1.91867469879518,0.606921259536467,-0.0109481412694346,35.9272760061031,-0.00552266688419102
5,2019-09-30 00:00:00+00:00,3,2019,796699000.0,261394000.0,3648027000.0,49385000.0,23885000.0,92191000.0,7619205000.0,49113000.0,0.0,654212000.0,2851328000.0,7062626000.0,101457009.0,55100000.0,437611000.0,0.0,751836000.0,6231906000.0,2276973000.0,2184782000.0,495455000.0,10000.0,556579000.0,5715000.0,3889558000.0,0.0,-21483000.0,-576644000.0,4471000.0,593000.0,320074000.0,0.0,6797000.0,-23825000.0,-256570000.0,-291778000.0,0.0,-1183000.0,227978000.0,284441000.0,0.0,15499000.0,0.0,582305000.0,164486000.0,24586000.0,123847000.0,123847000.0,0.0,1.21,189072000.0,40639000.0,133933000.0,34631000.0,1.21,417050000.0,123847000.0,168564000.0,413741000.0,101457009.0,0.0,3.0,-0.0155252515689245,0.28947716402916,0.698606374552999,3971178000.0,0.28947716402916,5.73942604596199,-0.224358974358974,0.561704440453131,0.155135633590856,39.1414850402302,0.0798565186774207
6,2019-06-30 00:00:00+00:00,2,2019,814667000.0,290348000.0,3652421000.0,42957000.0,19414000.0,112175000.0,7595934000.0,58306000.0,0.0,635339000.0,2837754000.0,7075878000.0,101433207.0,43570000.0,402296000.0,0.0,727573000.0,6277566000.0,2288658000.0,2176483000.0,477630000.0,2208000.0,520056000.0,613000.0,3861893000.0,0.0,-21468000.0,-393095000.0,-1516000.0,594000.0,413992000.0,0.0,6494000.0,-22647000.0,20897000.0,-392861000.0,0.0,-1773000.0,213327000.0,0.0,0.0,24911000.0,0.0,546463000.0,143355000.0,24674000.0,109309000.0,109309000.0,0.0,1.07,168029000.0,34046000.0,108289000.0,34152000.0,1.07,381356000.0,109309000.0,142441000.0,404022000.0,101433207.0,0.0,3.0,-0.0176369918421497,0.260659916590876,0.638366350913932,3943513000.0,0.260659916590876,5.38741716014165,-0.277027027027027,0.563579312010975,0.171733852746107,38.8779288029412,0.0888020834778292
7,2019-03-31 00:00:00+00:00,1,2019,909914000.0,281277000.0,3714210000.0,35830000.0,20930000.0,140382000.0,7557192000.0,62600000.0,0.0,547626000.0,2804296000.0,6960984000.0,95755298.0,36456000.0,491092000.0,0.0,727573000.0,6164448000.0,2311221000.0,2170839000.0,437378000.0,1904000.0,596208000.0,626000.0,3761362000.0,0.0,-17179000.0,-345570000.0,-779736000.0,80000.0,250091000.0,0.0,6713000.0,-400016000.0,-95479000.0,-629811000.0,0.0,-382263000.0,190417000.0,-284441000.0,0.0,29084000.0,0.0,576957000.0,34389000.0,20405000.0,26316000.0,26316000.0,0.0,0.26,54794000.0,8073000.0,163513000.0,46172000.0,0.26,245211000.0,26316000.0,209685000.0,367272000.0,95755298.0,0.0,3.0,0.0173204216287508,0.363432630161347,0.655235549733271,3842982000.0,0.363432630161347,6.025327183463,-0.86734693877551,0.577141737487644,0.194363226794575,40.1333616026134,0.101220932877688
8,2018-12-31 00:00:00+00:00,4,2018,708707000.0,271738000.0,2732298000.0,101939000.0,800666000.0,27627000.0,6062084000.0,55553000.0,0.0,542885000.0,2023591000.0,4637945000.0,95602883.0,111185000.0,484087000.0,0.0,620232000.0,3973016000.0,1518448000.0,1490821000.0,368095000.0,755000.0,1424139000.0,9246000.0,3329786000.0,0.0,-17205000.0,-436236000.0,-63280000.0,30000.0,393181000.0,0.0,6633000.0,-23007000.0,-43055000.0,-433454000.0,0.0,-100000.0,177924000.0,0.0,0.0,13635000.0,0.0,624121000.0,403640000.0,17387000.0,316182000.0,316182000.0,0.0,3.32,421027000.0,87458000.0,249592000.0,25441000.0,3.32,598951000.0,316182000.0,275033000.0,349088000.0,95602883.0,0.0,6.0,0.132829346208299,0.440672561891044,2.00948911186146,3329786000.0,0.440672561891044,6.52826547082267,0.814207650273224,0.447722766568182,0.264089002066835,34.8293471442697,0.139703839173447
10,2018-09-30 00:00:00+00:00,3,2018,845345000.0,311796000.0,2792613000.0,31176000.0,863946000.0,97480000.0,5818435000.0,55546000.0,0.0,243923000.0,1947268000.0,4390720000.0,95356074.0,31330000.0,494745000.0,0.0,620232000.0,3732641000.0,1599703000.0,1502223000.0,279636000.0,2740000.0,1427715000.0,154000.0,3025822000.0,0.0,-15237000.0,18923000.0,453123000.0,962000.0,453474000.0,0.0,6437000.0,-19739000.0,472397000.0,19388000.0,0.0,0.0,136302000.0,0.0,0.0,21148000.0,0.0,591488000.0,192537000.0,17159000.0,148354000.0,148354000.0,0.0,1.56,209696000.0,44183000.0,250701000.0,39493000.0,1.56,345998000.0,148354000.0,290194000.0,301294000.0,95356074.0,0.0,7.0,0.275635620178528,0.490616884873404,1.68891399369488,3025822000.0,0.490616884873404,6.20293994066912,0.625,0.496467736700969,0.23160752875374,31.7318223483068,0.12014410494406
11,2018-06-30 00:00:00+00:00,2,2018,736959000.0,255465000.0,2644895000.0,72943000.0,410823000.0,90480000.0,5531393000.0,53375000.0,0.0,112811000.0,1907936000.0,4541251000.0,95430045.0,75273000.0,465298000.0,0.0,620232000.0,3883784000.0,1589730000.0,1499250000.0,225742000.0,2201000.0,990142000.0,2330000.0,2886498000.0,0.0,-15199000.0,-359390000.0,-52987000.0,904000.0,321246000.0,0.0,3095000.0,-14936000.0,-38144000.0,-359297000.0,0.0,0.0,143388000.0,0.0,0.0,19739000.0,0.0,556274000.0,183063000.0,16895000.0,140997000.0,140997000.0,0.0,1.48,199958000.0,42066000.0,214202000.0,30139000.0,1.48,343346000.0,140997000.0,244341000.0,311933000.0,95430045.0,0.0,5.0,0.218691121958059,0.439245767373632,1.34355099808809,2886498000.0,0.439245767373632,5.82912855170507,0.450980392156863,0.519401018119534,0.22375031484389,30.2472664662371,0.115205948518331
