,date,quarter,year,statementData.balanceSheet.retainedEarnings,statementData.balanceSheet.deposits,statementData.balanceSheet.accoci,statementData.balanceSheet.inventory,statementData.balanceSheet.ppeq,statementData.balanceSheet.deferredRev,statementData.balanceSheet.cashAndEq,statementData.balanceSheet.equity,statementData.balanceSheet.taxLiabilities,statementData.balanceSheet.intangibles,statementData.balanceSheet.totalAssets,statementData.balanceSheet.taxAssets,statementData.balanceSheet.acctPay,statementData.balanceSheet.investments,statementData.balanceSheet.acctRec,statementData.balanceSheet.totalLiabilities,statementData.balanceSheet.sharesBasic,statementData.balanceSheet.debt,statementData.cashFlow.ncf,statementData.cashFlow.issrepayEquity,statementData.cashFlow.payDiv,statementData.cashFlow.ncff,statementData.cashFlow.ncfx,statementData.cashFlow.capex,statementData.cashFlow.ncfi,statementData.cashFlow.investmentsAcqDisposals,statementData.cashFlow.depamor,statementData.cashFlow.ncfo,statementData.cashFlow.issrepayDebt,statementData.cashFlow.sbcomp,statementData.cashFlow.businessAcqDisposals,statementData.cashFlow.freeCashFlow,statementData.incomeStatement.netIncComStock,statementData.incomeStatement.sga,statementData.incomeStatement.ebt,statementData.incomeStatement.ebitda,statementData.incomeStatement.prefDVDs,statementData.incomeStatement.costRev,statementData.incomeStatement.shareswaDil,statementData.incomeStatement.opinc,statementData.incomeStatement.grossProfit,statementData.incomeStatement.ebit,statementData.incomeStatement.eps,statementData.incomeStatement.taxExp,statementData.incomeStatement.revenue,statementData.incomeStatement.nonControllingInterests,statementData.incomeStatement.rnd,statementData.incomeStatement.netinc,statementData.incomeStatement.intexp,statementData.incomeStatement.netIncDiscOps,statementData.incomeStatement.epsDil,statementData.incomeStatement.shareswa,statementData.incomeStatement.consolidatedIncome,statementData.incomeStatement.opex,statementData.overview.roa,statementData.overview.piotroskiFScore,statementData.overview.bookVal,statementData.overview.epsQoQ,statementData.overview.rps,statementData.overview.grossMargin,statementData.overview.longTermDebtEquity,statementData.overview.revenueQoQ,statementData.overview.bvps,statementData.overview.profitMargin,statementData.overview.roe
0,2020-09-30 00:00:00+00:00,3,2020,160447000000.0,1702880000000.0,-978000000.0,0.0,10902000000.0,0.0,632839000000.0,268850000000.0,0.0,68951000000.0,2738452000000.0,0.0,0.0,1568704000000.0,61684000000.0,2469602000000.0,8664097768.0,464353000000.0,11660000000.0,-114000000.0,-1983000000.0,-12398000000.0,1719000000.0,0.0,54977000000.0,55464000000.0,476000000.0,-32638000000.0,5515000000.0,520000000.0,0.0,-32638000000.0,4440000000.0,12138000000.0,4546000000.0,5022000000.0,441000000.0,0.0,8777500000.0,5935000000.0,20336000000.0,4546000000.0,0.51,-335000000.0,20336000000.0,0.0,0.0,4881000000.0,0.0,0.0,0.51,8732900000.0,4881000000.0,14401000000.0,0.00683983450812892,2.0,268850000000.0,-0.105263157894737,2.34715726259565,1.0,1.72718244374186,-0.10834392949533,31.0303515956354,1.0,0.0677043642497052
1,2020-06-30 00:00:00+00:00,2,2020,157578000000.0,1718666000000.0,-1162000000.0,0.0,10790000000.0,0.0,746596000000.0,265637000000.0,0.0,68951000000.0,2741688000000.0,0.0,0.0,1503981000000.0,55392000000.0,2476051000000.0,8675610948.0,458660000000.0,38956000000.0,-286000000.0,-1833000000.0,129132000000.0,1179000000.0,0.0,-88349000000.0,-87982000000.0,448000000.0,-3006000000.0,-4196000000.0,534000000.0,0.0,-3006000000.0,3284000000.0,11334000000.0,3799000000.0,4247000000.0,249000000.0,0.0,8768100000.0,8916000000.0,22326000000.0,3799000000.0,0.38,266000000.0,22326000000.0,0.0,0.0,3533000000.0,0.0,0.0,0.37,8739900000.0,3533000000.0,13410000000.0,0.00737425395353633,2.0,265637000000.0,-0.493333333333333,2.57342106899651,1.0,1.72664199640863,-0.0328365967769884,30.6188234571812,1.0,0.0708623814573322
2,2020-03-31 00:00:00+00:00,1,2020,155866000000.0,1583325000000.0,-120000000.0,0.0,10792000000.0,0.0,564642000000.0,264918000000.0,0.0,68951000000.0,2619954000000.0,0.0,0.0,1576387000000.0,69238000000.0,2355036000000.0,8728530308.0,456873000000.0,88830000000.0,-6362000000.0,-2083000000.0,161147000000.0,-949000000.0,0.0,-90411000000.0,-88792000000.0,432000000.0,19043000000.0,21723000000.0,543000000.0,0.0,19043000000.0,3541000000.0,11489000000.0,4531000000.0,4963000000.0,469000000.0,0.0,8862700000.0,9292000000.0,22767000000.0,4531000000.0,0.4,521000000.0,22767000000.0,0.0,0.0,4010000000.0,0.0,0.0,0.4,8815600000.0,4010000000.0,13475000000.0,0.00918161793108825,4.0,264918000000.0,-0.436619718309859,2.60834289354913,1.0,1.72458270106222,-0.010302556077204,30.3508140147252,1.0,0.084785460434231
3,2019-12-31 00:00:00+00:00,4,2019,156319000000.0,1434803000000.0,-6633000000.0,0.0,10561000000.0,0.0,443264000000.0,264810000000.0,0.0,68951000000.0,2434079000000.0,0.0,0.0,1495850000000.0,55937000000.0,2169269000000.0,8995107401.0,430169000000.0,4466000000.0,-7748000000.0,-1848000000.0,-11866000000.0,508000000.0,0.0,-43279000000.0,-42493000000.0,439000000.0,59103000000.0,-44128000000.0,479000000.0,0.0,59103000000.0,6748000000.0,11382000000.0,8169000000.0,8608000000.0,246000000.0,0.0,9074500000.0,9110000000.0,22349000000.0,8169000000.0,0.75,1175000000.0,22349000000.0,0.0,0.0,6994000000.0,0.0,0.0,0.74,9013400000.0,6994000000.0,13239000000.0,0.0107948697587005,5.0,264810000000.0,0.0563380281690142,2.48457289098243,1.0,1.62444394093879,-0.0144639943555144,29.439337207976,1.0,0.0970423146372531
5,2019-09-30 00:00:00+00:00,3,2019,151183000000.0,1392836000000.0,-5617000000.0,0.0,10493000000.0,0.0,436246000000.0,268387000000.0,0.0,68951000000.0,2426330000000.0,0.0,0.0,1463005000000.0,52560000000.0,2157943000000.0,9308300536.0,476154000000.0,-14300000000.0,-7626000000.0,-464000000.0,22828000000.0,-1293000000.0,0.0,-30133000000.0,-29272000000.0,438000000.0,-5702000000.0,14219000000.0,510000000.0,0.0,-5702000000.0,5272000000.0,13310000000.0,6859000000.0,7297000000.0,505000000.0,0.0,9353000000.0,7638000000.0,22807000000.0,6859000000.0,0.57,1082000000.0,22807000000.0,0.0,0.0,5777000000.0,0.0,0.0,0.56,9303600000.0,5777000000.0,15169000000.0,0.011006612697044,2.0,268387000000.0,-0.149253731343284,2.45017873153038,1.0,1.77413213009572,0.00365252596373877,28.8330827912151,1.0,0.0980813893837501
6,2019-06-30 00:00:00+00:00,2,2019,147577000000.0,1375093000000.0,-7477000000.0,0.0,10426000000.0,0.0,428163000000.0,271408000000.0,0.0,68951000000.0,2395892000000.0,0.0,0.0,1450676000000.0,53329000000.0,2124484000000.0,9508203218.0,460203000000.0,-229000000.0,-6507000000.0,-1696000000.0,7923000000.0,1024000000.0,0.0,-2451000000.0,-1791000000.0,434000000.0,-6725000000.0,17954000000.0,481000000.0,0.0,-6725000000.0,7109000000.0,11402000000.0,8959000000.0,9393000000.0,239000000.0,0.0,9559600000.0,9816000000.0,23084000000.0,8959000000.0,0.75,1611000000.0,23084000000.0,0.0,0.0,7348000000.0,0.0,0.0,0.74,9523200000.0,7348000000.0,13268000000.0,0.0117121658548829,4.0,271408000000.0,0.171875,2.42779834115237,1.0,1.69561324647763,0.0237261075879196,28.5446149790106,1.0,0.104017164821123
7,2019-03-31 00:00:00+00:00,1,2019,141888000000.0,1379337000000.0,-10042000000.0,0.0,10251000000.0,0.0,448120000000.0,267010000000.0,0.0,68951000000.0,2377164000000.0,0.0,0.0,1425400000000.0,53496000000.0,2110154000000.0,9658759764.0,436388000000.0,-5781000000.0,-6263000000.0,-1926000000.0,-15508000000.0,-607000000.0,0.0,-4767000000.0,-4100000000.0,418000000.0,15101000000.0,-4294000000.0,504000000.0,0.0,15101000000.0,6869000000.0,11398000000.0,8767000000.0,9185000000.0,442000000.0,0.0,9787300000.0,9780000000.0,23004000000.0,8767000000.0,0.71,1456000000.0,23004000000.0,0.0,0.0,7311000000.0,0.0,0.0,0.7,9725900000.0,7311000000.0,13224000000.0,0.0115678260198967,7.0,267010000000.0,0.126984126984127,2.38167223971552,1.0,1.63435077337927,-0.00286085825747728,27.6443359731542,1.0,0.102294398177403
8,2018-12-31 00:00:00+00:00,4,2018,136314000000.0,1381476000000.0,-12211000000.0,0.0,9906000000.0,0.0,446029000000.0,265325000000.0,0.0,68951000000.0,2354507000000.0,0.0,0.0,1433139000000.0,65814000000.0,2089182000000.0,9814196864.0,436569000000.0,-7454000000.0,-5231000000.0,-1745000000.0,30556000000.0,229000000.0,0.0,-24317000000.0,-24081000000.0,524000000.0,-13922000000.0,1712000000.0,406000000.0,0.0,-13922000000.0,7039000000.0,11210000000.0,8698000000.0,9222000000.0,239000000.0,0.0,9993900000.0,9603000000.0,22677000000.0,8698000000.0,0.71,1420000000.0,22677000000.0,0.0,0.0,7278000000.0,0.0,0.0,0.7,9853500000.0,7278000000.0,13074000000.0,0.011465521832422,4.0,265325000000.0,2.73684210526316,2.31063227223236,1.0,1.64541223028361,0.122068283028204,27.0348153472704,1.0,0.100937402816651
10,2018-09-30 00:00:00+00:00,3,2018,130747000000.0,1345649000000.0,-14836000000.0,0.0,9680000000.0,0.0,440960000000.0,262158000000.0,0.0,68951000000.0,2338833000000.0,0.0,0.0,1417367000000.0,56962000000.0,2076675000000.0,9988249714.0,434735000000.0,13659000000.0,-5040000000.0,-1905000000.0,21045000000.0,-710000000.0,0.0,-26282000000.0,-26280000000.0,515000000.0,19606000000.0,-7002000000.0,446000000.0,0.0,19606000000.0,6701000000.0,11214000000.0,8994000000.0,9509000000.0,466000000.0,0.0,10170800000.0,9710000000.0,22724000000.0,8994000000.0,0.67,1827000000.0,22724000000.0,0.0,0.0,7167000000.0,0.0,0.0,0.66,10031600000.0,7167000000.0,13014000000.0,0.00940930487007066,6.0,262158000000.0,0.36734693877551,2.27507327616659,1.0,1.65829385332509,0.0405238335088602,26.2466405533041,1.0,0.0820424555364314
11,2018-06-30 00:00:00+00:00,2,2018,125546000000.0,1309691000000.0,-13333000000.0,0.0,9537000000.0,0.0,405897000000.0,264216000000.0,0.0,68951000000.0,2291670000000.0,0.0,0.0,1415764000000.0,57813000000.0,2027454000000.0,10139354414.0,445120000000.0,-33042000000.0,-4965000000.0,-1571000000.0,-27085000000.0,-1419000000.0,0.0,1980000000.0,2923000000.0,513000000.0,-6518000000.0,-276000000.0,462000000.0,0.0,-6518000000.0,6466000000.0,11397000000.0,8498000000.0,9011000000.0,318000000.0,0.0,10309400000.0,9325000000.0,22549000000.0,8498000000.0,0.64,1714000000.0,22549000000.0,0.0,0.0,6784000000.0,0.0,0.0,0.63,10181700000.0,6784000000.0,13224000000.0,0.00870697653353551,4.0,264216000000.0,0.361702127659575,2.22390884856192,1.0,1.68468222969086,-0.0122651014061063,26.0584638046759,1.0,0.0747407819297319
