,year,quarter,date,statementData.balanceSheet.liabilitiesCurrent,statementData.balanceSheet.acctPay,statementData.balanceSheet.totalLiabilities,statementData.balanceSheet.investmentsCurrent,statementData.balanceSheet.cashAndEq,statementData.balanceSheet.debtCurrent,statementData.balanceSheet.totalAssets,statementData.balanceSheet.inventory,statementData.balanceSheet.taxAssets,statementData.balanceSheet.retainedEarnings,statementData.balanceSheet.liabilitiesNonCurrent,statementData.balanceSheet.assetsNonCurrent,statementData.balanceSheet.sharesBasic,statementData.balanceSheet.investments,statementData.balanceSheet.acctRec,statementData.balanceSheet.deferredRev,statementData.balanceSheet.intangibles,statementData.balanceSheet.ppeq,statementData.balanceSheet.debt,statementData.balanceSheet.debtNonCurrent,statementData.balanceSheet.taxLiabilities,statementData.balanceSheet.accoci,statementData.balanceSheet.assetsCurrent,statementData.balanceSheet.investmentsNonCurrent,statementData.balanceSheet.equity,statementData.balanceSheet.deposits,statementData.cashFlow.payDiv,statementData.cashFlow.capex,statementData.cashFlow.ncf,statementData.cashFlow.issrepayEquity,statementData.cashFlow.ncfo,statementData.cashFlow.ncfx,statementData.cashFlow.sbcomp,statementData.cashFlow.ncff,statementData.cashFlow.freeCashFlow,statementData.cashFlow.ncfi,statementData.cashFlow.investmentsAcqDisposals,statementData.cashFlow.issrepayDebt,statementData.cashFlow.depamor,statementData.cashFlow.businessAcqDisposals,statementData.incomeStatement.rnd,statementData.incomeStatement.sga,statementData.incomeStatement.netIncDiscOps,statementData.incomeStatement.revenue,statementData.incomeStatement.ebt,statementData.incomeStatement.intexp,statementData.incomeStatement.netinc,statementData.incomeStatement.netIncComStock,statementData.incomeStatement.nonControllingInterests,statementData.incomeStatement.eps,statementData.incomeStatement.ebit,statementData.incomeStatement.taxExp,statementData.incomeStatement.opinc,statementData.incomeStatement.opex,statementData.incomeStatement.epsDil,statementData.incomeStatement.ebitda,statementData.incomeStatement.consolidatedIncome,statementData.incomeStatement.grossProfit,statementData.incomeStatement.costRev,statementData.incomeStatement.shareswa,statementData.incomeStatement.prefDVDs,statementData.overview.piotroskiFScore,statementData.overview.revenueQoQ,statementData.overview.profitMargin,statementData.overview.currentRatio,statementData.overview.bookVal,statementData.overview.grossMargin,statementData.overview.rps,statementData.overview.epsQoQ,statementData.overview.longTermDebtEquity,statementData.overview.roe,statementData.overview.bvps,statementData.overview.roa
0,2020,3,2020-09-06 00:00:00+00:00,488525000.0,88188000.0,4832479000.0,0.0,491049000.0,80170000.0,1620948000.0,65499000.0,6030000.0,-3242627000.0,4343954000.0,664427000.0,39347213.0,0.0,229403000.0,0.0,93693000.0,491917000.0,4344326000.0,4264156000.0,0.0,-3422000.0,956521000.0,0.0,-3211531000.0,0.0,-30827000.0,-17431000.0,39547000.0,1725000.0,158571000.0,496000.0,1483000.0,-102662000.0,141140000.0,-16858000.0,0.0,-68803000.0,15327000.0,0.0,0.0,91652000.0,0.0,967719000.0,123773000.0,38605000.0,99129000.0,99129000.0,0.0,2.53,162378000.0,24644000.0,270329000.0,91652000.0,2.49,177705000.0,99129000.0,361981000.0,605738000.0,39347213.0,0.0,6.0,0.178977646525636,0.374055898458127,1.95797758558927,-3211531000.0,0.374055898458127,24.5943467457276,0.199052132701422,-1.32776423456601,-0.140944940253576,-81.6202916328534,0.313812262703938
1,2020,2,2020-06-14 00:00:00+00:00,459868000.0,102896000.0,4864594000.0,0.0,486185000.0,79882000.0,1581688000.0,66850000.0,8214000.0,-3311015000.0,4404726000.0,654579000.0,39117878.0,0.0,232114000.0,0.0,92350000.0,484498000.0,4407326000.0,4327444000.0,0.0,-4535000.0,927109000.0,0.0,-3282906000.0,0.0,-30186000.0,-16265000.0,91996000.0,14696000.0,116470000.0,708000.0,-17876000.0,31136000.0,100205000.0,-56318000.0,-40000000.0,46809000.0,14757000.0,0.0,0.0,88068000.0,0.0,920023000.0,124496000.0,39727000.0,118668000.0,118668000.0,0.0,3.04,164223000.0,5828000.0,269023000.0,88068000.0,2.99,178980000.0,118668000.0,357091000.0,562932000.0,39117878.0,0.0,6.0,0.133526027940718,0.388132687987148,2.01603286160376,-3282906000.0,0.388132687987148,23.5192461104357,0.351111111111111,-1.31817481219383,-0.140013007327215,-83.9234173182911,0.330776898066134
2,2020,1,2020-03-22 00:00:00+00:00,452169000.0,94502000.0,4782066000.0,0.0,390171000.0,80304000.0,1389876000.0,49010000.0,9042000.0,-3398986000.0,4329897000.0,595502000.0,38667039.0,0.0,219199000.0,0.0,89264000.0,469657000.0,4340806000.0,4260502000.0,0.0,-6068000.0,794374000.0,0.0,-3392190000.0,0.0,-80000.0,-17467000.0,-5554000.0,-69485000.0,95358000.0,-961000.0,-25535000.0,-82058000.0,77891000.0,-17893000.0,0.0,-10849000.0,14032000.0,0.0,0.0,88489000.0,0.0,873102000.0,117296000.0,39470000.0,121602000.0,121602000.0,0.0,3.14,156766000.0,-4306000.0,251668000.0,88489000.0,3.07,170798000.0,121602000.0,340157000.0,532945000.0,38667039.0,0.0,7.0,0.0444266073976958,0.389595946407178,1.75680774223797,-3392190000.0,0.389595946407178,22.5800067080389,0.383259911894273,-1.25597386938821,-0.13588391544388,-87.7282069620071,0.336368584456083
3,2019,4,2019-12-29 00:00:00+00:00,453831000.0,111101000.0,4797851000.0,0.0,399884000.0,76712000.0,1382092000.0,52955000.0,10073000.0,-3412649000.0,4344020000.0,594475000.0,40900458.0,0.0,210260000.0,0.0,88233000.0,471666000.0,4350498000.0,4273786000.0,0.0,-3742000.0,787617000.0,0.0,-3415759000.0,0.0,-52117000.0,-42889000.0,171212000.0,-590916000.0,172354000.0,62000.0,931000.0,23513000.0,129465000.0,-24717000.0,20000000.0,674775000.0,18948000.0,-3423000.0,0.0,119653000.0,0.0,1150352000.0,157270000.0,48146000.0,129327000.0,129327000.0,0.0,3.2,205416000.0,27943000.0,327635000.0,119653000.0,3.12,224364000.0,129327000.0,447288000.0,703064000.0,40900458.0,0.0,7.0,0.0630392695920565,0.388827072061421,1.73548523569346,-3415759000.0,0.388827072061421,28.1256508178955,0.180811808118081,-1.25119658617602,-0.131048522430027,-83.513954782609,0.32927277709917
5,2019,3,2019-09-08 00:00:00+00:00,421245000.0,95657000.0,4095921000.0,0.0,243998000.0,68138000.0,1160272000.0,51010000.0,3888000.0,-2932195000.0,3674676000.0,554933000.0,41232984.0,0.0,185403000.0,0.0,84597000.0,443705000.0,3677367000.0,3609229000.0,0.0,-3938000.0,605339000.0,0.0,-2935649000.0,0.0,-26918000.0,-16968000.0,-9548000.0,-92864000.0,123043000.0,28000.0,3456000.0,-132009000.0,106075000.0,-610000.0,15000000.0,-8974000.0,13132000.0,0.0,0.0,83728000.0,0.0,820812000.0,110245000.0,33752000.0,86373000.0,86373000.0,0.0,2.11,143997000.0,23872000.0,232523000.0,83728000.0,2.05,157129000.0,86373000.0,316251000.0,504561000.0,41232984.0,0.0,6.0,0.0443365798731497,0.385290419730706,1.43702358484967,-2935649000.0,0.385290419730706,19.906684415564,0.0445544554455446,-1.22944841157781,-0.129236042686048,-71.1966177369069,0.348750620006515
6,2019,2,2019-06-16 00:00:00+00:00,412906000.0,82456000.0,4081453000.0,0.0,260972000.0,66075000.0,1177167000.0,44281000.0,3245000.0,-2911278000.0,3668547000.0,533720000.0,41103909.0,0.0,182904000.0,0.0,83171000.0,425339000.0,3669368000.0,3603293000.0,0.0,-4208000.0,643447000.0,0.0,-2904286000.0,0.0,-26590000.0,-13486000.0,54811000.0,1444000.0,104555000.0,-13000.0,-5802000.0,-59164000.0,91069000.0,9433000.0,15152000.0,-33918000.0,14060000.0,0.0,0.0,89248000.0,0.0,811647000.0,105979000.0,33866000.0,92359000.0,92359000.0,0.0,2.25,139845000.0,13620000.0,227423000.0,89248000.0,2.19,153905000.0,92359000.0,316671000.0,494976000.0,41103909.0,0.0,7.0,0.0413794784679418,0.390158529508518,1.55833773304336,-2904286000.0,0.390158529508518,19.7462241364927,0.222826086956522,-1.24068118635699,-0.128055776738335,-70.6571727764384,0.367432009285536
7,2019,1,2019-03-24 00:00:00+00:00,412013000.0,84888000.0,4123440000.0,0.0,233169000.0,67662000.0,1148275000.0,45668000.0,4054000.0,-2976848000.0,3711427000.0,557732000.0,41040704.0,0.0,194064000.0,0.0,81078000.0,449872000.0,3713989000.0,3646327000.0,0.0,-4192000.0,590543000.0,0.0,-2975165000.0,0.0,-90000.0,-12222000.0,30030000.0,-3607000.0,96998000.0,124000.0,-4055000.0,-55132000.0,84776000.0,-11960000.0,0.0,-48968000.0,13790000.0,0.0,0.0,89664000.0,0.0,835963000.0,109143000.0,35054000.0,92650000.0,92650000.0,0.0,2.27,144197000.0,16493000.0,232625000.0,89664000.0,2.2,157987000.0,92650000.0,322289000.0,513674000.0,41040704.0,0.0,6.0,0.06441796297546,0.385530220835133,1.43331157026599,-2975165000.0,0.385530220835133,20.3691193991214,0.0966183574879227,-1.22558816065664,-0.122770094333393,-72.4930303339826,0.373037618625009
8,2018,4,2018-12-30 00:00:00+00:00,379743000.0,92546000.0,3947306000.0,0.0,192431000.0,35893000.0,907385000.0,45975000.0,5526000.0,-3036471000.0,3567563000.0,340434000.0,41594653.0,8718000.0,190091000.0,0.0,78728000.0,234939000.0,3531584000.0,3495691000.0,0.0,-4429000.0,566951000.0,8718000.0,-3039921000.0,0.0,-45446000.0,-54814000.0,-42282000.0,-161157000.0,131652000.0,-303000.0,6068000.0,-150737000.0,76838000.0,-22894000.0,30000000.0,55979000.0,17895000.0,0.0,0.0,121411000.0,0.0,1082135000.0,134563000.0,45956000.0,111642000.0,111642000.0,0.0,2.71,180519000.0,22921000.0,292544000.0,121411000.0,2.62,198414000.0,111642000.0,413955000.0,668180000.0,41594653.0,0.0,9.0,0.213823977099502,0.382535450752448,1.49298604582573,-3039921000.0,0.382535450752448,26.0162045347511,0.26046511627907,-1.14992823826672,-0.123605868932813,-73.0844178457265,0.405302483173607
10,2018,3,2018-09-09 00:00:00+00:00,376431000.0,87509000.0,3885872000.0,0.0,252770000.0,35847000.0,912114000.0,41420000.0,2914000.0,-2972565000.0,3509441000.0,306465000.0,41872742.0,0.0,170244000.0,0.0,74759000.0,206999000.0,3473479000.0,3437632000.0,0.0,-3523000.0,605649000.0,0.0,-2973758000.0,0.0,-23182000.0,-27784000.0,-55884000.0,-105362000.0,107807000.0,-103000.0,-3187000.0,-142009000.0,80023000.0,-21579000.0,0.0,-8934000.0,12460000.0,0.0,0.0,80369000.0,0.0,785965000.0,99248000.0,33976000.0,84095000.0,84095000.0,0.0,2.02,133224000.0,15153000.0,214910000.0,80369000.0,1.95,145684000.0,84095000.0,295279000.0,490686000.0,41872742.0,0.0,8.0,0.221121368711178,0.375689757177482,1.60892434470062,-2973758000.0,0.375689757177482,18.7703255736154,0.655737704918033,-1.15598915580891,-0.120484054506486,-71.0189459290724,0.392556597706506
11,2018,2,2018-06-17 00:00:00+00:00,377415000.0,79417000.0,3883770000.0,0.0,302758000.0,35598000.0,954565000.0,40161000.0,3158000.0,-2926921000.0,3506355000.0,271651000.0,42281423.0,0.0,182816000.0,0.0,74244000.0,177191000.0,3472564000.0,3436966000.0,0.0,-3439000.0,682914000.0,0.0,-2929205000.0,0.0,-23459000.0,-23643000.0,114976000.0,-217495000.0,71036000.0,-180000.0,-1528000.0,77765000.0,47393000.0,-33645000.0,-10152000.0,326945000.0,12241000.0,0.0,0.0,86506000.0,0.0,779396000.0,91197000.0,36127000.0,77408000.0,77408000.0,0.0,1.84,127324000.0,13789000.0,207074000.0,86506000.0,1.78,139565000.0,77408000.0,293580000.0,485816000.0,42281423.0,0.0,7.0,0.239870126357954,0.376676298056444,1.80945113469258,-2929205000.0,0.376676298056444,18.4335328543696,0.343065693430657,-1.17334430331779,-0.112824114212587,-69.2787704898201,0.371043612275691
