,year,quarter,date,statementData.balanceSheet.retainedEarnings,statementData.balanceSheet.deposits,statementData.balanceSheet.accoci,statementData.balanceSheet.inventory,statementData.balanceSheet.ppeq,statementData.balanceSheet.deferredRev,statementData.balanceSheet.cashAndEq,statementData.balanceSheet.equity,statementData.balanceSheet.taxLiabilities,statementData.balanceSheet.intangibles,statementData.balanceSheet.totalAssets,statementData.balanceSheet.taxAssets,statementData.balanceSheet.acctPay,statementData.balanceSheet.investments,statementData.balanceSheet.acctRec,statementData.balanceSheet.totalLiabilities,statementData.balanceSheet.sharesBasic,statementData.balanceSheet.debt,statementData.cashFlow.ncf,statementData.cashFlow.issrepayEquity,statementData.cashFlow.payDiv,statementData.cashFlow.ncff,statementData.cashFlow.ncfx,statementData.cashFlow.capex,statementData.cashFlow.ncfi,statementData.cashFlow.investmentsAcqDisposals,statementData.cashFlow.depamor,statementData.cashFlow.ncfo,statementData.cashFlow.issrepayDebt,statementData.cashFlow.sbcomp,statementData.cashFlow.businessAcqDisposals,statementData.cashFlow.freeCashFlow,statementData.incomeStatement.netIncComStock,statementData.incomeStatement.sga,statementData.incomeStatement.ebt,statementData.incomeStatement.ebitda,statementData.incomeStatement.prefDVDs,statementData.incomeStatement.costRev,statementData.incomeStatement.shareswaDil,statementData.incomeStatement.opinc,statementData.incomeStatement.grossProfit,statementData.incomeStatement.ebit,statementData.incomeStatement.eps,statementData.incomeStatement.taxExp,statementData.incomeStatement.revenue,statementData.incomeStatement.nonControllingInterests,statementData.incomeStatement.rnd,statementData.incomeStatement.netinc,statementData.incomeStatement.intexp,statementData.incomeStatement.netIncDiscOps,statementData.incomeStatement.epsDil,statementData.incomeStatement.shareswa,statementData.incomeStatement.consolidatedIncome,statementData.incomeStatement.opex,statementData.overview.roa,statementData.overview.piotroskiFScore,statementData.overview.bookVal,statementData.overview.epsQoQ,statementData.overview.rps,statementData.overview.grossMargin,statementData.overview.longTermDebtEquity,statementData.overview.revenueQoQ,statementData.overview.bvps,statementData.overview.profitMargin,statementData.overview.roe
0,2020,3,2020-09-30 00:00:00+00:00,6126000000.0,0.0,658200000.0,0.0,468400000.0,17116600000.0,2203000000.0,5936400000.0,0.0,2907600000.0,43582600000.0,0.0,6242700000.0,16545700000.0,11372900000.0,37642600000.0,59648077.0,2008600000.0,65500000.0,-66600000.0,-37500000.0,-308800000.0,7900000.0,-34900000.0,-243000000.0,-178300000.0,40100000.0,609400000.0,-200000000.0,15500000.0,-30300000.0,574500000.0,-34900000.0,687500000.0,-3800000.0,61800000.0,4700000.0,709600000.0,60190103.0,21400000.0,1792900000.0,21700000.0,-0.58,26400000.0,2502500000.0,-300000.0,0.0,-30200000.0,25500000.0,0.0,-0.58,60190103.0,-30500000.0,1771500000.0,0.00937729839235733,6.0,5940000000.0,-0.395833333333333,41.9544120424871,0.716443556443556,0.338353210700088,0.00128035850038,99.5840989140354,0.716443556443556,0.0717930823919396
1,2020,2,2020-06-30 00:00:00+00:00,6194400000.0,0.0,568900000.0,0.0,450100000.0,16557200000.0,2137500000.0,5967800000.0,0.0,3023500000.0,44233200000.0,0.0,5924900000.0,16186100000.0,11057300000.0,38248700000.0,59652252.0,2208000000.0,137600000.0,-43300000.0,-39600000.0,-79400000.0,15200000.0,-24600000.0,-214100000.0,-2000000.0,31500000.0,415900000.0,-500000.0,14900000.0,-135800000.0,391300000.0,173500000.0,736200000.0,226500000.0,284700000.0,4600000.0,592100000.0,63347189.0,253500000.0,1879500000.0,253200000.0,2.87,48400000.0,2471600000.0,300000.0,0.0,178100000.0,26700000.0,0.0,2.81,60363577.0,178400000.0,1626000000.0,0.00880823589407351,6.0,5984500000.0,0.28125,41.4334734588059,0.76043858229487,0.369985589329401,-0.029031624435278,100.323119402097,0.76043858229487,0.0683291242074775
2,2020,1,2020-03-31 00:00:00+00:00,6061100000.0,0.0,88400000.0,0.0,438100000.0,16673600000.0,1999900000.0,5370000000.0,0.0,2857200000.0,43423300000.0,0.0,5862600000.0,15378000000.0,11175500000.0,38037100000.0,59823754.0,2207500000.0,132800000.0,-56600000.0,-38000000.0,91400000.0,-16800000.0,-21600000.0,181900000.0,203200000.0,33500000.0,-123700000.0,199300000.0,11500000.0,0.0,-145300000.0,150000000.0,908100000.0,108100000.0,167100000.0,4700000.0,607200000.0,63626926.0,134700000.0,1958400000.0,133600000.0,2.48,-46600000.0,2565600000.0,1100000.0,0.0,154700000.0,25500000.0,0.0,2.43,60602911.0,155800000.0,1823700000.0,0.00808451051083729,3.0,5386200000.0,-0.0350194552529183,42.8859746915916,0.76333021515435,0.411080074487896,0.0533749384135327,90.0344702540733,0.76333021515435,0.0629852397865391
3,2019,4,2019-12-31 00:00:00+00:00,5966400000.0,0.0,411500000.0,0.0,433700000.0,16603600000.0,1867100000.0,5652800000.0,0.0,2883600000.0,44291200000.0,0.0,6345200000.0,16571600000.0,11286200000.0,38609100000.0,60635832.0,2006900000.0,117800000.0,-107500000.0,-38300000.0,-129100000.0,7600000.0,-36500000.0,-6200000.0,37400000.0,38400000.0,245500000.0,-6800000.0,15200000.0,-7600000.0,209000000.0,122900000.0,862400000.0,177600000.0,241400000.0,4700000.0,647800000.0,61873137.0,204200000.0,1958600000.0,203000000.0,1.99,50000000.0,2606400000.0,1200000.0,0.0,127600000.0,25400000.0,0.0,1.98,61159150.0,128800000.0,1754400000.0,0.00839353427994132,8.0,5682100000.0,6.37037037037037,42.9844848174921,0.75145794966237,0.355027596943108,0.124902891670263,93.7086177031429,0.75145794966237,0.0647445534689666
5,2019,3,2019-09-30 00:00:00+00:00,5882900000.0,0.0,405200000.0,0.0,418800000.0,16383200000.0,1749300000.0,5658600000.0,0.0,2878800000.0,43751500000.0,0.0,6365400000.0,16814300000.0,11277700000.0,38061100000.0,61130900.0,2006300000.0,258900000.0,-62400000.0,-37300000.0,-168700000.0,-10600000.0,-12700000.0,-4000000.0,7200000.0,27300000.0,442200000.0,-45100000.0,15000000.0,0.0,429500000.0,-59500000.0,764500000.0,-26200000.0,33300000.0,4700000.0,705200000.0,61804492.0,39000000.0,1794100000.0,6000000.0,-0.96,28600000.0,2499300000.0,1600000.0,0.0,-54800000.0,32200000.0,0.0,-0.96,61804492.0,-53200000.0,1755100000.0,0.00614038643545633,8.0,5690400000.0,-2.26315789473684,40.8843972524533,0.717840995478734,0.354557664439968,0.10086772673215,93.0854935883489,0.717840995478734,0.0476359758265197
6,2019,2,2019-06-30 00:00:00+00:00,5980900000.0,0.0,328700000.0,0.0,419200000.0,15934600000.0,1490400000.0,5730200000.0,0.0,2902100000.0,43139500000.0,0.0,6090300000.0,16984400000.0,10908300000.0,37379200000.0,61474682.0,2007300000.0,216200000.0,-33800000.0,-38300000.0,-102300000.0,1900000.0,-25400000.0,-162400000.0,-139200000.0,30400000.0,479000000.0,-2800000.0,14200000.0,0.0,453600000.0,139500000.0,823700000.0,184800000.0,241700000.0,4600000.0,687000000.0,65288447.0,209800000.0,1858500000.0,211300000.0,2.24,40700000.0,2545500000.0,-1500000.0,0.0,144100000.0,26500000.0,0.0,2.21,62222090.0,142600000.0,1648700000.0,0.00868936235829906,8.0,5760300000.0,1.05504587155963,41.4072902402326,0.730111962286388,0.350301909182926,0.389692635256865,93.7019893815799,0.730111962286388,0.0686627414869176
7,2019,1,2019-03-31 00:00:00+00:00,5879700000.0,0.0,103400000.0,0.0,409800000.0,15638700000.0,1274200000.0,5440600000.0,0.0,2937700000.0,42237000000.0,10700000.0,5867500000.0,16841800000.0,10757100000.0,36765300000.0,61696055.0,2006600000.0,20200000.0,-50000000.0,-37400000.0,220900000.0,-200000.0,-32400000.0,-447200000.0,-415100000.0,29700000.0,246700000.0,290200000.0,11500000.0,0.0,214300000.0,161000000.0,799900000.0,214100000.0,270300000.0,4700000.0,614700000.0,65777945.0,243500000.0,1820900000.0,240600000.0,2.57,48400000.0,2435600000.0,2900000.0,0.0,165700000.0,26500000.0,0.0,2.52,62594828.0,168600000.0,1577400000.0,0.00690117169739143,7.0,5471700000.0,0.291457286432161,39.4774025665012,0.747618656593858,0.368819615483586,0.48639082143293,88.6880044437201,0.747618656593858,0.0553582015224454
8,2018,4,2018-12-31 00:00:00+00:00,5759700000.0,0.0,-155400000.0,0.0,392500000.0,15648000000.0,1254000000.0,5112000000.0,0.0,2944200000.0,41089300000.0,0.0,5723700000.0,16561700000.0,10809500000.0,35955400000.0,62053935.0,2006000000.0,-52600000.0,-52100000.0,-37700000.0,47600000.0,-4200000.0,-23800000.0,-298100000.0,-401900000.0,36300000.0,202100000.0,139400000.0,18000000.0,126700000.0,178300000.0,20300000.0,750700000.0,41300000.0,103900000.0,4700000.0,756500000.0,63600276.0,69200000.0,1560500000.0,67600000.0,0.27,16300000.0,2317000000.0,1600000.0,0.0,25000000.0,26300000.0,0.0,0.26,62992722.0,26600000.0,1491300000.0,0.0059452076805656,4.0,5133900000.0,-0.952631578947368,37.3384862700488,0.673500215796288,0.392410015649452,0.381963497554575,82.7328677867085,0.673500215796288,0.0470455008269717
10,2018,3,2018-09-30 00:00:00+00:00,5777100000.0,0.0,-97700000.0,0.0,381700000.0,15497200000.0,1306600000.0,5219400000.0,0.0,2955300000.0,43443100000.0,42700000.0,6596400000.0,17403700000.0,12857800000.0,38203400000.0,62839361.0,2005400000.0,52900000.0,-80300000.0,-35500000.0,145900000.0,-8000000.0,-20800000.0,-389600000.0,-408200000.0,35700000.0,282300000.0,254400000.0,17400000.0,36700000.0,261500000.0,48300000.0,736500000.0,75800000.0,138000000.0,4700000.0,680900000.0,63800347.0,102300000.0,1589400000.0,102300000.0,0.76,22800000.0,2270300000.0,0.0,0.0,53000000.0,26500000.0,0.0,0.76,63621184.0,53000000.0,1487100000.0,0.0141102499878394,4.0,5239700000.0,-1.72380952380952,36.128629633901,0.700083689380258,0.38422040847607,0.431101865859808,83.3824519635074,0.700083689380258,0.109763999108453
11,2018,2,2018-06-30 00:00:00+00:00,5846300000.0,0.0,-137900000.0,0.0,370600000.0,14505000000.0,1253700000.0,5312500000.0,0.0,3034000000.0,42361300000.0,54300000.0,6746000000.0,17351700000.0,12491000000.0,37028400000.0,52689972.0,2004800000.0,-1088300000.0,100000.0,-30900000.0,300500000.0,-20600000.0,-21600000.0,-1593900000.0,-361100000.0,24900000.0,248000000.0,337700000.0,5500000.0,-1213500000.0,226400000.0,62200000.0,773600000.0,78300000.0,129200000.0,4800000.0,490600000.0,57264408.0,104300000.0,1341100000.0,104300000.0,1.09,11300000.0,1831700000.0,0.0,0.0,67000000.0,26000000.0,0.0,1.09,57060313.0,67000000.0,1236800000.0,0.0121924029074192,3.0,5332900000.0,-0.5,34.7637307531687,0.732161380138669,0.377374117647059,0.14445485785692,101.212807628746,0.732161380138669,0.0930860848603324
