,year,quarter,date,statementData.balanceSheet.liabilitiesCurrent,statementData.balanceSheet.acctPay,statementData.balanceSheet.totalLiabilities,statementData.balanceSheet.investmentsCurrent,statementData.balanceSheet.cashAndEq,statementData.balanceSheet.debtCurrent,statementData.balanceSheet.totalAssets,statementData.balanceSheet.inventory,statementData.balanceSheet.taxAssets,statementData.balanceSheet.retainedEarnings,statementData.balanceSheet.liabilitiesNonCurrent,statementData.balanceSheet.assetsNonCurrent,statementData.balanceSheet.sharesBasic,statementData.balanceSheet.investments,statementData.balanceSheet.acctRec,statementData.balanceSheet.deferredRev,statementData.balanceSheet.intangibles,statementData.balanceSheet.ppeq,statementData.balanceSheet.debt,statementData.balanceSheet.debtNonCurrent,statementData.balanceSheet.taxLiabilities,statementData.balanceSheet.accoci,statementData.balanceSheet.assetsCurrent,statementData.balanceSheet.investmentsNonCurrent,statementData.balanceSheet.equity,statementData.balanceSheet.deposits,statementData.cashFlow.payDiv,statementData.cashFlow.capex,statementData.cashFlow.ncf,statementData.cashFlow.issrepayEquity,statementData.cashFlow.ncfo,statementData.cashFlow.ncfx,statementData.cashFlow.sbcomp,statementData.cashFlow.ncff,statementData.cashFlow.freeCashFlow,statementData.cashFlow.ncfi,statementData.cashFlow.investmentsAcqDisposals,statementData.cashFlow.issrepayDebt,statementData.cashFlow.depamor,statementData.cashFlow.businessAcqDisposals,statementData.incomeStatement.rnd,statementData.incomeStatement.sga,statementData.incomeStatement.netIncDiscOps,statementData.incomeStatement.revenue,statementData.incomeStatement.ebt,statementData.incomeStatement.intexp,statementData.incomeStatement.netinc,statementData.incomeStatement.netIncComStock,statementData.incomeStatement.nonControllingInterests,statementData.incomeStatement.eps,statementData.incomeStatement.ebit,statementData.incomeStatement.taxExp,statementData.incomeStatement.opinc,statementData.incomeStatement.opex,statementData.incomeStatement.epsDil,statementData.incomeStatement.ebitda,statementData.incomeStatement.consolidatedIncome,statementData.incomeStatement.grossProfit,statementData.incomeStatement.costRev,statementData.incomeStatement.shareswa,statementData.incomeStatement.prefDVDs,statementData.overview.piotroskiFScore,statementData.overview.revenueQoQ,statementData.overview.profitMargin,statementData.overview.currentRatio,statementData.overview.bookVal,statementData.overview.grossMargin,statementData.overview.rps,statementData.overview.epsQoQ,statementData.overview.longTermDebtEquity,statementData.overview.roe,statementData.overview.bvps,statementData.overview.roa
0,2020,3,2020-09-30 00:00:00+00:00,805900000.0,516900000.0,1224000000.0,131100000.0,377900000.0,6800000.0,2971100000.0,302600000.0,0.0,2431800000.0,418100000.0,1540800000.0,161413232.0,131100000.0,572900000.0,0.0,870600000.0,579300000.0,148800000.0,142000000.0,0.0,-336500000.0,1430300000.0,0.0,1747100000.0,0.0,-38700000.0,-11900000.0,-64800000.0,1800000.0,151100000.0,0.0,1100000.0,-204100000.0,139200000.0,-11800000.0,100000.0,-167200000.0,20700000.0,0.0,0.0,159400000.0,0.0,760000000.0,137300000.0,1600000.0,105400000.0,105400000.0,0.0,0.65,138900000.0,31900000.0,136100000.0,161000000.0,0.65,159600000.0,105400000.0,297100000.0,462900000.0,161413232.0,0.0,6.0,0.0436693216149409,0.390921052631579,1.77478595359226,1747100000.0,0.390921052631579,4.70841200924593,0.226415094339623,0.0812775456470723,0.189106349894592,10.8237718702021,0.105432508356743
1,2020,2,2020-06-30 00:00:00+00:00,735400000.0,435700000.0,1326100000.0,126000000.0,442700000.0,6800000.0,2984200000.0,306000000.0,0.0,2365100000.0,590700000.0,1539800000.0,161140367.0,126000000.0,515900000.0,0.0,873500000.0,579000000.0,318600000.0,311800000.0,0.0,-355800000.0,1444400000.0,0.0,1658100000.0,0.0,-38800000.0,-12000000.0,26600000.0,3800000.0,125200000.0,0.0,1400000.0,-96400000.0,113200000.0,-2200000.0,9800000.0,-61400000.0,19900000.0,0.0,0.0,155900000.0,0.0,663900000.0,87000000.0,2500000.0,67800000.0,67800000.0,0.0,0.42,89500000.0,19200000.0,85500000.0,162000000.0,0.42,109400000.0,67800000.0,247500000.0,416400000.0,161140367.0,0.0,6.0,-0.132610399790959,0.372797107998192,1.9641011694316,1658100000.0,0.372797107998192,4.12001047509095,-0.311475409836066,0.188046559314878,0.180737866432231,10.2897866677938,0.0986016819508645
2,2020,1,2020-03-31 00:00:00+00:00,699100000.0,442000000.0,1366700000.0,135600000.0,416100000.0,6800000.0,2983000000.0,312300000.0,0.0,2336100000.0,667600000.0,1540500000.0,161971034.0,135600000.0,524000000.0,0.0,875700000.0,582200000.0,379700000.0,372900000.0,0.0,-362400000.0,1442500000.0,0.0,1616300000.0,0.0,-39000000.0,-12800000.0,42100000.0,-57900000.0,54100000.0,0.0,9000000.0,-38400000.0,41300000.0,26400000.0,39200000.0,58500000.0,20100000.0,0.0,0.0,173800000.0,0.0,636900000.0,67700000.0,2200000.0,51700000.0,51700000.0,0.0,0.32,69900000.0,16000000.0,65700000.0,173800000.0,0.32,90000000.0,51700000.0,239500000.0,397400000.0,161971034.0,0.0,5.0,-0.148757016840417,0.376040194693044,2.06336718638249,1616300000.0,0.376040194693044,3.93218456579094,-0.39622641509434,0.230712120274701,0.199507832663105,9.97894475378851,0.108233953355855
3,2019,4,2019-12-31 00:00:00+00:00,766500000.0,509600000.0,1391200000.0,177400000.0,374000000.0,6800000.0,3058000000.0,303000000.0,0.0,2323400000.0,624700000.0,1557600000.0,163111968.0,177400000.0,589500000.0,0.0,884400000.0,592300000.0,322700000.0,315900000.0,0.0,-348300000.0,1500400000.0,0.0,1666800000.0,0.0,-39200000.0,-14100000.0,154600000.0,-56800000.0,176200000.0,0.0,1000000.0,-131300000.0,162100000.0,109700000.0,123800000.0,-35300000.0,20200000.0,0.0,0.0,179900000.0,0.0,750900000.0,115500000.0,2500000.0,91300000.0,91300000.0,0.0,0.56,118000000.0,24200000.0,115100000.0,179900000.0,0.56,138200000.0,91300000.0,295000000.0,455900000.0,163111968.0,0.0,4.0,-0.0758153846153846,0.392861899054468,1.95746901500326,1666800000.0,0.392861899054468,4.60358616971625,-0.243243243243243,0.189524838012959,0.217733511835582,10.2187474066894,0.118923262354359
5,2019,3,2019-09-30 00:00:00+00:00,730400000.0,483100000.0,1411700000.0,294400000.0,219400000.0,6800000.0,3067900000.0,310000000.0,0.0,2271500000.0,681300000.0,1563500000.0,164403417.0,294400000.0,614100000.0,0.0,886900000.0,591900000.0,358800000.0,352000000.0,0.0,-361600000.0,1504400000.0,0.0,1656200000.0,0.0,-36000000.0,-13800000.0,-62200000.0,-98300000.0,136300000.0,0.0,1500000.0,-174700000.0,122500000.0,-23800000.0,-10000000.0,-39400000.0,19700000.0,0.0,0.0,172300000.0,0.0,728200000.0,112800000.0,3100000.0,87300000.0,87300000.0,0.0,0.53,115900000.0,25500000.0,111900000.0,172300000.0,0.53,135600000.0,87300000.0,284200000.0,444000000.0,164403417.0,0.0,4.0,-0.0343455775096141,0.390277396319692,2.05969331872946,1656200000.0,0.390277396319692,4.42934832674433,-0.131147540983606,0.212534718029224,0.23658269441402,10.073999860964,0.130031705261468
6,2019,2,2019-06-30 00:00:00+00:00,730600000.0,488400000.0,1450500000.0,296200000.0,281600000.0,6800000.0,3175600000.0,323100000.0,0.0,2220200000.0,719900000.0,1579000000.0,167196499.0,296200000.0,634800000.0,0.0,891600000.0,602300000.0,398500000.0,391700000.0,0.0,-338400000.0,1596600000.0,0.0,1725100000.0,0.0,-36900000.0,-15600000.0,-56200000.0,-85900000.0,122100000.0,0.0,2100000.0,-48500000.0,106500000.0,-129800000.0,-7200000.0,74300000.0,18200000.0,-107000000.0,0.0,178700000.0,0.0,765400000.0,132200000.0,3400000.0,102100000.0,102100000.0,0.0,0.61,135600000.0,30100000.0,130000000.0,178700000.0,0.61,153800000.0,102100000.0,308700000.0,456700000.0,167196499.0,0.0,5.0,-0.0814832593303733,0.403318526260779,2.18532712838763,1725100000.0,0.403318526260779,4.57784705168976,-0.0895522388059702,0.227059300910092,0.243137819359482,10.3177997764176,0.136052449298475
7,2019,1,2019-03-31 00:00:00+00:00,737200000.0,492400000.0,1394300000.0,295500000.0,337800000.0,6800000.0,3143500000.0,319700000.0,0.0,2155000000.0,657100000.0,1485400000.0,167912647.0,295500000.0,658800000.0,0.0,803800000.0,599600000.0,325500000.0,318700000.0,0.0,-332100000.0,1658100000.0,0.0,1749200000.0,0.0,-37100000.0,-20900000.0,78100000.0,-47200000.0,21600000.0,0.0,8700000.0,-21300000.0,700000.0,77800000.0,98700000.0,63000000.0,20200000.0,0.0,0.0,184700000.0,0.0,748200000.0,111600000.0,2000000.0,89300000.0,89300000.0,0.0,0.53,113600000.0,22300000.0,108100000.0,184700000.0,0.53,133800000.0,89300000.0,292800000.0,455400000.0,167912647.0,0.0,4.0,-0.0505076142131979,0.391339214113873,2.24918610960391,1749200000.0,0.391339214113873,4.45588830482793,-0.086206896551724,0.182197576034759,0.250089893135041,10.4173213349439,0.141073384446878
8,2018,4,2018-12-31 00:00:00+00:00,785300000.0,543800000.0,1354500000.0,385300000.0,259700000.0,0.0,3071500000.0,304700000.0,0.0,2102800000.0,569200000.0,1433000000.0,169950947.0,385300000.0,647300000.0,0.0,806100000.0,540000000.0,221400000.0,221400000.0,0.0,-350800000.0,1638500000.0,0.0,1717000000.0,0.0,-37600000.0,-26700000.0,26700000.0,-96400000.0,159700000.0,0.0,400000.0,-105900000.0,133000000.0,-27100000.0,-400000.0,28100000.0,18700000.0,0.0,0.0,186100000.0,0.0,812500000.0,154800000.0,1800000.0,126300000.0,126300000.0,0.0,0.74,156600000.0,28500000.0,150900000.0,186100000.0,0.74,175300000.0,126300000.0,337000000.0,475500000.0,169950947.0,0.0,7.0,0.0571168358053604,0.414769230769231,2.08646377180695,1717000000.0,0.414769230769231,4.78079124795933,4.28571428571429,0.128945835760047,0.257063904281023,10.1029151664568,0.144585764389001
10,2018,3,2018-09-30 00:00:00+00:00,738900000.0,508000000.0,1269000000.0,384800000.0,233000000.0,0.0,3025200000.0,307700000.0,0.0,2014000000.0,530100000.0,1426500000.0,170606591.0,384800000.0,606600000.0,0.0,812600000.0,526300000.0,193300000.0,193300000.0,0.0,-318200000.0,1598700000.0,0.0,1756200000.0,0.0,-30700000.0,-19000000.0,-27000000.0,-35500000.0,116000000.0,0.0,1800000.0,-123300000.0,97000000.0,-19700000.0,-700000.0,-54800000.0,17800000.0,0.0,0.0,177600000.0,0.0,754100000.0,131500000.0,2000000.0,104600000.0,104600000.0,0.0,0.61,133500000.0,26900000.0,128400000.0,177600000.0,0.61,151300000.0,104600000.0,306000000.0,448100000.0,170606591.0,0.0,6.0,0.00560074676623556,0.405781726561464,2.16362159967519,1756200000.0,0.405781726561464,4.42011059232758,0.12962962962963,0.110067190524997,0.199187110734232,10.293857873287,0.109739987756549
11,2018,2,2018-06-30 00:00:00+00:00,768700000.0,532800000.0,1355000000.0,398400000.0,260000000.0,2700000.0,3085300000.0,289000000.0,0.0,1940100000.0,586300000.0,1432000000.0,171142136.0,398400000.0,644000000.0,0.0,815500000.0,532800000.0,248100000.0,245400000.0,0.0,-304400000.0,1653300000.0,0.0,1730300000.0,0.0,-30800000.0,-22200000.0,18100000.0,-35300000.0,130000000.0,0.0,1400000.0,-111100000.0,107800000.0,-800000.0,21400000.0,-45000000.0,17500000.0,0.0,0.0,197200000.0,0.0,833300000.0,146100000.0,2300000.0,114500000.0,114500000.0,0.0,0.67,148400000.0,31600000.0,143800000.0,197200000.0,0.66,165900000.0,114500000.0,341000000.0,492300000.0,171142136.0,0.0,7.0,0.128826876185316,0.409216368654746,2.15077403408352,1730300000.0,0.409216368654746,4.86905223620675,0.264150943396226,0.141825117031729,0.195392251277872,10.1103097135588,0.105552976581134
