,date,quarter,year,statementData.balanceSheet.liabilitiesCurrent,statementData.balanceSheet.acctPay,statementData.balanceSheet.totalLiabilities,statementData.balanceSheet.investmentsCurrent,statementData.balanceSheet.cashAndEq,statementData.balanceSheet.debtCurrent,statementData.balanceSheet.totalAssets,statementData.balanceSheet.inventory,statementData.balanceSheet.taxAssets,statementData.balanceSheet.retainedEarnings,statementData.balanceSheet.liabilitiesNonCurrent,statementData.balanceSheet.assetsNonCurrent,statementData.balanceSheet.sharesBasic,statementData.balanceSheet.investments,statementData.balanceSheet.acctRec,statementData.balanceSheet.deferredRev,statementData.balanceSheet.intangibles,statementData.balanceSheet.ppeq,statementData.balanceSheet.debt,statementData.balanceSheet.debtNonCurrent,statementData.balanceSheet.taxLiabilities,statementData.balanceSheet.accoci,statementData.balanceSheet.assetsCurrent,statementData.balanceSheet.investmentsNonCurrent,statementData.balanceSheet.equity,statementData.balanceSheet.deposits,statementData.cashFlow.payDiv,statementData.cashFlow.capex,statementData.cashFlow.ncf,statementData.cashFlow.issrepayEquity,statementData.cashFlow.ncfo,statementData.cashFlow.ncfx,statementData.cashFlow.sbcomp,statementData.cashFlow.ncff,statementData.cashFlow.freeCashFlow,statementData.cashFlow.ncfi,statementData.cashFlow.investmentsAcqDisposals,statementData.cashFlow.issrepayDebt,statementData.cashFlow.depamor,statementData.cashFlow.businessAcqDisposals,statementData.incomeStatement.rnd,statementData.incomeStatement.sga,statementData.incomeStatement.netIncDiscOps,statementData.incomeStatement.revenue,statementData.incomeStatement.ebt,statementData.incomeStatement.intexp,statementData.incomeStatement.netinc,statementData.incomeStatement.netIncComStock,statementData.incomeStatement.nonControllingInterests,statementData.incomeStatement.eps,statementData.incomeStatement.ebit,statementData.incomeStatement.taxExp,statementData.incomeStatement.opinc,statementData.incomeStatement.opex,statementData.incomeStatement.epsDil,statementData.incomeStatement.ebitda,statementData.incomeStatement.consolidatedIncome,statementData.incomeStatement.grossProfit,statementData.incomeStatement.costRev,statementData.incomeStatement.shareswa,statementData.incomeStatement.prefDVDs,statementData.overview.piotroskiFScore,statementData.overview.revenueQoQ,statementData.overview.profitMargin,statementData.overview.currentRatio,statementData.overview.bookVal,statementData.overview.grossMargin,statementData.overview.rps,statementData.overview.epsQoQ,statementData.overview.longTermDebtEquity,statementData.overview.roe,statementData.overview.bvps,statementData.overview.roa
0,2020-09-30 00:00:00+00:00,3,2020,16584000000.0,1077000000.0,68301000000.0,8031000000.0,761000000.0,4446000000.0,62773000000.0,1633000000.0,2425000000.0,-4487000000.0,51717000000.0,50433000000.0,508561163.0,8031000000.0,1135000000.0,0.0,6130000000.0,40235000000.0,41205000000.0,36759000000.0,0.0,-6476000000.0,12340000000.0,0.0,-5528000000.0,0.0,0.0,-474000000.0,-170000000.0,0.0,-2604000000.0,0.0,0.0,1511000000.0,-3078000000.0,923000000.0,1448000000.0,1559000000.0,0.0,0.0,0.0,2775000000.0,0.0,3173000000.0,-3095000000.0,340000000.0,-2399000000.0,-2399000000.0,0.0,-4.71,-2755000000.0,-696000000.0,-2871000000.0,3637000000.0,-4.71,-2755000000.0,-2399000000.0,766000000.0,2407000000.0,508561163.0,0.0,1.0,-0.733607589623038,0.241411913016073,0.744090689821515,-5528000000.0,0.241411913016073,6.23917088218551,-5.90625,-6.6496020260492,2.19823596192472,-10.8698823311445,-0.102370146243066
1,2020-06-30 00:00:00+00:00,2,2020,18000000000.0,1175000000.0,67713000000.0,9351000000.0,1001000000.0,4379000000.0,64544000000.0,1653000000.0,1725000000.0,-2088000000.0,49713000000.0,50755000000.0,422894501.0,9351000000.0,879000000.0,0.0,6140000000.0,41674000000.0,40049000000.0,35670000000.0,0.0,-6463000000.0,13789000000.0,0.0,-3169000000.0,0.0,0.0,-275000000.0,-19000000.0,1525000000.0,-908000000.0,0.0,0.0,7688000000.0,-1183000000.0,-6799000000.0,-6512000000.0,6215000000.0,0.0,0.0,0.0,2581000000.0,0.0,1622000000.0,-2659000000.0,254000000.0,-2067000000.0,-2067000000.0,0.0,-4.82,-2405000000.0,-592000000.0,-2486000000.0,2154000000.0,-4.82,-2405000000.0,-2067000000.0,-332000000.0,1954000000.0,422894501.0,0.0,3.0,-0.86438127090301,-0.204685573366215,0.766055555555556,-3169000000.0,-0.204685573366215,3.83547195852518,-4.23489932885906,-11.2559166929631,2.40777372896061,-7.49359472044778,-0.0568004126175837
2,2020-03-31 00:00:00+00:00,1,2020,19213000000.0,1648000000.0,61216000000.0,3102000000.0,631000000.0,5270000000.0,58580000000.0,1772000000.0,1237000000.0,-21000000.0,42003000000.0,51405000000.0,426058744.0,3102000000.0,1020000000.0,0.0,6150000000.0,42825000000.0,34073000000.0,28803000000.0,0.0,-6480000000.0,7175000000.0,0.0,-2636000000.0,0.0,-43000000.0,-810000000.0,196000000.0,-171000000.0,-168000000.0,0.0,0.0,526000000.0,-978000000.0,-162000000.0,697000000.0,772000000.0,0.0,0.0,0.0,3445000000.0,0.0,8515000000.0,-2890000000.0,257000000.0,-2241000000.0,-2241000000.0,0.0,-5.26,-2633000000.0,-649000000.0,-2549000000.0,6314000000.0,-5.26,-2633000000.0,-2241000000.0,3765000000.0,4750000000.0,426058744.0,0.0,2.0,-0.195483749055178,0.442160892542572,0.373445063238432,-2636000000.0,0.442160892542572,19.9855069750663,-13.8292682926829,-10.9267830045524,1.13149847094801,-6.18694026849969,-0.0122457253730602
3,2019-12-31 00:00:00+00:00,4,2019,18311000000.0,2062000000.0,60113000000.0,3546000000.0,438000000.0,4569000000.0,59995000000.0,1851000000.0,645000000.0,2264000000.0,41802000000.0,51789000000.0,438057971.0,3546000000.0,1750000000.0,0.0,6175000000.0,43732000000.0,33444000000.0,28875000000.0,0.0,-6331000000.0,8206000000.0,0.0,-118000000.0,0.0,-43000000.0,-1756000000.0,-33000000.0,-272000000.0,600000000.0,0.0,94000000.0,-1272000000.0,-1156000000.0,639000000.0,2163000000.0,-945000000.0,2318000000.0,0.0,0.0,3508000000.0,0.0,11313000000.0,571000000.0,265000000.0,414000000.0,414000000.0,0.0,0.95,836000000.0,157000000.0,729000000.0,5397000000.0,0.95,3154000000.0,414000000.0,6126000000.0,5187000000.0,438057971.0,0.0,7.0,0.0342841470104225,0.541500928135773,0.448145923215553,-118000000.0,0.541500928135773,25.8253490381071,0.357142857142857,-244.703389830508,-10.9480519480519,-0.269370740431065,0.0276479559206966
5,2019-09-30 00:00:00+00:00,3,2019,19560000000.0,1932000000.0,61015000000.0,4856000000.0,470000000.0,5280000000.0,61175000000.0,1800000000.0,666000000.0,1894000000.0,41455000000.0,51603000000.0,445270728.0,4856000000.0,1850000000.0,0.0,6186000000.0,43461000000.0,34440000000.0,29160000000.0,0.0,-5946000000.0,9572000000.0,0.0,160000000.0,0.0,-45000000.0,-783000000.0,-7000000.0,-200000000.0,828000000.0,0.0,0.0,-366000000.0,45000000.0,-469000000.0,347000000.0,-93000000.0,0.0,0.0,0.0,3643000000.0,0.0,11911000000.0,557000000.0,284000000.0,425000000.0,425000000.0,0.0,0.96,841000000.0,132000000.0,808000000.0,5706000000.0,0.96,841000000.0,425000000.0,6514000000.0,5397000000.0,445270728.0,0.0,7.0,0.0304524612855783,0.546889429938712,0.489366053169734,160000000.0,0.546889429938712,26.7500180249891,0.185185185185185,182.25,-9.5712143928036,0.359331952312841,0.0261094683631277
6,2019-06-30 00:00:00+00:00,2,2019,20123000000.0,2118000000.0,61989000000.0,5088000000.0,476000000.0,5139000000.0,61967000000.0,1708000000.0,792000000.0,1514000000.0,41866000000.0,52117000000.0,444835115.0,5088000000.0,1943000000.0,0.0,6196000000.0,43804000000.0,34748000000.0,29609000000.0,0.0,-5927000000.0,9850000000.0,0.0,-22000000.0,0.0,-44000000.0,-1006000000.0,-18000000.0,-17000000.0,736000000.0,0.0,0.0,1179000000.0,-270000000.0,-1933000000.0,-907000000.0,1257000000.0,0.0,0.0,0.0,3601000000.0,0.0,11960000000.0,882000000.0,275000000.0,662000000.0,662000000.0,0.0,1.49,1157000000.0,220000000.0,1153000000.0,5482000000.0,1.49,1157000000.0,662000000.0,6635000000.0,5325000000.0,444835115.0,0.0,9.0,0.0272266597955853,0.554765886287625,0.489489638721861,-22000000.0,0.554765886287625,26.8863666484603,0.241666666666667,-1345.86363636364,-4.42437275985663,-0.0494565272797765,0.0261559781157694
7,2019-03-31 00:00:00+00:00,1,2019,19849000000.0,2139000000.0,61423000000.0,4012000000.0,493000000.0,4999000000.0,60787000000.0,1666000000.0,1007000000.0,897000000.0,41574000000.0,52133000000.0,449055548.0,4012000000.0,1876000000.0,0.0,6206000000.0,43534000000.0,33444000000.0,28445000000.0,0.0,-5909000000.0,8654000000.0,0.0,-636000000.0,0.0,-46000000.0,-1298000000.0,62000000.0,-608000000.0,1651000000.0,0.0,0.0,-1109000000.0,353000000.0,-480000000.0,833000000.0,-449000000.0,0.0,0.0,0.0,3460000000.0,0.0,10584000000.0,245000000.0,271000000.0,185000000.0,185000000.0,0.0,0.41,516000000.0,60000000.0,375000000.0,5329000000.0,0.41,516000000.0,185000000.0,5704000000.0,4880000000.0,449055548.0,0.0,5.0,0.0175944620709547,0.538926681783825,0.435991737619024,-636000000.0,0.538926681783825,23.5694671787019,0.205882352941176,-44.7248427672956,-2.56378233719893,-1.41630585087438,0.0253635978537136
8,2018-12-31 00:00:00+00:00,4,2018,18096000000.0,1773000000.0,60749000000.0,4485000000.0,429000000.0,4948000000.0,60580000000.0,1522000000.0,1145000000.0,758000000.0,42653000000.0,51943000000.0,460581463.0,4485000000.0,1706000000.0,0.0,6228000000.0,43249000000.0,34029000000.0,29081000000.0,0.0,-5896000000.0,8637000000.0,0.0,-169000000.0,0.0,-46000000.0,-1758000000.0,-28000000.0,0.0,716000000.0,0.0,86000000.0,-354000000.0,-1042000000.0,-390000000.0,1370000000.0,-296000000.0,2159000000.0,0.0,0.0,3392000000.0,0.0,10938000000.0,395000000.0,268000000.0,324000000.0,324000000.0,0.0,0.7,663000000.0,71000000.0,571000000.0,5291000000.0,0.7,2822000000.0,324000000.0,5862000000.0,5076000000.0,460581463.0,0.0,6.0,0.0308170766186033,0.535929786066923,0.477287798408488,-169000000.0,0.535929786066923,23.748241904386,-1.60344827586207,-172.076923076923,-2.15091463414634,-0.366927489654528,0.0257579284126745
10,2018-09-30 00:00:00+00:00,3,2018,16348000000.0,1886000000.0,53203000000.0,4552000000.0,457000000.0,2493000000.0,52635000000.0,1576000000.0,1293000000.0,-316000000.0,36855000000.0,43137000000.0,460509216.0,4552000000.0,2170000000.0,0.0,6238000000.0,34223000000.0,24767000000.0,22274000000.0,0.0,-5203000000.0,9498000000.0,0.0,-568000000.0,0.0,-46000000.0,-403000000.0,9000000.0,0.0,-77000000.0,0.0,0.0,634000000.0,-480000000.0,-548000000.0,-140000000.0,701000000.0,0.0,0.0,0.0,3526000000.0,0.0,11559000000.0,496000000.0,262000000.0,372000000.0,372000000.0,0.0,0.81,758000000.0,124000000.0,685000000.0,5461000000.0,0.81,758000000.0,372000000.0,6146000000.0,5413000000.0,460509216.0,0.0,4.0,0.0541723666210669,0.531706895060126,0.580988500122339,-568000000.0,0.531706895060126,25.1004748621578,-0.404411764705882,-39.2147887323944,-0.623183925811437,-1.23341722655123,0.00953994378247414
11,2018-06-30 00:00:00+00:00,2,2018,16669000000.0,2053000000.0,53491000000.0,4381000000.0,476000000.0,2213000000.0,52622000000.0,1522000000.0,1399000000.0,-610000000.0,36822000000.0,43446000000.0,468152649.0,4381000000.0,1941000000.0,0.0,6248000000.0,34424000000.0,24076000000.0,21863000000.0,0.0,-5187000000.0,9176000000.0,0.0,-869000000.0,0.0,-46000000.0,-716000000.0,-95000000.0,-376000000.0,1094000000.0,0.0,0.0,-1110000000.0,378000000.0,-79000000.0,637000000.0,-660000000.0,0.0,0.0,0.0,3480000000.0,0.0,11643000000.0,756000000.0,263000000.0,556000000.0,556000000.0,0.0,1.2,1019000000.0,200000000.0,1004000000.0,5432000000.0,1.2,1019000000.0,556000000.0,6436000000.0,5207000000.0,468152649.0,0.0,5.0,0.0370535316647369,0.552778493515417,0.550482932389465,-869000000.0,0.552778493515417,24.8700931733914,-0.318181818181818,-25.1588032220944,2.47619047619048,-1.85623215388449,0.0150269082088987
